group,learner_seed,timestep,policy_hash,log_std_bid,log_std_ask,action_std_bid,action_std_ask,n_eval_seeds,det_mean_objective,det_std_objective,det_se_objective,det_mean_raw_pnl,det_loss_rate,det_mean_quoted_spread,det_median_quoted_spread,det_mean_fills,det_mean_abs_inventory,det_mean_signed_inventory,det_terminal_abs_inventory,det_terminal_signed_inventory,det_running_penalty,det_terminal_penalty,det_frac_near_bound,stoch_mean_objective,stoch_std_objective,stoch_se_objective,stoch_mean_raw_pnl,stoch_loss_rate,stoch_mean_quoted_spread,stoch_median_quoted_spread,stoch_mean_fills,stoch_mean_abs_inventory,stoch_mean_signed_inventory,stoch_terminal_abs_inventory,stoch_terminal_signed_inventory,stoch_running_penalty,stoch_terminal_penalty,stoch_frac_near_bound
A,0,176000,ac81e9e08b3674bc6178f07a20a3383b3fd09c6fd41a24b41ff2be720a946d9c,-0.0946524292230606,-0.1157862991094589,0.9096890687942504,0.8906655311584473,50,24.05725211575616,76.39247862834785,10.803527933950631,25.04668848159068,0.32,2.060290523737192,2.053116088955906,21.92,7.473830344693077,-7.459885653636519,12.6,-12.6,0.8076363658345249,0.1818,0.0,4.331987791709081,152.10762263713977,21.511266287377182,7.712876922598889,0.48,2.37326617178455,2.373312868245381,63.96,14.082958824570357,-14.00283104078188,23.8,-23.8,2.753129130889804,0.62776,0.56578247989803
A,0,192000,e65b8d951d29b8096ca9c38545639847bc5d34bc4466811e4add89600e6ddfef,-0.1037500873208046,-0.1182176619768142,0.901450514793396,0.8885025978088379,50,23.29170641428557,72.44270431551578,10.244945493798635,24.19283523986181,0.34,2.038770705746941,2.038431237576784,20.86,6.97982276362298,-6.940397222168599,12.34,-12.34,0.7248688255762376,0.17626,0.0,9.228703632741688,174.9460615838728,24.74110929756716,13.140943305773126,0.48,2.347495503722196,2.349743068953323,62.68,15.00893818943368,-14.956513232196814,26.44,-26.44,3.154919673031438,0.7573200000000001,0.5701934296039147
A,0,200000,9450e2c18421696e3cc4b0620221f6a788ca0fe456a7e6c22c0eb3504f81869a,-0.1154129058122634,-0.126766487956047,0.8909981846809387,0.8809394240379333,50,22.30251563262836,57.29588486552945,8.102861744499911,22.92670253711102,0.28,2.2468059724747125,2.2483932339582706,20.3,5.688183797370924,-5.583990846718489,9.74,-9.74,0.505286904482658,0.1188999999999999,0.0,10.027174308285325,121.52287265888069,17.185929465272764,12.177777380651532,0.42,2.5047546272580608,2.5217963755007675,61.26,10.92895783559079,-10.767933657386704,19.22,-19.22,1.7368230723662084,0.41378,0.5325687175995322
A,1,16000,3e3824dcf6a51cf74e9200e5b05e3027ff24e3d56e56996988611f1149a99371,-0.0132267866283655,-0.0042140963487327,0.9868602752685548,0.9957948327064514,50,32.948604211683545,38.51739411637713,5.4471821146650194,33.19346540121612,0.18,2.9060608297082458,2.912187593216288,30.24,3.4505572777337776,-1.2457856612114262,4.8,-1.8,0.2093811895325788,0.03548,0.0,-6.525407540272248,61.4400846880355,8.688940103917133,-6.002220907517994,0.5,2.974116868233444,2.971232190914385,86.3,4.835329306428043,-2.823541906088487,6.98,-4.62,0.4434066327542538,0.07978,0.5660578976476052
A,1,32000,c5d75c9bfbf8bdba05888428f5501a84603a1fd2e586a067ed5cbdcd4b6b51b6,-0.0247971415519714,0.0158764403313398,0.9755077362060548,1.016003131866455,50,31.93285417652099,29.74097576973163,4.206009129176407,32.09424252465566,0.12,2.8578005997696425,2.8642561212414277,24.5,2.790194590793896,-1.3574259616389817,3.82,-1.9,0.1379283481346784,0.02346,0.0,8.148226226934135,60.45208640406711,8.54921604663819,8.643834384973324,0.38,2.9586923880841955,2.960279028707906,78.3,4.819480241850948,-3.632951101886569,6.78,-5.7,0.4269881580391892,0.06862,0.5670907734405076
A,1,48000,2b5cd28e9ddf5b034bd71a7677f05cb1b7079e762cf7b1147115d045fb852702,-0.0500495098531246,-0.017397878691554,0.9511823058128356,0.9827525019645692,50,31.51550710990642,28.49926256798216,4.030404364127224,31.675458323346884,0.14,2.9002841342852346,2.902551080562428,23.58,2.7304557437411945,-1.2405812516280676,3.78,-1.18,0.1360912134404696,0.02386,0.0,10.650638179640618,54.30011150057469,7.679195412248399,11.016629487565613,0.38,2.970504637346004,2.9704789799494478,73.54,4.214288496951919,-2.1434861190222336,5.42,-2.54,0.3153713079249909,0.05062,0.5455440213325694
A,1,64000,360437daa4eafbda914e64efc99c124bfd94da5c6f42277bedc92c2cd4b16c4d,-0.0445183254778385,-0.0516845025122165,0.9564580321311952,0.9496284127235411,50,32.681770412458995,44.565150893498696,6.302464080278931,33.062627807654295,0.22,2.6554409157470875,2.6606106260722937,24.94,4.314743034078651,-3.8597136779886334,6.34,-5.74,0.3219173951952945,0.05894,0.0,3.3533859749936634,85.3456491189132,12.069697447350244,4.369094448826036,0.4,2.809248212297435,2.8161011000694214,76.28,7.038675692982911,-6.606278154548115,10.44,-10.08,0.857028473832372,0.15868,0.5511021857193789
A,1,80000,8ebf349eee9ec2b4365c2511aac43efa4f689031f43a9d1180c5b361d099f135,-0.0394483283162117,-0.0556926019489765,0.961319625377655,0.9458298683166504,50,32.727545215207414,28.861118271112485,4.08157848842612,32.90066892500284,0.1,2.8991013776762595,2.898108726599093,21.32,2.8001414791598616,-1.487265211687624,3.84,-1.64,0.1464037097954204,0.02672,0.0,9.430502962874996,57.220568721570814,8.092210433274715,9.830144036969982,0.34,2.964193120312617,2.975606170297663,71.3,4.436095580159691,-2.7801746751206493,5.66,-2.82,0.3538610740949839,0.04578,0.5456652013804839
A,1,96000,1f1abed9fb4b9f66d29b47ed2c3e3a021ebbf04c194adf96e21c22f52c5bff27,-0.0444797985255718,-0.0596023872494697,0.956494927406311,0.9421390891075134,50,31.59548084426621,33.61370091921325,4.753695172150435,31.82319255803578,0.14,2.83998985693392,2.8412783512596635,21.9,3.345325406823976,-2.6204074747978785,4.38,-2.9,0.1959717137695741,0.03174,0.0,6.250455748879137,66.31214656581432,9.377953702344708,6.854211500201512,0.38,2.917960752089782,2.9237844266821886,69.96,5.4940653670148265,-4.097680606706419,6.76,-4.08,0.528755751322375,0.075,0.5493651305041609
A,1,112000,164818886d0e76b355b9cf6ed5c39f36646d7b23e9ee9853631b1ca5262846a9,-0.055474903434515,-0.0745102986693382,0.9460358023643494,0.9281979203224182,50,28.28977149864688,47.25994780296481,6.683565913999739,28.66828549887193,0.26,2.5365811185867506,2.544684233169626,21.04,4.391300403712761,-4.279688587525138,6.56,-6.36,0.3176740002250451,0.06084,0.0,12.498993764505643,80.87005104887717,11.436752298312664,13.499061620719992,0.48,2.7471567633769096,2.753529226328721,68.4,7.478217493344315,-7.19617874471442,10.92,-10.84,0.8453078562143497,0.15476,0.5525013472515995
A,1,128000,cd49c34ad65247198f971b61c867b94c70d9ee565a1f43549154b26a8f3c2008,-0.0533085465431213,-0.0841447636485099,0.9480873942375184,0.9192982316017152,50,30.43087022094581,97.40902621737604,13.775716597416958,31.93901084185447,0.34,2.2465622680132067,2.2403741187114843,31.54,9.698946721197483,-9.69265393690704,14.5,-14.5,1.2693206209086594,0.2388199999999999,0.0,-4.8748617583599385,151.67621335266546,21.45025580127346,-1.6120378435280975,0.5,2.5369526378931435,2.545250649887961,81.82,14.37385197832846,-14.349696248428383,20.66,-20.66,2.774163914831842,0.48866,0.5656077048943302
A,1,144000,406ed5caed091bab9917a23f4909c37bb6a9f18ba267bb6cc6064f9a06e8008b,-0.0470769852399826,-0.0903878286480903,0.9540139436721802,0.9135767817497252,50,27.47057162706601,146.65720488412498,20.740460816685925,30.444453564059305,0.36,2.170244782876272,2.166910513928784,40.42,13.577230476581496,-13.569761221702818,21.22,-21.22,2.480781936993282,0.4931,0.0,2.572729401567799,165.2911012066595,23.37569170660417,6.9099676116615,0.5,2.4382667948456844,2.4535173105274057,87.2,16.143468473645218,-16.102888632384467,24.72,-24.72,3.6291982100936986,0.70804,0.5714812169603435
A,1,160000,07086ab09bdf8f884b038da99504aba258a542c0875e15f1d4a7f7c864227db1,-0.061476495116949,-0.0890367180109024,0.9403750896453856,0.9148119688034058,50,23.92428083442908,120.36943880117283,17.022809284785687,26.12638342476883,0.36,2.051934787779148,2.052517050460306,31.86,11.336007866176285,-11.323055952205651,18.82,-18.82,1.806442590339745,0.39566,0.0,10.80375630357732,173.95725257658455,24.60127058669679,14.966492367500509,0.46,2.363440271559585,2.3663755618788973,76.28,15.78364398379753,-15.755615794477078,26.48,-26.48,3.4076160639231934,0.7551199999999999,0.5667440031935783
A,1,176000,45500fd093449b280260aaa69b01c92e1afb1162036f93fd1e1d6424a2511018,-0.0617357157170772,-0.0928091332316398,0.9401313066482544,0.911367416381836,50,27.328391725538967,92.344706853548,13.059513684565529,28.727924548767025,0.36,2.107009595410089,2.104521491041135,26.94,8.694950320275918,-8.681864627041072,14.98,-14.98,1.136792823228056,0.26274,0.0,3.4850332035515232,161.60112274967602,22.853849948731117,7.395693040576452,0.5,2.399818540697336,2.403983884261688,74.48,15.042206138881427,-14.949943364317772,25.12,-25.12,3.2009798370249327,0.7096800000000001,0.5683046956411674
A,1,192000,0a363ddac0c5320c7ec0507f1796dd859b3442c866c21dbf505c540da77379e1,-0.0638190656900405,-0.0978413671255111,0.9381747245788574,0.9067927598953248,50,21.06605677404123,89.61668300041299,12.673712851407444,22.395075768976834,0.32,2.1463427033488944,2.150349667550865,25.26,8.037025557627453,-8.004290448835128,14.26,-14.18,1.0713989949355984,0.25762,0.0,7.680544034671499,168.5012050731369,23.82966894906404,11.356203936349075,0.48,2.4174515273552126,2.415846743370828,71.38,14.318342965775804,-14.19104475451496,24.86,-24.86,2.988439901677576,0.68722,0.574068677349881
