architecture,learner_seed,timestep,path,policy_hash,source
hamilton_ppo,2,16000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000016000.zip,8ead2897a52839e63fef7eea46e93d6c4cfceecdfd139e1acd356fa4f42d370e,phase7_reused
hamilton_ppo,2,32000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000032000.zip,b479d76de92b521d09349a7e3fe8c0cb7790f5feff1fa075d27ddc4c4ea78b44,phase7_reused
hamilton_ppo,2,48000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000048000.zip,a29e6cebd6b53baf1382e74416c7cc866c6e516c1cbb31019cf68d8428e3a513,phase7_reused
hamilton_ppo,2,64000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000064000.zip,cca1efb31da5c7663a3ee9856ed97e843d3e96d8ee2377d71b9857492aa79b2e,phase7_reused
hamilton_ppo,2,80000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000080000.zip,3417f0b5042d4616b0354ee31e72d84f8a942dcb6313ac5a185b127af013db98,phase7_reused
hamilton_ppo,2,96000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000096000.zip,3ceaba12217e3ca4d0baeb5d5daed9b02032b640956960699f104eff4a345235,phase7_reused
hamilton_ppo,2,112000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000112000.zip,8243354f848c62afbf0c9d90139eb2bd72254f7084ecb39e5b589d56f1ec803a,phase7_reused
hamilton_ppo,2,128000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000128000.zip,2bd6d0df6f8748d664425052560a40075c26d7cbab5fb8bcd8f24b631151fd1d,phase7_reused
hamilton_ppo,2,144000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000144000.zip,b1593f3b7d86fc38cde0e602033dfdeb5ccca0f9746e810bcc1ceb59bec494ab,phase7_reused
hamilton_ppo,2,160000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000160000.zip,bc74817c3cf18e480ee23aa1d43ec9aa37384ab423b2ef6f42c4283d2c730011,phase7_reused
hamilton_ppo,2,176000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000176000.zip,8abd736cdcd3d6cfc5a06f94ab0b069ddb44aaf3e24dd867e60a18b5c360b095,phase7_reused
hamilton_ppo,2,192000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000192000.zip,30c0a29a9be38ff705b31cbb3c70491ae4ce92c3cf50bb5bf5d8037a9209d8fa,phase7_reused
hamilton_ppo,2,200000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000200000.zip,da0b8bf896bc25c7741cf6c076be3eb8054d9b30390bec4ab3b0b25e5f7f6e43,phase7_reused
hamilton_ppo,2,300000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000300000.zip,2ae7c001438f87801b3e0dab57ee21778d31667af53e469c347ae5acdacd5aa0,phase7_reused
hamilton_ppo,2,400000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000400000.zip,2d70983e4d053427fb26a49d872d4e2e4d8c45945e635081ff2bccf55debd918,phase7_reused
hamilton_ppo,2,500000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000500000.zip,04f1d8641d43a4123079ca2bb6babb3cd381dfc8a87f51dabc19e120632127fb,phase7_reused
hamilton_ppo,2,600000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000600000.zip,3bdf19145fc1a97b312f601e7e73f76d83af94621d9f74913a66ea5fb533f02a,phase7_reused
hamilton_ppo,2,700000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000700000.zip,966a54ecebd46650f23ea835f74c274703df565d00d6422bc09d5af2f92cbd15,phase7_reused
hamilton_ppo,2,800000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000800000.zip,63ede6a264c382e7c8280eb53e6ae34c393cef34f827a4ca4cb289a7eb36e52a,phase7_reused
hamilton_ppo,2,900000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t000900000.zip,b1bc8b790e7deaaa51dfa167aaf9b1a893d716bd89843d559f8678fc4d0b07c1,phase7_reused
hamilton_ppo,2,1000000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed2\ppo_hamilton_ppo_groupB_seed2_t001000000.zip,d4f59f73842314230c8bea6e239ee482b2acd0b0d9067c72f81dffc7793ff12e,phase7_reused
hamilton_ppo,3,16000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000016000.zip,90d3f6371cf44c72b5ea4744ab07c95cc9dd9a1ad08584f466d5f05ec45c487f,phase7_reused
hamilton_ppo,3,32000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000032000.zip,53342b4fa1484e4eab2c666e1a8b27c1b83b04b7d4d015c3e0f7c19ce7c3bf8e,phase7_reused
hamilton_ppo,3,48000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000048000.zip,6879244076a8363b8ab0fcb7ff7289b3e0c0dbe40ec13e8c34e2c4706e4e94a9,phase7_reused
hamilton_ppo,3,64000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000064000.zip,5bdb0f507569c8dd4211c6e29c126f66c16f258e8a116c47054876b10b3ba824,phase7_reused
hamilton_ppo,3,80000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000080000.zip,cfb5ff953483fcc530496064554fb705809b1c151b02c60e9ddceb4723e7ea47,phase7_reused
hamilton_ppo,3,96000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000096000.zip,b43947fc010cdcda1069bd5a56f0c9a3f6b2e61c332d52ca2e6f1d1bec6df482,phase7_reused
hamilton_ppo,3,112000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000112000.zip,576af5b804e7ac83d7303b7cce032f535fd0a31c7271e21b6e895faec2ce9409,phase7_reused
