architecture,learner_seed,n_updates,num_timesteps,policy_loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,log_std_mean,advantage_mean,advantage_std,advantage_min,advantage_max,return_mean,return_std,actor_grad_norm_mean,critic_grad_norm_mean,actor_param_update_norm,critic_param_update_norm,frac_sampled_action_clipped,frac_sampled_action_near_bound,log_std_bid,log_std_ask,action_std_bid,action_std_ask,learning_rate,total_loss
return_mlp_ppo,0,10,4000,-0.0026257347066555,143.5321829223633,0.1685017482936382,0.0053739883005619,0.0342750001279637,-0.0010660886764526,0.2217205613851547,3.509512186050415,11.720786094665527,-35.98369598388672,94.6779327392578,3.682290554046631,11.714543342590332,0.6824828650078321,7.128982624687161,0.095836654305458,1.7227178812026978,0.0,0.0,-1.5029799938201904,-1.5097061395645142,0.2224662005901336,0.2209749072790146,0.0003,79.22987365722656
return_mlp_ppo,0,20,8000,-0.0018338514249306,50.85084861755371,0.1729606206715107,0.0031410898081958,0.0238750000530853,-0.0021702051162719,0.2221421003341674,2.054158926010132,7.1217780113220215,-31.618309020996094,38.89013671875,4.572389602661133,7.114062309265137,0.6737299987780798,4.395598677913906,0.1023697331547737,1.5474685430526731,0.0,0.0,-1.5135385990142822,-1.4954195022583008,0.2201296389102935,0.2241545468568802,0.0003,24.849998474121094
return_mlp_ppo,0,30,12000,-0.0040299759007029,82.62525253295898,0.1743765948712825,0.0027855776716023,0.019474999946542,0.0393053293228149,0.2210827767848968,2.046626329421997,9.075124740600586,-77.34357452392578,59.03546905517578,6.574365139007568,9.2589111328125,0.7049675098083803,6.867242006997392,0.112185351550579,1.2598539590835571,0.0,0.0,-1.522343397140503,-1.496262788772583,0.2181999683380127,0.2239656150341034,0.0003,48.2707405090332
return_mlp_ppo,0,40,16000,-0.0018068885394153,37.79619955062866,0.1858508406579494,0.0032774284482002,0.0160999999893829,0.0875890254974365,0.2199194431304931,1.703494668006897,6.143641948699951,-36.93095397949219,33.644737243652344,8.58370304107666,6.431772232055664,0.674221420097448,4.924310305955272,0.1084975898265838,1.1563754081726074,0.0,0.0,-1.5174541473388672,-1.511542558670044,0.2192694246768951,0.2205694764852523,0.0003,16.4243221282959
return_mlp_ppo,0,50,20000,-0.0018816767812768,57.44698139190674,0.1929336601495742,0.0041027800180017,0.0182000000402331,0.053726851940155,0.2193408012390136,2.9309444427490234,7.415975570678711,-17.397138595581055,77.16339874267578,11.25273895263672,7.623599052429199,0.7188724943110771,9.775254202250666,0.1005114465951919,1.0628336668014526,0.0,0.0,-1.5240880250930786,-1.5102171897888184,0.2178196161985397,0.2208619862794876,0.0003,24.41774559020996
return_mlp_ppo,0,60,24000,-0.0006563909566099,60.0534892654419,0.1941595508158207,0.0024075713008642,0.0055499999551102,0.0653334259986877,0.2201895415782928,2.372716426849365,7.66171932220459,-45.03548431396485,43.95309066772461,13.607945442199709,7.9249749183654785,0.6045270221676378,8.955607458851297,0.1050337553024292,0.9200194478034972,0.0,0.0,-1.5197149515151978,-1.5068594217300415,0.2187742441892624,0.2216048389673233,0.0003,28.242938995361328
return_mlp_ppo,0,70,28000,-0.0024286065239357,96.7762979888916,0.1857565681636333,0.0036957976408302,0.0213750000018626,0.1264232993125915,0.2207576632499694,-0.7450647354125977,10.14012050628662,-61.2812728881836,38.824485778808594,12.71888828277588,10.849072456359863,0.6268425236801756,11.47645136787142,0.093875952064991,1.398717164993286,0.0,0.0,-1.519898772239685,-1.501564621925354,0.2187340259552002,0.2227813154458999,0.0003,46.83354568481445
return_mlp_ppo,0,80,32000,-0.0051067495040886,25.82414306640625,0.1838045795261859,0.0067802807316184,0.0564000001875683,0.4339485764503479,0.2205343842506408,0.64836186170578,5.155862808227539,-29.7990665435791,27.775156021118164,12.622174263000488,6.852884292602539,0.6707692413923962,3.685761356325741,0.1451078206300735,0.6446466445922852,0.0,0.0,-1.5252110958099363,-1.498372197151184,0.2175751328468322,0.2234936505556106,0.0003,11.968122482299805
return_mlp_ppo,0,90,36000,-0.0018117817897275,76.6623588180542,0.1858693346381187,0.0049794344231486,0.0249000000115484,0.3003116250038147,0.2205416411161422,1.0761395692825315,8.78072452545166,-37.54891204833984,61.50926971435547,13.256704330444336,10.497309684753418,0.6509510838786793,6.300199396474849,0.104648657143116,0.6368131041526794,0.0,0.0,-1.5236233472824097,-1.499855399131775,0.2179208546876907,0.2231624275445938,0.0003,38.43173599243164
return_mlp_ppo,0,100,40000,-0.0037602754754399,64.99214778900146,0.1879734633862972,0.005468706600368,0.0470249998290091,0.3469514846801758,0.2198526859283447,1.0262153148651123,8.079931259155273,-35.82527542114258,46.7866439819336,14.969378471374512,9.998501777648926,0.6632579715746794,5.617225742098044,0.1340176314115524,0.5819054245948792,0.0,0.0,-1.528422713279724,-1.501355528831482,0.2168774753808975,0.2228279113769531,0.0003,28.304576873779297
