architecture,learner_seed,metric,n_paths,mean_change_200k_to_1m,sd_change,se_change,normal_ci_lo,normal_ci_hi,normal_ci_contains_zero,bootstrap_ci_lo,bootstrap_ci_hi,bootstrap_ci_contains_zero,win_rate_1m_better
hamilton_ppo,2,fills,500,22.168,6.712218989837494,0.3001795588228321,21.579658875812125,22.756341124187873,False,21.6,22.766049999999996,False,1.0
hamilton_ppo,2,mean_quoted_spread,500,-0.6624252915367689,0.10478084553787592,0.004685941867251921,-0.671609568830231,-0.6532410142433067,False,-0.671403432639327,-0.653455481268648,False,0.0
hamilton_ppo,2,spread_revenue,500,11.79937970664146,5.557025059032396,0.24851771569332437,11.31229393436238,12.28646547892054,False,11.319267283468024,12.294422677142874,False,0.992
hamilton_ppo,2,adverse_selection_loss,500,9.684830411506676,4.19903606970971,0.18778660183688917,9.31677543512721,10.05288538788614,False,9.312702625174348,10.05302306890526,False,1.0
hamilton_ppo,2,mean_abs_inventory,500,2.7669635224911597,2.8801560222927316,0.12880449303303895,2.514511355099463,3.0194156898828566,False,2.5157307243067257,3.0170555575625926,False,0.882
hamilton_ppo,2,running_penalty,500,0.43143982293189903,0.5837122491233552,0.026104405366782282,0.3802761285751717,0.4826035172886264,False,0.38145968377722256,0.48322686561525213,False,0.896
hamilton_ppo,2,terminal_penalty,500,0.14658800000000002,0.1952158002656206,0.008730315993518983,0.1294768950790488,0.16369910492095124,False,0.12996190000000002,0.16380874999999998,False,0.822
hamilton_ppo,3,full_objective,500,1.049244422694881,36.5747795686869,1.6356738675530869,-2.1566174481625078,4.25510629355227,True,-2.069751605184324,4.178424631027076,True,0.528
hamilton_ppo,3,fills,500,2.802,3.026071747404691,0.13533004263976922,2.5367579903997823,3.0672420096002178,False,2.536,3.068,False,0.776
hamilton_ppo,3,mean_quoted_spread,500,-0.09641187979248045,0.050601873137634604,0.0022629845624914306,-0.10084724803253378,-0.09197651155242711,False,-0.1006719820740526,-0.0920192529928471,False,0.038
hamilton_ppo,3,spread_revenue,500,1.670163909578169,3.580098967982094,0.1601068931716961,1.3563601652850428,1.9839676538712954,False,1.3526516592185434,1.9879558733933196,False,0.676
hamilton_ppo,3,adverse_selection_loss,500,1.4318546387597157,1.739998822187135,0.07781511294360006,1.2793398199373431,1.5843694575820884,False,1.2800568615914425,1.5862116591303377,False,0.82
hamilton_ppo,3,mean_abs_inventory,500,1.6470277574965326,1.8476906800475617,0.08263123923958324,1.4850735045890366,1.8089820104040286,False,1.4872286067125604,1.808820431997254,False,0.85
hamilton_ppo,3,running_penalty,500,0.23191599795188203,0.33221320969434553,0.014857026397998975,0.20279676129444318,0.2610352346093209,False,0.20353940515037047,0.2612641933551436,False,0.866
hamilton_ppo,3,terminal_penalty,500,0.080762,0.10441001992395674,0.004669358041641493,0.07161022640746019,0.08991377359253981,False,0.0719298,0.09014415,False,0.798
hamilton_ppo,4,full_objective,500,4.088176270534902,48.805377031989025,2.1826428142206877,-0.18972503645279382,8.366077577522598,True,-0.04760830528265646,8.39144817194098,True,0.578
hamilton_ppo,4,fills,500,10.196,4.30937645731976,0.1927211739840841,9.818273439932918,10.573726560067081,False,9.826,10.576,False,0.996
hamilton_ppo,4,mean_quoted_spread,500,-0.31193392925448843,0.07817827988676053,0.003496238963816022,-0.31878643170491344,-0.3050814268040634,False,-0.3188064376603876,-0.30511876937641924,False,0.0
hamilton_ppo,4,spread_revenue,500,5.999403800753407,4.283662207078863,0.19157119775350237,5.623931152681342,6.374876448825471,False,5.623257866056903,6.372618264735525,False,0.934
hamilton_ppo,4,adverse_selection_loss,500,4.89425563590614,2.562499754527517,0.11459847286900106,4.669646756399608,5.118864515412673,False,4.6738749417797365,5.113592915360779,False,0.996
hamilton_ppo,4,mean_abs_inventory,500,2.3568186495932433,2.4172916864132854,0.10810457064530421,2.144937584564281,2.5686997146222055,False,2.148733816466697,2.5667816077471453,False,0.838
hamilton_ppo,4,running_penalty,500,0.37661476343071854,0.48891760666572615,0.02186506007802136,0.33376003315799213,0.41946949370344494,False,0.3344131176733421,0.42078682719057464,False,0.85
hamilton_ppo,4,terminal_penalty,500,0.1265,0.15228725756817368,0.006810493200589113,0.11315167860989042,0.13984832139010958,False,0.11309955000000001,0.1401762,False,0.822
return_mlp_ppo,0,full_objective,500,8.219439790896654,101.31282956588097,4.530847478043207,-0.6608580855121655,17.099737667305476,True,-0.6895116339168366,16.956011138611583,True,0.538
return_mlp_ppo,0,fills,500,21.536,7.0230585004969734,0.31408072434137946,20.920413092052645,22.151586907947358,False,20.923949999999998,22.14,False,1.0
return_mlp_ppo,0,mean_quoted_spread,500,-0.6277029467130187,0.09339971170654837,0.004176962089094501,-0.6358896419724331,-0.6195162514536043,False,-0.6357116380647256,-0.6193799605145716,False,0.0
return_mlp_ppo,0,spread_revenue,500,10.94556165555125,5.837893310042936,0.2610785257329452,10.433857147977864,11.457266163124636,False,10.446669639463025,11.461134580235116,False,0.982
return_mlp_ppo,0,adverse_selection_loss,500,7.727820156173311,3.8211970667480633,0.17088912793342942,7.392883620074332,8.062756692272291,False,7.40427252816597,8.066039044789475,False,1.0
return_mlp_ppo,0,mean_abs_inventory,500,6.576958377443727,3.9949236257385463,0.17865841584142636,6.226794316859551,6.9271224380279035,False,6.235254506979393,6.926007439141082,False,0.934
return_mlp_ppo,0,running_penalty,500,1.1837161490144266,1.0500280493522822,0.04695868193266414,1.091678823664933,1.27575347436392,False,1.0957631839788025,1.2773419497618133,False,0.938
return_mlp_ppo,0,terminal_penalty,500,0.192072,0.19193200516123,0.008583460211967014,0.1752487271218121,0.20889527287818788,False,0.17551185,0.2086087,False,0.884
return_mlp_ppo,1,full_objective,500,2.239924228458318,36.946157236674196,1.6522823817719856,-0.9984897321048338,5.4783381890214695,True,-0.9916310457979267,5.455387942131181,True,0.564
return_mlp_ppo,1,fills,500,7.572,3.220801627895221,0.14403862764031394,7.289689477442409,7.854310522557591,False,7.294,7.848,False,0.994
return_mlp_ppo,1,mean_quoted_spread,500,-0.2664536238697585,0.04643973453881237,0.0020768480657165863,-0.2705241712799247,-0.26238307645959236,False,-0.27035582648797046,-0.262394633815587,False,0.0
return_mlp_ppo,1,spread_revenue,500,4.617614081802057,3.9660546885405283,0.17736735772116755,4.269980448635536,4.965247714968578,False,4.270586133420737,4.965965438789455,False,0.882
return_mlp_ppo,1,adverse_selection_loss,500,2.7763055817121725,2.03444686449034,0.09098322971223408,2.597981728279059,2.9546294351452858,False,2.6001331044675218,2.9550464069354034,False,0.96
return_mlp_ppo,1,mean_abs_inventory,500,1.4827654613114964,2.112370152058124,0.09446806507287066,1.2976114560794838,1.667919466543509,False,1.3024711737063053,1.6688115099289818,False,0.75
return_mlp_ppo,1,running_penalty,500,0.21716819258100067,0.35155617523964244,0.01572207011491338,0.18635350139335694,0.2479828837686444,False,0.18714172579706798,0.24850447035261253,False,0.75
return_mlp_ppo,1,terminal_penalty,500,0.043728,0.07528488323220388,0.0033668423317068387,0.03712911028822974,0.05032688971177027,False,0.03739589999999999,0.050380049999999996,False,0.672
return_mlp_ppo,2,full_objective,500,5.89562647158133,89.30798261331908,3.9939744011350156,-1.9324195098182315,13.72367245298089,True,-2.207048529290768,13.593207432121412,True,0.518
return_mlp_ppo,2,fills,500,12.876,4.8908552350135786,0.21872569547202142,12.447305514381362,13.304694485618636,False,12.454,13.30805,False,0.998
return_mlp_ppo,2,mean_quoted_spread,500,-0.37615326786749176,0.05024033418317688,0.0022468160489177973,-0.3805569464032572,-0.3717495893317263,False,-0.3805590414344771,-0.3716913639529104,False,0.0
return_mlp_ppo,2,spread_revenue,500,6.713193893291782,5.049331049789412,0.22581294936459,6.270608645294419,7.155779141289146,False,6.282377249877213,7.151141235898429,False,0.916
return_mlp_ppo,2,adverse_selection_loss,500,4.81355360954606,2.921181280494987,0.13063919835573343,4.557505485799638,5.069601733292481,False,4.553161600042957,5.075713208872649,False,0.99
return_mlp_ppo,2,mean_abs_inventory,500,5.218557009826624,3.7788401690835514,0.1689948698835524,4.887333151282828,5.549780868370419,False,4.886039954085226,5.552751673891443,False,0.886
return_mlp_ppo,2,running_penalty,500,0.8580622712285361,0.7997854942737563,0.035767494652287755,0.787959269892823,0.9281652725642491,False,0.7870996262763043,0.9276875802230962,False,0.886
