architecture,learner_seed,n_updates,num_timesteps,policy_loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,log_std_mean,advantage_mean,advantage_std,advantage_min,advantage_max,return_mean,return_std,actor_grad_norm_mean,critic_grad_norm_mean,actor_param_update_norm,critic_param_update_norm,frac_sampled_action_clipped,frac_sampled_action_near_bound,log_std_bid,log_std_ask,action_std_bid,action_std_ask,learning_rate,total_loss
hamilton_ppo,0,380,152000,-0.0008719743660141788,97.4721329498291,0.28860818564891816,0.002593268873170018,0.019874999928288162,0.5104381442070007,0.2098093181848526,0.29157984256744385,10.131380081176758,-130.0659942626953,43.12017059326172,18.060028076171875,14.479874610900879,0.6569830391875052,13.131953617858722,0.06953524798154831,1.2596739530563354,0.0,0.0,-1.5770014524459839,-1.546345829963684,0.20659364759922028,0.21302498877048492,0.0003,28.537803649902344
hamilton_ppo,0,390,156000,-0.0011448689304321392,209.5691831970215,0.28683991968631745,0.0021012520883232355,0.007649999954737723,0.381264865398407,0.209273099899292,-2.457749843597412,14.584633827209473,-87.0290298461914,59.0069465637207,14.814757347106934,18.541425704956055,0.6867411667705514,23.70361490425767,0.04720192030072212,0.8356438875198364,0.0,0.0,-1.579511046409607,-1.5489528179168701,0.20607583224773407,0.21247035264968872,0.0003,104.76937866210938
hamilton_ppo,0,400,160000,-0.0008845949416699117,80.09978096008301,0.29144140124320983,0.0038452923763543367,0.02189999989233911,0.6758977174758911,0.20902177691459656,-1.1312748193740845,9.052947998046875,-71.21529388427734,29.84079360961914,13.66081428527832,15.901899337768555,0.625944670276452,11.755817885291052,0.07444543391466141,0.6967586874961853,0.000125,0.00025,-1.5794496536254883,-1.5513808727264404,0.20608849823474884,0.21195508539676666,0.0003,42.56743621826172
hamilton_ppo,0,410,164000,-0.002487883885746118,249.54470932006836,0.2907832878828049,0.00385642540641129,0.022074999930337073,0.4122430682182312,0.20959964394569397,-2.354285478591919,15.908740043640137,-166.84066772460938,52.18567657470703,10.810324668884277,20.750898361206055,0.5962642165253008,24.511681158544253,0.08228036016225815,1.0823436975479126,0.0,0.00025,-1.577242374420166,-1.5480822324752808,0.20654389262199402,0.21265539526939392,0.0003,148.79351806640625
hamilton_ppo,0,420,168000,-0.0006485721807475775,89.48287220001221,0.285620855987072,0.003409219440072775,0.011025000014342368,0.6795356273651123,0.20980821549892426,1.2003276348114014,9.523775100708008,-50.93830490112305,52.87881851196289,14.122238159179688,16.823612213134766,0.6204280274485704,13.63323727374701,0.07609211653470993,0.6238937973976135,0.0,0.0,-1.5693423748016357,-1.5538405179977417,0.20818205177783966,0.21143439412117004,0.0003,50.537567138671875
hamilton_ppo,0,430,172000,-0.001144140741045705,217.86149108886718,0.28732072055339813,0.004717694129794836,0.02137499999720603,0.4154483675956726,0.20929467678070068,-0.5074563026428223,14.999417304992676,-108.70233154296875,86.68315887451172,10.955833435058594,19.618371963500977,0.5986545088696906,18.18682492395566,0.06155534088611603,1.0783717632293701,0.0,0.0,-1.5716382265090942,-1.556443691253662,0.20770463347434998,0.2108847200870514,0.0003,101.41443634033203
hamilton_ppo,0,440,176000,-0.004658234137602992,149.65708457946778,0.2944132140278816,0.003213747637346387,0.020875000045634806,0.4310036301612854,0.20822028815746307,1.177295446395874,12.466971397399902,-57.423431396484375,106.34166717529297,16.030282974243164,16.527463912963867,0.6257785841326645,18.432984643492784,0.05557934194803238,0.9919453263282776,0.0,0.0,-1.5827679634094238,-1.5557321310043335,0.20540575683116913,0.21103480458259583,0.0003,70.66070556640625
hamilton_ppo,0,450,180000,-0.000854788956156698,86.76681293487549,0.29961989879608153,0.003304264275357127,0.008274999964050948,0.5674155950546265,0.20833709836006165,0.662203848361969,9.402568817138672,-61.23284149169922,56.08045959472656,15.486998558044434,14.295886039733887,0.5857823051998777,8.739026399255273,0.07069268077611923,0.871547520160675,0.0,0.0,-1.578905463218689,-1.558395504951477,0.20620067417621613,0.21047350764274597,0.0003,40.17217254638672
hamilton_ppo,0,460,184000,-0.0017411868758637871,181.0133261871338,0.30682437747716906,0.0024524761829525232,0.010174999930895864,0.3210398554801941,0.2065122425556183,1.1204365491867065,13.740234375,-80.03379821777344,94.68013763427734,16.27250099182129,16.675235748291016,0.6196138025687209,15.986191598297147,0.06910727173089981,1.5146806240081787,0.0,0.0,-1.5913339853286743,-1.5636487007141113,0.2036537528038025,0.20937074720859528,0.0003,86.04449462890625
hamilton_ppo,0,470,188000,-0.0018087806939060158,136.43072036743163,0.32015652775764464,0.002558595733717084,0.00979999995790422,0.3655703663825989,0.20588363707065582,0.5234583616256714,11.775124549865723,-71.03453826904297,75.10539245605469,17.088136672973633,14.783381462097168,0.6241418172605901,12.608902070865977,0.08258523046970367,1.0474388599395752,0.0,0.0,-1.5979807376861572,-1.5632097721099854,0.20230461657047272,0.20946265757083893,0.0003,71.67374420166016
hamilton_ppo,0,480,192000,-0.0024872003911917996,267.1735614776611,0.3280095639824867,0.00398704968392849,0.01817500009201467,0.17145395278930664,0.20466357469558716,1.8823130130767822,16.639507293701172,-47.29898452758789,199.22727966308594,18.823619842529297,18.280250549316406,0.5974557516912244,17.807415969147392,0.10472847521305084,1.5625946521759033,0.0,0.0,-1.6068838834762573,-1.5663032531738281,0.20051145553588867,0.20881569385528564,0.0003,88.13978576660156
hamilton_ppo,0,490,196000,-0.0023450014489611926,91.05549396514893,0.330946307182312,0.004492764826864004,0.0352999999281019,0.5378525257110596,0.20559191703796387,0.08411461859941483,9.811091423034668,-66.11529541015625,54.568878173828125,17.324934005737305,14.43201732635498,0.6378908075387111,12.524825586661951,0.06948328018188477,1.4472687244415283,0.0,0.0,-1.6020625829696655,-1.5620615482330322,0.20148052275180817,0.20970331132411957,0.0003,35.70887756347656
