architecture,learner_seed,n_updates,num_timesteps,policy_loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,log_std_mean,advantage_mean,advantage_std,advantage_min,advantage_max,return_mean,return_std,actor_grad_norm_mean,critic_grad_norm_mean,actor_param_update_norm,critic_param_update_norm,frac_sampled_action_clipped,frac_sampled_action_near_bound,log_std_bid,log_std_ask,action_std_bid,action_std_ask,learning_rate,total_loss
hamilton_ppo,0,10,4000,-0.0021535687285795645,49.01335258483887,0.16705570206046105,0.0037135984748601913,0.02472499998752028,0.0032529234886169434,0.2219492793083191,2.298654079437256,6.858460426330566,-41.44828796386719,39.518863677978516,2.3856260776519775,6.869642734527588,0.607150343605354,3.5555756276920274,0.11853013932704926,1.448972463607788,0.0,0.0,-1.5045702457427979,-1.5060431957244873,0.2221127301454544,0.22178582847118378,0.0003,26.29656982421875
hamilton_ppo,0,20,8000,-0.0009540407778637051,68.57273654937744,0.17440672099590301,0.0025410240050405264,0.010774999964050949,0.020276248455047607,0.22166918218135834,1.4054619073867798,8.307893753051758,-51.302921295166016,48.133140563964844,3.3729045391082764,8.393423080444336,0.6500810511275216,3.4098426942534044,0.08808908611536026,1.4889920949935913,0.0,0.0,-1.5105637311935425,-1.502590537071228,0.2207854837179184,0.22255288064479828,0.0003,35.57637405395508
hamilton_ppo,0,30,12000,-0.0018870669038329657,93.46822456359864,0.17253348290920256,0.004271696787327528,0.0190499999653548,0.06411892175674438,0.2222425639629364,1.9284201860427856,9.671122550964355,-86.43257141113281,70.37102508544922,5.462723731994629,9.996927261352539,0.7001057625761915,6.4470046081637475,0.0805693194270134,1.0743615627288818,0.0,0.0,-1.5134224891662598,-1.494637370109558,0.22015520930290222,0.22432993352413177,0.0003,55.303951263427734
hamilton_ppo,0,40,16000,-0.0018599040419190692,40.73154100418091,0.17400563672184943,0.0030083991587162018,0.014899999960325658,0.10102355480194092,0.22098639607429504,1.6411436796188354,6.367667198181152,-29.253286361694336,36.265480041503906,7.613811016082764,6.715930938720703,0.6691685028630688,4.424336585026994,0.11200875043869019,1.0436078310012817,0.0,0.0,-1.5203267335891724,-1.4990941286087036,0.21864044666290283,0.22333236038684845,0.0003,22.22331428527832
hamilton_ppo,0,50,20000,-0.0013157657497387732,70.86807315826417,0.18501147717237473,0.002416898962110281,0.011400000019930303,0.08312159776687622,0.21991825103759766,3.1318647861480713,8.267443656921387,-32.95431137084961,56.08583450317383,10.12282943725586,8.634065628051758,0.6346060712440231,10.063039290936677,0.0892433151602745,0.8330626487731934,0.0,0.0,-1.5285605192184448,-1.5006331205368042,0.21684758365154266,0.22298894822597504,0.0003,32.68857955932617
hamilton_ppo,0,60,24000,-0.0015757307995969306,134.83343208312988,0.19492170110344886,0.004009001888334751,0.011150000006891788,0.017666339874267578,0.21877841651439667,2.933607816696167,11.523582458496094,-44.759765625,101.119873046875,12.935142517089844,11.626741409301758,0.6337438775939491,11.69705189877915,0.11637204140424728,0.9440609812736511,0.0,0.0,-1.5371383428573608,-1.5025523900985718,0.21499547362327576,0.22256135940551758,0.0003,89.50841522216797
hamilton_ppo,0,70,28000,-0.0024219646344936317,187.96134040832519,0.2039290177822113,0.0037426080089062452,0.011600000010803342,0.09282904863357544,0.21853837370872498,-2.2359015941619873,14.02602767944336,-99.27561950683594,30.821008682250977,10.850375175476074,14.726181030273438,0.6507220462539484,20.59350459577544,0.09565339982509613,1.4524016380310059,0.0,0.0,-1.5397130250930786,-1.502225637435913,0.21444262564182281,0.22263410687446594,0.0003,98.96356201171875
hamilton_ppo,0,80,32000,-0.0026266508021835742,66.68047412872315,0.2055517965555191,0.0027802293188869953,0.03532499999273568,0.2628100514411926,0.21842285990715027,-0.0842113047838211,8.234674453735352,-51.40033721923828,37.894569396972656,9.935419082641602,9.590841293334961,0.6929540401198895,5.523942169302402,0.11133246123790741,0.5643409490585327,0.0,0.0,-1.5408278703689575,-1.5021899938583374,0.21420368552207947,0.22264203429222107,0.0003,34.73630905151367
hamilton_ppo,0,90,36000,-0.0006574568631738664,81.45600479125977,0.20786237016320228,0.003191489027813077,0.006999999969266355,0.25192517042160034,0.2177067995071411,1.4387617111206055,9.019638061523438,-53.326908111572266,51.031036376953125,11.111124038696289,10.428374290466309,0.6281224727912958,7.065957204423353,0.09072588384151459,0.6413320302963257,0.0,0.0,-1.5425913333892822,-1.5069385766983032,0.2138262838125229,0.22158731520175934,0.0003,43.976806640625
hamilton_ppo,0,100,40000,-0.0010556238284749142,83.78528045654296,0.21249246641993522,0.001895662397146225,0.005899999947287142,0.2832840085029602,0.21747209131717682,0.2313586324453354,9.192522048950195,-54.65911102294922,38.24515151977539,11.839653968811035,10.858282089233398,0.6217412743425637,6.479955115068666,0.06510303914546967,0.537925124168396,0.000125,0.00025,-1.5394487380981445,-1.5121076107025146,0.2144993245601654,0.22044487297534943,0.0003,36.53102493286133
