policy,learner_seed,metric_group,metric,n_paths,mean_original,mean_high_penalty,mean_diff_high_minus_original,sd_diff,se_diff,normal_ci_lo,normal_ci_hi,normal_ci_contains_zero,bootstrap_ci_lo,bootstrap_ci_hi,bootstrap_ci_contains_zero,win_rate_high_penalty_larger
return_mlp_ppo,0.0,inventory_behaviour,terminal_inventory,500,-12.934,-6.294,6.64,7.095568630376057,0.31732347593071886,6.018057415726728,7.261942584273271,False,6.022,7.26,False,0.786
return_mlp_ppo,0.0,inventory_behaviour,abs_terminal_inventory,500,13.026,10.106,-2.92,6.51940221265883,0.29155653040335366,-3.4914402990480307,-2.348559700951969,False,-3.488,-2.3479500000000004,False,0.298
return_mlp_ppo,0.0,inventory_behaviour,squared_terminal_inventory,500,217.918,157.566,-60.352,155.95358006236515,6.974456127078087,-74.02168282082776,-46.68231717917224,False,-74.04245,-46.68065000000002,False,0.298
return_mlp_ppo,0.0,inventory_behaviour,total_fills,500,52.038,40.05,-11.988,5.737044828719179,0.25656844453959443,-12.490864910867067,-11.485135089132932,False,-12.5,-11.478,False,0.008
return_mlp_ppo,0.0,monetary_penalty,running_penalty_contribution,500,1.3259736031373355,6.14765809066395,4.821684487526614,7.363275663909925,0.32929569843144973,4.17627677833701,5.4670921967162185,False,4.194099776515406,5.474719983515208,False,0.792
return_mlp_ppo,0.0,monetary_penalty,terminal_penalty_contribution,500,0.217918,1.5756599999999998,1.357742,1.9036337521594646,0.085133089481831,1.1908842107229856,1.5245997892770144,False,1.1952673,1.5292557999999998,False,0.794
return_mlp_ppo,0.0,pre_penalty_wealth,terminal_mtm_wealth_pre_penalty,500,48.12418727033979,42.0106684705038,-6.113518799835999,77.53900565743098,3.4676497511551285,-12.90998742309933,0.6829498234273332,True,-12.73497553285798,0.68117414091144,True,0.466
return_mlp_ppo,0.0,penalised_objective,final_realised_objective,500,46.580295667202456,34.28735037983984,-12.292945287362615,77.22814606693515,3.4537476876390003,-19.062166366823547,-5.523724207901682,False,-18.95183745707504,-5.5993923663224106,False,0.414
return_mlp_ppo,1.0,inventory_behaviour,time_avg_signed_inventory,500,-3.255551052112952,-0.0746251289320739,3.1809259231808777,2.5301884862199886,0.11315346902150368,2.9591491991729617,3.402702647188794,False,2.9572273882896987,3.401304480859269,False,0.89
return_mlp_ppo,1.0,inventory_behaviour,time_avg_abs_inventory,500,4.742662095152698,3.0629724924032877,-1.6796896027494101,2.713619719455957,0.12135676315574856,-1.9175444878150347,-1.4418347176837856,False,-1.9134379137928352,-1.4464192047497266,False,0.278
return_mlp_ppo,1.0,inventory_behaviour,integrated_squared_inventory,500,41.14181748928285,16.342882331871568,-24.798935157411282,44.180681131569585,1.9758201260486383,-28.671471444396005,-20.92639887042656,False,-28.821764848263197,-21.036237407037188,False,0.282
return_mlp_ppo,1.0,inventory_behaviour,rms_inventory,500,5.475860096017315,3.606718802506908,-1.8691412935104068,2.939381267958311,0.13145312653888616,-2.12678468718181,-1.6114978998390035,False,-2.131282797310023,-1.616894410881019,False,0.282
return_mlp_ppo,1.0,inventory_behaviour,max_abs_inventory,500,9.588,6.808,-2.78,4.197479919588741,0.1877170086878155,-3.1479185763137107,-2.412081423686289,False,-3.15,-2.4119500000000005,False,0.218
return_mlp_ppo,1.0,inventory_behaviour,terminal_inventory,500,-4.826,-0.708,4.118,4.540187507714898,0.20304335795691725,3.720042331104368,4.515957668895632,False,3.718,4.51,False,0.802
return_mlp_ppo,1.0,inventory_behaviour,abs_terminal_inventory,500,7.362,4.3,-3.062,4.52139824436737,0.2022030765550729,-3.4583107476111383,-2.6656892523888613,False,-3.458,-2.676,False,0.228
return_mlp_ppo,1.0,inventory_behaviour,squared_terminal_inventory,500,83.446,28.528,-54.918,95.38614316879173,4.26579800473891,-63.27881045461108,-46.557189545388916,False,-63.456100000000006,-46.786,False,0.228
return_mlp_ppo,1.0,inventory_behaviour,total_fills,500,40.646,39.852,-0.794,3.988405540753727,0.1783669182192428,-1.143592735743117,-0.44440726425688293,False,-1.142,-0.444,False,0.408
return_mlp_ppo,1.0,monetary_penalty,running_penalty_contribution,500,0.41141817489282845,1.6342882331871567,1.2228700582943284,1.5119443031294961,0.06761620479982203,1.090344732115393,1.3553953844732638,False,1.0918421906180562,1.3616359598491103,False,0.908
return_mlp_ppo,1.0,monetary_penalty,terminal_penalty_contribution,500,0.08344599999999999,0.28528,0.201834,0.3269881786578285,0.014623355906355008,0.17317274909043312,0.2304952509095669,False,0.17354945000000002,0.23128625,False,0.75
return_mlp_ppo,1.0,pre_penalty_wealth,terminal_mtm_wealth_pre_penalty,500,41.95296185028675,41.525518040365235,-0.4274438099215053,48.089165068515584,2.1506128414881833,-4.642567523927693,3.7876799040846825,True,-4.681390401456946,3.7512311825368263,True,0.49
return_mlp_ppo,1.0,penalised_objective,final_realised_objective,500,41.458097675393915,39.605949807178085,-1.8521478682158334,48.18414593474171,2.154860514957052,-6.075596869239089,2.3713011328074223,True,-6.091727099241498,2.3348534748275105,True,0.464
return_mlp_ppo,2.0,inventory_behaviour,time_avg_signed_inventory,500,-8.065177518800061,4.537134418240565,12.602311937040623,3.5837486862486467,0.16027011353455078,12.288188286714758,12.916435587366488,False,12.285734172283115,12.916444213585809,False,1.0
return_mlp_ppo,2.0,inventory_behaviour,time_avg_abs_inventory,500,8.220086321729138,5.2490323072635094,-2.971054014465628,5.955646038145738,0.2663445878244235,-3.4930798140786634,-2.4490282148525924,False,-3.499625998133673,-2.4400436139367816,False,0.324
return_mlp_ppo,2.0,inventory_behaviour,integrated_squared_inventory,500,101.56849306509139,48.75432071778663,-52.81417234730476,115.69619852231173,5.174091292683995,-62.95520493368768,-42.67313976092184,False,-62.82749541414323,-42.75467599755673,False,0.324
return_mlp_ppo,2.0,inventory_behaviour,rms_inventory,500,9.195078095782694,6.107492008337927,-3.0875860874447683,6.514773717970438,0.2913495378282188,-3.6586206885004673,-2.5165514863890692,False,-3.6677168542858047,-2.5276043064763987,False,0.324
return_mlp_ppo,2.0,inventory_behaviour,max_abs_inventory,500,14.388,10.678,-3.71,9.28171322552047,0.4150908343984521,-4.523563085733646,-2.8964369142663537,False,-4.5200499999999995,-2.904,False,0.34
return_mlp_ppo,2.0,inventory_behaviour,terminal_inventory,500,-11.246,8.044,19.29,5.7032406496496035,0.2550566756931315,18.79009810162495,19.78990189837505,False,18.792,19.786,False,1.0
return_mlp_ppo,2.0,inventory_behaviour,abs_terminal_inventory,500,11.502,9.0,-2.502,10.39625703417539,0.4649347487995305,-3.4132553628082567,-1.5907446371917429,False,-3.422,-1.5799500000000009,False,0.402
return_mlp_ppo,2.0,inventory_behaviour,squared_terminal_inventory,500,171.354,112.228,-59.126,241.83199033025838,10.81505539025059,-80.32311905569694,-37.92888094430306,False,-80.56615000000001,-38.65775000000001,False,0.402
return_mlp_ppo,2.0,inventory_behaviour,total_fills,500,43.05,34.664,-8.386,5.799679004316205,0.25936953002658664,-8.89435493753919,-7.877645062460809,False,-8.892,-7.87,False,0.064
return_mlp_ppo,2.0,monetary_penalty,running_penalty_contribution,500,1.015684930650914,4.875432071778663,3.859747141127748,5.46035451924792,0.24419447772573064,3.3811347595617476,4.338359522693748,False,3.394291551853904,4.356949030579577,False,0.72
return_mlp_ppo,2.0,monetary_penalty,terminal_penalty_contribution,500,0.17135399999999998,1.1222800000000002,0.950926,1.2673819418379741,0.056679043508107894,0.8398371160459298,1.0620148839540704,False,0.8428848500000001,1.06578015,False,0.75
return_mlp_ppo,2.0,pre_penalty_wealth,terminal_mtm_wealth_pre_penalty,500,44.93768585302854,38.24730974381221,-6.690376109216328,146.7823546208311,6.564306456593173,-19.556180347622686,6.17542812919003,True,-19.022242022662315,6.164491800433082,True,0.482
return_mlp_ppo,2.0,penalised_objective,final_realised_objective,500,43.75064692237762,32.24959767203355,-11.501049250344076,147.47892826645517,6.595458177052179,-24.427909738906546,1.4258112382183938,True,-24.27511807975675,1.474854906087167,True,0.464
return_mlp_ppo,3.0,inventory_behaviour,time_avg_signed_inventory,500,-10.725166456788026,4.240877766319564,14.966044223107586,4.809248122543573,0.21507611445341335,14.54450278484408,15.38758566137109,False,14.53133729791605,15.38199159625822,False,1.0
return_mlp_ppo,3.0,inventory_behaviour,time_avg_abs_inventory,500,11.126906920156957,5.029100407100053,-6.097806513056905,7.377959482978332,0.32995237878357503,-6.74450129208603,-5.45111173402778,False,-6.7532152272296475,-5.446451153192878,False,0.214
return_mlp_ppo,3.0,inventory_behaviour,integrated_squared_inventory,500,206.80482886687895,41.287071548505885,-165.5177573183731,200.80115512145676,8.980100656241147,-183.11843118215026,-147.91708345459594,False,-183.45038308405108,-148.10108654410604,False,0.2
return_mlp_ppo,3.0,inventory_behaviour,rms_inventory,500,12.975476523473063,5.665559559287483,-7.309916964185579,8.097271634474852,0.36212099613933196,-8.019661074664437,-6.60017285370672,False,-8.015491856963994,-6.607859578096599,False,0.2
return_mlp_ppo,3.0,inventory_behaviour,max_abs_inventory,500,22.29,8.988,-13.302,11.797506444865087,0.5276005275142042,-14.336078032152173,-12.267921967847826,False,-14.34805,-12.26,False,0.14
return_mlp_ppo,3.0,inventory_behaviour,terminal_inventory,500,-20.576,6.352,26.928,8.615757573023641,0.3853083922187894,26.172809428310142,27.68319057168986,False,26.15995,27.69,False,1.0
return_mlp_ppo,3.0,inventory_behaviour,abs_terminal_inventory,500,20.928,7.552,-13.376,12.912012396534342,0.5774427488994152,-14.50776699097666,-12.24423300902334,False,-14.514,-12.232,False,0.158
