metric,n,mean,std,se,median,iqr_low,iqr_high,iqr,ci_lo,ci_hi,loss_rate,max_abs,agent_type,level
full_objective,100,44.49137834389766,45.43068103266218,4.543068103266218,44.7946582965468,22.985588272613782,64.625138990995,41.639550718381216,35.58696486149587,53.395791826299444,0.13,202.16000692389403,belief_weighted,pooled_all_seeds
raw_pnl,100,44.74624186889766,45.448120047478994,4.544812004747899,44.8542632965468,23.139435147613785,64.874238990995,41.734803843381215,35.83841033959178,53.65407339820354,0.13,202.917004423894,belief_weighted,pooled_all_seeds
mean_abs_inventory,100,3.6151975000000003,1.708769185824399,0.1708769185824399,3.185625,2.366,4.7673749999999995,2.4013749999999994,3.280278739578418,3.9501162604215825,0.0,8.70875,belief_weighted,pooled_all_seeds
terminal_abs_inventory,100,5.05,3.400460456045815,0.3400460456045815,4.0,2.0,7.0,5.0,4.38350975061502,5.71649024938498,0.0,16.0,belief_weighted,pooled_all_seeds
full_objective,100,26.40063463007388,37.499160091644264,3.7499160091644264,30.7265638910039,10.741043440160315,48.65065245219921,37.9096090120389,19.050799252111606,33.75047000803616,0.16,120.33946247246867,hamilton_ppo,pooled_all_seeds
raw_pnl,100,26.560090780073878,37.40288372222713,3.740288372222713,30.7910363910039,10.880925315160312,48.80759432719921,37.9266690120389,19.22912557051736,33.891055989630395,0.16,119.6384374724687,hamilton_ppo,pooled_all_seeds
mean_abs_inventory,100,2.6172449999999996,1.5948631076194142,0.15948631076194142,2.214125,1.3131249999999999,3.4594375,2.1463125,2.3046518309065944,2.9298381690934048,0.0,7.909,hamilton_ppo,pooled_all_seeds
terminal_abs_inventory,100,4.35,3.3131967534803493,0.3313196753480349,3.0,2.0,6.0,4.0,3.7006134363178513,4.999386563682148,0.0,14.0,hamilton_ppo,pooled_all_seeds
full_objective,100,50.52604379075778,55.50102501936653,5.550102501936653,47.23858796702295,24.9291101378929,78.18059964179284,53.25148950389994,39.64784288696194,61.404244694553626,0.14,197.63143248013847,naive,pooled_all_seeds
raw_pnl,100,50.989980640757786,55.488971683803406,5.548897168380341,47.358479217022946,25.7226867123415,78.29621026679284,52.57352355445134,40.114142190732316,61.865819090783255,0.13,198.9039799801385,naive,pooled_all_seeds
mean_abs_inventory,100,4.71788,2.687767505709427,0.2687767505709427,4.0595,2.722875,6.3325625,3.6096874999999997,4.191077568880952,5.244682431119048,0.0,12.842,naive,pooled_all_seeds
terminal_abs_inventory,100,6.97,5.001928920855726,0.5001928920855726,6.0,3.0,10.25,7.25,5.989621931512278,7.950378068487722,0.0,24.0,naive,pooled_all_seeds
full_objective,100,43.736677945972744,45.43474535126381,4.54347453512638,43.345682018197024,20.65219151784114,66.129468606827,45.477277088985865,34.83146785712504,52.64188803482045,0.15,202.62861254619847,oracle,pooled_all_seeds
raw_pnl,100,43.99244207097273,45.457800745675904,4.54578007456759,43.548475919656,20.920775892841142,66.38136735682701,45.46059146398587,35.08271312482025,52.902171017125205,0.15,203.42031754619848,oracle,pooled_all_seeds
mean_abs_inventory,100,3.6015525000000004,1.7270481861375964,0.17270481861375964,3.3040000000000003,2.1743125,4.4931875,2.3188750000000002,3.2630510555170313,3.9400539444829694,0.0,9.09375,oracle,pooled_all_seeds
terminal_abs_inventory,100,4.92,3.600448905793876,0.3600448905793876,4.0,2.0,7.0,5.0,4.2143120144644,5.6256879855356,0.0,15.0,oracle,pooled_all_seeds
full_objective,100,43.37886230568952,46.607042636366465,4.660704263636647,39.625109606245786,19.748256752417507,69.36794111512387,49.619684362706366,34.2438819489617,52.513842662417346,0.15,177.17107361132676,randomised,pooled_all_seeds
raw_pnl,100,43.630506680689514,46.61100593354725,4.661100593354725,39.76583460624579,19.90678487741751,69.78820523768928,49.881420360271775,34.494749517714254,52.766263843664774,0.15,177.72738111132674,randomised,pooled_all_seeds
mean_abs_inventory,100,3.6223425000000002,1.688703937776952,0.1688703937776952,3.332125,2.2845,4.828062500000001,2.5435625000000006,3.291356528195718,3.9533284718042827,0.0,8.70875,randomised,pooled_all_seeds
terminal_abs_inventory,100,4.8,3.475745687015677,0.3475745687015677,4.0,2.0,7.0,5.0,4.118753845344927,5.481246154655072,0.0,15.0,randomised,pooled_all_seeds
full_objective,100,49.942176073592755,155.55599959790044,15.555599959790044,55.539687727067104,-31.31672818082337,130.76608531699225,162.0828134978156,19.45320015240427,80.43115199478123,0.34,419.34095062662306,return_lstm_ppo,pooled_all_seeds
raw_pnl,100,52.512073048592725,155.6219985551277,15.56219985551277,56.725686477067086,-28.859675241444847,133.54477840470565,162.4044536461505,22.010161331787696,83.01398476539775,0.34,421.71845062662305,return_lstm_ppo,pooled_all_seeds
mean_abs_inventory,100,11.3739275,3.6399402612090292,0.3639940261209029,11.282,9.1735,13.831375,4.657874999999999,10.660499208803031,12.08735579119697,0.0,22.01,return_lstm_ppo,pooled_all_seeds
terminal_abs_inventory,100,23.68,6.628496790145538,0.6628496790145537,24.0,21.0,28.0,7.0,22.380814629131475,24.979185370868525,0.0,40.0,return_lstm_ppo,pooled_all_seeds
full_objective,100,28.535631705101842,39.2355696460252,3.9235569646025197,29.851686446214252,10.902470757013935,51.481463629567955,40.57899287255402,20.845460054480903,36.22580335572278,0.14,136.1820592566297,return_mlp_ppo,pooled_all_seeds
raw_pnl,100,28.709471455101838,39.15476476577335,3.915476476577335,29.96169519621425,11.077988879217685,51.77524925456795,40.69726037535027,21.03513756101026,36.383805349193416,0.14,136.37529425662973,return_mlp_ppo,pooled_all_seeds
mean_abs_inventory,100,2.77156,1.5613370585831394,0.15613370585831393,2.507,1.5418124999999998,3.7779374999999997,2.236125,2.4655379365177046,3.0775820634822955,0.0,7.97475,return_mlp_ppo,pooled_all_seeds
terminal_abs_inventory,100,4.9,3.1058758259892887,0.3105875825989289,5.0,2.0,7.0,5.0,4.2912483381061,5.508751661893901,0.0,15.0,return_mlp_ppo,pooled_all_seeds
