n_episodes,mean_objective,std_objective,mean_raw_pnl,std_raw_pnl,mean_running_inventory_penalty,mean_terminal_inventory_penalty,mean_abs_inventory,mean_terminal_abs_inventory,mean_fills,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,frac_near_bound_bid,frac_near_bound_ask,frac_near_bound_any,max_reconciliation_abs_diff,total_timesteps,tag
5,44.50828056576402,17.200808826856075,44.75316706576383,17.232263982227323,0.21388649999999668,0.031000000000000007,3.43885,4.2,25.8,0.00019433950606312464,-0.0013300900915128296,0.0009305041373999263,0.0013781360320318237,0.0,0.0,0.0,3.126388037344441e-12,0,baseline_untrained
5,54.20734793576315,25.409228069121212,54.48949343576263,25.225016202696402,0.2553455000000019,0.0268,3.86775,4.0,25.6,0.0983551760003611,-0.025103719435841776,0.10416246373497186,0.06106668123029518,0.0,0.0,0.0,2.0037305148434825e-12,40000,timestep_40000
5,54.93982453273129,33.36776919320785,55.25717953273046,33.211172682873844,0.2847550000000008,0.032600000000000004,4.4321,5.0,17.8,0.29826675694275184,0.13218469826728105,0.1885580536431236,0.14154371150269474,0.0,0.0,0.0,3.069544618483633e-12,80000,timestep_80000
5,52.962506955197554,32.448412357863674,53.22333695519753,32.440436887803926,0.2330299999999966,0.027800000000000002,4.0961,5.0,12.2,0.6304610513397493,0.30299384324345735,0.23670653782892093,0.1806897069784112,0.06835,0.0,0.06835,2.8137492336099967e-12,120000,timestep_120000
5,38.0202483588388,21.468700426090074,38.20002885883796,21.46196293216101,0.15598049999999505,0.023800000000000005,2.9575500000000003,4.2,12.2,0.5444107551245019,0.24108599837832154,0.22206097521521448,0.0720918964101372,0.0,0.0,0.0,2.5011104298755527e-12,160000,timestep_160000
5,57.09972701488433,29.537176043090366,57.368517514882704,29.44557607024623,0.24199049999999406,0.0268,4.31225,4.8,16.4,0.36514218677468596,0.17574009765614756,0.23964453778150302,0.1304558429978534,0.0,0.0,0.0,2.8421709430404007e-12,200000,timestep_200000
5,64.45859801901149,36.836419494202886,64.74576251901064,36.77216698084583,0.2669644999999997,0.020200000000000003,4.56165,4.2,17.4,0.38075418557799423,0.14910989680844358,0.29343218073167143,0.14958210472021782,0.00735,0.0,0.00735,2.3874235921539366e-12,200000,final_post_training
