n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag
5,43.406255569133805,17.490116633474052,43.63314106913373,4.0,-0.0020946393345244586,0.0008478101541986689,0.001319599180498741,0.0009865122666947192,0,baseline_untrained
5,43.406255569133805,17.490116633474052,43.63314106913373,4.0,-0.0020946393345244586,0.0008478101541986689,0.001319599180498741,0.0009865122666947192,4000,timestep_4000
5,45.77990178005141,16.237554176858698,45.92906328005248,3.4,-0.022038062751031248,0.05195905997728696,0.01087186059449505,0.028877012455806397,8000,timestep_8000
5,40.93251195873834,20.948758772383655,41.10231845873872,4.2,-0.03068843030910939,0.09076530450014397,0.026470473385371934,0.04269246649981568,8000,final_post_training
