n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag
5,43.41178635564809,17.492071148535896,43.63867185564801,4.0,-0.0013641146916175898,0.00044455308238310244,0.0014794772783780735,0.0010809061422841204,0,baseline_untrained
5,30.341017382110664,15.054339515880983,30.424129882111448,2.8,-0.03205677698526342,0.06384516631716397,0.08051860876024827,0.04942984074530864,20000,final_post_training
