n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag,learner_seed,training_env_seed
10,44.932354938468606,22.629152650975705,45.08584043846916,3.5,0.002139901215575037,0.00035553772709113216,0.0014945172164475091,0.0006591058608793427,0,baseline_untrained,4,70000
10,37.94999461133368,15.195741059816331,38.029445861334054,3.0,0.09956159721870209,0.21731232107144316,0.036550757471368676,0.06050123408857332,16000,timestep_16000,4,70000
10,34.557387651910894,16.42968196760482,34.6124924019114,2.5,0.16314526997429785,0.19461486352122156,0.10075329709217574,0.08337006194510065,32000,timestep_32000,4,70000
10,35.437724445117105,26.47103699631254,35.52626144511762,3.3,0.3126967818483012,0.3207490987135796,0.11690374455522806,0.11013900002215272,48000,timestep_48000,4,70000
10,34.19635310120733,27.292840470809235,34.314102601208454,4.0,0.3857183693740517,0.24366158145775552,0.1608125303095293,0.10847724754708644,64000,timestep_64000,4,70000
10,32.9309208317805,19.6173783312313,32.989218331780755,2.7,0.2629913338445709,0.353146485521202,0.1573313547170918,0.14212495984343806,80000,timestep_80000,4,70000
10,29.501413730421273,14.721144936365903,29.57082198042255,2.2,0.1494534897163394,0.3721548071990488,0.17016553394929532,0.19839202678587356,96000,timestep_96000,4,70000
10,28.073361877304656,16.205695367996338,28.220731627305543,4.4,0.044493325836630536,0.46680083405382466,0.11636148119832451,0.23304246599462877,112000,timestep_112000,4,70000
10,25.87240644669227,17.57218793233539,26.008260946692964,4.9,0.08981069839888951,0.5634020572933601,0.11149686855271172,0.28370482607016934,128000,timestep_128000,4,70000
10,23.092213169945126,18.91126396867621,23.2054699199458,4.1,0.15449561131660594,0.6823390433442779,0.1306792089959731,0.30365145374601743,144000,timestep_144000,4,70000
10,26.135280273640586,22.0765425013053,26.214058273641022,3.0,0.312598788658937,0.7428999198898673,0.21820785612118962,0.2854732348348786,160000,timestep_160000,4,70000
10,21.931840034265157,20.173896091853408,22.094097784265223,5.0,0.241056795506482,0.8385447369083762,0.18753391030034264,0.2694043559123561,176000,timestep_176000,4,70000
10,20.501111808389393,17.146651597575936,20.69267830838949,5.2,0.19332549652167363,0.8047093843523413,0.15315005570052467,0.22320678656400914,192000,timestep_192000,4,70000
10,22.616613535370448,17.28543900012336,22.75892478537051,4.3,0.2573266068265075,0.7131046949844807,0.17023829332347554,0.19377587121878467,200000,final_post_training,4,70000
