agent_type,training_seed,evaluation_seed,raw_pnl,full_objective,spread_revenue,adverse_selection_loss,running_penalty,terminal_penalty,mean_abs_inventory,max_abs_inventory,mean_signed_inventory,terminal_signed_inventory,terminal_abs_inventory,fills,bid_action_mean,ask_action_mean,bid_action_std,ask_action_std,mean_quoted_spread,episode_length,reward_reconciliation_error,path_pairing_status,model_path,total_training_timesteps,recurrent_state_reset_verified,return_on_turnover_pct,raw_pnl_loss,full_objective_loss,turnover,checkpoint_selection,loaded_model_path,best_validation_timestep,best_validation_mean_objective
belief_weighted,,130053,106.93088108673885,106.17178608673882,64.1125691597012,16.880714837763666,0.6780950000000221,0.081,7.4815,14.0,-7.3635,-9.0,9.0,71.0,-0.4188239702782034,-0.3419325185594706,0.14463689801568053,0.1475912339132914,1.9023090902613147,4000,3.879563337250147e-12,exogenous_paired_fills_not_claimed_paired,,,,1.5060687477005472,False,False,7100.0,analytic,,,
belief_weighted,,130054,79.12085709107896,79.02626709107895,60.31951523029896,20.525832240549807,0.07859000000000084,0.016,2.445,5.0,-1.9645,-4.0,4.0,62.0,-0.3831660351973532,-0.36305462671821076,0.14860241189572382,0.14562351437174775,1.924622409184776,4000,9.805489753489383e-13,exogenous_paired_fills_not_claimed_paired,,,,1.276142856307725,False,False,6200.0,analytic,,,
belief_weighted,,130055,66.52317405599592,66.42373905599592,56.08410508068804,11.147675969486395,0.06343500000000153,0.036000000000000004,2.062,6.0,-0.6335,-6.0,6.0,62.0,-0.3612382519291577,-0.3575841574765435,0.1395816786270558,0.14645552809546322,1.9666802810536406,4000,5.400124791776761e-13,exogenous_paired_fills_not_claimed_paired,,,,1.0729544202579988,False,False,6200.0,analytic,,,
belief_weighted,,130056,78.68705060732933,78.61350060732931,68.30189614580877,34.61236672673442,0.06955000000000214,0.004,2.065,6.0,-0.878,-2.0,2.0,60.0,-0.26224763578246496,-0.2452640483226205,0.04098259555228898,0.03991450014172757,2.291054231764945,4000,1.8900436771218665e-12,exogenous_paired_fills_not_claimed_paired,,,,1.3114508434554888,False,False,6000.0,analytic,,,
belief_weighted,,130057,114.88465001812699,114.397207518127,59.80406391344091,20.804086349077103,0.4384424999999854,0.049,6.03575,10.0,6.00375,7.0,7.0,53.0,-0.23294763297501173,-0.29781778887033145,0.06551299484477935,0.06592105118199507,2.255358425180205,4000,2.1742607714259066e-12,exogenous_paired_fills_not_claimed_paired,,,,2.167634906002396,False,False,5300.0,analytic,,,
belief_weighted,,130058,47.245354617350756,46.990592117350765,66.9410060175355,21.94830805427638,0.23876249999999513,0.016,4.12875,9.0,3.98875,4.0,4.0,66.0,-0.2925500515937293,-0.3323590124338371,0.12371058832727976,0.11815729168735871,2.11084259378757,4000,3.552713678800501e-14,exogenous_paired_fills_not_claimed_paired,,,,0.7158387063234963,False,False,6600.0,analytic,,,
belief_weighted,,130059,72.95919620312281,72.82556370312281,46.62418929906264,21.617696061674074,0.1086324999999987,0.025,2.16975,9.0,2.00775,5.0,5.0,41.0,-0.2520862700585508,-0.2668598270574964,0.053573342307016485,0.0536518359836299,2.2735017591341604,4000,3.552713678800501e-13,exogenous_paired_fills_not_claimed_paired,,,,1.7794925903200687,False,False,4100.0,analytic,,,
belief_weighted,,130060,4.840611211597093,4.464186211597102,58.649083400586996,10.121375030700612,0.29542499999998967,0.081,4.7695,11.0,-4.7695,-9.0,9.0,67.0,-0.4237273090680707,-0.37709371437843525,0.14692578501362832,0.15162469013707797,1.8408077568292873,4000,2.3092638912203256e-13,exogenous_paired_fills_not_claimed_paired,,,,0.0722479285312999,False,False,6700.0,analytic,,,
belief_weighted,,130061,59.51280756356198,59.417527563561976,55.35975021563272,9.120681673882622,0.059279999999999694,0.036000000000000004,1.701,8.0,-1.2815,-6.0,6.0,70.0,-0.4286116154800786,-0.416878198099287,0.1479061715734993,0.14797377182166604,1.7722386299746198,4000,1.0018652574217413e-12,exogenous_paired_fills_not_claimed_paired,,,,0.8501829651937425,False,False,7000.0,analytic,,,
belief_weighted,,130062,-37.718193414173925,-38.06060091417392,64.0115542137959,20.547931384307738,0.3334074999999903,0.009000000000000001,5.17575,10.0,-4.91625,-3.0,3.0,63.0,-0.3247305723872246,-0.27056014972869763,0.10639247082957823,0.11431843995055795,2.156308428830872,4000,1.8474111129762605e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.5987014827646655,True,True,6300.0,analytic,,,
belief_weighted,,130063,5.313756469553027,4.627333969553031,61.085334920764815,11.981018940588717,0.5174224999999972,0.169,6.32675,13.0,6.30875,13.0,13.0,73.0,-0.37807675418500125,-0.43885604855260346,0.1510365167797408,0.14804939388245336,1.816075261617758,4000,3.2924774018283642e-12,exogenous_paired_fills_not_claimed_paired,,,,0.07279118451442503,False,False,7300.0,analytic,,,
belief_weighted,,130064,113.37080470336349,113.10071220336347,64.9584578817371,16.849094008389905,0.24509250000000596,0.025,4.29075,9.0,4.15125,5.0,5.0,73.0,-0.3474721913458212,-0.39267365237600127,0.14656284019004076,0.14194574427903484,1.9339475997284814,4000,9.094947017729282e-13,exogenous_paired_fills_not_claimed_paired,,,,1.5530247219638833,False,False,7300.0,analytic,,,
belief_weighted,,130065,14.913563864924754,14.57084136492477,58.06132306170719,24.707316533949964,0.3177224999999836,0.025,5.13475,11.0,-5.13475,-5.0,5.0,57.0,-0.32050015891850064,-0.2552899159922219,0.08949951614620713,0.10297179371668189,2.1862430285364907,4000,1.0178524689763435e-12,exogenous_paired_fills_not_claimed_paired,,,,0.26164147131446935,False,False,5700.0,analytic,,,
belief_weighted,,130066,30.41275675071472,30.16166925071472,77.57401445354026,31.156116464642043,0.18708750000000207,0.064,3.30825,11.0,1.83075,8.0,8.0,68.0,-0.247060709663902,-0.252866655298312,0.03107481699164166,0.03571236683106984,2.3026965918975355,4000,2.948752353404416e-13,exogenous_paired_fills_not_claimed_paired,,,,0.44724642280462823,False,False,6800.0,analytic,,,
belief_weighted,,130067,44.34038403538702,44.32867403538702,55.432100606586765,23.662892033114986,0.007709999999999767,0.004,0.6525,3.0,-0.3485,2.0,2.0,52.0,-0.28009118534729366,-0.275331338849374,0.07776946303631141,0.07907903790361835,2.2175083743064796,4000,8.810729923425242e-13,exogenous_paired_fills_not_claimed_paired,,,,0.8526996929882119,False,False,5200.0,analytic,,,
belief_weighted,,130068,23.136827973345532,23.061467973345533,63.16986347031542,12.180675705525477,0.07135999999999852,0.004,2.397,5.0,2.0825,2.0,2.0,72.0,-0.36360072093949536,-0.385039617320389,0.14455251143257927,0.147347869773004,1.9209080687312412,4000,8.526512829121202e-14,exogenous_paired_fills_not_claimed_paired,,,,0.3213448329631324,False,False,7200.0,analytic,,,
belief_weighted,,130069,52.92308985335126,52.821809853351255,56.578476285981516,9.064316100990933,0.092280000000001,0.009000000000000001,2.388,7.0,0.066,3.0,3.0,69.0,-0.39359971714720493,-0.388929124859285,0.15950052730258849,0.13872662990772675,1.8688872930307032,4000,1.4068746168049984e-12,exogenous_paired_fills_not_claimed_paired,,,,0.767001302222482,False,False,6900.0,analytic,,,
belief_weighted,,130070,15.051944857059311,14.152692357059312,65.90013469342463,14.104568946658965,0.7992524999999989,0.1,7.89525,15.0,7.89025,10.0,10.0,72.0,-0.29407604098949924,-0.37042403041189276,0.1302271867260437,0.13220980127553675,2.0500681515238446,4000,2.078337502098293e-13,exogenous_paired_fills_not_claimed_paired,,,,0.20905478968137933,False,False,7200.0,analytic,,,
belief_weighted,,130071,40.45858341661739,40.403910916617384,57.67656005860574,21.75770020056658,0.05067250000000355,0.004,1.82525,6.0,0.90725,-2.0,2.0,54.0,-0.27830292708400495,-0.288908216092729,0.0923936797087538,0.0942182251135962,2.1994121754194884,4000,1.5205614545266144e-12,exogenous_paired_fills_not_claimed_paired,,,,0.7492330262336553,False,False,5400.0,analytic,,,
belief_weighted,,130072,100.58730660347777,100.40697410347776,52.11560706678455,12.60497331125828,0.15533250000000345,0.025,3.70125,6.0,-3.70125,-5.0,5.0,49.0,-0.30835357299684224,-0.2622642966923696,0.08805924727860605,0.09432566912052566,2.194182656963795,4000,2.3305801732931286e-12,exogenous_paired_fills_not_claimed_paired,,,,2.0528021755811787,False,False,4900.0,analytic,,,
belief_weighted,,130073,81.43154850773442,81.13569100773442,59.81192488775481,13.076406935851221,0.21485749999999676,0.081,3.69875,9.0,-2.41725,-9.0,9.0,69.0,-0.3829066178708136,-0.3679725567923507,0.151507082821242,0.14627098807844746,1.9174713278460112,4000,1.9326762412674725e-12,exogenous_paired_fills_not_claimed_paired,,,,1.1801673696773105,False,False,6900.0,analytic,,,
belief_weighted,,130074,-74.14254074061955,-74.76008074061956,72.52543358939798,21.021807495161422,0.5175400000000054,0.1,6.2065,14.0,6.2065,10.0,10.0,70.0,-0.2830006676367227,-0.34347800295930536,0.12430095498611424,0.12504300404703436,2.1084331586632996,4000,1.9042545318370685e-12,exogenous_paired_fills_not_claimed_paired,,,,-1.0591791534374222,True,True,7000.0,analytic,,,
belief_weighted,,130075,58.837327818850326,58.612717818850335,64.91926611785537,17.5590966977513,0.1996099999999937,0.025,3.927,9.0,-3.927,-5.0,5.0,69.0,-0.34224926321190663,-0.30110185944159923,0.13156669161485932,0.1194757398348671,2.0825329876034298,4000,1.3500311979441904e-12,exogenous_paired_fills_not_claimed_paired,,,,0.8527148959253671,False,False,6900.0,analytic,,,
belief_weighted,,130076,79.9648699430137,79.7875699430137,63.824554666477944,10.75722344042771,0.17730000000000543,0.0,3.5175,8.0,3.5175,0.0,0.0,74.0,-0.35009212827179176,-0.3922096491510865,0.14891251815776235,0.14146431827024025,1.930638119194125,4000,1.4637180356658064e-12,exogenous_paired_fills_not_claimed_paired,,,,1.0806063505812662,False,False,7400.0,analytic,,,
belief_weighted,,130077,50.017136584716184,49.956409084716185,55.72859021457462,15.99806171460515,0.04472750000000079,0.016,1.63725,5.0,0.47875,4.0,4.0,56.0,-0.2989915086721615,-0.29861213168545564,0.10848609356104968,0.11485078153939522,2.1527579681211115,4000,4.334310688136611e-13,exogenous_paired_fills_not_claimed_paired,,,,0.8931631532985034,False,False,5600.0,analytic,,,
belief_weighted,,130078,33.17796997059668,31.896849970596673,74.6608001623143,11.512388311136013,1.1121200000000047,0.169,9.243,17.0,-9.243,-13.0,13.0,95.0,-0.5057787836750806,-0.4199587142383456,0.13512140076916007,0.13411157823570272,1.6490538821780198,4000,7.673861546209082e-13,exogenous_paired_fills_not_claimed_paired,,,,0.34924178916417553,False,False,9500.0,analytic,,,
belief_weighted,,130079,57.138356782231426,56.75424928223143,69.28455120658609,6.759855884374848,0.30310749999999903,0.081,4.50275,12.0,3.92575,9.0,9.0,91.0,-0.4426406368511498,-0.4738366302799242,0.14448339404062843,0.1317564205190626,1.663268861749439,4000,6.892264536872972e-13,exogenous_paired_fills_not_claimed_paired,,,,0.6278940305739716,False,False,9100.0,analytic,,,
belief_weighted,,130080,-128.5128067828125,-129.76274428281252,54.93626281541082,21.001209133023508,1.1059375000000153,0.14400000000000002,10.16325,14.0,-10.16325,-12.0,12.0,56.0,-0.36472171880482596,-0.2495184007516378,0.10824829943365791,0.12692100646333304,2.127220028785665,4000,4.263256414560601e-13,exogenous_paired_fills_not_claimed_paired,,,,-2.2948715496930805,True,True,5600.0,analytic,,,
belief_weighted,,130081,38.8007281170768,38.7848406170768,51.62497493046782,19.838997745971113,0.01588750000000043,0.0,0.95575,3.0,0.17275,0.0,0.0,46.0,-0.25197525230148876,-0.258288857012217,0.048720623033936206,0.04669996204895941,2.2868291029283117,4000,1.4352963262354024e-12,exogenous_paired_fills_not_claimed_paired,,,,0.8434940895016696,False,False,4600.0,analytic,,,
belief_weighted,,130082,6.76159621348836,6.647736213488364,70.75069744660017,28.019733512261624,0.10985999999999711,0.004,2.9605,6.0,2.8055,-2.0,2.0,66.0,-0.26052718376625444,-0.2954642714258599,0.08186760845037988,0.08896233950787479,2.2166350329537745,4000,9.059419880941277e-13,exogenous_paired_fills_not_claimed_paired,,,,0.10244842747709637,False,False,6600.0,analytic,,,
belief_weighted,,130083,29.779970786254466,29.726508286254465,62.469453989128134,20.979037487905504,0.04946250000000159,0.004,1.69075,6.0,-0.95525,-2.0,2.0,62.0,-0.32888960994048866,-0.3244262862364001,0.13648538526587833,0.12749190071463873,2.0672364949567608,4000,9.237055564881302e-14,exogenous_paired_fills_not_claimed_paired,,,,0.4803221094557172,False,False,6200.0,analytic,,,
belief_weighted,,130084,54.361974955211565,54.262474955211566,64.83141845945188,18.19706313575078,0.09049999999999937,0.009000000000000001,2.251,9.0,1.4495,-3.0,3.0,75.0,-0.37446186247826585,-0.39142438742914937,0.1447420275724815,0.15317299297618708,1.8944346160147765,4000,3.055333763768431e-13,exogenous_paired_fills_not_claimed_paired,,,,0.7248263327361542,False,False,7500.0,analytic,,,
belief_weighted,,130085,77.61637312437483,77.55103562437483,60.39387015603834,17.8919698840338,0.05633749999999987,0.009000000000000001,1.50425,8.0,0.75275,3.0,3.0,65.0,-0.36937238963111224,-0.3707752125761177,0.14457097278919717,0.14708184260135077,1.9339449003536244,4000,1.2647660696529783e-12,exogenous_paired_fills_not_claimed_paired,,,,1.1940980480673051,False,False,6500.0,analytic,,,
belief_weighted,,130086,88.98162410327586,88.88479410327587,74.12634585146996,30.395707222633696,0.08082999999999814,0.016,2.4345,6.0,2.3575,4.0,4.0,70.0,-0.267274990702302,-0.29101747789914667,0.08779688143518048,0.08960144596970313,2.2131028468370326,4000,4.973799150320701e-13,exogenous_paired_fills_not_claimed_paired,,,,1.2711660586182265,False,False,7000.0,analytic,,,
belief_weighted,,130087,105.77315802723975,105.62093302723974,62.87197323675703,16.541332638248875,0.1512249999999971,0.001,3.667,7.0,3.667,1.0,1.0,69.0,-0.33840410671797383,-0.3790091752808989,0.14536335500163322,0.14429518343928374,1.9688433715610354,4000,2.3305801732931286e-12,exogenous_paired_fills_not_claimed_paired,,,,1.5329443192353587,False,False,6900.0,analytic,,,
belief_weighted,,130088,47.19959390991369,47.029946409913684,63.51050501405895,17.406984671145146,0.13364749999999906,0.036000000000000004,2.74675,10.0,2.24225,6.0,6.0,60.0,-0.2715508812891,-0.288037527093261,0.08891950022983125,0.08482822316058738,2.2111135057564018,4000,6.323830348264892e-13,exogenous_paired_fills_not_claimed_paired,,,,0.7866598984985614,False,False,6000.0,analytic,,,
belief_weighted,,130089,31.866339099216816,31.70969409921681,75.89699497030733,16.618932198242497,0.15664500000000453,0.0,3.2945,8.0,3.23,0.0,0.0,86.0,-0.35936334997051494,-0.39678200091442967,0.14033974819421047,0.1580720090182783,1.9093874486024438,4000,2.6645352591003757e-13,exogenous_paired_fills_not_claimed_paired,,,,0.37053882673507926,False,False,8600.0,analytic,,,
belief_weighted,,130090,-101.54638763611513,-101.99197263611512,58.67426720602852,22.319841227800033,0.4415849999999832,0.004,6.0525,10.0,-6.0525,-2.0,2.0,62.0,-0.3552252241148102,-0.27926368542020025,0.1175571582135971,0.1389021885436285,2.0961369874818194,4000,7.815970093361102e-13,exogenous_paired_fills_not_claimed_paired,,,,-1.6378449618728246,True,True,6200.0,analytic,,,
belief_weighted,,130091,8.75873241728712,8.628857417287124,49.69456302174546,15.174640875753738,0.12587499999999768,0.004,2.9185,7.0,-2.209,-2.0,2.0,54.0,-0.34579117607289234,-0.32454116217441864,0.1396992042108241,0.1375330268764615,2.0411152910586603,4000,3.552713678800501e-14,exogenous_paired_fills_not_claimed_paired,,,,0.16219874846828,False,False,5400.0,analytic,,,
belief_weighted,,130092,71.03444327661668,70.95896577661668,76.17978029612763,19.14731908178376,0.0714775000000037,0.004,2.36275,5.0,-0.12175,2.0,2.0,76.0,-0.32945836900772735,-0.32033877434669183,0.12607448935639287,0.12738184152905185,2.072637980153394,4000,3.126388037344441e-13,exogenous_paired_fills_not_claimed_paired,,,,0.9346637273239037,False,False,7600.0,analytic,,,
belief_weighted,,130093,82.89846717948443,82.85715717948442,59.81228658590511,18.55551683589616,0.04031000000000233,0.001,1.771,4.0,-0.6785,1.0,1.0,55.0,-0.2825176655900336,-0.26754776949052644,0.08126221667962372,0.08779675301476877,2.2257318100002066,4000,4.973799150320701e-12,exogenous_paired_fills_not_claimed_paired,,,,1.5072448578088078,False,False,5500.0,analytic,,,
belief_weighted,,130094,18.399959352327414,18.081629352327415,74.96736097611615,28.69622451246658,0.19733000000000245,0.121,3.231,13.0,-1.694,-11.0,11.0,73.0,-0.306667998767167,-0.2978513044872892,0.11677963309348648,0.10871161460352292,2.1421420332581556,4000,1.4921397450962104e-13,exogenous_paired_fills_not_claimed_paired,,,,0.25205423770311525,False,False,7300.0,analytic,,,
belief_weighted,,130095,51.11334773172814,50.976477731728146,57.69106077373857,13.92894280179462,0.12086999999999994,0.016,2.5775,8.0,-2.448,-4.0,4.0,64.0,-0.39437762221835876,-0.3736267339996747,0.14354596573640147,0.14499560570212233,1.891183202670639,4000,4.263256414560601e-14,exogenous_paired_fills_not_claimed_paired,,,,0.7986460583082522,False,False,6400.0,analytic,,,
belief_weighted,,130096,20.4728950626629,20.28986756266289,54.439096900459866,8.151499923557786,0.1790275000000083,0.004,3.77775,8.0,-2.57825,2.0,2.0,68.0,-0.4527205975852736,-0.4148680208733422,0.13392943179400307,0.156822996081263,1.7383157108493226,4000,4.085620730620576e-13,exogenous_paired_fills_not_claimed_paired,,,,0.30107198621563086,False,False,6800.0,analytic,,,
belief_weighted,,130097,45.54581977717926,45.46680477717926,59.9529364561986,23.390102086213027,0.0780150000000024,0.001,2.4625,5.0,-2.42,-1.0,1.0,61.0,-0.31721857550722016,-0.28737480271057997,0.10660070781190142,0.11689476225081158,2.1420283239872493,4000,1.5560885913146194e-12,exogenous_paired_fills_not_claimed_paired,,,,0.746652783232447,False,False,6100.0,analytic,,,
belief_weighted,,130098,57.432393799082774,57.391381299082774,47.83923385077142,10.980330133527634,0.03201250000000035,0.009000000000000001,1.43825,4.0,0.33225,3.0,3.0,57.0,-0.39496570518418994,-0.39460818246672513,0.14653243584557743,0.14984230130320722,1.8580727483104926,4000,1.4210854715202004e-12,exogenous_paired_fills_not_claimed_paired,,,,1.0075858561242592,False,False,5700.0,analytic,,,
belief_weighted,,130099,54.346632362901744,54.30210236290174,62.485349269103075,16.05024382267367,0.04053000000000229,0.004,1.647,5.0,-0.9915,2.0,2.0,64.0,-0.32775154205219487,-0.31323419152461124,0.1309050328954314,0.12929172849805132,2.0861639940215233,4000,2.7284841053187847e-12,exogenous_paired_fills_not_claimed_paired,,,,0.8491661306703399,False,False,6400.0,analytic,,,
randomised,,130000,-37.15131214369967,-37.570174643699666,56.39314194078889,19.859563525809357,0.274862499999995,0.14400000000000002,4.26825,12.0,3.05875,12.0,12.0,54.0,-0.2720142930546138,-0.2914751343740266,0.11895448815201787,0.10832474983586243,2.2051252202207694,4000,9.947598300641403e-14,exogenous_paired_fills_not_claimed_paired,,,,-0.6879872619203643,True,True,5400.0,analytic,,,
randomised,,130001,69.93695791998005,69.85835791998004,67.2083935733196,15.026522551559669,0.06260000000000226,0.016,1.9785,5.0,0.508,-4.0,4.0,76.0,-0.36623267345689875,-0.37801243134534995,0.16463810798422718,0.1574829168624952,1.927655001424428,4000,7.389644451905042e-13,exogenous_paired_fills_not_claimed_paired,,,,0.9202231305260532,False,False,7600.0,analytic,,,
randomised,,130002,-14.870811855155836,-14.972966855155834,57.25058469259924,12.744854393542791,0.09815499999999844,0.004,2.3115,7.0,1.8075,-2.0,2.0,64.0,-0.3479800502242384,-0.36398814129018625,0.15275145125648704,0.16344336789251815,1.977201894347365,4000,2.1316282072803006e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.23235643523680993,True,True,6400.0,analytic,,,
randomised,,130003,45.87599905668867,45.76696405668867,67.90418558072001,30.202670225324226,0.09303499999999784,0.016,2.546,7.0,0.8585,-4.0,4.0,68.0,-0.2815114875937254,-0.2970021632648031,0.12378313543889011,0.11704327438986056,2.1820621849517874,4000,6.536993168992922e-13,exogenous_paired_fills_not_claimed_paired,,,,0.674647044951304,False,False,6800.0,analytic,,,
randomised,,130004,68.8402242460127,68.74865424601269,70.25089240409808,24.4133767091481,0.08756999999999669,0.004,2.267,6.0,1.6735,2.0,2.0,70.0,-0.31491172171323434,-0.326719767195902,0.1422435790329491,0.1436050405124002,2.0851727229535597,4000,8.526512829121202e-14,exogenous_paired_fills_not_claimed_paired,,,,0.9834317749430385,False,False,7000.0,analytic,,,
randomised,,130005,11.865649367108261,11.80915686710826,68.73747124614776,22.609777546217277,0.05249250000000214,0.004,1.93225,6.0,0.14325,-2.0,2.0,64.0,-0.25557805830454283,-0.264165843844694,0.08416010367620891,0.08501418363430177,2.272277083149802,4000,8.348877145181177e-14,exogenous_paired_fills_not_claimed_paired,,,,0.18540077136106659,False,False,6400.0,analytic,,,
randomised,,130006,-6.659145360353705,-7.014165360353709,60.59936643372423,20.35967399943072,0.31902000000000486,0.036000000000000004,5.052,10.0,5.052,6.0,6.0,56.0,-0.23137577497339543,-0.2886624125160663,0.08782827311624589,0.08315533550757913,2.271825338458143,4000,2.673417043297377e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.11891331000631615,True,True,5600.0,analytic,,,
randomised,,130007,15.878647270627368,15.805527270627364,51.69656209699628,21.571555161812615,0.06412000000000359,0.009000000000000001,2.2885,5.0,2.287,3.0,3.0,49.0,-0.27781183358981854,-0.3052391440443464,0.12332949383695212,0.12057085625251279,2.1750971309547054,4000,3.0375701953744283e-13,exogenous_paired_fills_not_claimed_paired,,,,0.32405402593117083,False,False,4900.0,analytic,,,
randomised,,130008,44.73720855676015,44.65625355676015,64.52599033975739,16.304398054613205,0.06495500000000437,0.016,2.04,5.0,-0.8315,-4.0,4.0,72.0,-0.3949413726706832,-0.38089802081230006,0.16116952851297933,0.16607840133736168,1.879155975997755,4000,1.7266188478970435e-12,exogenous_paired_fills_not_claimed_paired,,,,0.621350118843891,False,False,7200.0,analytic,,,
randomised,,130009,33.54471171003513,33.44986921003513,65.72897458141904,13.168677467429148,0.0588425000000005,0.036000000000000004,2.00475,6.0,-0.74825,-6.0,6.0,70.0,-0.32931318519985475,-0.3282686122489766,0.14731458638966796,0.1473294445150628,2.0606880945054544,4000,1.3145040611561853e-12,exogenous_paired_fills_not_claimed_paired,,,,0.4792101672862162,False,False,7000.0,analytic,,,
randomised,,130010,67.05258577525272,67.02281577525272,58.19926248970367,12.50926168096859,0.029769999999999987,0.0,1.357,4.0,0.672,0.0,0.0,70.0,-0.4090687380814994,-0.4189697494370008,0.16275484174973945,0.16218837539795658,1.7990274054684376,4000,2.5153212845907547e-12,exogenous_paired_fills_not_claimed_paired,,,,0.9578940825036103,False,False,7000.0,analytic,,,
randomised,,130011,82.06058474659156,81.97716474659155,57.89837157694266,24.37176636879704,0.07941999999999706,0.004,2.252,6.0,-1.265,-2.0,2.0,56.0,-0.27196628524610394,-0.263596298311988,0.09739306799924372,0.09588887956132616,2.2479945098145673,4000,6.110667527536862e-13,exogenous_paired_fills_not_claimed_paired,,,,1.4653675847605634,False,False,5600.0,analytic,,,
randomised,,130012,-158.7918067195294,-159.4718717195294,59.02243980749402,16.664918310139775,0.5590649999999744,0.121,6.7955,12.0,-6.7955,-11.0,11.0,63.0,-0.36668967451324386,-0.29875595934765653,0.14963119934852917,0.14820485752986629,2.0486166595080055,4000,1.4210854715202004e-12,exogenous_paired_fills_not_claimed_paired,,,,-2.520504868563959,True,True,6300.0,analytic,,,
randomised,,130013,78.80481928456891,78.7728792845689,64.03924247098459,17.046754210149828,0.03093999999999922,0.001,1.464,4.0,0.527,1.0,1.0,75.0,-0.39182361616564465,-0.3993593788999268,0.16242187600534932,0.16309371191263677,1.855602677146483,4000,0.0,exogenous_paired_fills_not_claimed_paired,,,,1.0507309237942521,False,False,7500.0,analytic,,,
randomised,,130014,63.92400142170777,63.60624642170777,71.09108369309696,20.224471334690346,0.21775499999999648,0.1,3.396,10.0,2.7655,10.0,10.0,68.0,-0.2864529344285642,-0.30566658461023155,0.12300722156547392,0.13023573314130557,2.161176405452371,4000,2.6787461138155777e-12,exogenous_paired_fills_not_claimed_paired,,,,0.9400588444368789,False,False,6800.0,analytic,,,
randomised,,130015,103.16080742815342,102.87629492815341,53.02260322702004,21.565512922136158,0.2595125000000056,0.025,4.73625,8.0,-4.73625,-5.0,5.0,53.0,-0.31576979258425364,-0.2638301537958781,0.12160204771972842,0.12001472516052022,2.180394659702034,4000,5.826450433232822e-13,exogenous_paired_fills_not_claimed_paired,,,,1.9464303288330833,False,False,5300.0,analytic,,,
randomised,,130016,43.528698637675404,43.43395113767541,43.41169406169031,9.49610509737619,0.06974750000000164,0.025,2.29975,5.0,-1.12825,5.0,5.0,53.0,-0.39913138977234136,-0.38020685962182565,0.1664885882727101,0.15927522854302542,1.8737850336886708,4000,6.750155989720952e-13,exogenous_paired_fills_not_claimed_paired,,,,0.8212962007108566,False,False,5300.0,analytic,,,
randomised,,130017,43.615148465952274,43.55298096595227,62.552281118316415,17.788951458571173,0.05816749999999992,0.004,1.79725,6.0,0.69275,2.0,2.0,72.0,-0.35400772351623966,-0.3560527004437779,0.1571392056348593,0.15786429426279044,1.980130425768482,4000,1.9895196601282805e-13,exogenous_paired_fills_not_claimed_paired,,,,0.6057659509160038,False,False,7200.0,analytic,,,
randomised,,130018,38.87164034433653,38.728045344336536,58.921267761969034,11.859082180798264,0.11859499999999391,0.025,3.099,7.0,3.095,5.0,5.0,71.0,-0.3639883186069152,-0.40278367511661817,0.16865608785538783,0.1580393192091582,1.893074949009973,4000,3.552713678800501e-14,exogenous_paired_fills_not_claimed_paired,,,,0.5474878921737538,False,False,7100.0,analytic,,,
randomised,,130019,20.790997341437276,20.748172341437275,52.36943607448493,14.573386835923754,0.03882500000000033,0.004,1.6705,4.0,-1.0395,2.0,2.0,56.0,-0.346330901177053,-0.3283660734737935,0.1492258702490431,0.15235547382386083,2.034415326579247,4000,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,,,,0.37126780966852274,False,False,5600.0,analytic,,,
randomised,,130020,62.930439381391125,62.83799688139112,55.74742825846604,25.269498962297412,0.05644250000000134,0.036000000000000004,1.82675,6.0,1.37925,6.0,6.0,58.0,-0.3036043618017039,-0.3197035603048561,0.1399870713775659,0.13653489569010535,2.113300437466955,4000,1.0871303857129533e-12,exogenous_paired_fills_not_claimed_paired,,,,1.0850075755412263,False,False,5800.0,analytic,,,
randomised,,130021,56.61822202415564,56.55874202415564,57.207875030492524,15.206290967574434,0.050480000000002793,0.009000000000000001,1.6015,6.0,1.2725,3.0,3.0,61.0,-0.3357659520450543,-0.35099000149598286,0.15680929806479207,0.1499446626027663,2.0159041098930586,4000,1.1084466677857563e-12,exogenous_paired_fills_not_claimed_paired,,,,0.928167574166486,False,False,6100.0,analytic,,,
randomised,,130022,34.168033077162704,34.1215730771627,56.351431960071686,17.43916529002103,0.03745999999999976,0.009000000000000001,1.618,4.0,0.168,3.0,3.0,59.0,-0.33771739645232174,-0.34257546812320916,0.15891941779226287,0.1453166472931995,2.0258253180975045,4000,1.1368683772161603e-12,exogenous_paired_fills_not_claimed_paired,,,,0.579119204697673,False,False,5900.0,analytic,,,
randomised,,130023,53.674885660773384,53.283595660773386,73.77331333478982,26.05335901208008,0.35528999999999905,0.036000000000000004,5.288,11.0,-5.288,-6.0,6.0,72.0,-0.325709543979302,-0.2713621997690695,0.12739838508494683,0.12921028498523815,2.1535744595900868,4000,1.3073986337985843e-12,exogenous_paired_fills_not_claimed_paired,,,,0.7454845230662971,False,False,7200.0,analytic,,,
