agent_type,training_seed,training_env_seed,evaluation_seed,raw_pnl,full_objective,spread_revenue,adverse_selection_loss,running_penalty,terminal_penalty,mean_abs_inventory,max_abs_inventory,mean_signed_inventory,terminal_signed_inventory,terminal_abs_inventory,fills,bid_action_mean,ask_action_mean,bid_action_std,ask_action_std,mean_quoted_spread,episode_length,reward_reconciliation_error,path_pairing_status,model_path,total_training_timesteps,recurrent_state_reset_verified,return_on_turnover_pct,raw_pnl_loss,full_objective_loss,turnover,checkpoint_selection,loaded_model_path,best_validation_timestep,best_validation_mean_objective,selected_checkpoint_timestep,selected_validation_mean,selected_validation_std,validation_seed_count,environment_type
randomised,,,170001,23.52221737382446,23.515766461792044,46.71634524512874,12.796414795587438,0.006450912032417625,0.0,0.46875,2.0,-0.08680555555555555,0.0,0.0,82.0,-0.37653238293819424,-0.351352576654817,0.2900793122648551,0.3225220240553139,1.9527687524097654,288,3.552713678800501e-15,exogenous_paired_fills_not_claimed_paired,,,,0.28685630943688367,False,False,8200.0,analytic,,,,,,,,event
randomised,,,170002,26.62542908169968,26.615719962707917,44.94993799296092,24.220641091131444,0.009709118991762937,0.0,0.5,3.0,0.1413793103448276,0.0,0.0,48.0,-0.21945614604219535,-0.2565550132520511,0.23943015922049998,0.23973661417406014,2.3394093243322294,290,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.5546964392020767,False,False,4800.0,analytic,,,,,,,,event
randomised,,,170003,20.67865238883519,20.67073654659598,50.518815346011216,34.38503789684514,0.00391584223921052,0.004,0.4414715719063545,2.0,-0.04013377926421405,2.0,2.0,66.0,-0.30945587720739065,-0.23874991158711498,0.2987808423603988,0.24924564821265374,2.2285864725445483,299,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.31331291498235136,False,False,6600.0,analytic,,,,,,,,event
randomised,,,170004,19.97193789970983,19.96578998148323,41.72128253504365,16.972183498789356,0.005147918226598686,0.001,0.45229681978798586,2.0,-0.007067137809187279,1.0,1.0,59.0,-0.30537397844502157,-0.30722389101572045,0.30572084516408654,0.2966293540293012,2.129740975845249,283,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.33850742202898015,False,False,5900.0,analytic,,,,,,,,event
randomised,,,170005,17.919212539752607,17.903401481585576,56.33942960659501,23.58031067245763,0.006811058167029538,0.009000000000000001,0.6146179401993356,3.0,0.07641196013289037,-3.0,3.0,75.0,-0.24223352040154167,-0.3276041169033945,0.3096375326882243,0.3100132430412376,2.195380357935198,301,3.552713678800501e-15,exogenous_paired_fills_not_claimed_paired,,,,0.23892283386336807,False,False,7500.0,analytic,,,,,,,,event
randomised,,,170006,26.153303719102695,26.15008066069323,38.2192414187863,21.707954925874173,0.003223058409465703,0.0,0.3346774193548387,2.0,-0.14919354838709678,0.0,0.0,50.0,-0.31471104775206804,-0.2264517634381437,0.23098166667886016,0.23344722640200039,2.2393978427058387,248,0.0,exogenous_paired_fills_not_claimed_paired,,,,0.5230660743820539,False,False,5000.0,analytic,,,,,,,,event
randomised,,,170007,43.10965014627919,43.093701473494534,64.4804259404923,26.86759527845374,0.014948672784664314,0.001,0.8823529411764706,4.0,0.39100346020761245,1.0,1.0,79.0,-0.22138407584438244,-0.3508559376235545,0.3349452647961175,0.3197376456374313,2.191692574241405,289,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,,,,0.5456917740035341,False,False,7900.0,analytic,,,,,,,,event
randomised,,,170008,21.554093319759176,21.54165623480404,62.86285948989364,27.283567053764354,0.00843708495513501,0.004,0.6571428571428571,3.0,0.24285714285714285,2.0,2.0,76.0,-0.21986368469417525,-0.3340157137961121,0.30347014757693036,0.3230512647886317,2.2198771598052316,280,2.4868995751603507e-14,exogenous_paired_fills_not_claimed_paired,,,,0.28360649104946284,False,False,7600.0,analytic,,,,,,,,event
randomised,,,170009,52.20779564773984,52.20090200528605,59.52941897755782,16.594017500720895,0.005893642453788319,0.001,0.5288135593220339,2.0,-0.02711864406779661,-1.0,1.0,95.0,-0.37110238689020447,-0.3484874340617982,0.29063033592930976,0.3234834511271687,1.9655022607958368,295,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,,,,0.5495557436604194,False,False,9500.0,analytic,,,,,,,,event
randomised,,,170010,36.413328078038546,36.39696366141048,43.673704804879584,19.83556864393275,0.007364416628063499,0.009000000000000001,0.5669014084507042,3.0,-0.07394366197183098,-3.0,3.0,65.0,-0.3192866598637405,-0.3272116155655328,0.3183769872742227,0.2784173894169471,2.0777019295588586,284,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.5602050473544392,False,False,6500.0,analytic,,,,,,,,event
randomised,,,170011,41.946193423387456,41.941721081479,53.707923221537754,21.682269676095967,0.004472341908450344,0.0,0.4074074074074074,2.0,0.08888888888888889,0.0,0.0,86.0,-0.3380803531507403,-0.40096854659935594,0.30580200692357873,0.2838932140102869,1.9356314709532456,270,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,,,,0.4877464351556681,False,False,8600.0,analytic,,,,,,,,event
randomised,,,170012,40.361198174671316,40.353125079795845,53.459606206677144,16.32498710535789,0.007073094875471892,0.001,0.5977443609022557,3.0,-0.07894736842105263,-1.0,1.0,89.0,-0.4210527799874759,-0.367132011372147,0.3008251204357255,0.3505321785621163,1.8602050899191989,266,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.4534966087041721,False,False,8900.0,analytic,,,,,,,,event
randomised,,,170013,35.77127880269782,35.75365037467305,48.48339252178111,15.114084988735005,0.008628428024772945,0.009000000000000001,0.6343283582089553,3.0,-0.16417910447761194,-3.0,3.0,79.0,-0.43143947115357045,-0.33241878757104215,0.29044723660236,0.3675193745354748,1.8975476975256063,268,0.0,exogenous_paired_fills_not_claimed_paired,,,,0.45280099750250413,False,False,7900.0,analytic,,,,,,,,event
randomised,,,170014,9.499048750556398,9.492064980605345,42.38646819717952,24.946570207092673,0.006983769951052606,0.0,0.6078431372549019,2.0,0.1450980392156863,0.0,0.0,58.0,-0.2536524218425735,-0.3385294614078038,0.3519872343353155,0.3278632998959251,2.1610806728497547,255,3.552713678800501e-15,exogenous_paired_fills_not_claimed_paired,,,,0.16377670259579996,False,False,5800.0,analytic,,,,,,,,event
randomised,,,170015,25.20005997739044,25.190586013841838,49.33086063425213,13.037066024115939,0.009473963548602308,0.0,0.674074074074074,3.0,0.362962962962963,0.0,0.0,82.0,-0.3302987984599363,-0.46297530583092444,0.307413826985572,0.3240709422609857,1.8523927058598346,270,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,,,,0.3073178046023224,False,False,8200.0,analytic,,,,,,,,event
randomised,,,170016,17.5531914269159,17.542761793229708,55.57888885788044,32.43249571947307,0.009429633686193336,0.001,0.5508771929824562,2.0,-0.010526315789473684,1.0,1.0,73.0,-0.32758243696080946,-0.26760178599306284,0.3150280126140528,0.2875676631279783,2.1564719110861734,285,3.552713678800501e-15,exogenous_paired_fills_not_claimed_paired,,,,0.24045467708103974,False,False,7300.0,analytic,,,,,,,,event
randomised,,,170017,25.62740374639695,25.616072371371406,56.473939340775324,25.38212953002371,0.010331375025543259,0.001,0.6433566433566433,3.0,0.04195804195804196,-1.0,1.0,83.0,-0.32681826880609915,-0.35720571015480784,0.3114007449414744,0.31650827876643794,2.0200978458548224,286,1.0658141036401503e-14,exogenous_paired_fills_not_claimed_paired,,,,0.3087639005589994,False,False,8300.0,analytic,,,,,,,,event
randomised,,,170018,32.445568169160765,32.43383999748869,57.956539936732376,32.83723317572048,0.01172817167207872,0.0,0.7096774193548387,3.0,0.08870967741935484,0.0,0.0,70.0,-0.2902790946147347,-0.2970156447114179,0.3056395277692521,0.31803195652651844,2.168582716014579,248,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,,,,0.4635081167022967,False,False,7000.0,analytic,,,,,,,,event
randomised,,,170019,21.781528832109018,21.772636467557394,49.8077821436828,19.287326066058142,0.007892364551623518,0.001,0.562015503875969,2.0,-0.1744186046511628,-1.0,1.0,63.0,-0.34976502815440363,-0.23794291339346382,0.2631077886031367,0.3247582245834943,2.1679484271638385,258,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.34573855289061933,False,False,6300.0,analytic,,,,,,,,event
randomised,,,170020,30.60758206353661,30.60105906389348,59.70571264481945,19.704990022132016,0.006522999643132227,0.0,0.4809688581314879,2.0,0.09342560553633218,0.0,0.0,98.0,-0.3327004475858343,-0.3918807795201946,0.3237167476684975,0.2878602124483602,1.95784016919361,289,0.0,exogenous_paired_fills_not_claimed_paired,,,,0.3123222659544552,False,False,9800.0,analytic,,,,,,,,event
randomised,,,170021,14.737462061852256,14.728385936450758,40.36327263067558,28.94076779507638,0.0050761254014984065,0.004,0.4765625,2.0,0.25,2.0,2.0,48.0,-0.16905092691155407,-0.3302342070703739,0.2566423731918013,0.24366998690321548,2.3036824528851803,256,0.0,exogenous_paired_fills_not_claimed_paired,,,,0.307030459621922,False,False,4800.0,analytic,,,,,,,,event
randomised,,,170022,38.066313639355,38.055462914747416,56.303267187463,21.656094991681012,0.010850724607583852,0.0,0.6747404844290658,4.0,0.0657439446366782,0.0,0.0,82.0,-0.34556224430889254,-0.3414508962695931,0.30116235823421716,0.3597681426396979,2.015509313200698,289,0.0,exogenous_paired_fills_not_claimed_paired,,,,0.4642233370653049,False,False,8200.0,analytic,,,,,,,,event
randomised,,,170023,46.407796412827125,46.40255752543003,48.765510482156294,12.33446589525099,0.004238887397093541,0.001,0.4142857142857143,3.0,-0.1,1.0,1.0,93.0,-0.4621426078900244,-0.3980285856777781,0.28313619715939325,0.2940267441137393,1.749701878837314,280,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.49900856357878626,False,False,9300.0,analytic,,,,,,,,event
randomised,,,170024,49.55756428891543,49.54889277164548,57.527002966902195,23.941512319907385,0.007671517269955665,0.001,0.5228070175438596,2.0,0.10877192982456141,1.0,1.0,73.0,-0.2425021392925227,-0.3416062205102059,0.28047815810036775,0.27950192687158304,2.1734739893420847,285,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.678870743683773,False,False,7300.0,analytic,,,,,,,,event
randomised,,,170025,39.080241145919544,39.07171167695022,60.772454204461845,34.361607731281424,0.008529468969321139,0.0,0.6366782006920415,3.0,0.2422145328719723,0.0,0.0,78.0,-0.2255580332550242,-0.3710582995371341,0.32809771595917625,0.28818170238361956,2.154273541242728,289,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,,,,0.5010287326399941,False,False,7800.0,analytic,,,,,,,,event
randomised,,,170026,38.955928046633204,38.94965859522795,65.23435052668512,37.06537498643362,0.0062694514052492835,0.0,0.523972602739726,2.0,0.3321917808219178,0.0,0.0,76.0,-0.15031041098389752,-0.36384579257901956,0.2619368562088924,0.2622159070206743,2.28085451746247,292,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.5125780006135947,False,False,7600.0,analytic,,,,,,,,event
randomised,,,170027,24.136891909835143,24.127446169491698,58.19533591782493,29.62765667410906,0.008445740343443654,0.001,0.654485049833887,3.0,0.34219269102990035,1.0,1.0,69.0,-0.21736363489893892,-0.3241156738573345,0.27328536633039685,0.2934174807728079,2.238912000987451,301,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.3498100276787702,False,False,6900.0,analytic,,,,,,,,event
randomised,,,170028,30.711529502510984,30.703364304412272,64.92313278439718,34.82701486057943,0.004165198098711452,0.004,0.3939393939393939,2.0,-0.037037037037037035,2.0,2.0,74.0,-0.26080513442867365,-0.2171744828937287,0.2495468382335356,0.24937283881531766,2.3363876295910204,297,3.552713678800501e-15,exogenous_paired_fills_not_claimed_paired,,,,0.41502066895285117,False,False,7400.0,analytic,,,,,,,,event
randomised,,,170029,32.370763341892726,32.36053699666727,54.9876373037035,23.657611032502068,0.009226345225459636,0.001,0.7014388489208633,3.0,-0.06115107913669065,1.0,1.0,93.0,-0.3784285071963785,-0.3826920822784734,0.36264997726695264,0.3131934214439916,1.9017501751283037,278,0.0,exogenous_paired_fills_not_claimed_paired,,,,0.3480727241063734,False,False,9300.0,analytic,,,,,,,,event
naive,,,170000,148.93435958675877,147.2452863155439,68.74999999999996,27.340862070170946,1.568073271214881,0.121,11.5,19.0,-11.5,-11.0,11.0,75.0,-0.40284508738302816,-0.40284508738302816,3.161013638317052e-08,3.161013638317052e-08,1.8333333333333293,304,8.526512829121202e-14,exogenous_paired_fills_not_claimed_paired,,,,1.9857914611567835,False,False,7500.0,analytic,,,,,,,,event
naive,,,170001,88.70044071641462,88.58843744731283,71.49999999999997,20.04267479226759,0.11200326910179575,0.0,2.7222222222222223,7.0,1.6111111111111112,0.0,0.0,78.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.833333333333327,288,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,,,,1.1371851373899309,False,False,7800.0,analytic,,,,,,,,event
naive,,,170002,50.09754931873654,49.99389579151547,58.666666666666615,30.24513222796798,0.10365352722106881,0.0,2.627586206896552,7.0,0.6206896551724138,0.0,0.0,64.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.8333333333333273,290,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.7827742081052586,False,False,6400.0,analytic,,,,,,,,event
naive,,,170003,153.43329048212297,152.7964491061,77.0,48.45688060598974,0.620841376022976,0.016,6.869565217391305,16.0,-6.54180602006689,-4.0,4.0,84.0,-0.40284508738302816,-0.40284508738302816,3.161013638317052e-08,3.161013638317052e-08,1.8333333333333286,299,5.684341886080802e-14,exogenous_paired_fills_not_claimed_paired,,,,1.826586791453845,False,False,8400.0,analytic,,,,,,,,event
naive,,,170004,-100.34018479343536,-100.97017714919653,43.999999999999986,16.671182115683976,0.5299923557611829,0.1,6.660777385159011,11.0,-6.660777385159011,-10.0,10.0,48.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.8333333333333262,283,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,,,,-2.0904205165299032,True,True,4800.0,analytic,,,,,,,,event
naive,,,170005,21.051457133003623,20.86071724456899,71.49999999999997,29.789232834438266,0.17473988843463573,0.016,3.2458471760797343,10.0,0.9534883720930233,4.0,4.0,78.0,-0.40284508738302816,-0.40284508738302816,3.161013638317052e-08,3.161013638317052e-08,1.8333333333333288,301,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,,,,0.269890476064149,False,False,7800.0,analytic,,,,,,,,event
naive,,,170006,55.3164477463237,55.25930595292406,43.08333333333332,20.699869503161263,0.056141793399644147,0.001,1.8306451612903225,5.0,1.5725806451612903,1.0,1.0,47.0,-0.40284508738302816,-0.40284508738302816,2.9802322387695312e-08,2.9802322387695312e-08,1.8333333333333273,248,3.552713678800501e-14,exogenous_paired_fills_not_claimed_paired,,,,1.1769456967302916,False,False,4700.0,analytic,,,,,,,,event
naive,,,170007,33.41322783696057,33.062196214358984,62.33333333333327,24.808944889180005,0.2510316226015844,0.1,4.204152249134948,11.0,0.05190311418685121,10.0,10.0,68.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.8333333333333273,289,0.0,exogenous_paired_fills_not_claimed_paired,,,,0.4913709976023614,False,False,6800.0,analytic,,,,,,,,event
naive,,,170008,55.87834456838624,55.70881492806887,78.83333333333334,34.14662501729847,0.15352964031737415,0.016,3.2535714285714286,9.0,3.2535714285714286,4.0,4.0,86.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.8333333333333257,280,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.6497481926556539,False,False,8600.0,analytic,,,,,,,,event
naive,,,170009,101.74199288692489,101.63693247004603,77.91666666666667,18.741080040729678,0.08006041687884496,0.025,2.369491525423729,6.0,-0.47796610169491527,-5.0,5.0,85.0,-0.40284508738302816,-0.40284508738302816,3.161013638317052e-08,3.161013638317052e-08,1.8333333333333282,295,0.0,exogenous_paired_fills_not_claimed_paired,,,,1.1969646221991164,False,False,8500.0,analytic,,,,,,,,event
naive,,,170010,42.87516672656369,42.84417847310815,52.249999999999964,18.316452554607704,0.021988253455542204,0.009000000000000001,1.2077464788732395,3.0,0.2711267605633803,-3.0,3.0,57.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.8333333333333264,284,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,,,,0.7521959074835736,False,False,5700.0,analytic,,,,,,,,event
naive,,,170011,58.016467414789616,57.908437551530724,56.833333333333286,19.49694105921539,0.10402986325889296,0.004,2.185185185185185,7.0,1.7851851851851852,2.0,2.0,62.0,-0.40284508738302816,-0.40284508738302816,3.0719530773294423e-08,3.0719530773294423e-08,1.8333333333333262,270,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,,,,0.9357494744320907,False,False,6200.0,analytic,,,,,,,,event
naive,,,170012,94.28114436066869,93.93790497132468,64.1666666666666,15.781489679266766,0.3072393893440061,0.036000000000000004,5.116541353383458,10.0,-5.116541353383458,-6.0,6.0,70.0,-0.40284508738302816,-0.40284508738302816,3.0719530773294423e-08,3.0719530773294423e-08,1.8333333333333264,266,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,,,,1.3468734908666955,False,False,7000.0,analytic,,,,,,,,event
naive,,,170013,89.0091640979955,88.69125444124118,55.91666666666662,24.068785723473187,0.2689096567543011,0.049,4.07089552238806,10.0,-3.8917910447761193,-7.0,7.0,61.0,-0.40284508738302816,-0.40284508738302816,3.0719530773294423e-08,3.0719530773294423e-08,1.8333333333333262,268,5.684341886080802e-14,exogenous_paired_fills_not_claimed_paired,,,,1.4591666245573032,False,False,6100.0,analytic,,,,,,,,event
naive,,,170014,39.93516797229745,38.944117822974455,59.58333333333328,34.17335320563966,0.8700501493229897,0.121,8.027450980392157,13.0,8.011764705882353,11.0,11.0,65.0,-0.40284508738302816,-0.40284508738302816,3.026440145312235e-08,3.026440145312235e-08,1.8333333333333268,255,4.973799150320701e-14,exogenous_paired_fills_not_claimed_paired,,,,0.6143871995738068,False,False,6500.0,analytic,,,,,,,,event
naive,,,170015,-195.87859772654383,-197.2810321988813,62.33333333333327,20.163743290044533,1.0024344723374545,0.4,7.566666666666666,21.0,6.92962962962963,20.0,20.0,68.0,-0.40284508738302816,-0.40284508738302816,3.0719530773294423e-08,3.0719530773294423e-08,1.8333333333333262,270,0.0,exogenous_paired_fills_not_claimed_paired,,,,-2.8805676136256446,True,True,6800.0,analytic,,,,,,,,event
naive,,,170016,44.862365444711685,44.78223836423402,65.99999999999994,32.2562723051946,0.07612708047766721,0.004,2.4175438596491228,6.0,-2.101754385964912,2.0,2.0,72.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.8333333333333266,285,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,,,,0.6230884089543289,False,False,7200.0,analytic,,,,,,,,event
naive,,,170017,103.31716788466804,102.98446252503011,65.99999999999994,22.543955976647414,0.29670535963792277,0.036000000000000004,4.566433566433567,11.0,-4.286713286713287,-6.0,6.0,72.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.8333333333333266,286,7.105427357601002e-14,exogenous_paired_fills_not_claimed_paired,,,,1.4349606650648339,False,False,7200.0,analytic,,,,,,,,event
naive,,,170018,5.695288393534952,5.249561345568326,68.74999999999996,34.472733691538004,0.36472704796662525,0.081,5.512096774193548,11.0,5.495967741935484,9.0,9.0,75.0,-0.40284508738302816,-0.40284508738302816,2.9802322387695312e-08,2.9802322387695312e-08,1.8333333333333273,248,1.7763568394002505e-15,exogenous_paired_fills_not_claimed_paired,,,,0.07593717858046603,False,False,7500.0,analytic,,,,,,,,event
naive,,,170019,32.18042998157256,32.13451625165811,61.41666666666661,24.46556177737218,0.03691372991444491,0.009000000000000001,1.503875968992248,5.0,1.4031007751937985,3.0,3.0,67.0,-0.40284508738302816,-0.40284508738302816,3.026440145312235e-08,3.026440145312235e-08,1.8333333333333268,258,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,,,,0.4803049250980979,False,False,6700.0,analytic,,,,,,,,event
naive,,,170020,46.01162350005217,45.90309946314785,65.99999999999994,21.322529938336157,0.07252403690431318,0.036000000000000004,2.0069204152249136,6.0,1.1349480968858132,6.0,6.0,72.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.8333333333333273,289,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.6390503263896135,False,False,7200.0,analytic,,,,,,,,event
naive,,,170021,33.76466433224698,33.51814613439399,52.249999999999964,33.58499708180136,0.19751819785299524,0.049,4.125,8.0,3.984375,7.0,7.0,57.0,-0.40284508738302816,-0.40284508738302816,3.026440145312235e-08,3.026440145312235e-08,1.8333333333333268,256,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,,,,0.5923625321446839,False,False,5700.0,analytic,,,,,,,,event
naive,,,170022,19.56667262718429,18.990679015536504,71.49999999999997,36.23274015083502,0.5119936116477853,0.064,5.899653979238754,14.0,4.494809688581315,8.0,8.0,78.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.8333333333333273,289,0.0,exogenous_paired_fills_not_claimed_paired,,,,0.25085477727159344,False,False,7800.0,analytic,,,,,,,,event
naive,,,170023,54.37699902344316,54.35083312947884,58.666666666666615,13.269843424605694,0.026165893964321816,0.0,1.35,4.0,-0.34285714285714286,0.0,0.0,64.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.8333333333333257,280,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,,,,0.8496406097412994,False,False,6400.0,analytic,,,,,,,,event
naive,,,170024,32.695194051313194,32.398969111918596,59.58333333333328,26.648178709457426,0.2872249393945985,0.009000000000000001,4.5473684210526315,10.0,4.147368421052631,3.0,3.0,65.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.8333333333333266,285,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.5030029854048184,False,False,6500.0,analytic,,,,,,,,event
naive,,,170025,39.63436909164248,39.17198744634724,72.41666666666664,35.46768176019961,0.4613816452952449,0.001,5.5190311418685125,16.0,-5.1522491349480966,1.0,1.0,79.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.8333333333333273,289,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.501700874577753,False,False,7900.0,analytic,,,,,,,,event
naive,,,170026,-9.160123110469613,-9.35841754355885,62.33333333333327,32.859298078101595,0.16229443308923805,0.036000000000000004,3.0273972602739727,8.0,1.4383561643835616,6.0,6.0,68.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.8333333333333277,292,1.2434497875801753e-14,exogenous_paired_fills_not_claimed_paired,,,,-0.13470769280102374,True,True,6800.0,analytic,,,,,,,,event
naive,,,170027,-32.06209283589783,-32.39591234154253,72.41666666666664,38.190498972459146,0.284819505644697,0.049,4.897009966777409,8.0,-2.3787375415282392,7.0,7.0,79.0,-0.40284508738302816,-0.40284508738302816,3.161013638317052e-08,3.161013638317052e-08,1.8333333333333288,301,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,-0.40584927640377,True,True,7900.0,analytic,,,,,,,,event
naive,,,170028,2.5561995244381706,2.320928860678654,88.91666666666673,45.623028393600094,0.21027066375951659,0.025,3.7542087542087543,9.0,-3.707070707070707,-5.0,5.0,97.0,-0.40284508738302816,-0.40284508738302816,3.161013638317052e-08,3.161013638317052e-08,1.8333333333333284,297,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.02635257241688836,False,False,9700.0,analytic,,,,,,,,event
naive,,,170029,54.882722405378956,54.76492983467289,65.99999999999994,27.912344196821138,0.10179257070606487,0.016,2.70863309352518,8.0,1.514388489208633,4.0,4.0,72.0,-0.40284508738302816,-0.40284508738302816,3.116801479958279e-08,3.116801479958279e-08,1.833333333333326,278,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,,,,0.762260033408041,False,False,7200.0,analytic,,,,,,,,event
hamilton_ppo,0.0,70600.0,170000,130.42722339337456,129.27445804107003,41.747837905077965,4.305453793729496,0.9837653523045046,0.169,8.381578947368421,16.0,-8.381578947368421,-13.0,13.0,27.0,0.11877785075308853,-0.049642165412047974,0.03413058512444092,0.059161555664538505,3.176240656298866,304,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,4.830637903458317,False,False,2700.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170001,33.68337898620837,33.58752667956987,39.03805839923545,6.7607674122876045,0.059852306638499914,0.036000000000000004,1.9166666666666667,6.0,-1.8402777777777777,-6.0,6.0,26.0,0.06397645536344498,-0.05359762620355468,0.0213289768278724,0.06414014472673436,3.0860455488629244,288,4.973799150320701e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,1.2955145763926295,False,False,2600.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170002,38.839476259560456,38.781295344770264,38.33016539353896,11.581876575447767,0.05418091479019087,0.004,1.8655172413793104,5.0,1.3620689655172413,2.0,2.0,26.0,0.024679206944359787,-0.10676056281502905,0.040192023480678844,0.017643213943568232,2.9441139196983657,290,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,1.4938260099830944,False,False,2600.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170003,87.22057543909955,87.02144382131341,48.6094959708635,20.891552805231168,0.16313161778613466,0.036000000000000004,3.5986622073578594,6.0,-3.57190635451505,-6.0,6.0,32.0,0.09099633979259128,-0.0843671051081407,0.012443699431819824,0.041778932254160656,3.0802897086336447,299,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,2.725642982471861,False,False,3200.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170004,-91.41849421855886,-91.95198624345186,28.16446057760681,6.608601578813712,0.4124920248929992,0.121,5.438162544169611,12.0,-5.438162544169611,-11.0,11.0,19.0,0.10325690506309165,-0.07041343965965846,0.02857582070327547,0.050447118167587554,3.1205300398855336,283,4.263256414560601e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,-4.811499695713625,True,True,1900.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
