training_seed,q,tau,b,q_scaled,bid_action,ask_action,bid_depth,ask_depth
0,20,0.25,1.0,0.9640275800758169,-0.07071360945701599,1.0,1.4265073266576784,3.070113457325394
0,20,0.05,0.0,0.9640275800758169,0.03410514444112778,1.0,1.5874100601190635,3.070113457325394
0,20,0.05,0.1,0.9640275800758169,0.025390833616256714,1.0,1.5740330986516868,3.070113457325394
0,20,0.05,0.2,0.9640275800758169,0.016843542456626892,1.0,1.560912521845258,3.070113457325394
0,20,0.05,0.3,0.9640275800758169,0.008519507944583893,1.0,1.548134656657926,3.070113457325394
0,20,0.05,0.4,0.9640275800758169,0.0004682280123233795,1.0,1.5357754852235623,3.070113457325394
0,20,0.05,0.5,0.9640275800758169,-0.007269309833645821,1.0,1.523897925689825,3.070113457325394
0,20,0.05,0.6,0.9640275800758169,-0.014661688357591629,1.0,1.5125502052958204,3.070113457325394
0,20,0.05,0.7,0.9640275800758169,-0.021687529981136322,1.0,1.5017651398370797,3.070113457325394
0,20,0.05,0.8,0.9640275800758169,-0.028335101902484894,1.0,1.4915607398299444,3.070113457325394
0,20,0.05,0.9,0.9640275800758169,-0.03460147976875305,1.0,1.4819414943219864,3.070113457325394
0,20,0.05,1.0,0.9640275800758169,-0.04049117490649223,1.0,1.472900478171028,3.070113457325394
1,-20,1.0,0.0,-0.9640275800758169,0.5953958630561829,0.1597050130367279,2.4490231544650243,1.78021298352589
1,-20,1.0,0.1,-0.9640275800758169,0.6431127190589905,0.1683652698993683,2.522271235342763,1.7935069690948333
1,-20,1.0,0.2,-0.9640275800758169,0.6896299719810486,0.17679473757743835,2.593677857439673,1.8064466801730996
1,-20,1.0,0.3,-0.9640275800758169,0.7348482608795166,0.18497981131076813,2.66309049607188,1.8190112326820478
1,-20,1.0,0.4,-0.9640275800758169,0.7786870002746582,0.19290949404239655,2.7303854479564826,1.8311837455153943
1,-20,1.0,0.5,-0.9640275800758169,0.8210827112197876,0.2005750983953476,2.795465269309242,1.8429508830566579
1,-20,1.0,0.6,-0.9640275800758169,0.861987829208374,0.20797021687030792,2.858256945914363,1.8543028094309035
1,-20,1.0,0.7,-0.9640275800758169,0.9013684391975403,0.2150905281305313,2.9187084162570742,1.8652328911410823
1,-20,1.0,0.8,-0.9640275800758169,0.9392032027244568,0.2219334989786148,2.9767869245864294,1.8757372395854754
1,-20,1.0,0.9,-0.9640275800758169,0.9754809141159058,0.2284982055425644,3.032475269558357,1.8858144365681624
1,-20,1.0,1.0,-0.9640275800758169,1.0,0.23478524386882782,3.070113457325394,1.8954653970542534
1,-20,0.75,0.0,-0.9640275800758169,0.5521968603134155,0.15405729413032532,2.382710234633221,1.7715434146170213
1,-20,0.75,0.1,-0.9640275800758169,0.6035532355308533,0.16330131888389587,2.461545183970475,1.7857335170149142
1,-20,0.75,0.2,-0.9640275800758169,0.653660237789154,0.1722947210073471,2.5384622749401964,1.7995388994580874
1,-20,0.75,0.3,-0.9640275800758169,0.702379047870636,0.18101999163627625,2.6132484121682156,1.812932684846428
1,-20,0.75,0.4,-0.9640275800758169,0.7495940923690796,0.18946273624897003,2.68572618391966,1.8258927767725244
1,-20,0.75,0.5,-0.9640275800758169,0.7952122092247009,0.19761157035827637,2.7557525811478025,1.8384016994027712
1,-20,0.75,0.6,-0.9640275800758169,0.839162290096283,0.20545807480812073,2.8232184485149943,1.8504465288549865
1,-20,0.75,0.7,-0.9640275800758169,0.881392776966095,0.2129964530467987,2.888044641539201,1.8620183670934736
1,-20,0.75,0.8,-0.9640275800758169,0.9218698143959045,0.22022342681884766,2.950179190202162,1.8731121818101262
1,-20,0.75,0.9,-0.9640275800758169,0.9605757594108582,0.22713793814182281,3.009595011536615,1.8837263489418736
1,-20,0.75,1.0,-0.9640275800758169,0.9975070357322693,0.23374085128307343,3.066286615751898,1.8938621951881258
1,-20,0.5,0.0,-0.9640275800758169,0.49841657280921936,0.14606039226055145,2.30015444243049,1.7592677165933694
1,-20,0.5,0.1,-0.9640275800758169,0.5533699989318848,0.1558852195739746,2.3845110689631563,1.7743493838687887
1,-20,0.5,0.2,-0.9640275800758169,0.6070876717567444,0.16544568538665771,2.4669707440810584,1.7890252412436976
1,-20,0.5,0.3,-0.9640275800758169,0.6593825221061707,0.17471952736377716,2.5472463059843538,1.8032611147712294
1,-20,0.5,0.4,-0.9640275800758169,0.7100939750671387,0.18368814885616302,2.6250912630723495,1.8170284575399451
1,-20,0.5,0.5,-0.9640275800758169,0.7590899467468262,0.19233669340610504,2.700302859076621,1.8303044640444728
1,-20,0.5,0.6,-0.9640275800758169,0.8062660098075867,0.20065385103225708,2.772720792109857,1.8430717728218458
1,-20,0.5,0.7,-0.9640275800758169,0.8515445590019226,0.20863188803195953,2.8422259337147073,1.8553185121997589
1,-20,0.5,0.8,-0.9640275800758169,0.894873321056366,0.21626625955104828,2.908738041451006,1.867037705569247
1,-20,0.5,0.9,-0.9640275800758169,0.9362225532531738,0.22355535626411438,2.9722114585597517,1.8782268825245123
1,-20,0.5,1.0,-0.9640275800758169,0.9755833148956299,0.23050032556056976,3.0326324605642925,1.8888878043733919
1,-20,0.25,0.0,-0.9640275800758169,0.43371081352233887,0.13550354540348053,2.2008274312539355,1.743062357791961
1,-20,0.25,0.1,-0.9640275800758169,0.4919237792491913,0.1458667814731598,2.2901876359883513,1.7589705130514421
1,-20,0.25,0.2,-0.9640275800758169,0.5490028858184814,0.15596185624599457,2.3778073025935953,1.7744670255078352
1,-20,0.25,0.3,-0.9640275800758169,0.6047086119651794,0.16576121747493744,2.463318752340126,1.7895096008989204
1,-20,0.25,0.4,-0.9640275800758169,0.6588290929794312,0.17524147033691406,2.5463967608795146,1.8040623268441214
1,-20,0.25,0.5,-0.9640275800758169,0.7111843228340149,0.18438339233398438,2.6267650087484755,1.8180956957186336
1,-20,0.25,0.6,-0.9640275800758169,0.7616277933120728,0.19317223131656647,2.7041985975229164,1.8315870621359793
1,-20,0.25,0.7,-0.9640275800758169,0.8100467920303345,0.20159748196601868,2.7785245073004945,1.8445202998360908
1,-20,0.25,0.8,-0.9640275800758169,0.8563616871833801,0.20965279638767242,2.8496204987424845,1.856885664440544
1,-20,0.25,0.9,-0.9640275800758169,0.9005231857299805,0.21733544766902924,2.9174109042342713,1.8686789699839599
1,-20,0.25,1.0,-0.9640275800758169,0.9425100088119507,0.22464624047279358,2.98186305952142,1.8799014516692372
1,-20,0.05,0.0,-0.9640275800758169,0.37466883659362793,0.12522588670253754,2.11019464729597,1.7272855686481798
1,-20,0.05,0.1,-0.9640275800758169,0.4349905252456665,0.13595366477966309,2.2027918613455784,1.7437533165690715
1,-20,0.05,0.2,-0.9640275800758169,0.49433279037475586,0.1464194506406784,2.2938856047260727,1.759818891575766
1,-20,0.05,0.3,-0.9640275800758169,0.5524172782897949,0.1565917283296585,2.3830485887309805,1.7754339148880605
1,-20,0.05,0.4,-0.9640275800758169,0.6089917421340942,0.16644300520420074,2.4698936001256566,1.7905561837402457
1,-20,0.05,0.5,-0.9640275800758169,0.6638358235359192,0.1759505569934845,2.5540823763088527,1.8051508150874949
1,-20,0.05,0.6,-0.9640275800758169,0.7167651057243347,0.18509641289710999,2.6353318270754666,1.8191902227317345
1,-20,0.05,0.7,-0.9640275800758169,0.7676330804824829,0.19386743009090424,2.713417054001406,1.8326542316922847
1,-20,0.05,0.8,-0.9640275800758169,0.8163315653800964,0.2022552192211151,2.7881719909191665,1.8455299638352187
1,-20,0.05,0.9,-0.9640275800758169,0.8627885580062866,0.21025562286376953,2.859486110043433,1.857811037278893
1,-20,0.05,1.0,-0.9640275800758169,0.9069661498069763,0.21786855161190033,2.9273012195931956,1.8694973147785408
1,-15,1.0,0.0,-0.9051482536448665,0.5917382836341858,0.1555236279964447,2.4434085625626696,1.7737943202846738
1,-15,1.0,0.1,-0.9051482536448665,0.6398494243621826,0.16428759694099426,2.517261892860819,1.7872475097827953
1,-15,1.0,0.2,-0.9051482536448665,0.6867319345474243,0.172820046544075,2.5892292055772717,1.80034530395798
1,-15,1.0,0.3,-0.9051482536448665,0.7322846055030823,0.18110668659210205,2.659155139636312,1.8130657665217096
1,-15,1.0,0.4,-0.9051482536448665,0.7764254808425903,0.18913595378398895,2.7269138873352854,1.8253911471508462
1,-15,1.0,0.5,-0.9051482536448665,0.8190906643867493,0.1968986988067627,2.7924073644143754,1.8373074011309478
1,-15,1.0,0.6,-0.9051482536448665,0.8602323532104492,0.2043880671262741,2.8555621906717428,1.8488040063632472
1,-15,1.0,0.7,-0.9051482536448665,0.8998171091079712,0.2115994393825531,2.9163270365647045,1.8598738718681396
1,-15,1.0,0.8,-0.9051482536448665,0.9378239512443542,0.21853002905845642,2.97466969532138,1.8705127201837353
1,-15,1.0,0.9,-0.9051482536448665,0.9742431640625,0.2251787930727005,3.0305752530104737,1.880718950121091
1,-15,1.0,1.0,-0.9051482536448665,1.0,0.23154619336128235,3.070113457325394,1.8904932707781674
1,-15,0.75,0.0,-0.9051482536448665,0.5480236411094666,0.14964823424816132,2.3763041064140147,1.7647752575778286
1,-15,0.75,0.1,-0.9051482536448665,0.5998244881629944,0.15900593996047974,2.45582134523396,1.7791398666963683
1,-15,0.75,0.2,-0.9051482536448665,0.6503428816795349,0.16811224818229675,2.533369945122755,1.793118566405545
1,-15,0.75,0.3,-0.9051482536448665,0.6994370818138123,0.17694887518882751,2.608732327377191,1.8066832901506025
1,-15,0.75,0.4,-0.9051482536448665,0.7469898462295532,0.18550066649913788,2.681728518360086,1.8198107749436137
1,-15,0.75,0.5,-0.9051482536448665,0.7929074168205261,0.19375573098659515,2.7522145940596032,1.8324827672306294
1,-15,0.75,0.6,-0.9051482536448665,0.83711838722229,0.20170511305332184,2.8200809416555384,1.8446855196608687
1,-15,0.75,0.7,-0.9051482536448665,0.8795718550682068,0.20934270322322845,2.8852494231274783,1.856409653841952
1,-15,0.75,0.8,-0.9051482536448665,0.9202355742454529,0.21666496992111206,2.9476705388629605,1.867649748605601
1,-15,0.75,0.9,-0.9051482536448665,0.9590933918952942,0.22367067635059357,3.0073194933074974,1.878403905399212
1,-15,0.75,1.0,-0.9051482536448665,0.9961440563201904,0.2303607016801834,3.064194365034358,1.8886734737963229
1,-15,0.5,0.0,-0.9051482536448665,0.493633508682251,0.14141730964183807,2.2928121676587625,1.7521403213777766
1,-15,0.5,0.1,-0.9051482536448665,0.5490802526473999,0.15136414766311646,2.377926065064902,1.767409282011258
1,-15,0.5,0.2,-0.9051482536448665,0.6032552123069763,0.16104604303836823,2.461087701415365,1.7822715406532466
1,-15,0.5,0.3,-0.9051482536448665,0.6559670567512512,0.17043974995613098,2.5420033729097704,1.7966914136644436
1,-15,0.5,0.4,-0.9051482536448665,0.7070530652999878,0.17952582240104675,2.6204232940730288,1.8106390503081282
1,-15,0.5,0.5,-0.9051482536448665,0.7563794255256653,0.18828865885734558,2.6961420552378947,1.8240905013725406
1,-15,0.5,0.6,-0.9051482536448665,0.8038418889045715,0.19671648740768433,2.7689996290065917,1.8370276962967536
1,-15,0.5,0.7,-0.9051482536448665,0.8493638038635254,0.20480112731456757,2.838878350865945,1.8494380771846297
1,-15,0.5,0.8,-0.9051482536448665,0.8928946852684021,0.21253779530525208,2.905700723271119,1.8613143014411593
1,-15,0.5,0.9,-0.9051482536448665,0.9344074130058289,0.21992483735084534,2.9694251153095985,1.8726538300381614
1,-15,0.5,1.0,-0.9051482536448665,0.9738958477973938,0.22696326673030853,3.0300421028407483,1.8834582184163235
1,-15,0.25,0.0,-0.9051482536448665,0.42823877930641174,0.13062922656536102,2.1924275483113043,1.7355800018618583
1,-15,0.25,0.1,-0.9051482536448665,0.4869847595691681,0.1411195546388626,2.2826059605955344,1.7516832505569662
1,-15,0.25,0.2,-0.9051482536448665,0.5445605516433716,0.15134163200855255,2.370988067627125,1.7673747192042195
1,-15,0.25,0.3,-0.9051482536448665,0.6007207632064819,0.16126678884029388,2.457197178270198,1.7826103979818164
1,-15,0.25,0.4,-0.9051482536448665,0.6552497744560242,0.17087046802043915,2.5409023038961314,1.7973525903272163
1,-15,0.25,0.5,-0.9051482536448665,0.7079651951789856,0.18013273179531097,2.6218234651811985,1.811570690657482
1,-15,0.25,0.6,-0.9051482536448665,0.7587203979492188,0.1890382021665573,2.6997355807082846,1.82524109287277
1,-15,0.25,0.7,-0.9051482536448665,0.807403564453125,0.19757597148418427,2.7744670030227123,1.8383470531115633
1,-15,0.25,0.8,-0.9051482536448665,0.8539373278617859,0.205739364027977,2.845898969653175,1.8508783237646271
1,-15,0.25,0.9,-0.9051482536448665,0.8982756733894348,0.21352560818195343,2.9139608452931642,1.8628306502441994
1,-15,0.25,1.0,-0.9051482536448665,0.9404011964797974,0.22093553841114044,2.978625912961461,1.874205313501434
1,-15,0.05,0.0,-0.9051482536448665,0.36861613392829895,0.12017881125211716,2.100903405342962,1.7195380215179437
1,-15,0.05,0.1,-0.9051482536448665,0.4294899106025696,0.13103419542312622,2.1943481058259118,1.7362016520318697
1,-15,0.05,0.2,-0.9051482536448665,0.4893503189086914,0.14162828028202057,2.2862372283767205,1.752464173278539
1,-15,0.05,0.3,-0.9051482536448665,0.5479115843772888,0.15192805230617523,2.376132092973293,1.7682749076279096
1,-15,0.05,0.4,-0.9051482536448665,0.6049163341522217,0.16190500557422638,2.4636376176810373,1.7835900968735847
1,-15,0.05,0.5,-0.9051482536448665,0.660141110420227,0.1715354472398758,2.548410782080131,1.7983733711524335
1,-15,0.05,0.6,-0.9051482536448665,0.7134004831314087,0.18080072104930878,2.6301669405247847,1.8125960920565058
1,-15,0.05,0.7,-0.9051482536448665,0.7645487785339355,0.18968722224235535,2.708682475542061,1.826237375507161
1,-15,0.05,0.8,-0.9051482536448665,0.8134801387786865,0.19818629324436188,2.7837948893283846,1.839283931636173
1,-15,0.05,0.9,-0.9051482536448665,0.8601260781288147,0.20629364252090454,2.8553990523925905,1.8517291726947487
1,-15,0.05,1.0,-0.9051482536448665,0.9044526815414429,0.21400919556617737,2.9234429032199083,1.8635729843122486
1,-10,1.0,0.0,-0.7615941559557649,0.581810474395752,0.14483267068862915,2.4281688121903318,1.7573830943334658
1,-10,1.0,0.1,-0.7615941559557649,0.630841076374054,0.1538492739200592,2.503433567667507,1.7712240917935542
1,-10,1.0,0.2,-0.7615941559557649,0.6785768270492554,0.16263416409492493,2.57671065293924,1.7847093965670449
1,-10,1.0,0.3,-0.7615941559557649,0.7249121069908142,0.1711713969707489,2.6478379361879996,1.7978145333372388
1,-10,1.0,0.4,-0.7615941559557649,0.7697622776031494,0.17944777011871338,2.7166854923681343,1.8105192356269448
1,-10,1.0,0.5,-0.7615941559557649,0.8130613565444946,0.1874527931213379,2.783152034841944,1.8228074000502232
1,-10,1.0,0.6,-0.7615941559557649,0.854761004447937,0.19517844915390015,2.847163359938988,1.8346667203263416
1,-10,1.0,0.7,-0.7615941559557649,0.8948282599449158,0.20261918008327484,2.908668870088673,1.846088664405647
1,-10,1.0,0.8,-0.7615941559557649,0.9332441091537476,0.20977145433425903,2.9676393779039816,1.857067811119861
1,-10,1.0,0.9,-0.7615941559557649,0.970001220703125,0.21663376688957214,3.024063629314059,1.867601850182081
1,-10,1.0,1.0,-0.7615941559557649,1.0,0.22320638597011566,3.070113457325394,1.877691193326606
1,-10,0.75,0.0,-0.7615941559557649,0.5368028879165649,0.13836947083473206,2.3590796137245875,1.7474617159090493
1,-10,0.75,0.1,-0.7615941559557649,0.5896344184875488,0.14800269901752472,2.4401790102131256,1.7622492676497883
1,-10,0.75,0.2,-0.7615941559557649,0.6411075592041016,0.15738464891910553,2.5191932012154714,1.7766510929741863
1,-10,0.75,0.3,-0.7615941559557649,0.691074550151825,0.16649486124515533,2.5958953668808022,1.790635785704835
1,-10,0.75,0.4,-0.7615941559557649,0.7394139766693115,0.17531634867191315,2.670099128816166,1.804177269336093
1,-10,0.75,0.5,-0.7615941559557649,0.7860300540924072,0.18383556604385376,2.7416574521283503,1.8172547512858304
1,-10,0.75,0.6,-0.7615941559557649,0.8308513760566711,0.19204223155975342,2.810460723997151,1.8298524484058962
1,-10,0.75,0.7,-0.7615941559557649,0.8738285303115845,0.19992920756340027,2.8764330938149305,1.8419594039890956
1,-10,0.75,0.8,-0.7615941559557649,0.9149320125579834,0.20749221742153168,2.9395292708087326,1.8535690531607625
1,-10,0.75,0.9,-0.7615941559557649,0.9541501998901367,0.21472957730293274,2.999731413158909,1.8646788111444608
1,-10,0.75,1.0,-0.7615941559557649,0.9914870858192444,0.22164194285869598,3.057045651131697,1.8752896844018114
1,-10,0.5,0.0,-0.7615941559557649,0.48091259598731995,0.12954181432724,2.273284845031678,1.7339107623889005
1,-10,0.5,0.1,-0.7615941559557649,0.5374963879585266,0.1397826075553894,2.360144175630329,1.7496309609406147
1,-10,0.5,0.2,-0.7615941559557649,0.5927255153656006,0.14975929260253906,2.444924019274727,1.7649457384519902
1,-10,0.5,0.3,-0.7615941559557649,0.6463997960090637,0.1594460904598236,2.527317084932605,1.7798155226820103
1,-10,0.5,0.4,-0.7615941559557649,0.6983503103256226,0.16882121562957764,2.6070640714917266,1.7942068716558963
1,-10,0.5,0.5,-0.7615941559557649,0.748440682888031,0.17786721885204315,2.6839556349348728,1.8080929997700463
1,-10,0.5,0.6,-0.7615941559557649,0.7965666651725769,0.18657082319259644,2.757831747864267,1.8214535261766305
1,-10,0.5,0.7,-0.7615941559557649,0.8426540493965149,0.19492273032665253,2.828578497123686,1.8342741774199294
1,-10,0.5,0.8,-0.7615941559557649,0.8866569995880127,0.2029174119234085,2.8961255218961544,1.8465464671985454
1,-10,0.5,0.9,-0.7615941559557649,0.9285542368888855,0.21055276691913605,2.960440157927237,1.8582671702604654
1,-10,0.5,1.0,-0.7615941559557649,0.9683470726013184,0.21782973408699036,3.021524418140176,1.8694377276757377
1,-10,0.25,0.0,-0.7615941559557649,0.4138580858707428,0.11817529052495956,2.170352368090045,1.7164625035447052
1,-10,0.25,0.1,-0.7615941559557649,0.4738244116306305,0.12896937131881714,2.2624040799409397,1.7330320298970452
1,-10,0.25,0.2,-0.7615941559557649,0.5325368046760559,0.13949759304523468,2.352530933941209,1.7491934474990352
1,-10,0.25,0.3,-0.7615941559557649,0.5897367000579834,0.14972811937332153,2.440336018226039,1.7648978857767257
1,-10,0.25,0.4,-0.7615941559557649,0.6451997756958008,0.15963385999202728,2.525474985676199,1.7801037595658575
1,-10,0.25,0.5,-0.7615941559557649,0.6987394690513611,0.16919265687465668,2.6076614522121893,1.7947770550384576
1,-10,0.25,0.6,-0.7615941559557649,0.7502086162567139,0.17838744819164276,2.686669512948297,1.8088915813182465
1,-10,0.25,0.7,-0.7615941559557649,0.7994986772537231,0.18720614910125732,2.7623325527379508,1.8224287874876142
1,-10,0.25,0.8,-0.7615941559557649,0.8465378284454346,0.19564126431941986,2.8345403182853692,1.8353771678602997
1,-10,0.25,0.9,-0.7615941559557649,0.8912876844406128,0.20368964970111847,2.9032338858374542,1.8477318959953466
1,-10,0.25,1.0,-0.7615941559557649,0.9337399005889893,0.2113519310951233,2.9684004458826627,1.8594939326061208
1,-10,0.05,0.0,-0.7615941559557649,0.35286545753479004,0.10730305314064026,2.0767252235641176,1.699773002392288
1,-10,0.05,0.1,-0.7615941559557649,0.41499564051628113,0.11846116930246353,2.1720985790029004,1.7169013436856946
1,-10,0.05,0.2,-0.7615941559557649,0.4760337173938751,0.12936213612556458,2.265795489618482,1.7336349461564247
1,-10,0.05,0.3,-0.7615941559557649,0.5356775522232056,0.1399696171283722,2.357352159596492,1.7499180312439462
1,-10,0.05,0.4,-0.7615941559557649,0.5936582088470459,0.15025214850902557,2.4463557566791994,1.7657023002275036
1,-10,0.05,0.5,-0.7615941559557649,0.6497461199760437,0.16018366813659668,2.532453882054403,1.7809477462576522
1,-10,0.05,0.6,-0.7615941559557649,0.7037543654441833,0.16974374651908875,2.6153596026635375,1.7956230089052394
1,-10,0.05,0.7,-0.7615941559557649,0.7555401921272278,0.17891745269298553,2.6948537843627047,1.8097051682942542
1,-10,0.05,0.8,-0.7615941559557649,0.8050034642219543,0.1876952201128006,2.770782713013389,1.8231795392346777
1,-10,0.05,0.9,-0.7615941559557649,0.8520841598510742,0.19607232511043549,2.8430542516289896,1.8360388706280109
1,-10,0.05,1.0,-0.7615941559557649,0.8967582583427429,0.20404848456382751,2.9116315271155657,1.848282727865827
1,-5,1.0,0.0,-0.46211715726000974,0.5562694072723389,0.12032119184732437,2.388961825245311,1.7197565838086475
1,-5,1.0,0.1,-0.46211715726000974,0.6069726347923279,0.12984727323055267,2.4667941558147857,1.7343796591337606
1,-5,1.0,0.2,-0.46211715726000974,0.6562737226486206,0.13915078341960907,2.542474122458979,1.7486610750496536
1,-5,1.0,0.3,-0.46211715726000974,0.7040579915046692,0.14821140468120575,2.6158256858906834,1.7625696426831319
1,-5,1.0,0.4,-0.46211715726000974,0.7502335906028748,0.15701192617416382,2.686707849986415,1.7760789424166379
1,-5,1.0,0.5,-0.46211715726000974,0.7947299480438232,0.16553814709186554,2.7550122828771237,1.7891671752064204
1,-5,1.0,0.6,-0.46211715726000974,0.8374961614608765,0.17377878725528717,2.820660846542396,1.801817025337769
1,-5,1.0,0.7,-0.46211715726000974,0.878498911857605,0.18172551691532135,2.8836023944325713,1.8140157061732678
1,-5,1.0,0.8,-0.46211715726000974,0.9177216291427612,0.1893726885318756,2.943811490517585,1.8257545484184978
1,-5,1.0,0.9,-0.46211715726000974,0.9551618099212646,0.19671714305877686,3.0012842919439744,1.837028702758375
1,-5,1.0,1.0,-0.46211715726000974,0.9908297657966614,0.20375795662403107,3.0560366276081465,1.847836750996978
1,-5,0.75,0.0,-0.46211715726000974,0.5084060430526733,0.11249108612537384,2.31548884594348,1.707736927334027
1,-5,0.75,0.1,-0.46211715726000974,0.563079297542572,0.1226724162697792,2.399415393126087,1.723365846678933
1,-5,0.75,0.2,-0.46211715726000974,0.6162701845169067,0.1326136291027069,2.4810664220795764,1.7386261723291865
1,-5,0.75,0.3,-0.46211715726000974,0.6678192615509033,0.14228911697864532,2.560197179636965,1.7534785950962402
1,-5,0.75,0.4,-0.46211715726000974,0.717597246170044,0.15167713165283203,2.6366092098658447,1.7678897301906347
1,-5,0.75,0.5,-0.46211715726000974,0.7655038833618164,0.16075991094112396,2.7101486156346777,1.7818323116520853
1,-5,0.75,0.6,-0.46211715726000974,0.8114665746688843,0.16952353715896606,2.7807039541930387,1.7952849750452686
1,-5,0.75,0.7,-0.46211715726000974,0.8554378747940063,0.17795787751674652,2.8482023943181543,1.808232165963311
1,-5,0.75,0.8,-0.46211715726000974,0.8973934650421143,0.1860562562942505,2.912606605433527,1.8206636367969775
1,-5,0.75,0.9,-0.46211715726000974,0.9373289942741394,0.19381529092788696,2.9739099082938534,1.832574195119268
1,-5,0.75,1.0,-0.46211715726000974,0.9752587676048279,0.20123456418514252,3.0321342620617777,1.8439632004546054
1,-5,0.5,0.0,-0.46211715726000974,0.4493560194969177,0.1023133248090744,2.224843709956527,1.6921134863427187
1,-5,0.5,0.1,-0.46211715726000974,0.5079312324523926,0.11312878876924515,2.314759984736679,1.7087158370683877
1,-5,0.5,0.2,-0.46211715726000974,0.5650151371955872,0.12369435280561447,2.40238701681106,1.724934577234533
1,-5,0.5,0.3,-0.46211715726000974,0.6203919649124146,0.13397817313671112,2.4873935888097707,1.7407208248301413
1,-5,0.5,0.4,-0.46211715726000974,0.6738828420639038,0.1439530998468399,2.5695051197032344,1.7560329031944417
1,-5,0.5,0.5,-0.46211715726000974,0.7253470420837402,0.153596892952919,2.648505586228927,1.7708366726917593
1,-5,0.5,0.6,-0.46211715726000974,0.7746806740760803,0.16289225220680237,2.724235509968138,1.78510557645977
1,-5,0.5,0.7,-0.46211715726000974,0.821814239025116,0.17182667553424835,2.7965882059890155,1.798820423105287
1,-5,0.5,0.8,-0.46211715726000974,0.86670982837677,0.18039213120937347,2.865505482510549,1.81196888347345
1,-5,0.5,0.9,-0.46211715726000974,0.9093573093414307,0.18858465552330017,2.9309717851258656,1.8245448730462759
1,-5,0.5,1.0,-0.46211715726000974,0.9497712254524231,0.19640406966209412,2.9930094389836546,1.8365481173342317
1,-5,0.25,0.0,-0.46211715726000974,0.37898990511894226,0.0896933451294899,2.1168277326107665,1.672741101619986
1,-5,0.25,0.1,-0.46211715726000974,0.44104546308517456,0.10106801986694336,2.2120865344177494,1.6902018726120636
1,-5,0.25,0.2,-0.46211715726000974,0.5017072558403015,0.11219539493322372,2.305205827559249,1.7072830245799109
1,-5,0.25,0.3,-0.46211715726000974,0.5606958270072937,0.12303689867258072,2.395756630643339,1.7239253478438326
1,-5,0.25,0.4,-0.46211715726000974,0.6177738308906555,0.13355939090251923,2.483374604563129,1.7400779703437006
1,-5,0.25,0.5,-0.46211715726000974,0.6727492809295654,0.14373548328876495,2.5677650390566176,1.7556988494327004
1,-5,0.25,0.6,-0.46211715726000974,0.7254763245582581,0.15354382991790771,2.648704042161334,1.770755217922822
1,-5,0.25,0.7,-0.46211715726000974,0.7758528590202332,0.16296875476837158,2.7260348803538967,1.7852230122316668
1,-5,0.25,0.8,-0.46211715726000974,0.8238182663917542,0.17200016975402832,2.7996645016825976,1.7990867465747444
1,-5,0.25,0.9,-0.46211715726000974,0.8693481087684631,0.18063294887542725,2.8695553925779165,1.8123385522521065
1,-5,0.25,1.0,-0.46211715726000974,0.9124501347541809,0.18886642158031464,2.935719447586287,1.8249773999280046
1,-5,0.05,0.0,-0.46211715726000974,0.315418541431427,0.07796025276184082,2.019242083031983,1.6547301392330054
1,-5,0.05,0.1,-0.46211715726000974,0.3796549141407013,0.08968384563922882,2.1178485591842393,1.6727265193635419
1,-5,0.05,0.2,-0.46211715726000974,0.44266751408576965,0.10117334127426147,2.214576474720447,1.6903635469470395
1,-5,0.05,0.3,-0.46211715726000974,0.5041282773017883,0.11238526552915573,2.3089222328439414,1.7075744867157714
1,-5,0.05,0.4,-0.46211715726000974,0.5637516379356384,0.12328175455331802,2.4004474737704156,1.724301215511111
1,-5,0.05,0.5,-0.46211715726000974,0.6213005185127258,0.13383129239082336,2.488788270127279,1.7404953545528552
1,-5,0.05,0.6,-0.46211715726000974,0.6765887141227722,0.14400874078273773,2.5736587868141005,1.7561183151874808
1,-5,0.05,0.7,-0.46211715726000974,0.7294806241989136,0.15379558503627777,2.6548508692683037,1.7711416763112513
1,-5,0.05,0.8,-0.46211715726000974,0.7798883318901062,0.16317932307720184,2.732229560136131,1.78554624653098
1,-5,0.05,0.9,-0.46211715726000974,0.8277672529220581,0.17215310037136078,2.805726420027339,1.7993215037478991
1,-5,0.05,1.0,-0.46211715726000974,0.873110830783844,0.18071509897708893,2.8753313843257144,1.8124646573184227
1,0,1.0,0.0,0.0,0.5045016407966614,0.07773158699274063,2.3094953669889833,1.6543791243055332
1,0,1.0,0.1,0.0,0.5568609833717346,0.08789637684822083,2.3898699281172044,1.6699826533686306
1,0,1.0,0.2,0.0,0.6077647805213928,0.09788116812705994,2.4680101444462683,1.685309874405505
1,0,1.0,0.3,0.0,0.6570866703987122,0.10765842348337173,2.543722043372808,1.700318516028065
1,0,1.0,0.4,0.0,0.7047237157821655,0.11720364540815353,2.616847610422288,1.71497097317028
1,0,1.0,0.5,0.0,0.7505953311920166,0.12649545073509216,2.687263142311808,1.729234421458821
1,0,1.0,0.6,0.0,0.7946427464485168,0.13551589846611023,2.7548784234814985,1.7430813204438704
1,0,1.0,0.7,0.0,0.8368278741836548,0.1442505419254303,2.8196349876608173,1.7564894936585693
1,0,1.0,0.8,0.0,0.8771315813064575,0.15268827974796295,2.881503464469726,1.7694418998777397
1,0,1.0,0.9,0.0,0.91555255651474,0.1608213633298874,2.9404818409849827,1.781926644554949
