n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag
5,43.406255569133805,17.490116633474052,43.63314106913373,4.0,-0.0020946393345244586,0.0008478101541986689,0.001319599180498741,0.0009865122666947192,0,baseline_untrained
5,31.232696591071043,18.26750521560537,31.383892591071753,5.2,-0.022031344671850094,0.22013217824874445,0.014254081192835085,0.13081316489309314,40000,timestep_40000
5,31.216187641025357,20.122604536185868,31.390647141025845,4.4,0.05196956923776306,0.224261279037036,0.08445508175031671,0.17196408908866814,80000,timestep_80000
5,31.927236052788004,15.697723019545595,32.066670052788105,3.4,0.11278290168549865,0.36482813695808874,0.10276153164128098,0.32172108268762106,120000,timestep_120000
5,48.59660834083114,25.287922519261578,48.97603084083148,5.8,-0.040578504059230906,0.06693497134796343,0.16208832826496863,0.3575987417492726,160000,timestep_160000
5,61.103814093369536,52.75722452698295,61.55997059337127,8.4,-0.17723738497765734,0.26658323811050505,0.09017670491680872,0.48033226702850945,200000,timestep_200000
5,70.63994628545281,47.4627247290329,71.1360012854549,8.8,-0.19841122242016718,0.23657967984033748,0.076833407728381,0.5063092285133155,200000,final_post_training
