n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag
5,43.44117843118672,17.479379612568994,43.668063931186644,4.0,-0.0004143909779313077,0.0009759551627364061,0.0009533965527722667,0.000555821725662554,0,baseline_untrained
5,34.55402082526996,19.623791999807924,34.71919382527053,3.4,0.01885939065464772,0.12544415708333254,0.023376929520022745,0.058511257279347896,40000,timestep_40000
5,9.318161414335155,46.259779450703434,10.060949414335138,10.8,-0.022898983696755023,0.2748017104365863,0.261337771964818,0.14201211427763483,80000,timestep_80000
5,-104.85097283382977,279.6808909943224,-98.15773633382688,37.2,-0.38338630990874956,0.37114062080308796,0.3208195790782804,0.10891374416773891,120000,timestep_120000
5,-138.34928345154714,327.4347428243749,-126.7236159515481,52.4,-0.52198024397064,0.48423205791730434,0.32427425089816325,0.10699854972192648,160000,timestep_160000
5,-100.1162309246868,288.7649308152709,-93.04364192468465,39.0,-0.43167274053134025,0.3355616342097521,0.2951294572507364,0.10848685812721084,200000,timestep_200000
5,-97.81337991167211,274.0052354492459,-91.46112191167613,36.6,-0.4126607342201285,0.29170674971826377,0.28314944765213734,0.11360500579292294,200000,final_post_training
