n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag
5,43.40591305700307,17.473444163989168,43.63279855700299,4.0,-0.0010627491124990457,-0.00013906648016888425,0.0006889076969825372,0.0001874915574344034,0,baseline_untrained
5,37.26998561179118,18.856373428332503,37.463962111792284,4.2,-0.0066921546972240325,0.0781515956737101,0.014844769665969279,0.0010872791890430837,40000,timestep_40000
5,-16.108902916464295,135.43039369842947,-15.004701916465114,16.2,-0.42769378898888827,-0.05260936135945376,0.04231094666829007,0.014630461375439297,80000,timestep_80000
5,43.74491584085927,18.09146997679698,43.98199134085944,3.8,0.022544613471790216,0.012070123305253219,0.03487102745934414,0.02302311360599793,120000,timestep_120000
5,12.47471569344628,77.41703510507689,13.082305693446335,11.8,-0.33659252657443284,0.025115421044453978,0.032529376806970066,0.01593274801958354,160000,timestep_160000
5,-55.10071289315918,169.41915424935706,-51.74728789315977,28.8,-0.5133146005511284,0.06538468397278338,0.011758572183499232,0.02470428886487757,200000,timestep_200000
5,-125.22758348581506,264.57629144743544,-118.11610498580994,42.2,-0.6014100801214576,0.07956872153505683,0.014334580393984506,0.024699045960133604,200000,final_post_training
