n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag,learner_seed,training_env_seed
10,44.85045473524061,22.62925891731189,45.00394023524116,3.5,-0.00222714889446425,0.0008013976644928334,0.001324507736103281,0.0008890694961085816,0,baseline_untrained,0,70002
10,45.66498972981636,21.353450143397975,45.804137229816966,3.6,0.0003394881023967173,-0.031218882463499905,0.011531049816998673,0.04261607092599837,16000,timestep_16000,0,70002
10,51.66770242655709,23.641010407492256,51.81526467655739,4.0,-0.08139707556023495,-0.058138873268075986,0.06276237466049236,0.08745528210750464,32000,timestep_32000,0,70002
10,51.584025420856975,22.21687111248027,51.76971417085714,4.7,0.010718189387070014,0.018516770710243144,0.10101314934323131,0.1129857707983019,48000,timestep_48000,0,70002
10,49.788775886720956,23.71918442091194,49.99825838672105,5.4,-0.0027653099318151364,-0.042136682874831605,0.026755600732040564,0.07082219771013769,64000,timestep_64000,0,70002
10,50.743570078262046,23.67115317495625,51.14054507826224,8.3,-0.11613459235397168,0.11019029620289802,0.12094551820553383,0.05564776092179859,80000,timestep_80000,0,70002
10,49.942891735041215,23.982950015377348,50.32407998504152,7.7,-0.13081257178355007,0.07493211723060812,0.06966208086604188,0.10864152396700406,96000,timestep_96000,0,70002
10,50.010767082116814,21.923281423192158,50.21977183211719,5.6,-0.06039599900158355,0.05903403467766475,0.058754916548124515,0.10912380058802641,112000,timestep_112000,0,70002
10,47.07292477235291,21.813575426430663,47.38461577235268,7.8,-0.11405734792086296,0.07776864111082396,0.13022001806795844,0.10054785118775487,128000,timestep_128000,0,70002
10,49.87838646956362,20.934842839759472,50.01313121956412,3.7,-0.0273876388306031,0.015565735055174446,0.15648517086982874,0.10216074560501004,144000,timestep_144000,0,70002
10,51.489526908290316,22.93522928497047,51.66915715829125,5.6,-0.15758307950939052,-0.030963081610621883,0.17716124995311613,0.09607892471841313,160000,timestep_160000,0,70002
10,51.4181446104934,24.36442215904012,51.58003236049401,3.8,-0.041434018152952196,-0.07620374332410575,0.08772991814863429,0.1049176483530974,176000,timestep_176000,0,70002
10,46.77569042388879,31.49082362317982,47.16843292388852,7.7,0.14127220592686207,-0.09016610238411958,0.03428504518292714,0.07147600581362272,192000,timestep_192000,0,70002
10,43.056773759399974,39.99152424321461,43.92430000939983,13.1,0.20831538856731785,-0.19412524632114508,0.07847348804768393,0.12405622937523601,200000,final_post_training,0,70002
