metric,n,mean,std,se,median,iqr_low,iqr_high,iqr,ci_lo,ci_hi,loss_rate,max_abs,agent_type,training_seed,level
raw_pnl,100,26.560090780073878,37.40288372222713,3.740288372222713,30.7910363910039,10.880925315160312,48.80759432719921,37.9266690120389,19.22912557051736,33.891055989630395,0.16,119.6384374724687,hamilton_ppo,2.0,within_training_seed
full_objective,100,26.40063463007388,37.499160091644264,3.7499160091644264,30.7265638910039,10.741043440160315,48.65065245219921,37.9096090120389,19.050799252111606,33.75047000803616,0.16,120.33946247246867,hamilton_ppo,2.0,within_training_seed
mean_abs_inventory,100,2.6172449999999996,1.5948631076194142,0.15948631076194142,2.214125,1.3131249999999999,3.4594375,2.1463125,2.3046518309065944,2.9298381690934048,0.0,7.909,hamilton_ppo,2.0,within_training_seed
terminal_abs_inventory,100,4.35,3.3131967534803493,0.3313196753480349,3.0,2.0,6.0,4.0,3.7006134363178513,4.999386563682148,0.0,14.0,hamilton_ppo,2.0,within_training_seed
raw_pnl,100,52.512073048592725,155.6219985551277,15.56219985551277,56.725686477067086,-28.859675241444847,133.54477840470565,162.4044536461505,22.010161331787696,83.01398476539775,0.34,421.71845062662305,return_lstm_ppo,2.0,within_training_seed
full_objective,100,49.942176073592755,155.55599959790044,15.555599959790044,55.539687727067104,-31.31672818082337,130.76608531699225,162.0828134978156,19.45320015240427,80.43115199478123,0.34,419.34095062662306,return_lstm_ppo,2.0,within_training_seed
mean_abs_inventory,100,11.3739275,3.6399402612090292,0.3639940261209029,11.282,9.1735,13.831375,4.657874999999999,10.660499208803031,12.08735579119697,0.0,22.01,return_lstm_ppo,2.0,within_training_seed
terminal_abs_inventory,100,23.68,6.628496790145538,0.6628496790145537,24.0,21.0,28.0,7.0,22.380814629131475,24.979185370868525,0.0,40.0,return_lstm_ppo,2.0,within_training_seed
raw_pnl,100,28.709471455101838,39.15476476577335,3.915476476577335,29.96169519621425,11.077988879217685,51.77524925456795,40.69726037535027,21.03513756101026,36.383805349193416,0.14,136.37529425662973,return_mlp_ppo,2.0,within_training_seed
full_objective,100,28.535631705101842,39.2355696460252,3.9235569646025197,29.851686446214252,10.902470757013935,51.481463629567955,40.57899287255402,20.845460054480903,36.22580335572278,0.14,136.1820592566297,return_mlp_ppo,2.0,within_training_seed
mean_abs_inventory,100,2.77156,1.5613370585831394,0.15613370585831393,2.507,1.5418124999999998,3.7779374999999997,2.236125,2.4655379365177046,3.0775820634822955,0.0,7.97475,return_mlp_ppo,2.0,within_training_seed
terminal_abs_inventory,100,4.9,3.1058758259892887,0.3105875825989289,5.0,2.0,7.0,5.0,4.2912483381061,5.508751661893901,0.0,15.0,return_mlp_ppo,2.0,within_training_seed
