n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag,learner_seed,training_env_seed
10,44.8691360587689,22.619996061483043,45.02262155876945,3.5,-0.0003742596431118727,-0.0001301438153313029,0.0004999730578959245,0.0003609896866438796,0,baseline_untrained,0,70002
10,47.227070458422546,20.869202076279763,47.34311945842271,3.4,-0.01346074889008887,0.024901235876232386,0.0023044177981653073,0.003996958596530153,16000,timestep_16000,0,70002
10,46.47323702341414,24.298557361755332,46.66826327341386,4.0,0.05518979134317487,-0.03141396435028873,0.004878634362448075,0.002715516124228893,32000,timestep_32000,0,70002
10,46.516669758142804,24.952506282349674,46.73930575814263,4.7,0.1299707382777706,-0.023741285759944004,0.009890289892833318,0.014213080704832922,48000,timestep_48000,0,70002
10,56.93965175633084,37.81594111112112,57.55960950632984,9.1,0.013074036400474142,-0.21780596489869058,0.022252582885410776,0.005953968211850943,64000,timestep_64000,0,70002
10,56.401232832075,40.28174880032317,57.154405332074745,10.8,0.04487244251237717,-0.2255010607432574,0.01477105378796511,0.025602721615852152,80000,timestep_80000,0,70002
10,49.90467016388084,34.594419045161914,50.531592163880624,10.3,0.11787870107907802,-0.16810707056540997,0.016516324307810252,0.03406238118110177,96000,timestep_96000,0,70002
10,51.16607502778171,27.92303375899588,51.480061777782474,5.6,0.002979416033945745,-0.11300937213795259,0.02423836307154872,0.06949939671329562,112000,timestep_112000,0,70002
10,57.981656777519255,49.56241923433692,59.22411602751922,15.3,-0.07177158934539184,-0.35713511652871965,0.022668416131648616,0.05680213930800896,128000,timestep_128000,0,70002
10,54.53714366561436,25.687233749150614,54.70901316561435,4.5,-0.166374497070082,-0.12707441638780292,0.11166343674457418,0.09321783395545277,144000,timestep_144000,0,70002
10,50.74007111966942,23.61349681123246,50.86045786966913,3.2,-0.11513793783840374,-0.06349349652709206,0.05631356943454952,0.04337324030577302,160000,timestep_160000,0,70002
10,54.81982472728714,25.392854906128164,54.96268472728698,4.2,-0.14523980421118904,-0.054715779774461404,0.08968213779745983,0.07661523402280254,176000,timestep_176000,0,70002
10,50.92817577238763,20.522643588068103,51.10484902238799,5.5,-0.12193340165530099,0.0640748000565276,0.10311975281682507,0.07986548322664833,192000,timestep_192000,0,70002
10,47.4997171859665,24.315718152935382,47.754959185966776,6.8,-0.16077538405754604,0.06444582573974912,0.06060260491790418,0.07105404658186285,200000,final_post_training,0,70002
