n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag,learner_seed,training_env_seed
10,44.855867278060586,22.630233131966214,45.00935277806114,3.5,-0.001468788172213658,0.0003273966893589179,0.001376353997686761,0.0009992820026483702,0,baseline_untrained,0,70002
10,44.434901363846095,20.255404786287468,44.54396086384674,3.3,-0.004022760644517257,0.005541295829071896,0.034539748051854155,0.03403905339657604,16000,timestep_16000,0,70002
10,52.011576851929725,25.192361830268673,52.21658960193029,5.5,-0.014369931401778013,-0.005155157484894153,0.07011344435409249,0.11077151805748439,32000,timestep_32000,0,70002
10,57.59455977764865,30.254218027835595,58.03934302764869,8.3,0.11268379824239527,-0.06703575794090866,0.136047450177909,0.1705900953442623,48000,timestep_48000,0,70002
10,50.819546946761314,66.65406663274246,53.1683406967616,24.2,0.056549228698690425,-0.3293213862450211,0.13803524767507286,0.28463907972199787,64000,timestep_64000,0,70002
10,25.71301589920738,140.8247963735966,36.49570489920777,53.0,0.39877384696127266,-0.5451991003612464,0.1479164076315571,0.28323310311063077,80000,timestep_80000,0,70002
10,-14.486287881865966,195.0152860245353,7.441851118134946,77.1,0.44724022601184554,-0.7000203929279989,0.14074800912342544,0.27802260564863684,96000,timestep_96000,0,70002
10,20.48757811676332,132.06367311373066,29.86243986676336,50.8,0.40233054907113547,-0.5344557549225865,0.1494735394849993,0.28396232591741155,112000,timestep_112000,0,70002
10,22.765183412347245,126.2659412496096,30.569880412347924,46.3,0.48754716354969424,-0.48420540508422416,0.1679543101179026,0.29651756199780144,128000,timestep_128000,0,70002
10,44.22089279569355,64.80906874530697,46.23662604569396,21.0,0.36549176499546154,-0.24226430276283062,0.21381655214301884,0.24484220384465735,144000,timestep_144000,0,70002
10,40.86503015947746,66.52883743892549,43.14452990947764,23.7,0.28720882669821146,-0.2822628510127543,0.1804251604822999,0.2684564360831534,160000,timestep_160000,0,70002
10,43.94293910158552,70.10562073200713,46.73471035158589,27.1,0.3557415263301751,-0.26151354058642756,0.2623973786225595,0.3140050410817814,176000,timestep_176000,0,70002
10,37.474630848875464,67.26863813987734,39.700206098875604,24.4,0.5014152918110892,-0.2908593858490582,0.21445098051541883,0.2007560167513473,192000,timestep_192000,0,70002
10,27.3126138019502,75.1566156671953,30.329361551950477,28.7,0.6411237782579381,-0.3238591113115544,0.25078117950419776,0.19845793363868636,200000,final_post_training,0,70002
