n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,mean_episode_length,total_timesteps,tag,learner_seed,training_env_seed
5,23.492962016672667,34.31106877193155,23.658085548731172,4.6,-0.0008864136726158335,0.0006509905158540592,0.001199941861766383,0.0027471142164282366,276.6,0,baseline_untrained,0,70000
5,16.50241817885962,29.738319186525555,16.631318902502642,4.0,0.08329169925595872,0.08921739320012802,0.07770651404748685,0.07729779359632218,276.6,16000,timestep_16000,0,70000
5,19.915864560067664,29.87779918883004,20.02633413784788,4.2,0.16599497686740244,0.1356698955821354,0.059555578206900814,0.11085997803454443,276.6,32000,timestep_32000,0,70000
5,28.65694462930561,23.58733269896359,28.739740850892208,3.6,0.2400408890071397,0.1310120120584636,0.08348641685391775,0.08193454487024711,276.6,48000,timestep_48000,0,70000
5,18.674378483922577,22.76447539907292,18.748468831240853,3.8,0.29351469815795567,0.2370219169472784,0.08895137732540788,0.07177528419453455,276.6,64000,timestep_64000,0,70000
5,31.189716823622916,26.11803424273257,31.25572206710944,3.0,0.1521573948349995,0.20298489785415813,0.06873110484912677,0.07518627474309976,276.6,80000,timestep_80000,0,70000
5,27.06086213465334,22.558500603515466,27.11604621858124,2.4,0.2146352942189874,0.17756891273640887,0.12781590322199612,0.07570958608426291,276.6,96000,timestep_96000,0,70000
5,16.165579659370753,29.422613792472305,16.272924732345253,3.6,0.20920410554449323,0.1647422002751006,0.1732999991412543,0.08978955750419049,276.6,112000,timestep_112000,0,70000
5,10.68989522890022,36.60334777768071,10.892387727300223,4.6,0.25818102558588557,0.18325694317007551,0.12942793074687417,0.19711235290189127,276.6,128000,timestep_128000,0,70000
5,-6.34886248698263,52.054103445443616,-5.674789344581927,9.8,0.31191948273192904,0.09954940419999676,0.21637046150631264,0.3299212692254732,276.6,144000,timestep_144000,0,70000
5,15.93151108226257,20.200815748764573,16.07739996355268,5.0,0.33387717216619744,0.37550641701705567,0.18524073244781097,0.2512538880050974,276.6,160000,timestep_160000,0,70000
5,18.622006877967813,19.10243215386135,18.71414304367161,4.0,0.2930565210475451,0.29955683478752904,0.17109414616897262,0.19722452585736347,276.6,176000,timestep_176000,0,70000
5,22.388316869550508,13.928915134131952,22.458297593370094,3.8,0.3028505908531377,0.394796877280578,0.13091978746711663,0.1222162834512082,276.6,192000,timestep_192000,0,70000
5,23.54600318386545,11.236446087790872,23.592363897449864,2.8,0.3744542594064385,0.41827020426338035,0.12704736001775474,0.11708134274002137,276.6,200000,final_post_training,0,70000
