agent_a,agent_b,metric,n,mean_diff,se,ci_lo,ci_hi,comparison_status,training_seed_a,training_seed_b
hamilton_ppo,return_mlp_ppo,full_objective,100,28.72849986872854,23.351203736705923,-17.039859455215066,74.49685919267215,exogenous_paired_fills_not_claimed_paired,0,0
hamilton_ppo,return_mlp_ppo,full_objective,100,0.886646458871294,1.7201795885795186,-2.4849055347445623,4.25819845248715,exogenous_paired_fills_not_claimed_paired,1,1
hamilton_ppo,return_mlp_ppo,full_objective,100,-1.4820320436014192,1.5006493457928998,-4.423304761355503,1.4592406741526642,exogenous_paired_fills_not_claimed_paired,2,2
hamilton_ppo,return_mlp_ppo,full_objective,100,-2.454366164697123,3.1583504891740217,-8.644733123478204,3.7360007940839592,exogenous_paired_fills_not_claimed_paired,3,3
hamilton_ppo,return_mlp_ppo,full_objective,100,13.969339037715264,12.48631976065651,-10.503847693171496,38.442525768602025,exogenous_paired_fills_not_claimed_paired,4,4
