episode,policy,raw_pnl,running_inventory_penalty,terminal_inventory_penalty,full_objective,mean_absolute_inventory,terminal_absolute_inventory,total_fills,spread_revenue,adverse_selection_loss,steps_taken,env_reward_sum,reconciliation_abs_diff
8,oracle,-67.59053986405343,0.20297499999999705,0.036000000000000004,-67.82951486405342,3.9075,6.0,54.0,55.218140822261226,24.56001313230186,4000,-67.82951486405393,5.115907697472721e-13
8,naive,-200.8360794486266,0.9494874999999907,0.289,-202.0745669486266,8.25975,17.0,65.0,59.58333333333328,37.10807771522814,4000,-202.07456694862591,6.821210263296962e-13
9,oracle,53.994396617600614,0.07975999999999808,0.009000000000000001,53.905636617600614,2.2345,3.0,81.0,65.06097095054307,8.632256331825099,4000,53.905636617600045,5.684341886080801e-13
9,naive,72.53966064593608,0.11476999999999717,0.001,72.42389064593608,2.7875,1.0,75.0,68.74999999999996,11.888450130520157,4000,72.42389064593745,1.3642420526593924e-12
10,oracle,70.60992114448695,0.031800000000000175,0.004,70.57412114448694,1.4035,2.0,54.0,59.027518667435345,26.423530248090394,4000,70.57412114448535,1.5916157281026244e-12
10,naive,63.48834398547409,0.026274999999999576,0.0,63.46206898547409,1.18,0.0,68.0,62.333333333333265,36.64086913721724,4000,63.462068985472925,1.1652900866465643e-12
11,oracle,11.749165937469343,0.688902499999992,0.196,10.86426343746935,6.16375,14.0,58.0,55.462760865706535,15.858897424157641,4000,10.86426343746948,1.2967404927621828e-13
11,naive,-15.094141009077703,0.6556099999999974,0.14400000000000002,-15.8937510090777,5.883,12.0,68.0,62.33333333333328,25.162832669334072,4000,-15.893751009077727,2.6645352591003757e-14
12,oracle,34.82320769854209,0.04548249999999966,0.049,34.728725198542094,1.55275,7.0,57.0,53.07526208409155,12.815717346840023,4000,34.728725198541476,6.181721801112872e-13
12,naive,13.97662900380135,0.051892500000003394,0.016,13.908736503801347,2.00375,4.0,52.0,47.66666666666664,18.09798320532083,4000,13.908736503801075,2.717825964282383e-13
13,oracle,89.9836376745215,0.05389000000000269,0.001,89.92874767452149,2.0165,1.0,51.0,57.038983408472426,21.01150520819642,4000,89.92874767452406,2.5721647034515627e-12
13,naive,178.69264255261595,0.21724750000000284,0.016,178.45939505261595,4.04775,4.0,72.0,65.99999999999994,31.405624272953354,4000,178.45939505261134,4.604316927725449e-12
14,oracle,-25.401148320040647,0.23493999999999432,0.064,-25.700088320040642,4.367,8.0,44.0,48.083089255109435,23.559864940269854,4000,-25.700088320040656,1.4210854715202004e-14
14,naive,-47.24497723708134,0.4589649999999992,0.121,-47.824942237081345,6.268,11.0,61.0,55.91666666666662,31.021408867585915,4000,-47.82494223708254,1.1937117960769683e-12
15,oracle,14.526558497246526,0.03717000000000042,0.009000000000000001,14.480388497246526,1.638,3.0,53.0,54.36656266220924,26.281554939676997,4000,14.480388497246675,1.4921397450962104e-13
15,naive,5.637089457724414,0.05173500000000478,0.004,5.58135445772441,1.8145,2.0,60.0,54.99999999999996,33.787677833544464,4000,5.581354457724493,8.348877145181177e-14
16,oracle,45.3521642252924,0.03269499999999915,0.004,45.315469225292404,1.393,2.0,40.0,41.67945143807453,16.37189208346934,4000,45.31546922529059,1.8118839761882555e-12
16,naive,73.09388610475423,0.1410375000000005,0.025,72.92784860475423,3.27775,5.0,65.0,59.58333333333327,28.07455333576055,4000,72.92784860475346,7.673861546209082e-13
17,oracle,45.16632559749792,0.18411999999999937,0.121,44.861205597497914,3.048,11.0,55.0,49.449266131583535,12.10448578822822,4000,44.86120559749852,6.039613253960852e-13
17,naive,42.56549216311373,0.14832499999999732,0.081,42.33616716311373,3.2145,9.0,59.0,54.0833333333333,18.465987326452403,4000,42.336167163114645,9.166001291305292e-13
18,oracle,53.09630966574889,0.09933500000000033,0.001,52.99597466574889,2.8735,1.0,43.0,46.75706771793343,17.544382747744102,4000,52.99597466574997,1.0800249583553523e-12
18,naive,103.10550307989115,1.0351024999999605,0.14400000000000002,101.92640057989118,8.99825,12.0,52.0,47.66666666666664,20.510598402015233,4000,101.92640057988996,1.2221335055073723e-12
19,oracle,72.36602208335694,0.05194749999999867,0.036000000000000004,72.27807458335694,1.75675,6.0,56.0,54.41705769807194,18.567192401118415,4000,72.27807458335482,2.1174173525650986e-12
19,naive,98.56575080688218,0.11503499999999396,0.0,98.45071580688219,2.7785,0.0,72.0,65.99999999999996,25.815906239128026,4000,98.45071580688263,4.405364961712621e-13
20,oracle,56.768496150126225,0.6197199999999732,0.1,56.04877615012625,6.813,10.0,46.0,52.74547004981197,20.568779350272266,4000,56.04877615012536,8.881784197001252e-13
20,naive,56.511374945845205,0.7081474999999916,0.1,55.703227445845215,7.41375,10.0,64.0,58.66666666666661,26.380160408750502,4000,55.703227445844476,7.389644451905042e-13
21,oracle,88.42672515337642,0.45278749999999596,0.081,87.89293765337642,6.26625,9.0,75.0,62.80024664452368,16.008183721094465,4000,87.89293765337945,3.0269120543380268e-12
21,naive,86.55769929508801,0.6203599999999851,0.169,85.76833929508803,6.9825,13.0,81.0,74.24999999999999,23.762456609974194,4000,85.76833929508933,1.3073986337985843e-12
22,oracle,-31.885338320462324,0.2544249999999922,0.049,-32.188763320462314,4.6015,7.0,41.0,46.0753186283844,18.781555273058004,4000,-32.18876332046273,4.192202140984591e-13
22,naive,-32.68505197408592,0.2705599999999929,0.081,-33.03661197408592,4.4665,9.0,67.0,61.41666666666661,32.028433366808784,4000,-33.03661197408615,2.2737367544323206e-13
23,oracle,46.19055384678636,0.05895250000000482,0.0,46.131601346786354,1.78325,0.0,84.0,70.03036105908363,16.226716946119204,4000,46.13160134678514,1.2150280781497713e-12
23,naive,43.121262537261146,0.12377749999999581,0.009000000000000001,42.98848503726115,2.98075,3.0,77.0,70.5833333333333,17.862699149181395,4000,42.988485037261555,4.050093593832571e-13
24,oracle,21.258017374687398,0.08533499999999934,0.004,21.168682374687396,2.5425,2.0,62.0,64.38874218710416,20.35426330343157,4000,21.168682374685837,1.55964130499342e-12
24,naive,65.67042763497162,0.04941250000000381,0.001,65.62001513497161,1.70525,1.0,83.0,76.08333333333333,31.84051554545407,4000,65.62001513497059,1.0231815394945443e-12
25,oracle,-128.17845399565044,1.265129999999994,0.121,-129.56458399565045,10.4875,11.0,65.0,58.76204090150879,14.439149124391522,4000,-129.56458399566085,1.0402345651527867e-11
25,naive,-215.3300148925282,2.725215,0.324,-218.3792298925282,15.508,18.0,72.0,65.99999999999994,25.70012759253727,4000,-218.37922989252604,2.1600499167107046e-12
26,oracle,24.36291157413838,0.03339499999999972,0.001,24.32851657413838,1.446,1.0,63.0,63.54255140537239,23.85568905574074,4000,24.32851657413794,4.405364961712621e-13
26,naive,21.86497927430446,0.04185500000000352,0.001,21.822124274304457,1.657,1.0,67.0,61.4166666666666,28.973670485334296,4000,21.82212427430397,4.867217739956686e-13
27,oracle,112.64492702623141,0.18681250000000332,0.009000000000000001,112.44911452623141,3.50725,3.0,51.0,51.64011748265968,15.808996263587249,4000,112.44911452622878,2.6290081223123707e-12
27,naive,164.7786487891126,0.4300625000000175,0.064,164.28458628911258,5.51375,8.0,62.0,56.833333333333286,20.31693246630766,4000,164.28458628910968,2.8990143619012088e-12
28,oracle,32.492424913466664,0.0691275000000002,0.016,32.407297413466665,2.13525,4.0,60.0,54.055581807485176,13.745975476697451,4000,32.407297413467184,5.186961971048731e-13
28,naive,24.633705490806392,0.29538749999999375,0.121,24.2173179908064,4.22625,11.0,57.0,52.249999999999964,20.076987151966375,4000,24.217317990806347,5.3290705182007514e-14
29,oracle,23.065514459566657,0.11530749999999526,0.025,22.925206959566662,3.06375,5.0,41.0,46.93879075736448,13.431359580310408,4000,22.925206959568857,2.1955770534987096e-12
29,naive,-12.46267123083021,0.4957824999999924,0.14400000000000002,-13.102453730830202,5.67525,12.0,58.0,53.16666666666663,23.047911834328193,4000,-13.102453730830861,6.590283874174929e-13
30,oracle,64.22261853110132,0.046487500000000015,0.025,64.15113103110131,1.38875,5.0,61.0,60.23124449051258,20.638884185385912,4000,64.15113103109935,1.9610979506978765e-12
30,naive,67.94227469179478,0.031544999999999074,0.004,67.90672969179478,1.357,2.0,70.0,64.1666666666666,29.280377111821736,4000,67.90672969179121,3.566924533515703e-12
31,oracle,88.00777884438088,0.12609750000000006,0.009000000000000001,87.87268134438088,3.02375,3.0,69.0,59.06140511791519,12.4121168197537,4000,87.87268134438331,2.4300561562995426e-12
31,naive,76.39756392432591,0.0579825000000018,0.004,76.3355814243259,1.99975,2.0,66.0,60.49999999999994,20.90213250091478,4000,76.33558142432554,3.552713678800501e-13
32,oracle,172.19918515574196,0.21907000000000307,0.004,171.97611515574195,3.6385,2.0,62.0,66.93219896182715,26.557811968952045,4000,171.9761151557403,1.6484591469634324e-12
32,naive,195.1766066218528,0.36592250000000853,0.004,194.8066841218528,4.98925,2.0,68.0,62.33333333333327,33.00628927814718,4000,194.80668412184735,5.4569682106375694e-12
33,oracle,45.20023338320652,0.10108000000000261,0.049,45.05015338320652,2.5345,7.0,49.0,50.262737883586404,15.769549229650197,4000,45.05015338320498,1.5418777365994174e-12
33,naive,76.88594039912812,0.08414000000000033,0.009000000000000001,76.79280039912811,2.5855,3.0,65.0,59.58333333333328,29.455362532066495,4000,76.7928003991297,1.5916157281026244e-12
34,oracle,17.638730521915278,0.22417250000000283,0.0,17.414558021915276,3.89475,0.0,62.0,60.44365608537756,18.85709448458383,4000,17.414558021915393,1.1723955140041653e-13
34,naive,15.515625926189571,0.3012150000000109,0.001,15.21341092618956,4.6315,1.0,69.0,63.249999999999936,26.921528513640478,4000,15.213410926189994,4.334310688136611e-13
35,oracle,66.4247254925478,0.05540499999999949,0.009000000000000001,66.3603204925478,1.7425,3.0,63.0,61.06030964884512,24.535218053751436,4000,66.36032049254797,1.7053025658242404e-13
35,naive,51.005008924482354,0.2092699999999954,0.081,50.714738924482354,3.7765,9.0,77.0,70.5833333333333,35.31667570549672,4000,50.71473892448193,4.263256414560601e-13
36,oracle,62.044271674788035,0.018569999999999795,0.0,62.02570167478804,0.9195,0.0,64.0,60.18070730399746,19.692578808101818,4000,62.02570167478615,1.8900436771218665e-12
36,naive,44.04210277938853,0.23532999999999804,0.049,43.75777277938853,3.906,7.0,63.0,57.74999999999995,26.345262721588977,4000,43.7577727793866,1.9326762412674725e-12
37,oracle,71.42139481844468,0.11226999999999351,0.0,71.30912481844469,2.948,0.0,60.0,53.07223508214882,8.21939561187101,4000,71.30912481844604,1.3500311979441904e-12
37,naive,23.81660691346167,0.09141000000000017,0.049,23.67619691346167,2.3055,7.0,61.0,55.91666666666662,19.004880383651066,4000,23.67619691346115,5.186961971048731e-13
38,oracle,33.943431561855505,0.18968999999999933,0.025,33.72874156185551,3.9135,5.0,55.0,64.33871012176911,23.617893103669076,4000,33.72874156185561,9.947598300641403e-14
38,naive,13.22163244490639,0.6209299999999981,0.121,12.479702444906392,7.02,11.0,81.0,74.24999999999996,41.611265666664174,4000,12.479702444906684,2.913225216616411e-13
39,oracle,103.67354368612439,0.40526749999999945,0.081,103.1872761861244,5.92525,9.0,53.0,55.18265433668165,18.325807996912307,4000,103.18727618612282,1.5774048733874224e-12
39,naive,89.97588824768911,0.18981250000000358,0.025,89.7610757476891,3.77025,5.0,67.0,61.41666666666661,25.731915543055084,4000,89.76107574768973,6.252776074688882e-13
40,oracle,45.52552534055792,0.12964749999999842,0.049,45.34687784055792,2.41775,7.0,65.0,55.98006460104471,13.705680205689283,4000,45.346877840556466,1.4566126083082054e-12
40,naive,34.01406595203639,0.11655999999999683,0.036000000000000004,33.86150595203639,3.023,6.0,60.0,54.99999999999996,18.02935739037117,4000,33.86150595203664,2.4868995751603507e-13
41,oracle,87.89945059925503,0.4826425000000083,0.14400000000000002,87.27280809925502,6.26975,12.0,66.0,60.51916955775391,18.51618882345212,4000,87.27280809925263,2.3874235921539366e-12
41,naive,48.54056944289914,0.95212749999999,0.196,47.392441942899154,8.88825,14.0,72.0,65.99999999999994,25.129313941032635,4000,47.392441942901755,2.6005864128819667e-12
42,oracle,58.95129733982037,0.14342499999999975,0.016,58.79187233982037,2.6685,4.0,46.0,46.297202937411,15.45211001654483,4000,58.791872339820394,2.1316282072803006e-14
42,naive,55.76100424541727,0.08930499999999603,0.001,55.670699245417275,2.5115,1.0,57.0,52.24999999999996,23.10156305825865,4000,55.67069924541812,8.455458555545192e-13
43,oracle,-35.212423771865474,0.4840699999999841,0.036000000000000004,-35.73249377186546,6.247,6.0,44.0,48.73705273119892,14.19684568123648,4000,-35.732493771865286,1.7053025658242404e-13
43,naive,-7.050827399938953,0.592657500000008,0.081,-7.724484899938962,6.49775,9.0,65.0,59.58333333333328,29.049450492586203,4000,-7.724484899939248,2.859934511434403e-13
44,oracle,39.85084326975527,0.19580750000000313,0.036000000000000004,39.61903576975527,3.77975,6.0,70.0,61.329876226805524,12.597097450952136,4000,39.619035769755385,1.1368683772161603e-13
44,naive,21.89062649109283,0.45191749999998193,0.004,21.434708991092847,5.30125,2.0,76.0,69.66666666666663,25.827078590163246,4000,21.43470899109241,4.369837824924616e-13
45,oracle,26.54700878362894,0.1712374999999981,0.009000000000000001,26.366771283628943,3.86375,3.0,67.0,55.80004375311725,10.087350218412828,4000,26.366771283629497,5.542233338928781e-13
45,naive,36.39529103762737,0.33197750000000026,0.025,36.038313537627374,5.31625,5.0,69.0,63.24999999999993,19.67927577506034,4000,36.0383135376265,8.739675649849232e-13
46,oracle,3.739148521259267,0.3442999999999904,0.1,3.2948485212592766,4.584,10.0,70.0,67.55445648765,21.806179970948836,4000,3.29484852125905,2.2648549702353193e-13
46,naive,29.895425795780966,0.09032000000000102,0.036000000000000004,29.769105795780963,2.345,6.0,76.0,69.66666666666664,29.154972145601768,4000,29.76910579578125,2.877698079828406e-13
47,oracle,57.43709417296134,0.21629999999999683,0.064,57.15679417296134,3.863,8.0,82.0,58.373839914086446,2.4621441145716454,4000,57.156794172959515,1.8260948309034575e-12
47,naive,-5.199094581774148,0.8845999999999985,0.1,-6.183694581774146,8.948,10.0,58.0,53.16666666666663,5.052677777355381,4000,-6.1836945817745095,3.632649736573512e-13
48,oracle,-28.754698967252324,0.12262499999999524,0.004,-28.88132396725232,2.919,2.0,72.0,63.55573421509441,14.951267408421925,4000,-28.88132396725284,5.186961971048731e-13
48,naive,18.92493170740258,0.07476750000000208,0.009000000000000001,18.841164207402574,2.22225,3.0,77.0,70.5833333333333,26.399026171028492,4000,18.841164207402638,6.394884621840902e-14
49,oracle,39.185069868719495,0.050437500000001106,0.009000000000000001,39.125632368719494,1.95625,3.0,47.0,51.86705098345129,20.451695615914122,4000,39.1256323687178,1.6910917111090384e-12
49,naive,67.20229172902964,0.0979749999999936,0.009000000000000001,67.09531672902965,2.8005,3.0,65.0,59.58333333333328,29.89839109972982,4000,67.09531672902838,1.2647660696529783e-12
50,oracle,88.50071701973798,0.34194750000000435,0.025,88.13376951973797,4.86425,5.0,51.0,55.79400379285883,19.091095057812247,4000,88.13376951973625,1.7195134205394424e-12
50,naive,84.9173603552332,0.8012549999999978,0.081,84.0351053552332,7.7015,9.0,65.0,59.58333333333328,25.984441524340475,4000,84.03510535523296,2.4158453015843406e-13
51,oracle,30.83751881721821,0.09730500000000125,0.081,30.65921381721821,2.547,9.0,71.0,66.97375748308512,18.06137407372005,4000,30.659213817220834,2.62545540863357e-12
51,naive,5.684296680525847,0.19904000000000555,0.016,5.469256680525842,3.772,4.0,84.0,77.0,30.719408012705994,4000,5.469256680526204,3.623767952376511e-13
52,oracle,65.16990766981888,0.08896499999999873,0.009000000000000001,65.07194266981888,2.587,3.0,65.0,52.88127227483587,10.590050360791718,4000,65.07194266981871,1.7053025658242404e-13
52,naive,47.68322513670148,0.2846275000000019,0.049,47.34959763670148,4.94725,7.0,61.0,55.91666666666662,16.563154466301896,4000,47.34959763670037,1.1084466677857563e-12
53,oracle,68.63446257104538,0.03169750000000004,0.001,68.60176507104536,1.39125,1.0,61.0,63.1945985905475,21.588337936923534,4000,68.60176507104396,1.4068746168049984e-12
53,naive,99.43383180661834,0.18423749999999786,0.016,99.23359430661834,3.70725,4.0,76.0,69.66666666666661,35.456564291252626,4000,99.23359430661971,1.3642420526593924e-12
54,oracle,20.275527403876197,0.25346500000000743,0.016,20.00606240387619,4.606,4.0,62.0,67.50916994686688,22.05015641153676,4000,20.006062403874555,1.6342482922482304e-12
54,naive,-44.981668078740086,1.3837474999999966,0.225,-46.590415578740085,10.56425,15.0,85.0,77.91666666666667,35.21463686303956,4000,-46.59041557874061,5.258016244624741e-13
55,oracle,55.33673296681391,0.04021500000000318,0.004,55.29251796681391,1.52,2.0,68.0,60.365719826740154,11.620850029249443,4000,55.292517966812554,1.3571366253017914e-12
55,naive,46.34561991124633,0.5613375000000019,0.081,45.70328241124633,6.72525,9.0,63.0,57.74999999999995,15.240026442028817,4000,45.703282411244665,1.6626700016786344e-12
56,oracle,30.321605982978127,0.07237999999999975,0.004,30.245225982978127,2.341,2.0,54.0,48.05804316550143,10.849303036735837,4000,30.245225982977995,1.3145040611561853e-13
56,naive,32.7328360287201,0.04107250000000165,0.009000000000000001,32.6827635287201,1.70525,3.0,49.0,44.91666666666665,14.614649395562747,4000,32.682763528720145,4.263256414560601e-14
57,oracle,1.4666322149339521,0.48465249999998633,0.1,0.8819797149339658,5.89025,10.0,62.0,58.74762095987148,13.964895058536527,4000,0.8819797149327248,1.241007296926e-12
57,naive,-14.25937723136144,0.5247599999999769,0.081,-14.865137231361418,5.9725,9.0,65.0,59.58333333333328,19.09411972897806,4000,-14.865137231362613,1.1954881529163686e-12
58,oracle,31.78808820633708,0.15762250000000125,0.016,31.61446570633708,3.00075,4.0,58.0,49.293942408971596,7.535786706707806,4000,31.61446570633787,7.922551503725117e-13
58,naive,-33.746091272521994,0.3655974999999939,0.016,-34.127688772521985,5.22125,4.0,54.0,49.49999999999997,10.414910648515065,4000,-34.12768877252058,1.4068746168049984e-12
59,oracle,103.6787345730744,0.18237500000000373,0.049,103.44735957307438,3.7985,7.0,79.0,65.33456649957166,14.000041157345711,4000,103.44735957307597,1.5916157281026244e-12
59,naive,122.1474139888868,0.3101324999999999,0.064,121.77328148888681,4.99725,8.0,78.0,71.49999999999997,20.86288614822954,4000,121.77328148888633,4.831690603168681e-13
60,oracle,46.14711293441189,0.417632499999998,0.1,45.629480434411896,5.91325,10.0,64.0,59.59073735189245,19.87796407436112,4000,45.62948043441018,1.7124079931818414e-12
60,naive,36.219525026913516,1.5494749999999635,0.324,34.34605002691355,10.998,18.0,72.0,65.99999999999994,30.977821489007024,4000,34.3460500269123,1.2505552149377763e-12
61,oracle,49.79163064596088,0.10918749999999558,0.016,49.66644314596088,3.04125,4.0,56.0,53.92452153525268,14.107825452355748,4000,49.66644314596089,7.105427357601002e-15
61,naive,88.2875283204823,0.26232249999999546,0.009000000000000001,88.0162058204823,4.59875,3.0,69.0,63.24999999999994,25.024532407626825,4000,88.01620582048325,9.521272659185342e-13
62,oracle,81.24383268796544,0.22816749999999833,0.1,80.91566518796544,3.91225,10.0,72.0,67.26854292829098,16.93122416800963,4000,80.91566518796633,8.810729923425242e-13
62,naive,16.95917171081588,0.170480000000002,0.0,16.78869171081588,3.618,0.0,70.0,64.1666666666666,21.812707243789056,4000,16.788691710816668,7.887024366937112e-13
63,oracle,49.684846895070805,0.015895000000000423,0.0,49.668951895070805,0.9315,0.0,48.0,52.50766810078957,14.319737602474326,4000,49.6689518950694,1.4068746168049984e-12
63,naive,33.246817516783466,0.025092499999999098,0.0,33.221725016783466,1.19575,0.0,62.0,56.833333333333286,22.831292707100893,4000,33.22172501678271,7.531752999057062e-13
64,oracle,-29.322760107654744,0.14015999999999834,0.064,-29.526920107654743,2.827,8.0,52.0,50.33395277569422,13.361212589378704,4000,-29.52692010765498,2.3803181647963356e-13
64,naive,-27.079046355470155,0.1843424999999976,0.081,-27.34438885547015,3.39275,9.0,69.0,63.249999999999936,21.81938508829648,4000,-27.344388855470257,1.0658141036401503e-13
65,oracle,44.34228015766871,0.2715224999999952,0.064,44.006757657668715,4.94725,8.0,58.0,57.41710901994364,21.849641086949262,4000,44.00675765766858,1.3500311979441904e-13
65,naive,56.755783655399455,0.5521424999999918,0.196,56.00764115539946,6.48475,14.0,68.0,62.333333333333265,26.487266704028574,4000,56.007641155400066,6.039613253960852e-13
66,oracle,0.7496303824243569,0.38840749999999047,0.081,0.2802228824243664,5.97825,9.0,87.0,67.75516742204944,9.467103924042355,4000,0.28022288242466964,3.032574191763615e-13
66,naive,19.015580074385184,0.41892499999997984,0.121,18.475655074385205,5.975,11.0,79.0,72.41666666666664,13.094126724900804,4000,18.475655074385326,1.2079226507921703e-13
67,oracle,-22.8918351495943,0.1600200000000005,0.004,-23.0558551495943,3.564,2.0,48.0,52.603868300583315,17.666859472755966,4000,-23.055855149592773,1.5276668818842154e-12
67,naive,-12.478885885068308,0.1723549999999994,0.001,-12.652240885068307,3.312,1.0,69.0,63.249999999999936,26.07223687119622,4000,-12.652240885068428,1.2079226507921703e-13
68,oracle,64.7518090497517,0.059092500000004745,0.004,64.68871654975169,1.95125,2.0,70.0,66.69956398062165,21.873310159891826,4000,64.68871654975027,1.4210854715202004e-12
68,naive,88.35927036836307,0.24441249999999853,0.025,88.08985786836307,4.61675,5.0,71.0,65.08333333333327,26.441627938492786,4000,88.08985786836362,5.542233338928781e-13
69,oracle,72.1646806774132,0.16840750000000554,0.001,71.9952731774132,3.69425,1.0,71.0,59.414826095205555,12.975193951661009,4000,71.99527317741419,9.947598300641403e-13
69,naive,63.101286436631995,0.27905499999999017,0.009000000000000001,62.813231436632,4.9605,3.0,59.0,54.08333333333329,14.551471651977177,4000,62.81323143663294,9.379164112033322e-13
70,oracle,105.71775797800834,0.4178874999999986,0.004,105.29587047800834,5.87925,2.0,54.0,55.67141314187819,22.375512603545104,4000,105.29587047800885,5.115907697472721e-13
70,naive,109.2183964413611,0.4897624999999904,0.004,108.7246339413611,6.11975,2.0,68.0,62.33333333333327,29.231481641588346,4000,108.72463394136395,2.8421709430404007e-12
71,oracle,35.06583565107215,0.2034124999999977,0.001,34.86142315107215,3.92025,1.0,81.0,68.57355892049662,15.281178132311203,4000,34.86142315107256,4.050093593832571e-13
71,naive,36.17652788078772,0.16015750000000456,0.016,36.000370380787714,3.64075,4.0,74.0,67.83333333333329,19.75637484099211,4000,36.00037038078939,1.6768808563938364e-12
72,oracle,68.02978153369287,0.3784824999999907,0.025,67.62629903369287,5.61525,5.0,59.0,51.129933144966266,16.78357017973603,4000,67.62629903369279,8.526512829121202e-14
72,naive,94.63110948239796,0.5353975000000096,0.121,93.97471198239795,6.38425,11.0,67.0,61.4166666666666,29.909565218587577,4000,93.9747119823978,1.4210854715202004e-13
73,oracle,84.8523356910606,0.15014749999999905,0.016,84.6861881910606,3.41075,4.0,74.0,73.44088098491746,34.10882812448414,4000,84.686188191063,2.4016344468691386e-12
73,naive,95.34940927425862,0.3562599999999875,0.036000000000000004,94.95714927425863,5.1045,6.0,82.0,75.16666666666666,44.895083750268796,4000,94.95714927425794,6.821210263296962e-13
74,oracle,46.587716464427004,0.01743749999999967,0.001,46.569278964427006,1.04875,1.0,55.0,54.172938576736534,22.75201468240186,4000,46.56927896442467,2.3376856006507296e-12
74,naive,72.18981689761233,0.3200299999999995,0.049,71.82078689761232,4.544,7.0,67.0,61.41666666666661,28.869157138244095,4000,71.82078689761327,9.521272659185342e-13
75,oracle,131.3853136950039,0.2445650000000006,0.025,131.1157486950039,4.355,5.0,57.0,52.15543934856398,14.566713369628099,4000,131.1157486950015,2.3874235921539366e-12
75,naive,142.4390398712302,0.33261500000000244,0.036000000000000004,142.0704248712302,5.452,6.0,56.0,51.33333333333331,18.25285611676834,4000,142.07042487122976,4.263256414560601e-13
76,oracle,12.908330154035525,0.09871500000000075,0.049,12.760615154035525,2.3205,7.0,53.0,50.45902681649845,11.43468800690122,4000,12.760615154035037,4.884981308350689e-13
76,naive,-19.837071433033316,0.30692999999999643,0.121,-20.265001433033312,4.4335,11.0,75.0,68.74999999999996,30.77716427193744,4000,-20.265001433033035,2.7711166694643907e-13
77,oracle,47.373475717717724,0.1658474999999965,0.064,47.143628217717726,3.08125,8.0,68.0,59.536483465041236,13.105340577089418,4000,47.14362821771699,7.389644451905042e-13
77,naive,70.9926587972974,0.26350249999999564,0.081,70.64815629729739,3.89925,9.0,69.0,63.249999999999936,18.831206181053343,4000,70.6481562972994,2.0037305148434825e-12
78,oracle,52.810890401320876,0.19465750000000132,0.004,52.61223290132088,3.71175,2.0,64.0,59.29748305080426,22.60914695477601,4000,52.612232901318535,2.3447910280083306e-12
78,naive,65.91490123417827,0.11844500000000076,0.1,65.69645623417829,2.375,10.0,72.0,65.99999999999994,32.17916538940614,4000,65.6964562341769,1.3784529073745944e-12
