metric,n,mean,std,se,median,iqr_low,iqr_high,iqr,ci_lo,ci_hi,loss_rate,max_abs,agent_type,level
full_objective,100,46.69348354306902,44.18978503799491,4.418978503799491,50.64862857452617,30.025058654624228,72.91046774871921,42.88540909409498,38.03228567562202,55.35468141051602,0.1,158.67735364465844,belief_weighted,pooled_all_seeds
raw_pnl,100,46.893921293069035,44.16189330315846,4.416189330315846,50.832523574526164,30.14206740462423,73.0442457033924,42.90217829876818,38.23819020564998,55.54965238048809,0.1,159.47649114465844,belief_weighted,pooled_all_seeds
mean_abs_inventory,100,3.05096,1.599313484235841,0.15993134842358409,2.4983750000000002,1.9919375,3.5494375,1.5574999999999999,2.737494557089775,3.3644254429102247,0.0,8.436,belief_weighted,pooled_all_seeds
terminal_abs_inventory,100,4.65,3.508647326336185,0.3508647326336185,4.0,2.0,7.0,5.0,3.962305124038108,5.337694875961892,0.0,18.0,belief_weighted,pooled_all_seeds
full_objective,100,32.98113173734798,30.397103519671788,3.039710351967179,34.441369376471826,15.02108718496154,50.3253142650407,35.30422708007916,27.02329944749231,38.93896402720365,0.14,101.2715372454306,hamilton_ppo,pooled_all_seeds
raw_pnl,100,33.083747262348,30.38989872790339,3.038989872790339,34.473509376471824,15.10529593496154,50.376252390040705,35.270956455079165,27.127327111678934,39.04016741301706,0.14,101.3475897454306,hamilton_ppo,pooled_all_seeds
mean_abs_inventory,100,2.2170775,1.1878187970243586,0.11878187970243585,1.939125,1.33425,2.7619375,1.4276875000000002,1.9842650157832256,2.449889984216774,0.0,6.44925,hamilton_ppo,pooled_all_seeds
terminal_abs_inventory,100,3.08,2.4316100165789893,0.24316100165789895,3.0,1.0,4.25,3.25,2.6034044367505182,3.556595563249482,0.0,10.0,hamilton_ppo,pooled_all_seeds
full_objective,100,43.005217493740226,57.84458367192896,5.7844583671928955,53.65179970605871,22.944956258954264,76.32871240365527,53.38375614470101,31.66767909404215,54.3427558934383,0.18,178.0122116386009,naive,pooled_all_seeds
raw_pnl,100,43.31691489374023,57.72917430049508,5.7729174300495085,53.76994720605872,23.071960008954267,76.43618552865527,53.36422551970101,32.001996730843196,54.63183305663727,0.18,178.8716541386009,naive,pooled_all_seeds
