metric,n,mean,std,se,median,iqr_low,iqr_high,iqr,ci_lo,ci_hi,loss_rate,max_abs,agent_type,level
full_objective,200,42.395894677600474,45.87655766492396,3.243962502236341,46.34776117225586,19.953687471517146,68.70399273996453,48.75030526844739,36.037728173217246,48.7540611819837,0.13,156.74648122345124,belief_weighted,pooled_all_seeds
raw_pnl,200,42.631707365100475,45.83950211477644,3.2413422791573505,46.50117867225586,20.36764309651714,68.77452086496453,48.40687776844739,36.27867649795207,48.98473823224888,0.13,157.38011872345123,belief_weighted,pooled_all_seeds
mean_abs_inventory,200,3.41397625,1.7363799536219424,0.12278060399224583,2.99,2.2051875,4.194625,1.9894375000000002,3.173326266175198,3.654626233824802,0.0,9.9135,belief_weighted,pooled_all_seeds
terminal_abs_inventory,200,4.67,3.571396697632356,0.25253588232030805,4.0,2.0,7.0,5.0,4.175029670652196,5.1649703293478035,0.0,15.0,belief_weighted,pooled_all_seeds
full_objective,200,33.32589461571852,68.88866466076435,4.871164192851254,39.13876389303738,-8.801724034433903,76.15616397204823,84.95788800648214,23.77841279773006,42.87337643370698,0.3,228.50167230398486,hamilton_ppo,pooled_all_seeds
raw_pnl,200,33.879590940718515,68.82365746349366,4.8665674898496505,39.39896514303737,-8.248078482165198,76.62638133708273,84.87445981924793,24.341118660613198,43.41806322082383,0.3,229.12905730398484,hamilton_ppo,pooled_all_seeds
mean_abs_inventory,200,6.1126025,2.10195109517952,0.14863038731239286,6.095625,4.673,7.26375,2.59075,5.821286940867711,6.40391805913229,0.0,13.333,hamilton_ppo,pooled_all_seeds
terminal_abs_inventory,200,6.84,3.3601866423394973,0.23760107608507147,6.0,4.0,9.0,5.0,6.37430189087326,7.30569810912674,0.0,19.0,hamilton_ppo,pooled_all_seeds
full_objective,200,41.8619994063879,60.80786137416547,4.299765112712394,46.121866326238454,16.591557724863918,74.28326324087749,57.69170551601357,33.43445978547161,50.289539027304194,0.195,230.14009529566928,naive,pooled_all_seeds
raw_pnl,200,42.30553243138789,60.63058112708105,4.287229506224012,46.25332552171261,17.245807735160156,74.36146074087748,57.11565300571732,33.902562599188826,50.70850226358695,0.19,231.2577377956693,naive,pooled_all_seeds
