n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag,learner_seed,training_env_seed
10,44.855867278060586,22.630233131966214,45.00935277806114,3.5,-0.001468788172213658,0.0003273966893589179,0.001376353997686761,0.0009992820026483702,0,baseline_untrained,0,70000
10,51.97932115173281,32.653870736405594,52.34591965173331,5.7,0.015089525223942473,-0.10468403745896648,0.023463435245744124,0.043078572915279535,16000,timestep_16000,0,70000
10,62.2828743155271,47.9648863318691,62.7055720655287,6.6,0.02098954252190888,-0.10924800731755095,0.06794269995202534,0.13954010308890746,32000,timestep_32000,0,70000
10,62.29303626227089,73.22932696074568,63.90008551227247,16.1,0.1986920780453831,-0.23836431307137246,0.1650453234025139,0.1508342249713665,48000,timestep_48000,0,70000
10,63.515153758211646,88.77630764014036,66.29944250821168,22.6,0.31823574484176936,-0.32938132741171866,0.18831761929340718,0.11591456219473624,64000,timestep_64000,0,70000
10,61.55254181833409,81.42886341493762,64.0358543183356,21.7,0.3887580661254935,-0.302250298267405,0.23196363610550105,0.10484051840009553,80000,timestep_80000,0,70000
10,63.66565592830955,74.39019295191613,65.34546617831147,16.7,0.2958916609287262,-0.21275199682463425,0.23029080184221157,0.14661366548423285,96000,timestep_96000,0,70000
10,44.06910576294441,38.81598692687736,44.53337926294489,9.0,0.17162547303610481,-0.06261517570627911,0.22613987485366552,0.08521970849223515,112000,timestep_112000,0,70000
10,42.972786015821406,20.94218982973464,43.31708951582252,6.7,-0.19057832890767604,0.004953247217857279,0.1348300660803302,0.0684391062781794,128000,timestep_128000,0,70000
10,37.94260206013961,47.65261166150639,40.36363356013961,20.3,-0.38072802174673415,0.08339966628798284,0.15174937968199856,0.058757089278366384,144000,timestep_144000,0,70000
10,-32.624936027060215,200.95847327218058,-22.9015967770589,44.2,-0.5862374095116742,0.19410367234975565,0.1295002752827468,0.05476274535061745,160000,timestep_160000,0,70000
10,-68.83981888520434,237.76377181563566,-54.19115788520362,55.3,-0.649780943338573,0.3842749823976308,0.0918954516765015,0.06077492446200541,176000,timestep_176000,0,70000
10,-5.513398214953707,120.5858357542002,1.4405500350466354,38.9,-0.5448708574160933,0.3408031422688626,0.0749742572552862,0.05316595891107948,192000,timestep_192000,0,70000
10,-69.58203325988728,236.81107647134067,-54.1179032598885,57.1,-0.6523016744278372,0.528609861395508,0.09048616884194961,0.0741678427237842,200000,final_post_training,0,70000
