seed,cumulative_objective,raw_pnl,running_inventory_penalty,terminal_inventory_penalty,full_objective,reconciliation_abs_diff,mean_signed_inventory,mean_abs_inventory,terminal_signed_inventory,terminal_abs_inventory,total_fills,bid_action_mean,bid_action_std,ask_action_mean,ask_action_std,frac_bid_near_low,frac_bid_near_high,frac_ask_near_low,frac_ask_near_high,mean_belief,episode_length,treatment
100020,56.56734148502238,57.91005898502044,1.0537174999999999,0.289,56.56734148502044,1.9397816686250735e-12,8.46625,8.53825,17.0,17.0,27.0,-0.13272669443255292,0.09274690228158497,0.6808682904853486,0.3995414934170824,0.0,0.0,0.0,0.39875,0.6578341154968775,4000,shuffled
100020,54.220390039949564,55.1664250399499,0.7500350000000057,0.196,54.2203900399499,3.339550858072471e-13,7.384,7.384,14.0,14.0,24.0,-0.11232812629360706,0.10047636141773753,0.6037748605599627,0.3938610331201775,0.0,0.0,0.0,0.15575,0.6578341154968775,4000,complement
100021,187.942507084129,189.35169708413173,1.184189999999997,0.225,187.94250708413173,2.7284841053187847e-12,9.4425,9.4425,15.0,15.0,25.0,-0.1430318082468584,0.07945427683626127,0.808831728334073,0.27912532586797967,0.0,0.0,0.0,0.5325,0.9080381152160393,4000,correct
100021,168.00445571141742,169.27599571141832,1.0755400000000075,0.196,168.0044557114183,8.810729923425242e-13,9.172,9.172,14.0,14.0,22.0,-0.13204201771551743,0.0793248307970636,0.7856845474615693,0.2893805917370599,0.0,0.0,0.0,0.4775,0.9080381152160393,4000,stationary
100021,194.36042315714042,195.76102065714326,1.1755974999999965,0.225,194.36042315714326,2.8421709430404007e-12,9.25325,9.29475,15.0,15.0,27.0,-0.144950846393127,0.08392597059658231,0.7971929754484445,0.2929260683282,0.0,0.0,0.0,0.54575,0.9080381152160393,4000,shuffled
100021,128.64832836911748,129.2122683691133,0.48293999999997517,0.081,128.64832836911333,4.149569576838985e-12,5.942,6.0025,9.0,9.0,25.0,-0.1029971544118598,0.08486417032111081,0.4266337480954826,0.41546380268514393,0.0,0.0,0.0,0.01825,0.9080381152160393,4000,complement
100022,-98.48523582865269,-97.95231582865267,0.3369199999999967,0.196,-98.48523582865266,2.842170943040401e-14,4.1455,4.1455,14.0,14.0,26.0,-0.16353890848997982,0.07422237612301168,0.5036926935100928,0.4472001500421308,0.0,0.0,0.0,0.304,0.6884685956442845,4000,correct
100022,-148.12612489453326,-147.2993073945329,0.5708175000000038,0.256,-148.1261248945329,3.694822225952521e-13,5.79725,5.79725,16.0,16.0,24.0,-0.1562761232033372,0.08666950849837582,0.6387483498007059,0.3558169082484618,0.0,0.0,0.0,0.311,0.6884685956442845,4000,stationary
100022,-39.343691144522246,-39.05143364452215,0.17125749999999834,0.121,-39.34369114452215,9.947598300641403e-14,1.52975,2.92525,11.0,11.0,33.0,-0.1868053393708542,0.08945911092978844,0.35548809010675175,0.452816343112567,0.0,0.0,0.0,0.151,0.6884685956442845,4000,shuffled
100022,622.8286040393411,631.0907465393393,6.237142499999941,2.025,622.8286040393394,1.7053025658242404e-12,-19.24025,19.24025,-45.0,45.0,95.0,-0.23616692081466317,0.051164229006897606,-0.6541670562536456,0.27733249592111253,0.0,0.0,0.00325,0.0,0.6884685956442845,4000,complement
100023,74.41197838379354,74.93060588379126,0.37462750000000133,0.14400000000000002,74.41197838379125,2.2879476091475226e-12,4.48025,4.73675,12.0,12.0,30.0,-0.15767838766332715,0.10573037165978603,0.5992427945490927,0.3561706182621851,0.0,0.0,0.0,0.1375,0.6740998734169551,4000,correct
100023,78.59213019681434,79.2839001968166,0.49576999999999355,0.196,78.59213019681661,2.2737367544323206e-12,5.032,5.363,14.0,14.0,28.0,-0.1622576005249284,0.0907939407433297,0.5903615015470423,0.4046322675500591,0.0,0.0,0.0,0.333,0.6740998734169551,4000,stationary
100023,12.496117004180762,12.839254504180076,0.3181374999999932,0.025,12.496117004180082,6.803446694902959e-13,-5.11725,5.11725,-5.0,5.0,49.0,-0.24597949943505226,0.04788395218125661,-0.1958768382561393,0.27957335539969963,0.0,0.0,0.0,0.0,0.6740998734169551,4000,shuffled
100023,-291.27445455716725,-265.1392270571587,21.094227499999885,5.041,-291.27445455715855,8.697043085703626e-12,-38.21775,38.21775,-71.0,71.0,119.0,-0.24126153550297022,0.028151036939295562,-0.7141654209820554,0.28607795696134847,0.0,0.0,0.2685,0.0,0.6740998734169551,4000,complement
100024,209.4299352985337,211.5866902985333,1.832754999999971,0.324,209.42993529853334,3.694822225952521e-13,12.717,12.717,18.0,18.0,20.0,-0.1204808337111026,0.06832790124875042,0.8830061341500841,0.2207388260327077,0.0,0.0,0.0,0.62725,0.8431899148151072,4000,correct
100024,209.48810156402138,211.64485656402098,1.832754999999971,0.324,209.488101564021,3.694822225952521e-13,12.717,12.717,18.0,18.0,20.0,-0.11454368875734508,0.06919211642479178,0.8816108702379278,0.21177061114880052,0.0,0.0,0.0,0.58925,0.8431899148151072,4000,stationary
100024,209.2393209558442,211.3960759558438,1.832754999999971,0.324,209.23932095584382,3.694822225952521e-13,12.717,12.717,18.0,18.0,20.0,-0.12028649797709659,0.0715005806411811,0.8896629096530377,0.20784400528840255,0.0,0.0,0.0,0.651,0.8431899148151072,4000,shuffled
100024,199.1382919879686,201.01614198797188,1.5888499999999757,0.289,199.1382919879719,3.296918293926865e-12,11.734,11.734,17.0,17.0,21.0,-0.07638267881749197,0.07948100725582762,0.6938835905534215,0.3339564987777994,0.0,0.0,0.0,0.233,0.8431899148151072,4000,complement
100025,25.445891639403833,27.399724139405862,1.5128324999999831,0.441,25.44589163940588,2.0463630789890885e-12,10.08825,10.08825,21.0,21.0,27.0,-0.13424667678168042,0.09895378341426522,0.753099837097805,0.28849785390594196,0.0,0.0,0.0,0.41275,0.7433325630290575,4000,correct
100025,23.617335581846056,25.140418081846974,1.1620824999999597,0.361,23.617335581847012,9.556799795973347e-13,8.73775,8.73775,19.0,19.0,29.0,-0.1410825403816998,0.08781065623108393,0.7129934571422637,0.33719124183535026,0.0,0.0,0.0,0.43075,0.7433325630290575,4000,stationary
100025,26.29512262394033,27.441885123939528,0.8577624999999953,0.289,26.29512262393953,7.993605777301127e-13,7.18075,7.20725,17.0,17.0,29.0,-0.14802284603612498,0.09373322652075682,0.6535317359184847,0.3900899431891807,0.0,0.0,0.0,0.366,0.7433325630290575,4000,shuffled
100025,97.81802199739134,114.7234969973897,12.144474999999916,4.761,97.81802199738979,1.5489831639570184e-12,-27.0545,27.0815,-69.0,69.0,129.0,-0.2331817567013204,0.03704087796845176,-0.7078627147488296,0.22289475637921954,0.0,0.0,0.12525,0.0,0.7433325630290575,4000,complement
100026,-162.7853997505909,-160.29495725059178,1.9144424999999652,0.5760000000000001,-162.78539975059175,8.526512829121202e-13,11.89725,11.89725,24.0,24.0,28.0,-0.11822809935454279,0.09683228587579859,0.7937093623965047,0.24309556768651666,0.0,0.0,0.0,0.29275,0.6535448697854871,4000,correct
100026,-162.88649065864143,-160.39604815864232,1.9144424999999652,0.5760000000000001,-162.8864906586423,8.526512829121202e-13,11.89725,11.89725,24.0,24.0,28.0,-0.1262143384483643,0.08263612947886843,0.7984728831779212,0.3027194022614215,0.0,0.0,0.0,0.58925,0.6535448697854871,4000,stationary
100026,-177.42711444593627,-174.78102944593775,2.021084999999965,0.625,-177.42711444593772,1.4495071809506044e-12,12.064,12.064,25.0,25.0,31.0,-0.11957103151828051,0.08924684574750626,0.7493804452768527,0.3539926479394392,0.0,0.0,0.0,0.4815,0.6535448697854871,4000,shuffled
100026,-155.30496404843544,-153.43813654843393,1.3828274999999757,0.484,-155.3049640484339,1.5347723092418164e-12,9.53575,9.53575,22.0,22.0,32.0,-0.10896493637934328,0.08337852506608666,0.5625525686340407,0.523553921754979,0.0,0.0,0.0,0.473,0.6535448697854871,4000,complement
100027,-86.02176596592005,-84.27231096592004,1.4254549999999506,0.324,-86.02176596592,5.684341886080802e-14,11.123,11.123,18.0,18.0,20.0,-0.10524051416106522,0.05645346510677349,0.7175737707950175,0.3361922363016759,0.0,0.0,0.0,0.503,0.532891790106961,4000,correct
100027,-103.79918901256949,-101.68351401256928,1.7546749999999962,0.361,-103.79918901256927,2.1316282072803006e-13,12.236,12.236,19.0,19.0,19.0,-0.11727526691183447,0.07186038657690637,0.8672456514891237,0.24035307526419486,0.0,0.0,0.0,0.5425,0.532891790106961,4000,stationary
100027,-68.9316035470708,-67.5426185470717,1.1329849999999813,0.256,-68.93160354707167,8.810729923425242e-13,9.9865,9.9865,16.0,16.0,22.0,-0.10721773762209341,0.07650953756575089,0.7731377464639955,0.30265153423675556,0.0,0.0,0.0,0.40375,0.532891790106961,4000,shuffled
100027,-84.75940162038687,-83.02196162038763,1.4484399999999529,0.289,-84.75940162038758,7.105427357601002e-13,11.235,11.235,17.0,17.0,19.0,-0.0974152786526829,0.09469146674411082,0.8334956999318675,0.2626576440818293,0.0,0.0,0.0,0.35225,0.532891790106961,4000,complement
100028,74.10449529962652,75.10968529962861,0.7491899999999894,0.256,74.10449529962862,2.1032064978498966e-12,6.9295,7.02,16.0,16.0,20.0,-0.14405987523589284,0.08944028233446216,0.633209869142156,0.34596379941136074,0.0,0.0,0.0,0.37475,0.7016239014784371,4000,correct
100028,96.62399901198363,98.01269901198475,1.0646999999999807,0.324,96.62399901198476,1.1368683772161603e-12,8.8615,8.8615,18.0,18.0,18.0,-0.13552407444594428,0.08134264428783466,0.7664865588592366,0.30012361252731456,0.0,0.0,0.0,0.42025,0.7016239014784371,4000,stationary
100028,90.66948005826362,91.86899755826403,0.910517499999985,0.289,90.66948005826404,4.263256414560601e-13,8.17075,8.17075,17.0,17.0,19.0,-0.13422550565144048,0.08490754648229629,0.7252161970213056,0.3390522293791672,0.0,0.0,0.0,0.41575,0.7016239014784371,4000,shuffled
100028,71.0304150489927,71.77300754899261,0.5465925000000026,0.196,71.03041504899261,8.526512829121202e-14,6.08325,6.09575,14.0,14.0,20.0,-0.11827560283569619,0.09067737200950876,0.5183431719755753,0.4608239372282287,0.0,0.0,0.0,0.08675,0.7016239014784371,4000,complement
100029,59.51748827788964,60.919258277891686,1.112770000000035,0.289,59.51748827789165,2.0108359422010835e-12,9.3115,9.3255,17.0,17.0,21.0,-0.13914581580646337,0.0867719967920508,0.820951719480101,0.27894352705062697,0.0,0.0,0.0,0.54725,0.8733013164710739,4000,correct
100029,59.496076739765556,60.8978467397676,1.112770000000035,0.289,59.49607673976757,2.0108359422010835e-12,9.3115,9.3255,17.0,17.0,21.0,-0.1315304241566919,0.08216981416127092,0.7839105033883825,0.32872741357294183,0.0,0.0,0.0,0.51475,0.8733013164710739,4000,stationary
100029,59.52856246326107,60.930332463263085,1.112770000000035,0.289,59.52856246326305,1.9824142327706795e-12,9.3115,9.3255,17.0,17.0,21.0,-0.13933940944215284,0.08290924160263301,0.8080438769608737,0.31128533166382344,0.0,0.0,0.0,0.56975,0.8733013164710739,4000,shuffled
100029,-29.7083483685169,-19.792628368518308,7.706719999999974,2.209,-29.708348368518283,1.3820056210533949e-12,-22.3705,22.3705,-47.0,47.0,95.0,-0.22291799801215528,0.03128115947187483,-0.7825800498612225,0.1920955722731048,0.0,0.0,0.1235,0.0,0.8733013164710739,4000,complement
100030,-194.9114686934212,-192.98856619342314,1.5619024999999949,0.361,-194.91146869342313,1.9326762412674725e-12,11.12725,11.12725,19.0,19.0,23.0,-0.11546223641419784,0.0668265392771175,0.7249916556640528,0.4195332273210534,0.0,0.0,0.0,0.54375,0.6154902626116826,4000,correct
100030,-222.9078775863609,-220.59048258636108,1.9173949999999402,0.4,-222.90787758636102,1.1368683772161603e-13,12.554,12.554,20.0,20.0,24.0,-0.119223381891381,0.07607139997611925,0.845147079396993,0.25827084993700816,0.0,0.0,0.0,0.61475,0.6154902626116826,4000,stationary
100030,-195.67451896335277,-193.75373396335476,1.5597849999999949,0.361,-195.67451896335476,1.9895196601282805e-12,11.08,11.0835,19.0,19.0,23.0,-0.11532227160548791,0.08416454569934635,0.7609463289361447,0.3317040568114236,0.0,0.0,0.0,0.47325,0.6154902626116826,4000,shuffled
100030,-238.33440241163328,-235.81061241162934,2.123789999999894,0.4,-238.33440241162924,4.035882739117369e-12,13.3775,13.3775,20.0,20.0,22.0,-0.08921104008052498,0.09379819586628313,0.8016903903428465,0.20805817387645734,0.0,0.0,0.0,0.31825,0.6154902626116826,4000,complement
100031,140.74053066478012,142.1665131647792,1.2569825000000348,0.169,140.74053066477916,9.663381206337363e-13,10.61875,10.61875,13.0,13.0,21.0,-0.10825260695628822,0.08382817297354925,0.8261108752354048,0.24158053410518077,0.0,0.0,0.0,0.44875,0.5957452210986438,4000,correct
100031,154.7479557692244,156.43001076922496,1.4570549999999995,0.225,154.74795576922497,5.684341886080801e-13,11.359,11.359,15.0,15.0,21.0,-0.11836995719559491,0.07049458628057746,0.8687866737730802,0.23652537310365185,0.0,0.0,0.0,0.6285,0.5957452210986438,4000,stationary
100031,149.08662809374283,150.18311059374378,0.927482499999978,0.169,149.0866280937438,9.663381206337363e-13,8.79025,8.79025,13.0,13.0,23.0,-0.11920023546507583,0.08198314695765085,0.7389348111273721,0.3390740883048247,0.0,0.0,0.0,0.39225,0.5957452210986438,4000,shuffled
100031,136.8238508471834,137.65127584718448,0.7064249999999829,0.121,136.82385084718447,1.0800249583553523e-12,7.6275,7.6275,11.0,11.0,23.0,-0.11204652962088585,0.07475885395499779,0.6135377161703073,0.4058656296117494,0.0,0.0,0.0,0.26575,0.5957452210986438,4000,complement
100032,30.32168082191392,31.093505821915414,0.6028249999999922,0.169,30.32168082191542,1.5027978861326119e-12,7.067,7.095,13.0,13.0,19.0,-0.15334911670256407,0.07232301759293375,0.8288082278105431,0.24073634953838338,0.0,0.0,0.0,0.45525,0.9550958286656753,4000,correct
100032,33.1189491494887,33.73398414948906,0.47103499999999116,0.14400000000000002,33.11894914948907,3.694822225952521e-13,6.0965,6.1245,12.0,12.0,20.0,-0.14762617086526006,0.07581797411359788,0.7248980814306997,0.2971539594673466,0.0,0.0,0.0,0.335,0.9550958286656753,4000,stationary
100032,29.009485185568227,30.156762685568538,0.9222774999999777,0.225,29.009485185568558,3.304023721284466e-13,8.99625,8.99625,15.0,15.0,19.0,-0.1409798901313916,0.0689839287299821,0.8845875615393743,0.19448286385861432,0.0,0.0,0.0,0.55325,0.9550958286656753,4000,shuffled
100032,-17.147286113242387,12.596768886754944,22.348054999999608,7.396,-17.147286113244665,2.277289468111121e-12,-36.7075,36.7075,-86.0,86.0,122.0,-0.21531268941238524,0.027206146391232984,-0.8097960313241929,0.21839469461542516,0.0,0.0,0.24375,0.0,0.9550958286656753,4000,complement
100033,6.044114158857539,6.4703616588560635,0.3052474999999859,0.121,6.044114158856077,1.4619416788264061e-12,4.84275,4.84275,11.0,11.0,17.0,-0.15751812397362663,0.08348604058335941,0.6696505967951379,0.25144359384099857,0.0,0.0,0.0,0.23025,0.7763258694797538,4000,correct
100033,3.529997784798779,3.8479177847978008,0.21791999999999861,0.1,3.529997784797802,9.769962616701378e-13,3.89,3.9065,10.0,10.0,18.0,-0.16635495957080274,0.07445191828734449,0.6116634652018547,0.3112589276007784,0.0,0.0,0.0,0.18725,0.7763258694797538,4000,stationary
100033,6.098975466001718,6.5252229660002286,0.3052474999999859,0.121,6.098975466000242,1.4761525335416081e-12,4.84275,4.84275,11.0,11.0,17.0,-0.1578723398791626,0.07738611098807008,0.6737751151295379,0.3263130172479351,0.0,0.0,0.0,0.21125,0.7763258694797538,4000,shuffled
100033,10.791845371524081,41.751547871521325,24.55970250000042,6.4,10.791845371520905,3.176126028847648e-12,-41.41725,41.41725,-80.0,80.0,114.0,-0.23275943883508443,0.03623166941585489,-0.7625953127890825,0.2273247678562732,0.0,0.0,0.28975,0.0,0.7763258694797538,4000,complement
100034,24.749592370603597,25.883327370605002,0.9087349999999936,0.225,24.749592370605008,1.4104273304837989e-12,7.9325,7.9735,15.0,15.0,25.0,-0.14162570142466574,0.07266925029170157,0.6716610092534684,0.4328143420034108,0.0,0.0,0.0,0.5165,0.7514452821704382,4000,correct
100034,20.107023318625316,21.257855818626467,0.925832499999992,0.225,20.107023318626474,1.1581846592889633e-12,8.19825,8.23925,15.0,15.0,23.0,-0.1388257158161141,0.08234389006603655,0.7472437124988064,0.3135541687287033,0.0,0.0,0.0,0.47025,0.7514452821704382,4000,stationary
100034,20.09139462313734,21.24222712313849,0.925832499999992,0.225,20.0913946231385,1.1581846592889633e-12,8.19825,8.23925,15.0,15.0,23.0,-0.13799555023154245,0.08604777610543932,0.7372152621140704,0.33328949565198396,0.0,0.0,0.0,0.43,0.7514452821704382,4000,shuffled
100034,22.655995408904687,23.496987908904657,0.6719924999999924,0.169,22.655995408904666,2.1316282072803006e-14,7.01475,7.05575,13.0,13.0,23.0,-0.10747358607314526,0.09786861925298758,0.5633127022748813,0.3443723060853913,0.0,0.0,0.0,0.041,0.7514452821704382,4000,complement
100035,116.26019450618762,118.01362200618769,1.3124274999999759,0.441,116.26019450618772,9.947598300641403e-14,9.50725,9.50725,21.0,21.0,29.0,-0.13557787911174818,0.07344338137742283,0.6891948332451284,0.43450456958459377,0.0,0.0,0.0,0.53925,0.7481263267497544,4000,correct
100035,112.50494283451181,114.31746783451194,1.3715249999999797,0.441,112.50494283451197,1.5631940186722204e-13,9.9665,9.9665,21.0,21.0,27.0,-0.13223417698126286,0.08389386366946174,0.7719837064845487,0.3226018970117353,0.0,0.0,0.0,0.4865,0.7481263267497544,4000,stationary
100035,113.63123174730137,115.38438924730144,1.3121574999999759,0.441,113.63123174730147,9.947598300641403e-14,9.48025,9.48025,21.0,21.0,27.0,-0.13503862232714892,0.0903287518366124,0.7369739903910085,0.36154999723618636,0.0,0.0,0.0,0.44775,0.7481263267497544,4000,shuffled
100035,96.02308907570183,97.34049907570238,0.993410000000001,0.324,96.02308907570239,5.542233338928781e-13,8.644,8.644,18.0,18.0,26.0,-0.09869840790564194,0.0997534006852976,0.6303032086370512,0.36637838051974725,0.0,0.0,0.0,0.096,0.7481263267497544,4000,complement
100036,35.507089471804136,35.90737197180397,0.2042824999999972,0.196,35.50708947180397,1.6342482922482304e-13,-2.49225,2.89375,-14.0,14.0,34.0,-0.21097587342560292,0.05822926058240677,-0.037287843166384844,0.379808972658212,0.0,0.0,0.0,0.0,0.5297427824871479,4000,correct
100036,17.635137200939685,17.648264700940373,0.012127500000000423,0.001,17.63513720094037,6.856737400084967e-13,-0.27625,0.85575,1.0,1.0,23.0,-0.21082162567973137,0.05594145254602945,0.27564027887629344,0.22081481830029034,0.0,0.0,0.0,0.0,0.5297427824871479,4000,stationary
100036,29.10705798095785,37.46005048095685,6.236992499999937,2.116,29.107057980956917,9.343636975245317e-13,-20.31775,20.35475,-46.0,46.0,78.0,-0.25440330170467496,0.043930091440127605,-0.5630115233948454,0.31321158201881044,0.0,0.0,0.02375,0.0,0.5297427824871479,4000,shuffled
100036,-15.800646167524526,-0.12290616752125061,12.973739999999873,2.704,-15.800646167521124,3.4017233474514796e-12,-30.619,30.7135,-52.0,52.0,82.0,-0.2503189170472324,0.026186662709560517,-0.6001661242377013,0.2608815118928681,0.0,0.0,0.21725,0.0,0.5297427824871479,4000,complement
100037,-43.99291957296225,-37.4285495729614,5.268369999999932,1.296,-43.992919572961334,9.166001291305292e-13,-19.7715,19.7715,-36.0,36.0,86.0,-0.26404974235594275,0.04320688341390168,-0.4938002471965738,0.3270975066922412,0.0,0.0,0.07525,0.0,0.6587348255489087,4000,correct
100037,33.21278092113771,33.47723342113693,0.24845250000000313,0.016,33.212780921136925,7.815970093361102e-13,-3.25175,4.09725,4.0,4.0,40.0,-0.23293485530279576,0.07098627881776678,0.010975096867419779,0.41947755467979103,0.0,0.0,0.0,0.0,0.6587348255489087,4000,stationary
100037,-75.41283329206338,-66.48198079206486,6.814852499999965,2.116,-75.41283329206483,1.4495071809506044e-12,-21.15525,21.15525,-46.0,46.0,94.0,-0.26374159075692294,0.04157474467560132,-0.4819056914979592,0.3155199977951672,0.0,0.0,0.05625,0.0,0.6587348255489087,4000,shuffled
100037,-260.865185126747,-224.33574512674932,28.608439999999955,7.921,-260.8651851267493,2.2737367544323206e-12,-44.4025,44.4025,-89.0,89.0,133.0,-0.2457856047973037,0.04547573448804011,-0.7749593417234719,0.2516154739852211,0.0,0.0,0.262,0.0,0.6587348255489087,4000,complement
100038,-72.39435367537239,-71.81214117537183,0.5012124999999913,0.081,-72.39435367537183,5.542233338928781e-13,6.51275,6.51275,9.0,9.0,17.0,-0.1513921918803826,0.07354512673772648,0.805256717457436,0.2780111778470636,0.0,0.0,0.0,0.4665,0.8887645466743955,4000,correct
100038,-31.290722361466962,-31.084377361468796,0.17034500000000247,0.036000000000000004,-31.2907223614688,1.836752971939859e-12,3.2625,3.679,6.0,6.0,22.0,-0.17115156320203095,0.07534322921749859,0.5839735351917333,0.36079891094212424,0.0,0.0,0.0,0.143,0.8887645466743955,4000,stationary
100038,-74.18341300983924,-73.59004300983861,0.512369999999992,0.081,-74.1834130098386,6.394884621840902e-13,6.5905,6.5905,9.0,9.0,17.0,-0.15085074912244453,0.07294117123399602,0.8078384075239301,0.2888428213042346,0.0,0.0,0.0,0.486,0.8887645466743955,4000,shuffled
100038,800.5011310963845,829.0194185963828,21.794287500000028,6.724,800.5011310963828,1.7053025658242404e-12,-38.07875,38.07875,-82.0,82.0,114.0,-0.2249148481413722,0.035441490865374056,-0.8416307335859164,0.17807294414375655,0.0,0.0,0.2195,0.0,0.8887645466743955,4000,complement
100039,111.17767039830007,112.83695539829932,1.2982849999999881,0.361,111.17767039829933,7.389644451905042e-13,9.7565,9.7565,19.0,19.0,23.0,-0.14387292511109262,0.07852371692856945,0.8169894386585802,0.25938447899163886,0.0,0.0,0.0,0.55925,0.9302630704784237,4000,correct
100039,103.65035905896133,104.70683905896226,0.8004799999999956,0.256,103.65035905896227,9.379164112033322e-13,7.0415,7.052,16.0,16.0,26.0,-0.14912022186582907,0.08724587790626541,0.6769699948402121,0.3476619426024967,0.0,0.0,0.0,0.34225,0.9302630704784237,4000,stationary
100039,111.20906881386556,112.86835381386481,1.2982849999999881,0.361,111.20906881386482,7.389644451905042e-13,9.7565,9.7565,19.0,19.0,23.0,-0.1437522527053952,0.08037620477121975,0.8253709922311827,0.25222770111070064,0.0,0.0,0.0,0.54775,0.9302630704784237,4000,shuffled
100039,-480.0542339053118,-444.9988964053118,26.030337499999856,9.025,-480.05423390531166,1.1368683772161603e-13,-40.65525,40.67825,-95.0,95.0,141.0,-0.21934061337634922,0.033221819019188616,-0.8344102945332416,0.22401909622897256,0.0,0.0,0.274,0.0,0.9302630704784237,4000,complement
100040,-0.031930199460964204,2.0779823005391336,1.5809124999999538,0.529,-0.03193019946082021,1.439959262938828e-13,10.02375,10.12425,23.0,23.0,33.0,-0.1268322832756676,0.10078315688008704,0.6964078677771613,0.46730205210764186,0.0,0.0,0.0,0.44325,0.6121223159206185,4000,correct
100040,-20.516373195888058,-17.1094406958905,2.5659324999999478,0.841,-20.51637319589045,2.390976305832737e-12,13.41125,13.42325,29.0,29.0,31.0,-0.12526126434234902,0.08441955878811569,0.7962582228155807,0.31638292700153353,0.0,0.0,0.0,0.5425,0.6121223159206185,4000,stationary
100040,-15.604106252212775,-12.927398752212412,2.00070749999997,0.676,-15.604106252212382,3.9257486150745535e-13,11.90475,11.91675,26.0,26.0,30.0,-0.11714538592938334,0.09008667490081562,0.7409856262905523,0.35685302613417214,0.0,0.0,0.0,0.46125,0.6121223159206185,4000,shuffled
100040,-13.223250265074798,-10.354702765074308,2.1395474999999564,0.729,-13.223250265074263,5.346834086594754e-13,12.40875,12.40875,27.0,27.0,31.0,-0.09968728569429368,0.08273292616774612,0.665676382380072,0.3382462789020964,0.0,0.0,0.0,0.29075,0.6121223159206185,4000,complement
100041,32.67164589009047,33.39249089009081,0.5768449999999777,0.14400000000000002,32.671645890090836,3.694822225952521e-13,7.087,7.087,12.0,12.0,18.0,-0.13489860273851081,0.07378757563006823,0.7357915274165571,0.2705443862654394,0.0,0.0,0.0,0.3425,0.7041154258689671,4000,correct
100041,31.09253549577273,31.932197995773095,0.695662499999975,0.14400000000000002,31.09253549577312,3.907985046680551e-13,7.81675,7.81675,12.0,12.0,16.0,-0.13412135330121963,0.07080992514618173,0.8067547052828595,0.24947919307217806,0.0,0.0,0.0,0.42025,0.7041154258689671,4000,stationary
100041,31.22747623921908,32.067138739219445,0.695662499999975,0.14400000000000002,31.22747623921947,3.907985046680551e-13,7.81675,7.81675,12.0,12.0,16.0,-0.13004611215554177,0.07503985010962323,0.7701312433574349,0.29240460535793555,0.0,0.0,0.0,0.40275,0.7041154258689671,4000,shuffled
100041,26.55781530998027,27.163787809980363,0.5059724999999844,0.1,26.557815309980377,1.0658141036401503e-13,6.63825,6.63825,10.0,10.0,16.0,-0.10891525400662795,0.07975009039105932,0.5872118122768588,0.37018048055708586,0.0,0.0,0.0,0.1935,0.7041154258689671,4000,complement
100042,142.89356092360327,144.63078842360596,1.4812274999999615,0.256,142.893560923606,2.7284841053187847e-12,11.21775,11.21775,16.0,16.0,18.0,-0.133401750783436,0.07358606946045275,0.8798607563786208,0.22713406315835247,0.0,0.0,0.0,0.652,0.9402510074599595,4000,correct
100042,142.99631003287146,144.73353753287415,1.4812274999999615,0.256,142.9963100328742,2.7284841053187847e-12,11.21775,11.21775,16.0,16.0,18.0,-0.1210288471817039,0.07451417451112757,0.8448643428878859,0.2598852886813999,0.0,0.0,0.0,0.58925,0.9402510074599595,4000,stationary
100042,142.84023205187628,144.57745955187897,1.4812274999999615,0.256,142.840232051879,2.7284841053187847e-12,11.21775,11.21775,16.0,16.0,18.0,-0.13343055584467947,0.07359486592381714,0.8797912603714504,0.22350042888371538,0.0,0.0,0.0,0.64825,0.9402510074599595,4000,shuffled
100042,84.91903050645588,85.27473050645244,0.2916999999999969,0.064,84.91903050645246,3.424815986363683e-12,4.792,4.792,8.0,8.0,26.0,-0.10791706369491294,0.07631456340668696,0.3517171327252872,0.36079443459352945,0.0,0.0,0.0,0.00975,0.9402510074599595,4000,complement
100043,-64.36603205854394,-63.57188455854339,0.6501474999999932,0.14400000000000002,-64.36603205854338,5.542233338928781e-13,7.55575,7.55575,12.0,12.0,16.0,-0.1140711472327821,0.056473394194615355,0.623055458471179,0.3738802583831183,0.0,0.0,0.0,0.30575,0.4332436785313421,4000,correct
100043,-97.29318034849359,-95.7337428484916,1.3034374999999985,0.256,-97.2931803484916,1.9895196601282805e-12,10.76275,10.76275,16.0,16.0,18.0,-0.11996792359789833,0.06803207409419217,0.8676244921325706,0.20052251212442168,0.0,0.0,0.0,0.5425,0.4332436785313421,4000,stationary
100043,-62.1048242814902,-61.34109928148996,0.6197249999999923,0.14400000000000002,-62.104824281489954,2.4868995751603507e-13,7.197,7.1975,12.0,12.0,18.0,-0.11651290880981832,0.07987157045726169,0.6378808843847364,0.3485012450388998,0.0,0.0,0.0,0.202,0.4332436785313421,4000,shuffled
100043,-97.03318894109918,-95.47375144109719,1.3034374999999985,0.256,-97.0331889410972,1.9895196601282805e-12,10.76275,10.76275,16.0,16.0,18.0,-0.1053259661598131,0.09121231522078928,0.8517620592676103,0.17356044100521228,0.0,0.0,0.0,0.3255,0.4332436785313421,4000,complement
100044,179.97150127737083,181.3022687773714,1.074767499999999,0.256,179.9715012773714,5.684341886080801e-13,8.82125,8.82125,16.0,16.0,28.0,-0.14760857848078013,0.08252370107488041,0.7995748606747948,0.2495900478479103,0.0,0.0,0.0,0.4605,0.922486416201995,4000,correct
