metric,n,mean,std,se,median,iqr_low,iqr_high,iqr,ci_lo,ci_hi,loss_rate,max_abs,agent_type,training_seed,level
raw_pnl,100,32.24894705539704,138.7346577206325,13.87346577206325,44.067283098590224,-58.69765775056737,105.82177954773908,164.51943729830646,5.056954142153071,59.440939968641004,0.37,418.23095759529656,hamilton_ppo,0.0,within_training_seed
full_objective,100,30.04011125539706,138.80913020554922,13.880913020554923,41.786867913540284,-60.95099409889881,104.98388626929,165.9348803681888,2.8335217351094144,57.24670077568471,0.37,414.3423150952966,hamilton_ppo,0.0,within_training_seed
mean_abs_inventory,100,11.564720000000001,3.97533313153334,0.39753331315333396,11.059375,8.4084375,14.540312499999999,6.131874999999999,10.785554706219466,12.343885293780536,0.0,20.6155,hamilton_ppo,0.0,within_training_seed
terminal_abs_inventory,100,18.28,6.03873021638346,0.603873021638346,17.0,13.0,24.0,11.0,17.096408877588843,19.46359112241116,0.0,32.0,hamilton_ppo,0.0,within_training_seed
raw_pnl,100,38.67871656828838,104.55112673087113,10.455112673087113,45.03207263347895,-12.9206944627378,79.66663892279581,92.58733338553361,18.186695729037638,59.17073740753912,0.3,431.7344322642957,return_lstm_ppo,0.0,within_training_seed
full_objective,100,37.597972118288396,104.5933213557047,10.45933213557047,44.71647638347895,-14.506263837737784,77.96499454779585,92.47125838553364,17.097681132570276,58.09826310400652,0.3,429.4186822642958,return_lstm_ppo,0.0,within_training_seed
mean_abs_inventory,100,7.127709999999999,3.304261935406722,0.3304261935406722,6.490375,4.609375,9.5990625,4.9896875000000005,6.480074660660281,7.775345339339716,0.0,16.07575,return_lstm_ppo,0.0,within_training_seed
terminal_abs_inventory,100,14.5,5.843929769557053,0.5843929769557052,14.5,10.0,19.0,9.0,13.354589765166818,15.645410234833182,0.0,27.0,return_lstm_ppo,0.0,within_training_seed
raw_pnl,100,37.70590975185181,106.08219177589585,10.608219177589586,38.50795838779436,-25.218667303494612,87.00836432886285,112.22703163235747,16.913800163776227,58.498019339927396,0.36,361.35081217926745,return_mlp_ppo,0.0,within_training_seed
full_objective,100,36.353397251851824,106.02117687209926,10.602117687209926,37.86499584290506,-26.00097755388351,86.06083672211142,112.06181427599492,15.57324658492037,57.13354791878328,0.36,358.6342696792675,return_mlp_ppo,0.0,within_training_seed
mean_abs_inventory,100,8.393035000000001,3.9689200376395553,0.3968920037639555,7.876625,5.2611875,10.8914375,5.63025,7.615126672622648,9.170943327377355,0.0,18.76125,return_mlp_ppo,0.0,within_training_seed
terminal_abs_inventory,100,14.84,6.068164983141631,0.6068164983141631,14.5,11.0,19.0,8.0,13.65063966330424,16.02936033669576,0.0,33.0,return_mlp_ppo,0.0,within_training_seed
