metric,n,mean,std,se,median,iqr_low,iqr_high,iqr,ci_lo,ci_hi,loss_rate,max_abs,agent_type,training_seed,level
raw_pnl,100,29.47369686398539,181.73618027440995,18.173618027440995,34.97992932909165,-103.14820738158483,164.39785528055683,267.54606266214165,-6.146594469798963,65.09398819776973,0.42,392.6251050081637,hamilton_ppo,3.0,within_training_seed
full_objective,100,24.53732636398543,182.0402871836775,18.20402871836775,28.90282557909176,-108.51134800658474,161.80444601071014,270.3157940172949,-11.142569924015355,60.21722265198621,0.42,388.57969250816376,hamilton_ppo,3.0,within_training_seed
mean_abs_inventory,100,16.724015,3.9914474382798155,0.39914474382798154,16.9465,13.9054375,19.4543125,5.548875000000001,15.941691302097158,17.506338697902844,0.0,26.24,hamilton_ppo,3.0,within_training_seed
terminal_abs_inventory,100,31.58,6.47478403368238,0.647478403368238,32.0,27.75,35.25,7.5,30.31094232939825,32.849057670601745,0.0,48.0,hamilton_ppo,3.0,within_training_seed
raw_pnl,100,36.3825455839258,50.42312070109231,5.042312070109231,39.636466555304224,7.730085607467998,62.492305370410065,54.76221976294207,26.499613926511707,46.26547724133989,0.22,187.4931717052641,return_lstm_ppo,3.0,within_training_seed
full_objective,100,36.038329108925794,50.47922124879918,5.047922124879918,39.42244030530422,6.971860607468011,62.205337245410064,55.233476637942054,26.144401744161158,45.93225647369043,0.22,186.9810017052641,return_lstm_ppo,3.0,within_training_seed
mean_abs_inventory,100,4.2558775,2.086139760508024,0.2086139760508024,3.9982499999999996,2.7561875000000002,5.519375,2.7631875,3.8469941069404276,4.664760893059573,0.0,11.78025,return_lstm_ppo,3.0,within_training_seed
terminal_abs_inventory,100,6.39,3.839967908115058,0.3839967908115058,6.0,4.0,8.0,4.0,5.6373662900094486,7.142633709990551,0.0,19.0,return_lstm_ppo,3.0,within_training_seed
raw_pnl,100,28.785575198454254,47.47777903889141,4.7477779038891414,29.902409434598624,-1.7671929475652561,54.26141033915246,56.02860328671772,19.479930506831536,38.09121989007697,0.26,165.41950052513658,return_mlp_ppo,3.0,within_training_seed
full_objective,100,28.466141998454255,47.5406037690524,4.75406037690524,29.661292383761662,-1.974381697565255,54.056862785868326,56.03124448343358,19.148183659719983,37.78410033718853,0.26,165.0510530251366,return_mlp_ppo,3.0,within_training_seed
mean_abs_inventory,100,3.75746,2.2543266959159207,0.22543266959159208,3.3812499999999996,2.0983125,5.042375,2.9440625,3.3156119676004794,4.199308032399521,0.0,12.68225,return_mlp_ppo,3.0,within_training_seed
terminal_abs_inventory,100,6.12,4.654269246855216,0.46542692468552155,5.0,3.0,8.0,5.0,5.207763227616378,7.032236772383622,0.0,25.0,return_mlp_ppo,3.0,within_training_seed
