n_episodes,mean_objective,std_objective,mean_raw_pnl,std_raw_pnl,mean_running_inventory_penalty,mean_terminal_inventory_penalty,mean_abs_inventory,mean_terminal_abs_inventory,mean_fills,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,frac_near_bound_bid,frac_near_bound_ask,frac_near_bound_any,max_reconciliation_abs_diff,total_timesteps,tag
5,43.210587342015444,17.04705115842779,43.45336184201574,17.071215916238717,0.21417449999999807,0.028600000000000004,3.50535,4.2,25.4,0.0032865759868912162,0.0032518816044550475,0.0021658736090822816,0.0025124069739627885,0.0,0.0,0.0,1.2931877790833823e-12,0,baseline_untrained
5,52.77389098361435,30.29510000997793,53.369236983614805,30.416073124364498,0.4765459999999906,0.11880000000000002,5.1959,10.0,23.2,0.2537359051468782,-0.0812331009698566,0.08154744339012121,0.07271210762081448,0.0,0.0,0.0,2.5579538487363607e-12,40000,timestep_40000
5,76.8540908752133,50.2257079258539,78.17054987521385,50.031507124950735,1.0562589999999796,0.26020000000000004,8.3828,15.4,25.8,0.36608325400352476,-0.21775313080996275,0.05943040495843822,0.04467950218236756,0.0,0.0,0.0,1.3358203432289883e-12,80000,timestep_80000
5,71.3007960488637,40.92795106687542,72.33073554886398,40.78930479660343,0.8407394999999914,0.18919999999999998,7.492750000000001,13.2,23.6,0.3416588655255735,-0.13118183157350868,0.05707485459220103,0.037742374787651425,0.0,0.0,0.0,4.121147867408581e-12,120000,timestep_120000
5,51.1979288018008,30.738845267835995,51.66756880180012,30.575501296299176,0.3896399999999999,0.08,5.0475,8.4,16.0,0.5415145228728652,0.07221430442754645,0.09269474055093475,0.04747692440286893,0.0,0.0,0.0,4.192202140984591e-12,160000,timestep_160000
5,47.92210997278361,31.03049738488776,48.33607697278303,30.984792909139138,0.33416699999999816,0.07980000000000001,4.787100000000001,8.6,12.2,0.8213948743149638,0.1414762724943459,0.2211943601034733,0.048162197592079875,0.16055,0.0,0.16055,5.343281372915953e-12,200000,timestep_200000
5,43.933650847878596,29.148661406913806,44.311045347876586,29.118632951279793,0.30279449999999924,0.0746,4.48925,8.2,11.8,0.7850631374925375,0.15973032640367746,0.2035987938616269,0.04324990904132358,0.0,0.0,0.0,5.5990767577895895e-12,200000,final_post_training
