metric,n,mean,std,se,median,iqr_low,iqr_high,iqr,ci_lo,ci_hi,loss_rate,max_abs,agent_type,training_seed,level
raw_pnl,200,33.879590940718515,68.82365746349366,4.8665674898496505,39.39896514303737,-8.248078482165198,76.62638133708273,84.87445981924793,24.341118660613198,43.41806322082383,0.3,229.12905730398484,hamilton_ppo,2.0,within_training_seed
full_objective,200,33.32589461571852,68.88866466076435,4.871164192851254,39.13876389303738,-8.801724034433903,76.15616397204823,84.95788800648214,23.77841279773006,42.87337643370698,0.3,228.50167230398486,hamilton_ppo,2.0,within_training_seed
mean_abs_inventory,200,6.1126025,2.10195109517952,0.14863038731239286,6.095625,4.673,7.26375,2.59075,5.821286940867711,6.40391805913229,0.0,13.333,hamilton_ppo,2.0,within_training_seed
terminal_abs_inventory,200,6.84,3.3601866423394973,0.23760107608507147,6.0,4.0,9.0,5.0,6.37430189087326,7.30569810912674,0.0,19.0,hamilton_ppo,2.0,within_training_seed
raw_pnl,200,31.041075864575294,39.57268072449695,2.798211089002197,29.163864173089237,9.75431203445278,48.15218758926282,38.39787555481004,25.556582130130987,36.5255695990196,0.14,195.02273012944545,return_lstm_ppo,2.0,within_training_seed
full_objective,200,30.868774052075295,39.558075081327,2.7971783140692907,29.118802923089234,9.67302453445278,48.098511339262814,38.425486804810035,25.386304556499486,36.35124354765111,0.14,193.8511351294454,return_lstm_ppo,2.0,within_training_seed
mean_abs_inventory,200,2.7847987499999998,1.7029105517236647,0.12041395988779283,2.307625,1.446875,3.839125,2.39225,2.548787388619926,3.0208101113800736,0.0,9.663,return_lstm_ppo,2.0,within_training_seed
terminal_abs_inventory,200,4.41,3.12260360377869,0.22080141831894629,4.0,2.0,6.0,4.0,3.9772292200948653,4.842770779905135,0.0,16.0,return_lstm_ppo,2.0,within_training_seed
raw_pnl,200,31.37830415489063,45.08924835611864,3.188291327121588,34.26464271110522,7.068405669446506,55.222367876945995,48.15396220749949,25.129253153732314,37.62735515604894,0.22,181.32211306806914,return_mlp_ppo,2.0,within_training_seed
full_objective,200,31.16881842989063,45.117795126150426,3.190309888588633,34.05696896110521,6.821089419446505,55.043326626946005,48.222237207499504,24.915811048256913,37.42182581152435,0.22,181.10877056806913,return_mlp_ppo,2.0,within_training_seed
mean_abs_inventory,200,3.6245999999999996,1.647523334070426,0.1164974921684268,3.5045,2.3490625,4.7045625,2.3554999999999997,3.396264915349883,3.8529350846501162,0.0,8.85025,return_mlp_ppo,2.0,within_training_seed
terminal_abs_inventory,200,2.975,2.099144357869625,0.14843192101390926,3.0,1.0,4.0,3.0,2.684073434812738,3.265926565187262,0.0,10.0,return_mlp_ppo,2.0,within_training_seed
