n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag,learner_seed,training_env_seed
10,44.890757524451885,22.628072209524415,45.044243024452435,3.5,-0.00048395281320012205,0.0009341432975135433,0.0009133021754673393,0.000566520152216695,0,baseline_untrained,4,70000
10,40.2143562478294,18.324876516105157,40.32288974782979,3.4,0.0762388460420072,0.17688027551006527,0.03905411531401927,0.07530262752851183,16000,timestep_16000,4,70000
10,46.11677627342376,19.32798663137477,46.2197410234247,2.9,0.01730140333417803,0.06280561476850416,0.07974362341156348,0.07936826855134202,32000,timestep_32000,4,70000
10,44.12778731040282,22.374133369689577,44.27625331040299,3.9,0.14282483920971864,0.14489940821603522,0.08291751775997505,0.15028676901603447,48000,timestep_48000,4,70000
10,47.7295895198305,33.63499117985647,48.234301519830105,8.8,0.11645107926707715,0.03462904959899024,0.06196504270760799,0.25147356026813455,64000,timestep_64000,4,70000
10,39.90799305896512,21.449114682545357,40.17801130896555,6.7,0.05552700833361596,0.28398470275505094,0.019568437367035636,0.24828102992315268,80000,timestep_80000,4,70000
10,38.38309352279998,18.352475421944398,38.581358522800166,5.1,0.031167105511389674,0.29439436131295227,0.034338650532218885,0.19506189590585227,96000,timestep_96000,4,70000
10,34.35047536671489,26.745226442209304,34.76297286671523,8.2,-0.022878095806878992,0.44593619256588574,0.025391818878263354,0.2036282359985576,112000,timestep_112000,4,70000
10,36.69611964651178,21.96120714900976,37.033676146511546,8.6,0.040985158855002375,0.4795139801682788,0.0282025407143623,0.29542733986832337,128000,timestep_128000,4,70000
10,32.96119993817133,24.322588985654008,33.314857438171046,8.0,0.08141155020375736,0.6393572563154506,0.030323624914774406,0.2885451163761532,144000,timestep_144000,4,70000
10,25.538391368097017,22.007600061189855,25.9829281180971,8.0,0.18960782766563353,0.5634974561269628,0.1113715829189012,0.3960157891539984,160000,timestep_160000,4,70000
10,20.80001933838415,28.74455029837139,21.121133338383977,7.3,0.15446395399132742,0.8489775102683809,0.038748493669051746,0.19548500674335853,176000,timestep_176000,4,70000
10,23.688501020015288,26.705796224671193,24.010155020015134,7.4,0.14849909399927128,0.7949386332253693,0.03925921652829979,0.20252482628892918,192000,timestep_192000,4,70000
10,23.478960082370424,22.835928592526784,23.66939383237071,4.8,0.18416289257847238,0.6511911282911081,0.06412992338790377,0.24443425520655,200000,final_post_training,4,70000
