metric,n,mean,std,se,median,iqr_low,iqr_high,iqr,ci_lo,ci_hi,loss_rate,max_abs,agent_type,training_seed,level
raw_pnl,100,41.57486935746683,41.881435376754006,4.1881435376754,37.001182888003555,17.240076450048747,61.45430256778042,44.21422611773167,33.36610802362305,49.78363069131061,0.13,149.61567813703476,hamilton_ppo,1.0,within_training_seed
full_objective,100,41.39711418246683,41.84411451659567,4.1844114516595665,36.961115388003556,17.115500200048746,61.23405256778041,44.11855236773167,33.19566773721408,49.59856062771958,0.13,149.53615313703477,hamilton_ppo,1.0,within_training_seed
mean_abs_inventory,100,3.1140875,1.6672961085556453,0.16672961085556454,2.793375,1.8161875,4.180375,2.3641875,2.7872974627230938,3.4408775372769065,0.0,7.80875,hamilton_ppo,1.0,within_training_seed
terminal_abs_inventory,100,3.42,2.6330456306204213,0.26330456306204214,3.0,1.0,5.0,4.0,2.9039230563983973,3.9360769436016025,0.0,11.0,hamilton_ppo,1.0,within_training_seed
raw_pnl,100,30.713242684918242,54.07850307920365,5.407850307920365,35.679723449188316,12.268509254378174,58.482755550251994,46.21424629587382,20.113856081394328,41.31262928844215,0.18,217.3471307620215,return_lstm_ppo,1.0,within_training_seed
full_objective,100,30.35392068491824,54.218289239639766,5.421828923963977,35.49830469918832,11.44029206214092,58.22463277805639,46.78434071591547,19.727135993948846,40.98070537588764,0.18,216.7765882620215,return_lstm_ppo,1.0,within_training_seed
mean_abs_inventory,100,3.9235600000000006,2.4617468786607533,0.24617468786607533,3.3758749999999997,1.9148125,5.574,3.6591875,3.441057611782493,4.406062388217508,0.0,11.57975,return_lstm_ppo,1.0,within_training_seed
terminal_abs_inventory,100,6.89,4.904944938374421,0.49049449383744215,7.0,3.0,10.25,7.25,5.928630792078613,7.851369207921386,0.0,23.0,return_lstm_ppo,1.0,within_training_seed
raw_pnl,100,32.86594539445427,23.956160733983246,2.3956160733983247,32.969588859248454,14.749378587475192,48.34828127355529,33.598902686080095,28.170537890593558,37.561352898314986,0.06,102.07264318926059,return_mlp_ppo,1.0,within_training_seed
full_objective,100,32.80365206945427,23.956229089539562,2.395622908953956,32.94757260924845,14.653623587475193,48.31992064855529,33.666297061080094,28.10823116790452,37.499072971004026,0.06,101.8186206892606,return_mlp_ppo,1.0,within_training_seed
mean_abs_inventory,100,1.8043425000000002,0.7624969619537093,0.07624969619537093,1.6655,1.197625,2.2713125,1.0736875000000001,1.654893095457073,1.9537919045429273,0.0,4.77225,return_mlp_ppo,1.0,within_training_seed
terminal_abs_inventory,100,2.22,1.5800524220941712,0.1580052422094171,2.0,1.0,3.0,2.0,1.9103097252695427,2.5296902747304575,0.0,7.0,return_mlp_ppo,1.0,within_training_seed
