agent_type,training_seed,evaluation_seed,raw_pnl,full_objective,spread_revenue,adverse_selection_loss,running_penalty,terminal_penalty,mean_abs_inventory,max_abs_inventory,mean_signed_inventory,terminal_signed_inventory,terminal_abs_inventory,fills,bid_action_mean,ask_action_mean,bid_action_std,ask_action_std,mean_quoted_spread,episode_length,reward_reconciliation_error,path_pairing_status,model_path,total_training_timesteps,recurrent_state_reset_verified,return_on_turnover_pct,raw_pnl_loss,full_objective_loss,turnover
oracle,,120010,93.90011154430908,93.75800154430908,40.778298729828286,9.075460142913975,0.11710999999999949,0.025,2.966,6.0,2.879,5.0,5.0,49.0,-0.35884424329654213,-0.38545228654996117,0.15929114675866207,0.1610255640634751,1.927576061064223,4000,8.952838470577262e-13,exogenous_paired_fills_not_claimed_paired,,,,1.9163288070267162,False,False,4900.0
oracle,,120011,35.834122078560455,35.76296957856046,52.870127298808896,20.93870439282552,0.06715250000000036,0.004,2.29725,5.0,1.56075,2.0,2.0,50.0,-0.2719434219844142,-0.28464086657709403,0.10554677119464845,0.11331084258956675,2.2157250001011106,4000,4.973799150320701e-14,exogenous_paired_fills_not_claimed_paired,,,,0.7166824415712091,False,False,5000.0
oracle,,120012,21.810862819807028,21.68631031980703,77.78346134854469,24.213955365653113,0.11555249999999637,0.009000000000000001,2.77875,8.0,-0.25975,-3.0,3.0,79.0,-0.2976318894493127,-0.3054304192225538,0.12815369775742558,0.13396312707235236,2.1443786025957854,4000,1.7763568394002505e-14,exogenous_paired_fills_not_claimed_paired,,,,0.2760868711367978,False,False,7900.0
oracle,,120013,92.81451319120856,92.56042319120856,63.37479232265983,9.008794787054555,0.2500900000000041,0.004,4.2705,9.0,4.069,-2.0,2.0,80.0,-0.3651180438304759,-0.42012959578133835,0.167246698115719,0.16072887139119424,1.864713784472778,4000,3.410605131648481e-13,exogenous_paired_fills_not_claimed_paired,,,,1.160181414890107,False,False,8000.0
oracle,,120014,55.90789240984655,55.893682409846555,48.83480735565921,17.321214574558635,0.013210000000000964,0.001,0.8925,3.0,0.199,1.0,1.0,47.0,-0.2665047565492466,-0.2691989937912465,0.09698267182501588,0.09533621751706087,2.247777810795378,4000,1.9397816686250735e-12,exogenous_paired_fills_not_claimed_paired,,,,1.189529625741416,False,False,4700.0
oracle,,120015,90.53236040172214,89.95354540172217,64.6115113597969,7.91177279374092,0.457814999999988,0.121,6.1235,13.0,-6.1235,-11.0,11.0,79.0,-0.4500072494764819,-0.3909999032548039,0.1582079755617673,0.16556942021952628,1.7791197686717775,4000,2.3590018827235326e-12,exogenous_paired_fills_not_claimed_paired,,,,1.1459792455914195,False,False,7900.0
oracle,,120016,21.198944411081925,21.041524411081923,57.14532856207762,20.031181385205315,0.10842000000000088,0.049,2.5925,8.0,2.493,7.0,7.0,57.0,-0.2987249417353898,-0.3221755241852253,0.13690087734376635,0.13696429270614754,2.11699601928415,4000,5.542233338928781e-13,exogenous_paired_fills_not_claimed_paired,,,,0.3719113054575776,False,False,5700.0
oracle,,120017,79.28403059429888,79.02673559429887,44.67881420800259,12.376291658692166,0.24129500000000925,0.016,4.65,7.0,4.65,4.0,4.0,42.0,-0.2681680724161079,-0.31935618862693965,0.12439574747378924,0.12326648516807565,2.1682303871586845,4000,9.947598300641403e-14,exogenous_paired_fills_not_claimed_paired,,,,1.8877150141499734,False,False,4200.0
oracle,,120018,62.53460377725878,62.11861377725879,65.51501172783468,18.73373185688214,0.21998999999999885,0.196,3.5485,15.0,-3.1505,-14.0,14.0,70.0,-0.3420383222889545,-0.31502788153491984,0.13970008843848594,0.15342198893126396,2.0614795599687006,4000,4.121147867408581e-13,exogenous_paired_fills_not_claimed_paired,,,,0.8933514825322684,False,False,7000.0
oracle,,120019,76.50225562668288,76.44358312668288,61.87631532807478,5.948374840060384,0.04267249999999984,0.016,1.64525,5.0,-0.94425,-4.0,4.0,80.0,-0.44726876953787176,-0.4396280546083242,0.16200508006291278,0.15355563941127898,1.7086765197901994,4000,1.0658141036401503e-12,exogenous_paired_fills_not_claimed_paired,,,,0.956278195333536,False,False,8000.0
oracle,,120020,-21.035284672809667,-21.323814672809664,55.08738722143269,11.736729691190405,0.22452999999999743,0.064,3.9035,10.0,3.7035,8.0,8.0,62.0,-0.32899487549392264,-0.3617957930651437,0.15630202827548087,0.1512678575447097,2.0097105934563966,4000,3.446132268436486e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.33927878504531717,True,True,6200.0
oracle,,120021,51.74349288466493,51.67383538466493,65.37977040680099,19.25238029523481,0.06565750000000106,0.004,2.16275,5.0,0.97375,2.0,2.0,68.0,-0.3117097393286203,-0.3223095003250787,0.14443309013158886,0.13992907762377343,2.0968579573933765,4000,6.394884621840902e-14,exogenous_paired_fills_not_claimed_paired,,,,0.7609337188921313,False,False,6800.0
oracle,,120022,94.28948696043574,94.15681446043574,55.42248600790681,19.42798448169093,0.11667249999999306,0.016,3.02575,6.0,1.39425,-4.0,4.0,50.0,-0.25560139113278546,-0.28345963943320274,0.10737455832444238,0.0914772921119815,2.242624195195226,4000,9.947598300641403e-14,exogenous_paired_fills_not_claimed_paired,,,,1.8857897392087146,False,False,5000.0
oracle,,120023,14.464622193258606,14.340009693258606,62.27185804669148,17.793103325299512,0.08861250000000014,0.036000000000000004,2.35325,7.0,1.23075,6.0,6.0,64.0,-0.3143049018919688,-0.3191004594813934,0.14239346337757064,0.13914967829160388,2.097800295378187,4000,7.496225862269057e-13,exogenous_paired_fills_not_claimed_paired,,,,0.22600972176966572,False,False,6400.0
oracle,,120024,76.83233721858521,76.7850697185852,73.8514590013801,12.802066868563987,0.04626750000000457,0.001,1.76225,6.0,0.50375,-1.0,1.0,95.0,-0.43452310777488207,-0.4458248515139404,0.15370544009807413,0.16217929322110577,1.718729398854613,4000,2.7995383788947947e-12,exogenous_paired_fills_not_claimed_paired,,,,0.8087614444061602,False,False,9500.0
oracle,,120025,67.35115274255759,66.98295024255758,64.69457880332826,13.475373693313278,0.33220250000000184,0.036000000000000004,5.58625,9.0,-5.58625,-6.0,6.0,84.0,-0.4984049169925529,-0.4388858661477177,0.14314719389023828,0.1536812319055365,1.6313189339523928,4000,1.1368683772161603e-13,exogenous_paired_fills_not_claimed_paired,,,,0.8017994374113999,False,False,8400.0
oracle,,120026,-11.547128891766079,-11.853541391766084,57.75066636982828,22.870495009648348,0.28141250000000606,0.025,4.78925,8.0,-4.59375,-5.0,5.0,57.0,-0.34263712090438325,-0.29482003792931,0.1429145637981014,0.14193872253798462,2.091580556423528,4000,2.913225216616411e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.20258120862747506,True,True,5700.0
oracle,,120027,46.942573545313934,46.924381045313936,63.34459151700993,15.51549272375283,0.01719250000000054,0.001,1.06675,3.0,-0.79425,-1.0,1.0,71.0,-0.3476943408332781,-0.33710546027283333,0.14998853017781785,0.1567184095024204,2.018906914850581,4000,2.2950530365051236e-12,exogenous_paired_fills_not_claimed_paired,,,,0.661163007680478,False,False,7100.0
oracle,,120028,45.5192627225085,45.4878802225085,48.18858405935199,13.293662025482062,0.027382499999999053,0.004,1.30825,4.0,0.25375,-2.0,2.0,46.0,-0.28249417774533514,-0.2829638947484129,0.11138264412287606,0.1172517369943587,2.202103238367227,4000,1.2931877790833823e-12,exogenous_paired_fills_not_claimed_paired,,,,0.9895491896197501,False,False,4600.0
oracle,,120029,118.33091553698743,118.01299303698744,50.87379829515671,12.016989210841368,0.3139224999999872,0.004,4.69575,10.0,4.64425,2.0,2.0,52.0,-0.28815856290376735,-0.34536732395869757,0.14856670689445814,0.13472180076393658,2.0976152819151648,4000,1.5631940186722204e-12,exogenous_paired_fills_not_claimed_paired,,,,2.2755945295574507,False,False,5200.0
oracle,,120030,51.28657682449432,50.97533682449433,72.55806091056643,18.42860222268547,0.26223999999999337,0.049,4.705,10.0,4.676,7.0,7.0,83.0,-0.352732857973679,-0.4016854670653037,0.1634169036148991,0.16064940330378322,1.912038531247862,4000,4.547473508864641e-13,exogenous_paired_fills_not_claimed_paired,,,,0.6179105641505339,False,False,8300.0
oracle,,120031,71.85713499764654,71.68224749764653,50.81160194930849,8.914188532312178,0.12588750000000112,0.049,2.62475,8.0,-1.81625,-7.0,7.0,67.0,-0.4410659107186684,-0.43116643852655273,0.1547769119385823,0.1630122484027941,1.7311873206592459,4000,2.3021584638627246e-12,exogenous_paired_fills_not_claimed_paired,,,,1.0724945522036797,False,False,6700.0
oracle,,120032,52.068666262148554,51.581923762148556,60.99524598687597,13.522782295393672,0.3657424999999962,0.121,5.29175,11.0,-5.29175,-11.0,11.0,67.0,-0.36101714949439995,-0.304793838771598,0.14300375759937448,0.15641726574843445,2.0480558197701138,4000,5.542233338928781e-13,exogenous_paired_fills_not_claimed_paired,,,,0.7771442725693813,False,False,6700.0
oracle,,120033,35.92929131045,35.86920631045,45.725893612527905,9.669827030582612,0.05608500000000238,0.004,2.099,6.0,-0.3875,-2.0,2.0,52.0,-0.3419246282959205,-0.3418871779986956,0.15310007925781205,0.15426332337133636,2.020423542933851,4000,5.684341886080801e-13,exogenous_paired_fills_not_claimed_paired,,,,0.6909479098163461,False,False,5200.0
oracle,,120034,-73.7679174665511,-73.96452246655109,56.80641145621758,19.657095128637607,0.19660499999999448,0.0,3.6935,9.0,3.5735,0.0,0.0,58.0,-0.2884787681011472,-0.33727157484123127,0.14692669079373263,0.13143380045507724,2.109551182928706,4000,3.112177182629239e-12,exogenous_paired_fills_not_claimed_paired,,,,-1.271860645975019,True,True,5800.0
oracle,,120035,22.96672143718176,22.800633937181765,61.10417296458976,27.133001332489307,0.16608749999999636,0.0,3.41475,9.0,3.41475,0.0,0.0,54.0,-0.23072084993531503,-0.27348156192094725,0.07311460571505067,0.06906315565528287,2.296134152397478,4000,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,,,,0.42530965624410666,False,False,5400.0
oracle,,120036,21.65225103980714,21.591331039807134,56.37767551211143,26.120663268320158,0.05992000000000451,0.001,1.928,6.0,0.766,-1.0,1.0,53.0,-0.25289376743498626,-0.27038015191062087,0.09105895278580227,0.08546234123244473,2.2668583065002186,4000,4.227729277772596e-13,exogenous_paired_fills_not_claimed_paired,,,,0.4085330384869272,False,False,5300.0
oracle,,120037,-21.965421990038294,-22.914396990038302,60.01562115185299,7.363161200553967,0.7799750000000089,0.169,7.525,15.0,-7.516,-13.0,13.0,77.0,-0.47111682171528124,-0.40282257089558404,0.1635028965265081,0.15620803413337747,1.7285669122546947,4000,4.298783551348606e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.28526522064984794,True,True,7700.0
oracle,,120038,88.97893088987031,88.87505088987031,61.90854443694513,28.209896447945287,0.10387999999999814,0.0,2.649,6.0,-2.3545,0.0,0.0,62.0,-0.302520152821241,-0.276698289987154,0.1150644252393534,0.12699719903665463,2.1809802893268375,4000,6.110667527536862e-13,exogenous_paired_fills_not_claimed_paired,,,,1.4351440466108116,False,False,6200.0
oracle,,120039,47.59105348440096,47.44857348440096,56.26886295629244,10.560078427907097,0.1064800000000007,0.036000000000000004,2.6885,7.0,0.2875,6.0,6.0,64.0,-0.36824254843313436,-0.36078137975721136,0.1585237440846946,0.1614938570327714,1.951020371000693,4000,3.836930773104541e-13,exogenous_paired_fills_not_claimed_paired,,,,0.743610210693765,False,False,6400.0
oracle,,120040,-51.141752876551664,-51.49797037655167,76.26306218834883,28.02803104236811,0.30721750000000475,0.049,4.67725,10.0,4.63925,7.0,7.0,75.0,-0.2728044245321241,-0.31926982375584545,0.1260117904115984,0.1278357264653721,2.161245898623038,4000,1.1866063687193673e-12,exogenous_paired_fills_not_claimed_paired,,,,-0.6818900383540222,True,True,7500.0
oracle,,120041,73.4786220929908,73.3687895929908,62.43824007153882,6.369500241686638,0.07383250000000237,0.036000000000000004,2.18975,6.0,-0.09875,6.0,6.0,80.0,-0.44973585130130805,-0.44385241690804267,0.15057935724887794,0.16270665450312544,1.6984047735565837,4000,6.252776074688882e-13,exogenous_paired_fills_not_claimed_paired,,,,0.918482776162385,False,False,8000.0
oracle,,120042,87.29634853545213,86.95989853545213,47.25960241319395,16.47677710858085,0.30044999999999583,0.036000000000000004,4.187,10.0,-3.1425,-6.0,6.0,48.0,-0.3314978644136229,-0.3116501484680045,0.1475410296572482,0.14155939002572515,2.082844772625409,4000,5.400124791776761e-13,exogenous_paired_fills_not_claimed_paired,,,,1.818673927821919,False,False,4800.0
oracle,,120043,104.35662914306215,104.30668414306214,64.19864432659627,29.98426144508593,0.048945000000000544,0.001,1.9025,4.0,-0.3325,-1.0,1.0,61.0,-0.2810664220670774,-0.2833095354801473,0.11645997266566509,0.11083848232745315,2.203764346197074,4000,1.2647660696529783e-12,exogenous_paired_fills_not_claimed_paired,,,,1.7107644121813468,False,False,6100.0
oracle,,120044,57.10095505650699,57.05370255650699,54.18218760305403,15.096752853968882,0.04625250000000403,0.001,1.76725,6.0,1.74375,1.0,1.0,61.0,-0.31988255518438313,-0.341751439713042,0.14816317654495798,0.1477113484068405,2.054467741546121,4000,2.0037305148434825e-12,exogenous_paired_fills_not_claimed_paired,,,,0.9360812304345408,False,False,6100.0
oracle,,120045,32.79962026643955,32.63993276643954,59.61505395098269,18.84517869778077,0.1506875000000028,0.009000000000000001,3.42325,6.0,-3.36175,-3.0,3.0,57.0,-0.31546888295859726,-0.2802687364159283,0.12312912989321668,0.13131367840637548,2.155622416187032,4000,1.5987211554602254e-12,exogenous_paired_fills_not_claimed_paired,,,,0.5754319344989395,False,False,5700.0
oracle,,120046,14.65037342047026,14.227668420470271,54.19489313800159,4.397695889620586,0.3737049999999894,0.049,4.566,12.0,4.0705,7.0,7.0,71.0,-0.44849671384950685,-0.48050702488376273,0.15966120349432403,0.1409998888586935,1.6440400172300864,4000,4.3876013933186186e-13,exogenous_paired_fills_not_claimed_paired,,,,0.20634328761225718,False,False,7100.0
oracle,,120047,92.54612339487892,92.18601339487891,61.1117774436878,13.737837070753336,0.3111099999999958,0.049,4.8375,10.0,-4.7345,-7.0,7.0,65.0,-0.35849658263373924,-0.3111628594045744,0.15042058379364145,0.15110413816343082,2.042148224911973,4000,1.2363443602225743e-12,exogenous_paired_fills_not_claimed_paired,,,,1.423786513767368,False,False,6500.0
oracle,,120048,11.57111556715219,11.499388067152191,51.21476854399497,17.44976937611368,0.07072750000000091,0.001,2.21975,6.0,-2.12225,1.0,1.0,49.0,-0.3234061711646957,-0.2938771910331783,0.13188202083589062,0.1402573352275929,2.122548478692015,4000,4.085620730620576e-14,exogenous_paired_fills_not_claimed_paired,,,,0.23614521565616717,False,False,4900.0
oracle,,120049,37.15679748335134,37.069464983351345,44.38647606284016,8.623287717612989,0.08333249999999796,0.004,2.46025,6.0,0.96325,2.0,2.0,50.0,-0.34446891789636125,-0.3465265771989891,0.15850234514158507,0.149286065882718,2.009396173103665,4000,1.0516032489249483e-12,exogenous_paired_fills_not_claimed_paired,,,,0.7431359496670268,False,False,5000.0
belief_weighted,,120000,90.91284587785702,90.84110337785702,61.668690407389455,27.760620341107966,0.06274250000000119,0.009000000000000001,2.19425,4.0,1.18225,3.0,3.0,59.0,-0.27971397988971225,-0.28761141070849816,0.0983234330292566,0.08782767954815772,2.199236799146418,4000,2.4158453015843406e-13,exogenous_paired_fills_not_claimed_paired,,,,1.5408956928450341,False,False,5900.0
belief_weighted,,120001,20.114843178294592,20.057420678294587,55.73106139748844,24.087561033007432,0.056422500000003546,0.001,1.90325,5.0,-1.85375,-1.0,1.0,53.0,-0.2793610678557094,-0.2560598022383334,0.07374775700820434,0.08064424763727489,2.248212048021098,4000,6.252776074688882e-13,exogenous_paired_fills_not_claimed_paired,,,,0.3795253429866904,False,False,5300.0
belief_weighted,,120002,59.252512581611796,59.181387581611794,47.47628373474747,17.60847662061062,0.06712500000000253,0.004,2.24,5.0,-1.28,-2.0,2.0,44.0,-0.291457314664054,-0.2714646875036048,0.09367234031426722,0.09684991244559492,2.2059962501856525,4000,3.808509063674137e-12,exogenous_paired_fills_not_claimed_paired,,,,1.34664801321845,False,False,4400.0
belief_weighted,,120003,75.97431751592353,75.89842501592352,60.989153550412375,10.6159233507336,0.05089249999999979,0.025,1.71025,5.0,-1.07275,-5.0,5.0,67.0,-0.36337369768950406,-0.35685839367898253,0.14021475547518855,0.14261991769091392,1.9645163392713925,4000,3.836930773104541e-13,exogenous_paired_fills_not_claimed_paired,,,,1.1339450375510973,False,False,6700.0
belief_weighted,,120004,10.02042940737499,9.97803940737499,53.063479225319035,21.153474732055884,0.03839000000000155,0.004,1.5195,4.0,-1.1495,2.0,2.0,56.0,-0.3408203547138718,-0.3315854539478254,0.1361831295624073,0.13264977729795338,2.037932396347374,4000,5.559996907322784e-13,exogenous_paired_fills_not_claimed_paired,,,,0.17893623941741055,False,False,5600.0
belief_weighted,,120005,56.45806348972582,56.359363489725816,56.73527274693656,24.018889702071473,0.08269999999999963,0.016,2.2265,9.0,1.0515,4.0,4.0,54.0,-0.2768943642627769,-0.27877297494378955,0.0817788284184477,0.08722460654325326,2.2171325693782573,4000,1.1795009413617663e-12,exogenous_paired_fills_not_claimed_paired,,,,1.0455196942541818,False,False,5400.0
belief_weighted,,120006,69.59436087788174,69.44794837788174,58.02584815368775,21.237982365901534,0.1104125000000009,0.036000000000000004,2.21675,9.0,-2.14325,-6.0,6.0,56.0,-0.3003763169645257,-0.28265564053643916,0.0996778385914574,0.0960017265795057,2.1751263279381545,4000,5.968558980384842e-13,exogenous_paired_fills_not_claimed_paired,,,,1.2427564442478882,False,False,5600.0
belief_weighted,,120007,-77.08563494035161,-77.5316949403516,56.775963638723745,23.747754607664024,0.325059999999998,0.121,4.542,12.0,-4.4195,-11.0,11.0,53.0,-0.29846149281773493,-0.2582680355823242,0.08841875582705223,0.09186534794630737,2.215502048709673,4000,8.952838470577262e-13,exogenous_paired_fills_not_claimed_paired,,,,-1.4544459422707852,True,True,5300.0
belief_weighted,,120008,27.245262946041976,26.71689544604198,67.95210505269239,21.150597163100187,0.4793674999999954,0.049,6.18825,12.0,-6.18825,-7.0,7.0,71.0,-0.3541030326292572,-0.28926558479007003,0.13288567122814807,0.12358815741686577,2.0825061321454394,4000,3.552713678800501e-15,exogenous_paired_fills_not_claimed_paired,,,,0.38373609783157714,False,False,7100.0
belief_weighted,,120009,34.65653424900417,34.61751924900417,61.50130531488414,30.1072012746621,0.03801500000000249,0.001,1.666,5.0,-0.579,1.0,1.0,55.0,-0.25961575135586473,-0.2550351633593083,0.04840792815171855,0.048036891920822944,2.280095107779456,4000,4.192202140984591e-13,exogenous_paired_fills_not_claimed_paired,,,,0.6301188045273485,False,False,5500.0
belief_weighted,,120010,94.56400458557391,94.42189458557391,41.44219177905951,9.075460142913975,0.11710999999999949,0.025,2.966,6.0,2.879,5.0,5.0,49.0,-0.3608395429121424,-0.3876074688705829,0.1468202228795201,0.14777980669021729,1.921204835840833,4000,9.094947017729282e-13,exogenous_paired_fills_not_claimed_paired,,,,1.9298776446035493,False,False,4900.0
belief_weighted,,120011,40.081898257055045,40.04258075705504,55.597808880752815,22.465799853545754,0.03831750000000192,0.001,1.55225,5.0,0.61775,1.0,1.0,51.0,-0.28133668206963014,-0.2834013710541914,0.0919738301250638,0.09745625422912794,2.2032085089458007,4000,1.5631940186722204e-12,exogenous_paired_fills_not_claimed_paired,,,,0.785919573667746,False,False,5100.0
belief_weighted,,120012,47.094114980217626,46.96532998021763,79.05920126041514,25.3753936233369,0.11278499999999567,0.016,2.831,8.0,0.5215,-4.0,4.0,80.0,-0.2986032475773178,-0.3157855367116276,0.1165676278873952,0.12158043422061701,2.126991819987754,4000,3.055333763768431e-13,exogenous_paired_fills_not_claimed_paired,,,,0.5886764372527203,False,False,8000.0
belief_weighted,,120013,57.31569104870789,57.04471104870789,62.42062166443119,11.440839541695556,0.25498,0.016,4.3885,9.0,3.2885,-4.0,4.0,76.0,-0.3624576408397925,-0.41275422153309954,0.15219626747626513,0.14766050802195793,1.8801192718507458,4000,2.6290081223123707e-13,exogenous_paired_fills_not_claimed_paired,,,,0.7541538295882617,False,False,7600.0
belief_weighted,,120014,54.27424596392214,54.256618463922145,47.198469195993496,17.321214574558635,0.01362750000000087,0.004,0.90225,3.0,0.22625,2.0,2.0,46.0,-0.2756062825084546,-0.27833360673768665,0.08513918444392064,0.08420487873188208,2.2197843030634363,4000,2.0747847884194925e-12,exogenous_paired_fills_not_claimed_paired,,,,1.179874912259177,False,False,4600.0
belief_weighted,,120015,96.58225592219549,96.08177092219549,64.70622375438312,9.75235652278678,0.41948499999999245,0.081,6.0615,11.0,-6.058,-9.0,9.0,77.0,-0.436451934343631,-0.375077691814914,0.14674792040283274,0.15041508392593367,1.8243694441815963,4000,1.3073986337985843e-12,exogenous_paired_fills_not_claimed_paired,,,,1.254315011976565,False,False,7700.0
belief_weighted,,120016,13.330375098010677,13.088190098010678,55.36840674277533,20.206307168497105,0.16118499999999994,0.081,2.985,10.0,2.77,9.0,9.0,55.0,-0.2962391976815826,-0.3184632608595075,0.11711703797171738,0.12217461986890554,2.1265103122163915,4000,3.907985046680551e-14,exogenous_paired_fills_not_claimed_paired,,,,0.24237045632746687,False,False,5500.0
belief_weighted,,120017,103.05241773920284,102.59006523920286,45.564999395009735,13.526345747204159,0.3983524999999929,0.064,5.85825,10.0,5.85825,8.0,8.0,42.0,-0.25979864281442777,-0.32150934660783387,0.10351624650797579,0.10026603029522393,2.1777727167373677,4000,9.094947017729282e-13,exogenous_paired_fills_not_claimed_paired,,,,2.4536289937905438,False,False,4200.0
belief_weighted,,120018,68.69050027354444,68.38719777354444,66.32249101086575,19.54689934610261,0.18230250000000053,0.121,3.53675,12.0,-3.13875,-11.0,11.0,69.0,-0.340247946213407,-0.31089676562559054,0.12319745705754225,0.13504061728427583,2.0705693860838084,4000,5.684341886080802e-14,exogenous_paired_fills_not_claimed_paired,,,,0.9955144967180354,False,False,6900.0
belief_weighted,,120019,80.57694658896634,80.49610158896633,63.939938615512474,5.948374840060384,0.05584500000000132,0.025,1.89,5.0,-1.31,-5.0,5.0,79.0,-0.4391872425057298,-0.4290724841103094,0.1515393325372842,0.14081126479956943,1.7372855217566094,4000,8.242295734817162e-13,exogenous_paired_fills_not_claimed_paired,,,,1.019961349227422,False,False,7900.0
belief_weighted,,120020,15.009154014607418,14.85960401460742,58.13977508911976,12.13112334072077,0.11354999999999815,0.036000000000000004,2.637,8.0,2.233,6.0,6.0,64.0,-0.3318155500535515,-0.34911226169636433,0.13698290744483957,0.13705532596098455,2.0248506381651197,4000,3.2152058793144533e-13,exogenous_paired_fills_not_claimed_paired,,,,0.2345180314782409,False,False,6400.0
belief_weighted,,120021,52.65373361702886,52.57782361702886,64.72511378121919,19.463803402659117,0.07191000000000043,0.004,2.2385,5.0,1.066,2.0,2.0,66.0,-0.3121325674874958,-0.32345487201506024,0.12674671523356892,0.12326589838720967,2.094450681663501,4000,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,,,,0.7977838426822556,False,False,6600.0
belief_weighted,,120022,86.97206163040119,86.85056163040119,56.35877341602349,20.589827815441534,0.11249999999999785,0.009000000000000001,2.8735,6.0,0.939,-3.0,3.0,51.0,-0.2614723899795192,-0.28466968406858123,0.09197092540851443,0.07600337716817653,2.2317543917520566,4000,7.105427357601002e-14,exogenous_paired_fills_not_claimed_paired,,,,1.7053345417725723,False,False,5100.0
