episode,policy,raw_pnl,running_inventory_penalty,terminal_inventory_penalty,full_objective,mean_absolute_inventory,terminal_absolute_inventory,total_fills,spread_revenue,adverse_selection_loss,steps_taken,env_reward_sum,reconciliation_abs_diff
22,oracle,51.972027550743604,0.04301750000000491,0.009000000000000001,51.9200100507436,1.44075,3.0,49.0,57.19314341872863,21.77215194136874,4000,51.920010050741865,1.7337242752546445e-12
22,naive,58.58075288455859,0.07735750000000167,0.016,58.48739538455859,2.37325,4.0,76.0,69.66666666666663,35.33251093389108,4000,58.487395384557516,1.0729195309977513e-12
23,oracle,56.486290347877286,0.062114999999999886,0.016,56.40817534787729,2.0315,4.0,68.0,58.39983006879522,12.793733243017163,4000,56.408175347877524,2.3447910280083306e-13
23,naive,53.94171852326622,0.10092249999999824,0.025,53.81579602326622,2.59925,5.0,67.0,61.4166666666666,16.05019727476574,4000,53.81579602326742,1.1937117960769683e-12
24,oracle,92.2329801346497,0.3550475000000097,0.001,91.87693263464968,4.45525,1.0,81.0,69.57447988935998,18.063759893793364,4000,91.87693263465412,4.447997525858227e-12
24,naive,97.63028145306782,0.4145349999999935,0.025,97.19074645306783,5.871,5.0,85.0,77.91666666666667,26.222014068995083,4000,97.19074645306756,2.7000623958883807e-13
25,oracle,24.951151759113998,0.09332999999999796,0.016,24.841821759114,2.57,4.0,52.0,48.252516428769,14.024149024631692,4000,24.84182175911557,1.5702994460298214e-12
25,naive,34.13526464855008,0.027397499999999145,0.001,34.10686714855008,1.15275,1.0,57.0,52.249999999999964,19.698995373072897,4000,34.10686714854935,7.318590178329032e-13
26,oracle,51.12993382621886,0.0891924999999967,0.009000000000000001,51.031741326218864,2.62275,3.0,65.0,67.89118436119479,26.100301115693288,4000,51.031741326218935,7.105427357601002e-14
26,naive,64.52288343243441,0.13027249999999932,0.016,64.3766109324344,3.16175,4.0,82.0,75.16666666666666,34.09814884305369,4000,64.37661093243548,1.0800249583553523e-12
27,oracle,-24.926869891518436,0.344029999999995,0.1,-25.370899891518434,4.755,10.0,68.0,66.20939792258524,15.750319264432713,4000,-25.370899891518587,1.5276668818842154e-13
27,naive,-7.136550385723012,0.3834124999999883,0.14400000000000002,-7.663962885723,5.26225,12.0,78.0,71.49999999999997,22.59136920154564,4000,-7.663962885723708,7.078782005009998e-13
28,oracle,50.219806757971185,0.04715750000000483,0.004,50.16864925797118,1.85475,2.0,72.0,69.02597865148768,18.825651655707954,4000,50.16864925796989,1.2931877790833823e-12
28,naive,36.08705711563084,0.2695524999999904,0.009000000000000001,35.80850461563085,4.34525,3.0,77.0,70.5833333333333,28.631845819940487,4000,35.80850461563191,1.0587086762825493e-12
29,oracle,41.235454016309006,0.020854999999999266,0.0,41.21459901630901,1.1715,0.0,52.0,54.69481725406474,18.57868156028862,4000,41.21459901630832,6.892264536872972e-13
29,naive,38.13452383549797,0.025999999999999045,0.0,38.10852383549798,1.206,0.0,58.0,53.16666666666663,26.354763578767876,4000,38.10852383549535,2.6290081223123707e-12
30,oracle,33.92769541109317,0.17234249999999604,0.064,33.69135291109317,3.66925,8.0,70.0,55.371441263506554,6.392404144404297,4000,33.6913529110937,5.329070518200751e-13
30,naive,30.61389604104454,0.1504449999999953,0.036000000000000004,30.427451041044545,3.148,6.0,62.0,56.833333333333286,13.564717962948446,4000,30.427451041044307,2.3803181647963356e-13
31,oracle,-6.160944349628323,0.21845250000000457,0.009000000000000001,-6.388396849628328,4.38625,3.0,55.0,50.79477687690378,13.7383934687345,4000,-6.3883968496285775,2.495781359357352e-13
31,naive,65.2525127735538,0.10531749999999486,0.016,65.1311952735538,2.95575,4.0,64.0,58.666666666666615,22.699662728044057,4000,65.13119527355425,4.547473508864641e-13
32,oracle,73.55580129799841,0.11615999999999425,0.025,73.41464129799841,2.847,5.0,63.0,55.556883076391344,11.146260046432596,4000,73.41464129799772,6.963318810448982e-13
32,naive,100.22453285916106,0.2551399999999952,0.049,99.92039285916105,4.0795,7.0,69.0,63.249999999999936,18.266614027289627,4000,99.9203928591619,8.384404281969182e-13
33,oracle,38.517588038968285,0.02214500000000099,0.004,38.491443038968285,1.183,2.0,50.0,47.350995434351795,14.55263246100891,4000,38.49144303896664,1.6413537196058314e-12
33,naive,7.325748273247655,0.2199124999999961,0.064,7.041835773247659,4.08625,8.0,64.0,58.666666666666615,23.292531692191286,4000,7.041835773250137,2.4780177909633494e-12
34,oracle,63.87883053030737,0.1568149999999962,0.1,63.62201553030737,3.2685,10.0,86.0,83.55404561237344,22.590954658075482,4000,63.62201553030658,7.958078640513122e-13
34,naive,78.37199251732045,0.18444750000000093,0.121,78.06654501732045,3.23925,11.0,97.0,88.91666666666673,31.43823199289135,4000,78.06654501732028,1.7053025658242404e-13
35,oracle,74.3037702773632,0.043372500000002055,0.0,74.2603977773632,1.75275,0.0,64.0,65.68699555732728,25.758651714042713,4000,74.26039777736311,8.526512829121202e-14
35,naive,92.02174304431915,0.07667749999999997,0.001,91.94406554431914,2.29375,1.0,77.0,70.58333333333331,31.938849338671368,4000,91.94406554432257,3.424815986363683e-12
36,oracle,70.54610499429288,0.14064249999999437,0.025,70.38046249429287,3.05125,5.0,61.0,65.26685173102311,23.019924085988265,4000,70.38046249429335,4.831690603168681e-13
36,naive,36.6010698888158,0.4321100000000018,0.14400000000000002,36.0249598888158,5.411,12.0,74.0,67.83333333333329,29.46417566880595,4000,36.024959888814244,1.5560885913146194e-12
37,oracle,70.38086112089255,0.031910000000000424,0.004,70.34495112089255,1.315,2.0,68.0,71.86991186525839,29.445508348560935,4000,70.34495112089223,3.126388037344441e-13
37,naive,21.851066272890705,0.06482000000000143,0.025,21.761246272890705,2.1715,5.0,85.0,77.91666666666669,41.361728347836745,4000,21.761246272889938,7.673861546209082e-13
38,oracle,116.94827070639917,0.5121324999999896,0.169,116.26713820639918,6.22975,13.0,69.0,67.0496390719086,19.09293731101934,4000,116.26713820640055,1.3642420526593924e-12
38,naive,94.21248198142086,0.20476000000000447,0.064,93.94372198142086,3.9975,8.0,72.0,65.99999999999994,23.725416504956684,4000,93.9437219814216,7.389644451905042e-13
39,oracle,29.321339578193033,0.1844449999999978,0.049,29.087894578193037,3.7065,7.0,51.0,48.70542574464367,13.596382350100791,4000,29.087894578194007,9.698908343125368e-13
39,naive,38.907995949661654,0.08187999999999868,0.009000000000000001,38.817115949661655,2.4075,3.0,55.0,50.41666666666663,19.001345452830016,4000,38.817115949661236,4.192202140984591e-13
40,oracle,60.958703272203024,0.11430250000000014,0.009000000000000001,60.83540077220302,2.70175,3.0,73.0,56.73956212748646,11.478109911543584,4000,60.83540077220239,6.323830348264892e-13
40,naive,67.22792989317867,0.16915749999999782,0.025,67.03377239317867,3.52225,5.0,59.0,54.08333333333329,15.252077745971345,4000,67.03377239317946,7.958078640513122e-13
41,oracle,39.058515537082684,0.08953499999999832,0.004,38.96498053708269,2.5435,2.0,66.0,59.059166484784576,17.70251320465804,4000,38.96498053708339,7.034373084024992e-13
41,naive,24.03691415446525,0.34730499999999753,0.009000000000000001,23.68060915446525,5.2725,3.0,69.0,63.249999999999936,23.442187418205055,4000,23.680609154464744,5.080380560684716e-13
42,oracle,66.38330949947326,0.06858999999999918,0.004,66.31071949947325,2.202,2.0,52.0,54.72723695197625,21.060229639891645,4000,66.31071949947301,2.4158453015843406e-13
42,naive,42.21513954708382,0.07873000000000172,0.025,42.111409547083824,2.244,5.0,73.0,66.91666666666663,31.709277879277487,4000,42.11140954708369,1.3500311979441904e-13
43,oracle,18.36387023294685,0.25335499999999955,0.081,18.029515232946853,4.556,9.0,67.0,64.8910227728469,17.406041984168407,4000,18.02951523294659,2.6290081223123707e-13
43,naive,21.245392618531696,0.4666099999999809,0.121,20.657782618531716,6.1295,11.0,79.0,72.41666666666666,32.18195224785579,4000,20.657782618530963,7.531752999057062e-13
44,oracle,63.933025220689814,0.11418999999999783,0.004,63.814835220689815,2.859,2.0,68.0,72.4341342111107,27.33304417771364,4000,63.81483522069069,8.739675649849232e-13
44,naive,76.00454904301867,0.04673249999999982,0.004,75.95381654301866,1.69725,2.0,82.0,75.16666666666666,41.11690382859006,4000,75.95381654301752,1.1368683772161603e-12
45,oracle,-35.21371658063924,0.5941650000000087,0.036000000000000004,-35.843881580639255,7.1175,6.0,70.0,60.03681351494831,13.342418688217382,4000,-35.84388158064004,7.815970093361102e-13
45,naive,-14.580614175878736,0.2752299999999937,0.036000000000000004,-14.89184417587873,4.5955,6.0,60.0,54.999999999999964,16.1587193050987,4000,-14.891844175878626,1.0302869668521453e-13
46,oracle,24.706126296786238,0.19089000000000012,0.081,24.43423629678624,2.9185,9.0,45.0,49.757537491800136,20.37132303747131,4000,24.434236296786217,2.1316282072803006e-14
46,naive,36.082704246279945,0.34570250000000113,0.169,35.56800174627995,3.54675,13.0,59.0,54.08333333333329,26.82798420604192,4000,35.56800174628031,3.623767952376511e-13
47,oracle,78.3691945915325,0.5607725000000006,0.081,77.7274220915325,7.13025,9.0,53.0,56.77258552079784,19.288383868241507,4000,77.7274220915311,1.4068746168049984e-12
47,naive,88.91613634553164,0.4462249999999975,0.049,88.42091134553164,6.249,7.0,73.0,66.91666666666661,26.677316405885808,4000,88.42091134553162,1.4210854715202004e-14
48,oracle,28.705574560560024,0.038292499999998765,0.009000000000000001,28.658282060560026,1.56125,3.0,59.0,54.36645335244041,14.26373536406981,4000,28.65828206055963,3.979039320256561e-13
48,naive,49.203873453772985,0.34222750000000046,0.121,48.74064595377298,5.05925,11.0,67.0,61.41666666666661,24.039538208450633,4000,48.74064595377311,1.2789769243681803e-13
49,oracle,18.139893227562652,0.4416050000000066,0.121,17.577288227562647,4.912,11.0,51.0,52.9948822759069,20.759630702847936,4000,17.57728822756307,4.227729277772596e-13
49,naive,4.21739139040028,1.6974674999999517,0.484,2.0359238904003285,10.60875,22.0,68.0,62.33333333333327,30.92169021054023,4000,2.0359238904002788,4.973799150320701e-14
50,oracle,58.14061052227498,0.16316250000000887,0.036000000000000004,57.941448022274976,3.49625,6.0,68.0,65.47892221148872,24.218911172037412,4000,57.941448022275154,1.7763568394002505e-13
50,naive,74.14257499743962,0.3630474999999995,0.009000000000000001,73.77052749743963,5.24325,3.0,73.0,66.91666666666661,31.500957807162113,4000,73.77052749743734,2.2879476091475226e-12
51,oracle,54.850814735435605,0.04178250000000103,0.0,54.8090322354356,1.62025,0.0,60.0,56.530060938902324,20.932380716195777,4000,54.809032235435026,5.755396159656812e-13
51,naive,64.73334844965603,0.07537749999999792,0.009000000000000001,64.64897094965603,2.31275,3.0,69.0,63.249999999999936,27.842126072197512,4000,64.6489709496561,7.105427357601002e-14
52,oracle,20.555369652804586,0.08709999999999653,0.025,20.44326965280459,2.2425,5.0,69.0,73.08484536915351,29.999112985067534,4000,20.443269652804656,6.394884621840902e-14
52,naive,6.397144869066494,0.11535249999999765,0.016,6.265792369066497,2.50825,4.0,78.0,71.49999999999997,36.890365407179196,4000,6.265792369066279,2.1760371282653068e-13
53,oracle,80.38730848815034,0.06800250000000208,0.001,80.31830598815033,1.98425,1.0,71.0,59.36662816662453,12.51191039718472,4000,80.31830598815019,1.4210854715202004e-13
53,naive,57.96752180033846,0.12851499999999152,0.004,57.83500680033847,2.84,2.0,60.0,54.99999999999996,15.012723788860159,4000,57.83500680033811,3.623767952376511e-13
54,oracle,88.78066146890788,0.10533249999999995,0.004,88.67132896890787,2.36175,2.0,64.0,61.747148140796575,17.90358445343501,4000,88.6713289689142,6.323830348264892e-12
54,naive,62.712347530753135,0.09957499999999325,0.004,62.60877253075314,2.718,2.0,68.0,62.33333333333327,27.728250208095943,4000,62.608772530751715,1.4281908988778014e-12
55,oracle,53.35320747355709,0.04876500000000416,0.004,53.30044247355709,1.811,2.0,64.0,52.18393739523147,9.828265709227026,4000,53.3004424735555,1.5916157281026244e-12
55,naive,42.48291548357474,0.03675500000000176,0.016,42.430160483574745,1.5395,4.0,64.0,58.666666666666615,14.881180032419767,4000,42.43016048357328,1.4637180356658064e-12
56,oracle,90.81400708717057,0.10822000000000039,0.0,90.70578708717056,2.6195,0.0,44.0,45.3883299483249,16.966332080306834,4000,90.70578708717466,4.092726157978177e-12
56,naive,77.07942720868186,0.13122749999999864,0.009000000000000001,76.93919970868187,3.00375,3.0,59.0,54.08333333333329,29.58891734714914,4000,76.93919970868185,1.4210854715202004e-14
57,oracle,1.9717390234460481,0.21002499999999769,0.049,1.7127140234460505,3.6705,7.0,67.0,69.89901057696362,22.038920434954417,4000,1.7127140234464424,3.9190872769268026e-13
57,naive,-5.7463598769746795,0.18415499999999946,0.064,-5.994514876974679,3.6725,8.0,80.0,73.33333333333331,28.222510332584147,4000,-5.994514876974453,2.2648549702353193e-13
58,oracle,17.659306493066424,0.05134500000000063,0.016,17.591961493066425,1.7965,4.0,52.0,58.71846054509994,25.36699034155574,4000,17.591961493066364,6.039613253960852e-14
58,naive,-44.55048674618445,0.3198449999999984,0.121,-44.99133174618445,4.297,11.0,69.0,63.249999999999936,35.39988235148972,4000,-44.99133174618476,3.126388037344441e-13
59,oracle,115.51502080905789,0.11341499999999816,0.064,115.33760580905789,2.489,8.0,88.0,80.33418440388171,22.27810545814732,4000,115.33760580905773,1.5631940186722204e-13
59,naive,55.954455078978526,0.42479749999999666,0.196,55.33365757897853,4.95375,14.0,80.0,73.33333333333333,27.176297866529286,4000,55.33365757897822,3.126388037344441e-13
60,oracle,35.760266437296195,0.8361850000000004,0.049,34.875081437296195,8.272,7.0,85.0,72.27825681093796,17.08890171213919,4000,34.87508143729635,1.5631940186722204e-13
60,naive,11.349545878432309,3.3531024999999945,0.4,7.596443378432314,16.48825,20.0,80.0,73.33333333333331,22.184517592376643,4000,7.596443378432161,1.5276668818842154e-13
61,oracle,-22.617615810354664,0.05883500000000117,0.049,-22.725450810354666,1.83,7.0,57.0,60.092128536668255,23.48047006916757,4000,-22.725450810354566,9.947598300641403e-14
61,naive,25.713257758858163,0.05079499999999991,0.049,25.613462758858162,1.6385,7.0,65.0,59.58333333333328,33.68940839193895,4000,25.613462758857366,7.958078640513122e-13
62,oracle,-61.44804209853169,1.5156599999999898,0.441,-63.40470209853168,9.7275,21.0,67.0,68.76723096276748,23.897777793520635,4000,-63.40470209853142,2.5579538487363607e-13
62,naive,-53.13237760391348,0.9438099999999817,0.361,-54.437187603913465,7.628,19.0,79.0,72.41666666666664,38.81993155022828,4000,-54.43718760391407,6.039613253960852e-13
63,oracle,53.52979460901702,0.06688250000000005,0.025,53.43791210901702,2.01425,5.0,77.0,68.91068543209727,12.058245327932518,4000,53.43791210901558,1.4424017535930034e-12
63,naive,29.274390755294803,0.213445000000001,0.1,28.9609457552948,3.554,10.0,86.0,78.83333333333336,21.83125771262808,4000,28.96094575529334,1.4601653219870059e-12
64,oracle,37.49504816570922,0.033645000000000286,0.0,37.46140316570922,1.518,0.0,70.0,61.20804283679469,13.562176291736545,4000,37.46140316570798,1.2434497875801753e-12
64,naive,51.09421825499044,0.035069999999999525,0.016,51.04314825499044,1.444,4.0,76.0,69.66666666666664,22.581272833048978,4000,51.04314825498923,1.2150280781497713e-12
65,oracle,86.96314830049471,0.49851499999999277,0.081,86.38363330049471,5.7145,9.0,65.0,60.61234137902239,15.59662288991897,4000,86.38363330049357,1.1368683772161603e-12
65,naive,43.29225613510039,0.13238499999999986,0.049,43.11087113510039,2.9425,7.0,69.0,63.249999999999936,23.299107090909747,4000,43.110871135099565,8.242295734817162e-13
66,oracle,79.48452702761529,0.24571999999999575,0.1,79.1388070276153,4.2375,10.0,60.0,61.3004781276072,15.406773281173761,4000,79.13880702761553,2.2737367544323206e-13
66,naive,42.556672990736104,0.15512250000000183,0.009000000000000001,42.3925504907361,3.49775,3.0,75.0,68.74999999999996,27.641008793822174,4000,42.39255049073637,2.7000623958883807e-13
67,oracle,70.9259522641922,0.1096424999999991,0.001,70.81530976419221,2.62975,1.0,83.0,65.4024093105047,7.374811117059188,4000,70.81530976419326,1.0516032489249483e-12
67,naive,65.23712413581322,0.09728249999999813,0.001,65.13884163581322,2.65275,1.0,81.0,74.24999999999999,16.864719293978922,4000,65.13884163581517,1.9468870959826745e-12
68,oracle,9.652463455416864,0.11208249999999823,0.016,9.524380955416866,2.81525,4.0,68.0,64.44062691907212,20.08118400074456,4000,9.52438095541812,1.2541079286165768e-12
68,naive,15.488764175728818,0.19411249999999952,0.001,15.29365167572882,3.38325,1.0,69.0,63.249999999999936,24.396306568819966,4000,15.293651675728524,2.948752353404416e-13
69,oracle,57.51033239051003,0.20195750000000215,0.049,57.25937489051003,3.95025,7.0,77.0,60.50464109639125,9.48153032227517,4000,57.25937489051035,3.197442310920451e-13
69,naive,61.861433957343365,0.06194250000000636,0.016,61.78349145734336,1.87575,4.0,60.0,54.99999999999996,13.350704170480386,4000,61.78349145734073,2.6290081223123707e-12
70,oracle,12.793900207372417,0.10919249999999714,0.016,12.66870770737242,2.88575,4.0,72.0,73.58977803272975,24.204551884397986,4000,12.66870770737321,7.904787935331115e-13
70,naive,198.54778537729385,1.07064999999998,0.225,197.25213537729388,8.948,15.0,97.0,88.91666666666673,47.58446589866874,4000,197.2521353772934,4.831690603168681e-13
71,oracle,47.389676777066796,0.08887999999999854,0.004,47.2967967770668,2.1975,2.0,56.0,51.355414263860176,15.781788308320213,4000,47.29679677706534,1.4637180356658064e-12
71,naive,6.103312533199755,0.19455749999999725,0.025,5.8837550331997575,3.72275,5.0,69.0,63.249999999999936,26.848407955501337,4000,5.883755033200393,6.359357485052897e-13
72,oracle,34.46415246339929,0.10278499999999527,0.0,34.36136746339929,2.893,0.0,84.0,70.0593731088515,12.21589396935039,4000,34.361367463398885,4.050093593832571e-13
72,naive,86.13622839691243,0.11407249999999673,0.016,86.00615589691243,2.83825,4.0,74.0,67.8333333333333,17.10328019802918,4000,86.0061558969131,6.679101716144942e-13
73,oracle,41.66441175805903,0.31682499999999697,0.256,41.09158675805904,4.5705,16.0,76.0,66.685167895514,11.500756996345098,4000,41.0915867580595,4.618527782440651e-13
73,naive,11.21985047146785,0.13934249999999915,0.025,11.05550797146785,3.21425,5.0,71.0,65.08333333333327,20.78309046102698,4000,11.055507971468469,6.181721801112872e-13
74,oracle,105.81670363009562,0.3196100000000008,0.009000000000000001,105.48809363009562,4.8035,3.0,61.0,61.751105122555174,22.672349238043097,4000,105.48809363009723,1.6058265828178264e-12
74,naive,120.23453331612092,0.41244999999999093,0.025,119.79708331612092,5.68,5.0,75.0,68.74999999999997,33.81274876808793,4000,119.79708331611975,1.1652900866465643e-12
75,oracle,-14.543891684494156,0.12856249999999741,0.081,-14.753454184494153,2.69275,9.0,55.0,53.35180917064708,13.757863492098773,4000,-14.753454184493597,5.559996907322784e-13
75,naive,32.50036569466272,0.09007250000000128,0.049,32.36129319466272,2.51975,7.0,61.0,55.91666666666662,21.07086484101386,4000,32.361293194660824,1.8971491044794675e-12
76,oracle,6.342267804982612,0.2997500000000021,0.025,6.017517804982609,4.6495,5.0,57.0,59.70033993671985,21.47297883944997,4000,6.017517804981481,1.127986593019159e-12
76,naive,-9.689715483764758,0.5981374999999874,0.121,-10.408852983764746,6.78025,11.0,73.0,66.9166666666666,30.730731623105562,4000,-10.408852983765,2.540190280342358e-13
77,oracle,25.859114242833073,0.03554750000000129,0.001,25.82256674283307,1.53025,1.0,57.0,61.028194895685004,25.346976113758735,4000,25.822566742832727,3.446132268436486e-13
77,naive,102.6510775573625,0.11551499999999976,0.025,102.51056255736249,2.4915,5.0,85.0,77.91666666666666,37.72292932939999,4000,102.51056255736292,4.263256414560601e-13
78,oracle,101.49238680689746,0.4494924999999942,0.196,100.84689430689747,5.36725,14.0,90.0,69.5408781620073,9.39585829479658,4000,100.84689430689961,2.1458390619955026e-12
78,naive,115.41842980951833,0.8094624999999922,0.289,114.31996730951833,6.84625,17.0,67.0,61.41666666666661,10.259286325633482,4000,114.31996730951465,3.680611371237319e-12
