metric,n,mean,std,se,median,iqr_low,iqr_high,iqr,ci_lo,ci_hi,loss_rate,max_abs,agent_type,level
full_objective,100,46.69348354306902,44.18978503799491,4.418978503799491,50.64862857452617,30.025058654624228,72.91046774871921,42.88540909409498,38.03228567562202,55.35468141051602,0.1,158.67735364465844,belief_weighted,pooled_all_seeds
raw_pnl,100,46.893921293069035,44.16189330315846,4.416189330315846,50.832523574526164,30.14206740462423,73.0442457033924,42.90217829876818,38.23819020564998,55.54965238048809,0.1,159.47649114465844,belief_weighted,pooled_all_seeds
mean_abs_inventory,100,3.05096,1.599313484235841,0.15993134842358409,2.4983750000000002,1.9919375,3.5494375,1.5574999999999999,2.737494557089775,3.3644254429102247,0.0,8.436,belief_weighted,pooled_all_seeds
terminal_abs_inventory,100,4.65,3.508647326336185,0.3508647326336185,4.0,2.0,7.0,5.0,3.962305124038108,5.337694875961892,0.0,18.0,belief_weighted,pooled_all_seeds
full_objective,100,30.04011125539706,138.80913020554922,13.880913020554923,41.786867913540284,-60.95099409889881,104.98388626929,165.9348803681888,2.8335217351094144,57.24670077568471,0.37,414.3423150952966,hamilton_ppo,pooled_all_seeds
raw_pnl,100,32.24894705539704,138.7346577206325,13.87346577206325,44.067283098590224,-58.69765775056737,105.82177954773908,164.51943729830646,5.056954142153071,59.440939968641004,0.37,418.23095759529656,hamilton_ppo,pooled_all_seeds
mean_abs_inventory,100,11.564720000000001,3.97533313153334,0.39753331315333396,11.059375,8.4084375,14.540312499999999,6.131874999999999,10.785554706219466,12.343885293780536,0.0,20.6155,hamilton_ppo,pooled_all_seeds
terminal_abs_inventory,100,18.28,6.03873021638346,0.603873021638346,17.0,13.0,24.0,11.0,17.096408877588843,19.46359112241116,0.0,32.0,hamilton_ppo,pooled_all_seeds
full_objective,100,43.005217493740226,57.84458367192896,5.7844583671928955,53.65179970605871,22.944956258954264,76.32871240365527,53.38375614470101,31.66767909404215,54.3427558934383,0.18,178.0122116386009,naive,pooled_all_seeds
raw_pnl,100,43.31691489374023,57.72917430049508,5.7729174300495085,53.76994720605872,23.071960008954267,76.43618552865527,53.36422551970101,32.001996730843196,54.63183305663727,0.18,178.8716541386009,naive,pooled_all_seeds
