n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag
10,42.919606339948295,18.238582375950603,43.10868258994844,3.8,-0.0022537444788086987,0.0007530006388564289,0.001298451251545251,0.0009869725192897544,0,baseline_untrained
10,28.355254759032476,25.08583450260356,28.56275150903279,6.2,-0.06819696635548025,0.1691760944520589,0.018679979263248898,0.07935577976886016,16000,timestep_16000
10,18.04596683338303,28.203433103382302,18.328269833383324,7.0,-0.041284835622971874,0.28064414587719366,0.03874835334040651,0.08244053602411137,32000,timestep_32000
10,13.808814200413952,26.70142748604283,14.035472700413882,5.7,0.0368298806541221,0.35650440633832475,0.05986017860500462,0.10310375942304799,48000,timestep_48000
10,14.572837932861926,27.859100010295812,14.708562932861886,3.6,0.08150063187846682,0.2643255677294219,0.1336450293908769,0.09999169622853303,64000,timestep_64000
10,11.497570337811151,33.45672860664484,11.652338837811053,3.9,0.05989232907803671,0.26488566498719157,0.14999716526286713,0.0749216888659315,80000,timestep_80000
10,20.924607820250436,25.758139789401106,21.018668070251316,3.0,0.1722986233043135,0.2840891460267827,0.12199564084360555,0.07027112559529247,96000,timestep_96000
10,16.623351496740355,24.92865024395401,16.720112996740575,2.7,0.26678273710121864,0.3884220884237438,0.14119151863989882,0.09393461980985271,112000,timestep_112000
10,21.15820499721298,25.626494871877828,21.253338497213832,3.0,0.24172228547083213,0.29334771653972563,0.10280957696764823,0.07214314763803313,128000,timestep_128000
10,11.44943283106074,31.536450871876397,11.554844081061201,2.6,0.17542769737117342,0.3780796121802181,0.10209757401277919,0.1298113793870596,144000,timestep_144000
10,15.022951764150154,28.032481258915496,15.136716764150481,3.1,0.2967185678641778,0.3739453850044869,0.12105111282721176,0.11926643244452291,160000,timestep_160000
10,6.368374873517977,30.340723389499022,6.5495468735182145,4.7,0.11873556613184046,0.4892797513578553,0.0905870110596956,0.21390548406451504,176000,timestep_176000
10,1.573830977442737,34.775911050009526,1.7556214774425811,3.9,0.08801995452335104,0.44283057705026585,0.13621520075750085,0.26774747930279735,192000,timestep_192000
10,-3.878878496656128,47.4932449879734,-3.644670746655464,4.4,0.03914635051628575,0.41620577665749003,0.18227145272711806,0.26229275659238255,200000,final_post_training
