n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag
10,44.885200905284556,22.62397911928534,45.038686405285105,3.5,0.0005528197049704886,-0.00010447674091427928,0.00045953721580260163,0.0003655088552923925,0,baseline_untrained
10,40.42566427004268,17.25978760340185,40.53393102004291,3.6,0.06640576120987535,0.19164333260152489,0.015496394082465588,0.04093667658495484,16000,timestep_16000
10,41.85643489809442,15.87520524431614,41.933841648094955,2.5,0.06716466206247569,0.10570814030619803,0.037820472594045036,0.095693387256742,32000,timestep_32000
10,45.260713522423686,21.89901496877864,45.36916977242442,2.9,0.11069896532092244,0.0460704436791013,0.010231558908080725,0.08152748597010884,48000,timestep_48000
10,34.43113889461065,13.814803489127202,34.549157894610744,3.6,0.09900704251229762,0.2455582783691818,0.014216788374639555,0.10640784949647061,64000,timestep_64000
10,32.75469291898703,16.676645617407274,32.90758666898746,4.1,0.05254000242085895,0.3228087417524308,0.04770106661922701,0.09735738966531904,80000,timestep_80000
10,22.418293256634332,20.44465667368505,22.648934756634496,5.0,0.028850539059937,0.3246724603941897,0.13352929585300635,0.14318037400830952,96000,timestep_96000
10,23.875531336198172,18.862633222466634,24.123350836198405,5.4,-0.012332748841051944,0.2526983099289704,0.1505755998670168,0.09728809286683816,112000,timestep_112000
10,18.405432152315854,26.162499760316848,18.7720464023161,6.8,-0.04272271709248889,0.2899055604994297,0.2037634154811038,0.059733943925758724,128000,timestep_128000
10,19.154510438743607,28.20821910300163,19.580358688743793,7.4,-0.08220303764001001,0.22765714379274285,0.18888276159057893,0.12168515603707732,144000,timestep_144000
10,-12.06989153406608,68.90432781156875,-11.123399034064397,9.6,-0.09130354293540585,0.20557383651045383,0.29052745970747684,0.1679147553421455,160000,timestep_160000
10,-15.332396145345829,71.3309550990858,-14.238984395343994,10.7,-0.09058004384458763,0.26610506785793697,0.2853841337891696,0.2096747844270712,176000,timestep_176000
10,-15.218553333986439,75.9593332685743,-13.589232333986013,14.9,-0.16039302432538244,0.4055512127104681,0.23627801072648263,0.23375954227433918,192000,timestep_192000
10,-47.978704441873916,121.14098810524781,-45.00461719187372,19.0,-0.1660787286061677,0.4666655204734765,0.3237062533536765,0.3103968360939933,200000,final_post_training
