metric,n,mean,std,se,median,iqr_low,iqr_high,iqr,ci_lo,ci_hi,loss_rate,max_abs,agent_type,training_seed,level
raw_pnl,100,34.689901079183066,176.89466302977937,17.689466302977937,39.02655185146068,-69.76790772780873,129.64350108227256,199.4114088100813,0.0185471253463092,69.36125503301983,0.36,565.3914160680788,hamilton_ppo,4.0,within_training_seed
full_objective,100,30.4418353041831,177.04900262734188,17.70490026273419,35.18911810146065,-76.72764272780867,124.2060785822726,200.93372131008127,-4.259769210775907,65.14343981914212,0.39,559.0552585680788,hamilton_ppo,4.0,within_training_seed
mean_abs_inventory,100,14.5807825,4.712609825322484,0.47126098253224835,14.051124999999999,11.9195,17.6688125,5.749312500000002,13.657110974236794,15.504454025763206,0.0,25.727,hamilton_ppo,4.0,within_training_seed
terminal_abs_inventory,100,30.58,7.885775456190378,0.7885775456190378,31.0,26.0,36.25,10.25,29.034388010586685,32.125611989413315,0.0,51.0,hamilton_ppo,4.0,within_training_seed
raw_pnl,100,33.41469692010469,267.6494665717831,26.764946657178307,52.56467983791026,-118.13487076118008,194.55369792865133,312.6885686898314,-19.044598527964794,85.87399236817417,0.44,859.2474201550549,return_lstm_ppo,4.0,within_training_seed
full_objective,100,24.14062469510477,268.4028772981648,26.84028772981648,43.35111983791033,-128.32393201118006,185.42567151660202,313.7496035277821,-28.466339255335534,76.74758864554508,0.46,877.435147655055,return_lstm_ppo,4.0,within_training_seed
mean_abs_inventory,100,22.906097500000005,4.563416499327239,0.4563416499327239,22.808500000000002,20.763562500000003,25.816375,5.052812499999998,22.011667866131866,23.800527133868144,0.0,35.95225,return_lstm_ppo,4.0,within_training_seed
terminal_abs_inventory,100,44.64,7.508271533058818,0.7508271533058818,45.0,39.0,49.0,10.0,43.168378779520474,46.11162122047953,0.0,66.0,return_lstm_ppo,4.0,within_training_seed
raw_pnl,100,26.9955235914678,277.51887713530306,27.751887713530305,31.366069097657146,-113.65756807206549,172.77481068871145,286.43237876077694,-27.398176327051594,81.3892235099872,0.42,1064.4794293415634,return_mlp_ppo,4.0,within_training_seed
full_objective,100,16.472496266467832,278.5005957973269,27.850059579732694,24.769332526290096,-126.4918915845833,165.45423383809342,291.9461254226767,-38.11362050980824,71.05861304274391,0.45,1047.1036668415636,return_mlp_ppo,4.0,within_training_seed
mean_abs_inventory,100,21.080492500000002,8.003387358340541,0.8003387358340541,21.823749999999997,16.086375,26.2753125,10.188937499999998,19.511828577765257,22.649156422234746,0.0,39.11475,return_mlp_ppo,4.0,within_training_seed
terminal_abs_inventory,100,50.78,14.183914633958933,1.4183914633958934,52.0,44.0,60.25,16.25,47.99995273174405,53.56004726825595,0.0,77.0,return_mlp_ppo,4.0,within_training_seed
