metric,n,mean,std,se,median,iqr_low,iqr_high,iqr,ci_lo,ci_hi,loss_rate,max_abs,agent_type,level
full_objective,100,41.39129906639417,44.85956378650348,4.485956378650348,43.819528051671064,13.837403093594848,70.19823893925044,56.3608358456556,32.598824564239486,50.18377356854885,0.13,156.74648122345124,belief_weighted,pooled_all_seeds
raw_pnl,100,41.65464369139417,44.80056233509538,4.480056233509538,43.94376305167106,13.898374968594847,70.29924206425044,56.400867095655585,32.873733473715475,50.435553909072866,0.13,157.38011872345123,belief_weighted,pooled_all_seeds
mean_abs_inventory,100,3.619392500000001,1.768213824844856,0.1768213824844856,3.0771249999999997,2.3651875,4.3085625,1.9433749999999996,3.272822590330409,3.9659624096695927,0.0,9.40775,belief_weighted,pooled_all_seeds
terminal_abs_inventory,100,4.96,3.9922146457546313,0.39922146457546315,4.0,2.0,7.0,5.0,4.177525929432092,5.742474070567908,0.0,15.0,belief_weighted,pooled_all_seeds
full_objective,100,24.53732636398543,182.0402871836775,18.20402871836775,28.90282557909176,-108.51134800658474,161.80444601071014,270.3157940172949,-11.142569924015355,60.21722265198621,0.42,388.57969250816376,hamilton_ppo,pooled_all_seeds
raw_pnl,100,29.47369686398539,181.73618027440995,18.173618027440995,34.97992932909165,-103.14820738158483,164.39785528055683,267.54606266214165,-6.146594469798963,65.09398819776973,0.42,392.6251050081637,hamilton_ppo,pooled_all_seeds
mean_abs_inventory,100,16.724015,3.9914474382798155,0.39914474382798154,16.9465,13.9054375,19.4543125,5.548875000000001,15.941691302097158,17.506338697902844,0.0,26.24,hamilton_ppo,pooled_all_seeds
terminal_abs_inventory,100,31.58,6.47478403368238,0.647478403368238,32.0,27.75,35.25,7.5,30.31094232939825,32.849057670601745,0.0,48.0,hamilton_ppo,pooled_all_seeds
full_objective,100,42.28256941510387,51.8601384003074,5.18601384003074,47.073612006397795,3.8768544202729496,73.81261763648162,69.93576321620867,32.11798228864362,52.44715654156413,0.23,181.46255080400152,naive,pooled_all_seeds
raw_pnl,100,42.76364059010385,51.6876805785398,5.168768057853979,47.42201825639779,4.109262307950502,73.93785513648163,69.82859282853113,32.63285519671005,52.89442598349765,0.22,182.2477508040015,naive,pooled_all_seeds
mean_abs_inventory,100,4.8849075,2.7632019476238563,0.2763201947623856,4.0685,2.92525,6.064875,3.1396249999999997,4.343319918265724,5.426495081734275,0.0,13.4145,naive,pooled_all_seeds
terminal_abs_inventory,100,6.89,4.817675788178362,0.4817675788178362,5.5,3.0,10.0,7.0,5.94573554551704,7.834264454482959,0.0,20.0,naive,pooled_all_seeds
full_objective,100,41.11030004799523,43.14894052843238,4.314894052843238,40.60238777126059,15.964831221351648,69.76792790254656,53.803096681194916,32.65310770442248,49.56749239156798,0.15,141.59860568403437,oracle,pooled_all_seeds
raw_pnl,100,41.37100034799524,43.11015021817409,4.3110150218174095,40.669397771260584,16.088483721351647,69.87335352754656,53.784869806194905,32.92141090523312,49.82058979075737,0.15,142.1007706840344,oracle,pooled_all_seeds
mean_abs_inventory,100,3.5904950000000007,1.720566840095837,0.17205668400958368,3.156,2.3097499999999997,4.06675,1.7570000000000001,3.2532638993412166,3.9277261006587847,0.0,9.0305,oracle,pooled_all_seeds
terminal_abs_inventory,100,5.09,3.9186036474048445,0.39186036474048447,4.0,2.0,7.0,5.0,4.32195368510865,5.858046314891349,0.0,16.0,oracle,pooled_all_seeds
full_objective,100,40.485170363224164,41.415936531235864,4.141593653123587,43.175405390149116,18.47743233163825,66.733951277496,48.25651894585775,32.367646803101934,48.60269392334639,0.16,154.13827307496862,randomised,pooled_all_seeds
raw_pnl,100,40.73563916322416,41.364038060202816,4.136403806020281,43.275647890149116,18.88575795663824,66.90704440249601,48.02128644585777,32.628287703424405,48.84299062302391,0.15,154.74015557496864,randomised,pooled_all_seeds
mean_abs_inventory,100,3.516585000000001,1.7102316608024513,0.17102316608024512,2.955875,2.412,4.2180625,1.8060625000000003,3.1813795944827206,3.8517904055172814,0.0,8.139,randomised,pooled_all_seeds
terminal_abs_inventory,100,4.8,4.002524455915544,0.4002524455915544,4.0,2.0,6.25,4.25,4.015505206640553,5.584494793359447,0.0,15.0,randomised,pooled_all_seeds
full_objective,100,36.038329108925794,50.47922124879918,5.047922124879918,39.42244030530422,6.971860607468011,62.205337245410064,55.233476637942054,26.144401744161158,45.93225647369043,0.22,186.9810017052641,return_lstm_ppo,pooled_all_seeds
raw_pnl,100,36.3825455839258,50.42312070109231,5.042312070109231,39.636466555304224,7.730085607467998,62.492305370410065,54.76221976294207,26.499613926511707,46.26547724133989,0.22,187.4931717052641,return_lstm_ppo,pooled_all_seeds
mean_abs_inventory,100,4.2558775,2.086139760508024,0.2086139760508024,3.9982499999999996,2.7561875000000002,5.519375,2.7631875,3.8469941069404276,4.664760893059573,0.0,11.78025,return_lstm_ppo,pooled_all_seeds
