n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag,learner_seed,training_env_seed
10,44.8691360587689,22.619996061483043,45.02262155876945,3.5,-0.0003742596431118727,-0.0001301438153313029,0.0004999730578959245,0.0003609896866438796,0,baseline_untrained,0,70000
10,42.162592968133296,19.0589405703527,42.461515968133384,7.4,-0.1675983580186963,0.1147497435418889,0.008275961574856773,0.0049692369165312885,16000,timestep_16000,0,70000
10,41.56757029527959,23.535149123325372,41.88845379527994,7.2,-0.1265291060930118,0.1593909363085404,0.011351481706948403,0.011043406954600897,32000,timestep_32000,0,70000
10,44.3959831473811,26.09687037719153,45.09267714738131,12.0,-0.22874802508614958,0.1493092774067074,0.018962730858756143,0.015184644408461666,48000,timestep_48000,0,70000
10,43.75480326769856,21.51927147012849,44.184711767698715,8.8,-0.20989447825029492,0.05444041204061359,0.01718998973859443,0.005142377897854278,64000,timestep_64000,0,70000
10,40.29960416794576,43.61142002758275,41.362257667945855,16.2,-0.36796976402401926,0.047947541293036196,0.02838934293020652,0.008022377032229985,80000,timestep_80000,0,70000
10,29.090620733565828,59.586763871218444,31.18491173356565,21.9,-0.423690153735131,0.14786444721054287,0.020156002622134305,0.007337388483627446,96000,timestep_96000,0,70000
10,15.858072607762546,79.38013038814864,18.520855857762037,23.8,-0.4391197849050164,0.11239471720755101,0.04525185242279417,0.016803999394503173,112000,timestep_112000,0,70000
10,12.316081226644004,90.89617069766194,15.749836226645652,26.9,-0.4886249124750495,0.044850876934826374,0.04375582825974035,0.0024372886143471566,128000,timestep_128000,0,70000
10,14.155382854573187,86.83050519025943,16.869467854573507,24.4,-0.5048697988599539,-0.07026753631830215,0.028116025632835783,0.0056769475032561936,144000,timestep_144000,0,70000
10,-127.37625446902803,318.8896175892474,-100.7759837190224,75.4,-0.8150618229806423,-0.0716398522128351,0.05963321292891569,0.010514259945595503,160000,timestep_160000,0,70000
10,-25.516088662442435,150.24141233094383,-18.874053412441526,38.5,-0.6082796072386205,-0.04739874254451133,0.03409659765575275,0.007371981229546976,176000,timestep_176000,0,70000
10,18.658096041827157,84.02714296854955,20.894333291826296,21.9,-0.49258129283487795,-0.08350408089775592,0.030970184277691937,0.009212548580147598,192000,timestep_192000,0,70000
10,5.686881326332757,96.59647851505942,8.65015682633275,25.1,-0.5294454190291464,-0.13393914944846183,0.039154754968320375,0.012467311227229966,200000,final_post_training,0,70000
