metric,n,mean,std,se,median,iqr_low,iqr_high,iqr,ci_lo,ci_hi,loss_rate,max_abs,agent_type,training_seed,level
raw_pnl,100,24.821211100731997,37.01532336462712,3.701532336462712,24.85673604742246,6.64006586256037,43.53973768603359,36.89967182347322,17.56620772126508,32.076214480198914,0.23,153.31170059439023,hamilton_ppo,4.0,within_training_seed
full_objective,100,24.636989325731996,37.032514333016344,3.7032514333016344,24.654433547422464,6.466168987560367,43.36271581103358,36.896546823473216,17.37861651646079,31.8953621350032,0.23,152.77780309439024,hamilton_ppo,4.0,within_training_seed
mean_abs_inventory,100,2.8858325000000002,1.7326255770422414,0.17326255770422413,2.3341250000000002,1.550125,3.8200000000000003,2.2698750000000003,2.546237886899721,3.2254271131002796,0.0,7.2785,hamilton_ppo,4.0,within_training_seed
terminal_abs_inventory,100,4.56,3.4269284182542217,0.34269284182542215,4.0,2.0,7.0,5.0,3.8883220300221724,5.231677969977827,0.0,14.0,hamilton_ppo,4.0,within_training_seed
raw_pnl,100,42.26135962599408,93.41394752634127,9.341394752634127,44.21211994562111,-13.848043367232549,108.46338437335324,122.31142774058578,23.952225910831192,60.570493341156975,0.26,272.0216880746475,return_lstm_ppo,4.0,within_training_seed
full_objective,100,40.9326917259941,93.53283776040698,9.353283776040698,43.37039731072349,-14.654087742232543,108.09174249835324,122.74583024058579,22.60025552495433,59.26512792703386,0.27,270.4840880746475,return_lstm_ppo,4.0,within_training_seed
mean_abs_inventory,100,8.301160000000001,3.5729851674712694,0.3572985167471269,8.648375,5.56475,10.667000000000002,5.1022500000000015,7.600854907175632,9.00146509282437,0.0,17.3185,return_lstm_ppo,4.0,within_training_seed
terminal_abs_inventory,100,14.89,6.09337278682274,0.6093372786822739,15.0,10.75,19.0,8.25,13.695698933782744,16.084301066217257,0.0,31.0,return_lstm_ppo,4.0,within_training_seed
raw_pnl,100,21.761559806812496,61.38057131764602,6.138057131764603,24.638760990733232,-0.49759835973061683,47.819110315471846,48.31670867520246,9.730967828553876,33.79215178507111,0.25,299.7803735742086,return_mlp_ppo,4.0,within_training_seed
full_objective,100,21.325941181812496,61.44178422413784,6.144178422413784,24.261299740733243,-0.7026096097306137,47.69916094047185,48.401770550202464,9.28335147388148,33.36853088974351,0.25,296.50336857420865,return_mlp_ppo,4.0,within_training_seed
mean_abs_inventory,100,3.7819325,2.8030759279129778,0.2803075927912978,2.8497500000000002,1.84475,4.737125,2.892375,3.2325296181290564,4.331335381870944,0.0,14.8835,return_mlp_ppo,4.0,within_training_seed
terminal_abs_inventory,100,8.07,6.844971611601934,0.6844971611601933,6.5,3.0,10.0,7.0,6.728385564126022,9.411614435873979,0.0,30.0,return_mlp_ppo,4.0,within_training_seed
