n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,mean_episode_length,total_timesteps,tag,learner_seed,training_env_seed
5,23.492962016672667,34.31106877193155,23.658085548731172,4.6,-0.0008864136726158335,0.0006509905158540592,0.001199941861766383,0.0027471142164282366,276.6,0,baseline_untrained,0,70000
5,17.199846240811993,35.71259542591248,17.38157652214723,5.0,0.0852952275310043,0.05835605104368339,0.03639433815669984,0.05178279804299902,276.6,8000,timestep_8000,0,70000
5,16.50241817885962,29.738319186525555,16.631318902502642,4.0,0.08329169925595872,0.08921739320012802,0.07770651404748685,0.07729779359632218,276.6,16000,final_post_training,0,70000
