n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,mean_episode_length,total_timesteps,tag,learner_seed,training_env_seed
5,23.7033754469266,34.40543279897211,23.883932693856465,4.8,-0.0023082300025403565,0.0008108661963335749,0.00139123886445477,0.0009210893500106334,276.6,0,baseline_untrained,0,70000
5,20.497692065819756,36.01556152386881,20.651866771682403,5.4,0.03028499356969997,0.07507873251152024,0.05101800632832917,0.027165275509350984,276.6,16000,timestep_16000,0,70000
5,32.826655427950435,31.970300991978434,33.00421930209203,6.4,-0.037735259126729065,0.15834323743483508,0.06018943148892817,0.048507618754301575,276.6,32000,timestep_32000,0,70000
5,32.28506371917261,39.33045268052052,32.514141472941866,7.6,-0.08099777527663261,0.1704718794428561,0.09914096206313408,0.05743529812500965,276.6,48000,timestep_48000,0,70000
5,20.155187970798522,24.11502474347154,20.293991684676172,4.2,0.15712309108080041,0.16673091484909838,0.06342346244619089,0.07047439128952696,276.6,64000,timestep_64000,0,70000
5,18.041177211285852,31.60378081101431,18.299232312075354,6.0,0.3345661915768684,0.13152619644678626,0.12294979201225881,0.0901204787220284,276.6,80000,timestep_80000,0,70000
5,30.284796139855008,35.88274899232755,30.519396664241604,6.2,0.09697095449754277,0.09504144463345708,0.05351697293430994,0.1296194206783639,276.6,96000,timestep_96000,0,70000
5,7.440239855507963,77.21285667396731,9.617946624037666,19.4,0.22631832240762179,-0.17664486851404465,0.06681113944566587,0.2219263164809524,276.6,112000,timestep_112000,0,70000
5,21.322699464651727,44.55520321196157,22.088018335208822,10.6,0.20357083015626032,0.03628275637526337,0.06724087706670184,0.2070086963570939,276.6,128000,timestep_128000,0,70000
5,20.020109221067795,38.129174360897814,20.3833536179633,7.4,0.23664628590416065,0.05573344294894931,0.0706489679786736,0.11140551709420739,276.6,144000,timestep_144000,0,70000
5,11.302258002035533,56.61468778703799,11.958360512876741,9.4,0.36078168610171485,0.006645766411458808,0.09354204842425626,0.08145981157377352,276.6,160000,timestep_160000,0,70000
5,16.831255247860778,50.991906723621845,17.40069716297366,8.8,0.38532795043445356,0.042921572830730045,0.158349097789376,0.11439511531458053,276.6,176000,timestep_176000,0,70000
5,17.510851351581852,48.8019517419311,17.94453396328784,7.0,0.4027851132469943,0.10220155312439975,0.14872068571412259,0.11476409117719785,276.6,192000,timestep_192000,0,70000
5,15.457795780362142,36.5132907784602,15.767441742918617,6.4,0.45736407321040734,0.1865706817329129,0.1609827287566322,0.1311134342954665,276.6,200000,final_post_training,0,70000
