n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag,learner_seed,training_env_seed
10,44.85015590406327,22.582035881226126,44.99995315406384,3.5,-0.0009225146522721843,0.002986508944950765,0.00020254868769661703,0.00018069932035591162,0,baseline_untrained,1,70000
10,47.02214326366542,18.998032952887957,47.19818401366584,5.2,-0.08448241766393184,0.11152195987980813,0.006388381711674992,0.0026032639483585416,16000,timestep_16000,1,70000
10,45.00397046736832,18.90794613463067,45.22114946736893,6.2,-0.11996064652018248,0.11000178976356983,0.00839991599452969,0.010083602227992742,32000,timestep_32000,1,70000
10,44.541134394451895,25.74573005121385,45.20950664445155,11.8,-0.22265097950138152,0.15123892928510904,0.011243774641976019,0.008427888210197002,48000,timestep_48000,1,70000
10,42.008386926309036,23.345168056490387,42.18054967630919,4.7,-0.13666215536091478,0.0035772959567293584,0.010443798247096568,0.003210117108069848,64000,timestep_64000,1,70000
10,46.16531816321557,21.905044061833834,46.27493066321599,3.0,-0.030659029871807433,-0.0007588205933974678,0.00940386191485402,0.002731474613676117,80000,timestep_80000,1,70000
10,46.8963889206908,21.814454824383468,47.01992842069107,3.4,-0.062406433731876314,-0.0132776160976151,0.013737062444534242,0.0013313102486243633,96000,timestep_96000,1,70000
10,45.47465337690233,21.25747621309503,45.58924587690249,3.5,-0.08252003168193624,-0.031092267448920758,0.010424977830735318,0.0017065585867616143,112000,timestep_112000,1,70000
10,39.92317383901945,20.028993261917122,40.13759283902031,5.8,-0.153188162426278,0.042619240851607176,0.01927528033535432,0.009230114440260895,128000,timestep_128000,1,70000
10,41.50056347634743,20.0446482232904,41.65930522634751,4.2,0.018077387648329023,0.16257678997758776,0.015030316448348015,0.01321562622139128,144000,timestep_144000,1,70000
10,39.069620989996366,18.239123858583202,39.17073398999666,3.3,0.0902965723128058,0.201836719045043,0.015786493548149837,0.009916743725283663,160000,timestep_160000,1,70000
10,35.22527004198369,21.84937816481794,35.57405104198374,8.1,-0.043499657915113496,0.3914343844860792,0.02049337641649638,0.01718803135925227,176000,timestep_176000,1,70000
10,33.779598253058005,15.674138772692395,33.898616253058336,3.2,0.17375949655976147,0.42328528484851125,0.023439761772400536,0.01122773637355319,192000,timestep_192000,1,70000
10,35.49362655415484,17.033880327889705,35.693343054155264,5.3,0.060817244309280066,0.43697495688945054,0.020858266267148207,0.01028495590240181,200000,final_post_training,1,70000
