n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,mean_episode_length,total_timesteps,tag,learner_seed,training_env_seed
5,23.492962016672667,34.31106877193155,23.658085548731172,4.6,-0.0008864136726158335,0.0006509905158540592,0.001199941861766383,0.0027471142164282366,276.6,0,baseline_untrained,0,70600
5,23.789736767083646,35.84296168746261,24.000999631863603,6.0,-0.03645054442285384,0.018294759955477212,0.04465903853352874,0.03061437480190771,276.6,8000,timestep_8000,0,70600
5,20.54680031028959,43.14277762054681,20.81372516096414,7.4,-0.008473385631969428,0.03344072306707814,0.03645257128531674,0.09254800440828895,276.6,16000,final_post_training,0,70600
