n_episodes,mean_cumulative_reward,std_cumulative_reward,mean_raw_pnl,mean_terminal_abs_inventory,action_mean_bid,action_mean_ask,action_std_bid,action_std_ask,total_timesteps,tag,learner_seed,training_env_seed
10,44.85293548055616,22.62359579973916,45.00642098055671,3.5,-0.0011330527181548178,-0.00012086087004829551,0.0006215250272517825,0.0001869100590500324,0,baseline_untrained,4,70000
10,46.04564692051951,20.01725596794935,46.163646920520165,3.2,0.0025883367974696737,0.03396637368951924,0.005281755250488937,0.007676052583884718,16000,timestep_16000,4,70000
10,44.62948590316355,23.586093061317275,44.8353694031636,5.5,-0.04575378065779805,0.16740250654034317,0.005012063055515633,0.009765296476668824,32000,timestep_32000,4,70000
10,46.14500631429812,19.194689817952995,46.25606631429934,3.0,0.03916904429588467,0.11502747438633815,0.006852903447647416,0.01810128983604092,48000,timestep_48000,4,70000
10,41.46225705233384,18.734249357688842,41.78459805233406,8.2,-0.1789168140076101,0.1342320682514459,0.020364614022655443,0.014779410206471917,64000,timestep_64000,4,70000
10,42.94101493645972,21.624101839216507,43.14159643646026,6.0,-0.19326904672533274,-0.017707337698014452,0.017447095772876377,0.01458729354691845,80000,timestep_80000,4,70000
10,38.23969008997564,29.641669562670454,38.885175839975645,11.8,-0.28005460219495,0.05156112698828801,0.041375705563607826,0.005980360222822228,96000,timestep_96000,4,70000
10,38.37725969543517,29.872717042223464,38.90749419543558,10.4,-0.3021577770590782,-0.028951545672211795,0.0372240135242732,0.007029976989078294,112000,timestep_112000,4,70000
10,54.520724316598475,24.092126036167,54.67380706659884,3.9,-0.25127643437609076,-0.18171942567527294,0.031437784803920406,0.02719561955514634,128000,timestep_128000,4,70000
10,47.93311873339492,26.127108833149002,48.15820423339513,6.2,-0.2577238970991224,-0.09506730522150174,0.016334265041316427,0.013305879913566894,144000,timestep_144000,4,70000
10,49.628087102837306,30.514366912325055,49.930948602837944,8.5,-0.3497539297744632,-0.15540030799210072,0.024201749956154393,0.017053726487905683,160000,timestep_160000,4,70000
10,58.840216051220935,28.35954243321707,59.038068551220945,4.0,-0.23602975597977638,-0.24910762426555158,0.01962499502625206,0.03277984549799277,176000,timestep_176000,4,70000
10,68.82228454695704,40.4736880910752,69.10653329695654,4.1,-0.22118004496507346,-0.25081546242106706,0.015640799072081494,0.0563394652224787,192000,timestep_192000,4,70000
10,69.39076263338752,56.71392379630685,70.072581633389,7.8,-0.14757992113269866,-0.2706813589474186,0.017609479881616385,0.07173099655968695,200000,final_post_training,4,70000
