group,learner_seed,n_updates,num_timesteps,policy_loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,log_std_mean,advantage_mean,advantage_std,advantage_min,advantage_max,return_mean,return_std,actor_grad_norm_mean,critic_grad_norm_mean,actor_param_update_norm,critic_param_update_norm,frac_sampled_action_clipped,frac_sampled_action_near_bound
E_reduced_log_std,0,10,4000,0.0012107831628381937,91.60141788482666,0.15191416949033737,0.005554449278861284,0.07442500014789402,0.00018584728240966797,0.2255716323852539,2.8677053451538086,9.39021110534668,-39.28289031982422,63.32831573486328,2.9144253730773926,9.391083717346191,1.2862837995210856,5.032050078540639,0.05426651984453201,1.545574426651001,0.006375,0.026
E_reduced_log_std,0,20,8000,-0.0010649943110533045,76.77316123962402,0.14145876541733743,0.005813240073621273,0.07384999977890402,-0.009687066078186035,0.22528840601444244,1.2159961462020874,8.810972213745117,-60.960914611816406,41.51959991455078,3.789332389831543,8.768604278564453,1.0404574854091095,3.224220348260459,0.045531053096055984,1.5939438343048096,0.00525,0.019
E_reduced_log_std,0,30,12000,-0.0006802997540522515,69.53924003601074,0.14532688796520232,0.004715117625892162,0.05414999972563237,0.0388331413269043,0.2242671549320221,2.4673588275909424,8.27360725402832,-40.91960144042969,39.330596923828125,5.897110462188721,8.439087867736816,1.0289660329400407,6.902437585744001,0.05261243134737015,1.2730594873428345,0.010125,0.02825
E_reduced_log_std,0,40,16000,0.0005723833678261147,33.58460599899292,0.15250120788812638,0.003851556684821844,0.03157500008121133,0.07878607511520386,0.22434084117412567,2.3709628582000732,5.692955017089844,-32.50490951538086,25.474422454833984,8.461319923400879,5.931404113769531,1.040039389518378,6.2664034950576175,0.04206475242972374,1.0065929889678955,0.007375,0.0255
E_reduced_log_std,0,50,20000,-0.00013178713705856991,84.94489185333252,0.15314310178160667,0.0043359617702662945,0.041499999947845936,0.060491085052490234,0.22380727529525757,4.067699909210205,8.88478946685791,-32.27812957763672,58.625160217285156,12.257396697998047,9.16635513305664,1.0125390123333449,16.525090521658296,0.038897641003131866,1.1298813819885254,0.004625,0.0165
E_reduced_log_std,0,60,24000,-0.0007627977516509433,86.95362155914307,0.15874816134572028,0.004100007005035877,0.03397499983664602,0.05655795335769653,0.22315946221351624,3.312197208404541,9.161437034606934,-27.632356643676758,65.45417785644531,15.295059204101562,9.432046890258789,1.000710756925875,13.855711684251668,0.02841888926923275,0.918921947479248,0.004625,0.014
E_reduced_log_std,0,70,28000,-0.0005129840299356125,82.08020404815674,0.16442375496029854,0.003981241025030613,0.03707500005606562,0.0966109037399292,0.22254014015197754,1.2554913759231567,9.148778915405273,-44.392494201660156,38.971405029296875,16.179866790771484,9.625554084777832,1.0393508294583496,8.688823805176082,0.025643352419137955,0.8423947691917419,0.005875,0.0185
E_reduced_log_std,0,80,32000,-0.0007052597345318645,53.90950141906738,0.1696403856575489,0.0033901308197528124,0.01747499985154718,0.2568996548652649,0.22203348577022552,0.4261113405227661,7.698956489562988,-47.43753433227539,27.56497573852539,16.17432403564453,8.93116569519043,0.9306135658646714,9.848723318394867,0.0371466800570488,1.2225703001022339,0.005125,0.0185
E_reduced_log_std,1,10,4000,0.0012441806205461025,91.50495754241943,0.15044668719172477,0.008825796656310558,0.07070000015199185,0.00017899274826049805,0.22551721334457397,2.8760414123535156,9.38602352142334,-39.281646728515625,63.33039855957031,2.9067318439483643,9.386863708496094,1.1762526602632006,4.959204591249671,0.055191874504089355,1.5163347721099854,0.006375,0.026
E_reduced_log_std,1,20,8000,-0.0009141969789110505,92.45252056121826,0.1407388263940811,0.005563367158174515,0.06995000039227307,-0.01709461212158203,0.22509890794754028,0.7947169542312622,9.720606803894043,-72.91997528076172,46.017024993896484,3.27697491645813,9.638572692871094,1.0294190141879525,3.4350256164453543,0.03949707746505737,1.7573262453079224,0.005,0.0175
E_reduced_log_std,1,30,12000,-0.00115160890241242,76.33078868865967,0.14845076262950896,0.004415016155689955,0.038525000130757686,0.03331804275512695,0.2237815260887146,2.6632540225982666,8.65233325958252,-36.2632942199707,47.4089241027832,5.7566609382629395,8.800177574157715,0.9683964447105596,6.957274613584814,0.05183282494544983,1.3649060726165771,0.0085,0.0235
E_reduced_log_std,1,40,16000,0.000568699715434926,40.04275568008423,0.15805247604846953,0.01063506118953228,0.04785000006202608,0.08128291368484497,0.22349393367767334,2.2562241554260254,6.25639009475708,-36.587318420410156,31.63663673400879,8.193523406982422,6.527289867401123,1.1162396040306772,6.1007984061574385,0.03611791133880615,1.1035526990890503,0.00675,0.0205
E_reduced_log_std,1,50,20000,0.00026777683101244067,79.61078437805176,0.16059404313564302,0.006860086228698492,0.04714999999385327,0.08227062225341797,0.22276675701141357,3.9806020259857178,8.607163429260254,-31.716442108154297,49.60639190673828,11.822896957397461,8.9846830368042,1.0760575582417473,15.495985018569593,0.050665006041526794,1.1098220348358154,0.00275,0.01125
E_reduced_log_std,1,60,24000,-7.476099740597598e-05,105.75921924591064,0.16789024263620378,0.003919776529073715,0.03219999982509762,0.037158846855163574,0.22225123643875122,3.693021535873413,10.116053581237793,-30.554702758789062,79.30260467529297,15.255078315734863,10.309408187866211,0.993907622116821,16.437341248249215,0.030664434656500816,1.0421340465545654,0.003,0.0095
E_reduced_log_std,1,70,28000,-0.0014437352792105252,100.67255477905273,0.17232248887419702,0.0052812425419688225,0.028925000047311186,0.08385962247848511,0.22179150581359863,0.6993805170059204,10.237773895263672,-65.6839599609375,31.56494140625,15.525707244873047,10.696077346801758,0.9469822309659502,10.082828687722952,0.04754602164030075,1.1457809209823608,0.004375,0.01225
E_reduced_log_std,1,80,32000,-0.0007379125868028513,59.81595699310303,0.1771358336508274,0.005219030659645796,0.03595000009983778,0.27858173847198486,0.2211526781320572,0.6577324271202087,7.910734176635742,-43.02500915527344,30.406463623046875,15.349425315856934,9.313720703125,1.0460379402738476,7.938201481405198,0.027637502178549767,0.771412193775177,0.002625,0.01175
E_reduced_log_std,2,10,4000,0.0015736993721220571,91.4957032775879,0.14876644685864449,0.009466416202485561,0.08757500048261135,0.0003241300582885742,0.22595688700675964,2.8600914478302,9.380664825439453,-39.29383850097656,63.322418212890625,3.0635182857513428,9.382185935974121,1.2997130067154308,5.004965675322021,0.05104483664035797,1.553977131843567,0.006375,0.026
E_reduced_log_std,2,20,8000,-0.0010482017181871917,82.75701095581054,0.13753327175974847,0.005209948401898146,0.061024999720975755,-0.00989687442779541,0.22584621608257294,0.715666651725769,9.204386711120605,-67.01889038085938,41.596187591552734,3.4014477729797363,9.159174919128418,1.0109530379507001,3.277277726326546,0.04106844589114189,1.807096004486084,0.007,0.02225
E_reduced_log_std,2,30,12000,-0.0007578149890854569,98.14495361328125,0.13989372193813324,0.0053498107008636,0.04314999993890524,0.019078075885772705,0.22499218583106995,2.439628839492798,9.855814933776855,-49.52937316894531,45.499691009521484,5.535358905792236,9.951196670532227,1.1199793974783048,6.515357804372064,0.05378106236457825,1.4951726198196411,0.011,0.031
E_reduced_log_std,2,40,16000,0.0012412366954260535,31.128134212493897,0.14762803077697753,0.005997623782604933,0.031074999799020588,0.06701159477233887,0.22435054183006287,2.218017578125,5.493895053863525,-32.34743881225586,25.128599166870117,7.882074356079102,5.687772750854492,0.9520315113191089,5.65610083734369,0.036090172827243805,1.1091042757034302,0.008,0.02725
E_reduced_log_std,2,50,20000,-3.188797805925958e-05,67.69001220703124,0.15407368719577788,0.005789359100162983,0.042375000049360095,0.06140851974487305,0.22363516688346863,4.171464920043945,7.848085880279541,-27.576461791992188,49.622657775878906,11.764851570129395,8.100753784179688,1.0970615596737538,16.43289387408704,0.045907776802778244,1.2139447927474976,0.005125,0.01625
E_reduced_log_std,2,60,24000,-0.0018549115263463989,121.48983055114746,0.15976354911923407,0.004517449997365475,0.04282499987632036,0.04247039556503296,0.22318853437900543,3.7595553398132324,10.794184684753418,-31.168729782104492,85.82308959960938,15.368895530700684,11.030970573425293,1.0161989251290002,17.006719707613964,0.03203025087714195,0.896112322807312,0.005125,0.01625
E_reduced_log_std,2,70,28000,-0.001887510645826116,173.94701751708985,0.16293605372309686,0.004252356011420488,0.035449999910779295,0.05521112680435181,0.22298282384872437,0.16897888481616974,13.446616172790527,-78.1227035522461,51.37549591064453,14.963641166687012,13.833931922912598,0.9685900588926444,13.492705276470298,0.03228917717933655,1.1911523342132568,0.006875,0.02325
E_reduced_log_std,2,80,32000,-0.0012808255855610718,101.69573547363281,0.1652634596824646,0.004020583350211382,0.029049999788403513,0.18604624271392822,0.2224072515964508,-0.2642073333263397,10.310223579406738,-67.41423034667969,35.064212799072266,13.783088684082031,11.427946090698242,0.981691707529182,10.097857622925579,0.03346562013030052,1.118528962135315,0.007,0.0245
