learner_seed,timestep,policy_hash,wall_clock_elapsed_seconds,log_std_bid,log_std_ask,action_std_bid,action_std_ask,n_eval_seeds,det_mean_objective,det_std_objective,det_se_objective,det_mean_raw_pnl,det_loss_rate,det_mean_quoted_spread,det_median_quoted_spread,det_mean_fills,det_mean_abs_inventory,det_mean_signed_inventory,det_terminal_abs_inventory,det_terminal_signed_inventory,det_running_penalty,det_terminal_penalty,det_frac_near_bound,stoch_mean_objective,stoch_std_objective,stoch_se_objective,stoch_mean_raw_pnl,stoch_loss_rate,stoch_mean_quoted_spread,stoch_median_quoted_spread,stoch_mean_fills,stoch_mean_abs_inventory,stoch_mean_signed_inventory,stoch_terminal_abs_inventory,stoch_terminal_signed_inventory,stoch_running_penalty,stoch_terminal_penalty,stoch_frac_near_bound
0,176000,7921f09811d113ba7ee9c658ff43d283037943c05cf4d86e9ab36483769ba5db,480.3069977760315,-1.6771262884140017,-1.5745750665664673,0.186910331249237,0.2070955336093902,50,43.7391055067239,42.23373656942543,5.972752304617399,43.87743624692748,0.04,3.0062033635577463,3.003984324821127,32.08,2.5892195927824178,-0.8058126112812097,3.64,-1.48,0.1180107402035851,0.02032,0.0,39.964193527573165,31.98009254626152,4.522668060486976,40.12934007613908,0.06,3.006416734594473,3.00252352268528,36.28,2.9713718689047925,-0.9711562401254202,3.68,-1.92,0.1435065485659096,0.02164,0.0
0,192000,487b562437e23c1f3cd2a5be779a28cef116d8b331864785225d9f8f89f8c875,521.2590894699097,-1.6710965633392334,-1.5901645421981812,0.1880407631397247,0.2038920521736145,50,43.10190709949108,43.98240909458608,6.22005194474054,43.248743742038535,0.08,3.01570563673635,3.0143110598536644,32.22,2.704482826343997,-0.5749654925706266,3.7,-0.98,0.1250566425474502,0.02178,0.0,40.74319761468604,37.28368049688597,5.272708661388139,40.94469574023917,0.08,3.0198722921571943,3.022474812463817,36.1,3.083794223659804,-0.6998990251072347,4.34,-1.02,0.1684781255531316,0.03302,0.0
0,200000,f2e54c5182a40dff248d56c390b834867c4e6a76bdab7ce3230e9ee7420d734a,552.9100775718689,-1.669044017791748,-1.6009129285812378,0.1884271055459976,0.201712280511856,50,43.662001239247694,40.940863452692064,5.789912435006209,43.80592689074635,0.04,3.029208386747033,3.0286780282659427,33.78,2.726331101536477,-0.4496513562769194,3.46,-0.86,0.1245056514986432,0.01942,0.0,42.75369394479507,35.77678344857192,5.059601237105568,42.90485174161509,0.06,3.033363718645947,3.030318929282836,37.1,2.7684997285909465,0.1202301387208712,3.58,-0.18,0.131897796820022,0.01926,0.0
0,300000,2f597e2eaccc405ebe810e701d7b1f06d5648c02f58cf43d093d0c83791d9545,700.515549659729,-1.691094994544983,-1.7130197286605835,0.1843175739049911,0.1803204417228698,50,42.70258682267282,43.645347187802265,6.172384192747239,42.86860411722759,0.06,2.94462982954722,2.9433037121210326,32.74,2.8717938559402865,-1.4460538936405,4.18,-2.82,0.1392372945547696,0.0267799999999999,0.0,38.07077321909106,44.75687397245407,6.329577818126793,38.24847082988621,0.14,2.9443563437424443,2.9442540625188194,34.88,2.881559893413821,-1.7726249133366818,4.56,-3.16,0.145937610795151,0.03176,0.0
0,400000,1e27bb759d6e5d70b25a42246c68b138db9612bd9711fe8de05b8a4ce95177e4,865.5758666992188,-1.7064231634140017,-1.717792510986328,0.1815138757228851,0.1794618666172027,50,45.7948425633071,57.085005467696426,8.073038894055857,46.06970248455887,0.1,2.910307173925324,2.9084086915628,37.14,3.7648826476863975,-1.8313793596060617,5.82,-3.98,0.2277199212517726,0.0471399999999999,0.0,42.70699174461298,57.37284217361817,8.113745151382188,42.9876199584948,0.08,2.910995045820487,2.916002412227364,40.22,3.7058368638171095,-2.02184870268668,5.9,-4.58,0.2296882138818404,0.05094,0.0
0,500000,c988290680a1529ab45382e612fdf644b0d9b258b411f7b543edc43bc968c5d4,1025.2900607585907,-1.7849005460739136,-1.7494882345199585,0.1678137481212616,0.1738629043102264,50,44.45556392469579,69.44877154610829,9.821539461065704,44.877101677543486,0.18,2.8047199777794742,2.806632310866532,38.58,4.741955417405424,-4.3878133744275685,7.66,-7.66,0.3469177528477021,0.07462,0.0,39.98689702090939,55.61796072454873,7.865567436819094,40.48042560724214,0.22,2.805293548570769,2.801083301477181,41.44,5.079493074260656,-4.832242805967971,8.28,-8.28,0.4058885863327436,0.08764,0.0
0,600000,fa0db16d0ca66e59675d2d759128b29258f99640c2d48a8a94b9aed4208edbb2,1201.7850778102877,-1.863505721092224,-1.8337286710739136,0.1551278382539749,0.1598165482282638,50,41.20375658266735,60.4574621609021,8.549976293460595,41.63923343668274,0.22,2.7869623548004894,2.791936363467625,37.42,5.0155648666798776,-4.915471039060808,7.86,-7.86,0.3634968540153994,0.07198,0.0,43.51177500238773,72.76507607378434,10.29053574506558,43.991298674903625,0.2,2.7868816149176983,2.785577224129791,40.84,5.182285885874564,-5.052640923387562,8.4,-8.4,0.3964436725158906,0.08308,0.0
0,700000,caa8180cd1aed072dc3ed7cf9f4048f453c19027936aa913deee0813e861d0b5,1395.8388974666595,-1.857201337814331,-1.888054132461548,0.1561089158058166,0.1513660550117492,50,42.41352458404741,73.58795196171413,10.406907969151591,43.14234067053143,0.26,2.71026265788712,2.7144574987986108,41.32,6.402614811061494,-6.329961763364028,10.96,-10.96,0.5906960864840238,0.13812,0.0,35.14272272001317,81.72838833383943,11.558139521261076,35.99420709133115,0.26,2.715380378045114,2.7158804621153347,43.98,6.92627373200135,-6.785054610287553,11.5,-11.5,0.6978643713179765,0.15362,0.0
0,800000,e645165af389e01c94bd61d050d2ca910da769481cd4ca7266d7c85e8ae03cd6,1583.6024012565613,-1.8904510736465452,-1.976052045822144,0.1510036885738372,0.1386153995990753,50,43.860355175276425,61.696471438014,8.725198665820368,44.35387635381974,0.16,2.792959244876584,2.793578507381262,42.5,4.96740381593119,-4.357778840424737,8.62,-8.5,0.3977811785433108,0.09574,0.0,38.74471658120425,63.492927598073656,8.979255932396875,39.30573874445518,0.24,2.79514738152094,2.7935975355326805,44.66,5.415144188153769,-4.796484089523404,9.22,-9.06,0.454322163250922,0.1067,0.0
0,900000,7a2bbe91ff081d259634cc0d22d5be34475e9ba4a28f51051e0e9f3be21a4ce1,1803.818610906601,-1.9066729545593264,-1.9990533590316768,0.1485738754272461,0.135463461279869,50,44.644630326647686,49.81774404141826,7.0452929270205145,44.92482882183614,0.08,3.0020584981221226,3.0031208208770144,41.68,3.667760982473687,-0.5412097839492409,5.44,-1.92,0.2344384951884511,0.0457599999999999,0.0,40.45661077115708,45.638399083472365,6.454244294884244,40.72765042825679,0.06,3.001601354840202,3.002336126557946,43.76,3.591792423647141,0.0248852728531551,5.28,-1.08,0.2269596570997065,0.04408,0.0
0,1000000,9a9b4d57c8ea85663696fe858bfb59e073ab0ff6865933130bc15194c02c98fb,1991.4889569282527,-1.95441997051239,-2.1110732555389404,0.141646608710289,0.1211079210042953,50,47.61094960691963,54.07679390120291,7.6476135344735825,48.01409413764902,0.1,3.200560170610749,3.2038959448203004,41.42,4.242969701409018,2.232271854757571,7.3,4.22,0.3280845307293816,0.0750599999999999,0.0,45.578031323681046,53.310923641402354,7.539303123630767,46.0567232602871,0.12,3.2125093340451074,3.219110321571746,43.32,4.39656020985561,2.7715437623905173,8.24,5.12,0.3849719366060568,0.09372,0.0
1,16000,e990742f4234f778eaa8659371e62f5964160201499cb1674f4b1e0fbd9efc8a,55.27486181259155,-1.5110477209091189,-1.5374157428741455,0.2206786274909973,0.2149358540773391,50,41.75478331184311,41.20773449822725,5.827653700206264,41.89102770993838,0.08,3.034931295675798,3.0345081893049444,28.46,2.6092571556973017,-0.3295287548691834,3.7,-0.42,0.1161443980952792,0.0201,0.0,34.496960789333485,41.83071685539608,5.9157567100689965,34.625411237685,0.08,3.036790968951725,3.035859260231497,31.42,2.5577927846601547,-0.1285823064853881,3.62,-0.3,0.1090704483515149,0.01938,0.0
1,32000,c013d97c699049a79f9f095bac9a27cdba1935aff60c8abc6b9298d090b91512,106.96030616760254,-1.535228252410889,-1.5378280878067017,0.215406522154808,0.2148472070693969,50,42.33045447922636,43.47008582026433,6.147598492454018,42.47008036137492,0.08,3.051260944044041,3.0510033142424025,28.36,2.6355542339137923,-0.080541577377103,3.76,-0.12,0.1183458821485606,0.0212799999999999,0.0,38.89823737129089,39.595640432276646,5.599669171017411,39.07641655764557,0.08,3.0553608617625905,3.0527751632544198,32.26,2.8599917579344547,0.4132325610695281,4.06,0.74,0.1527991863546819,0.02538,0.0
1,48000,ea629fcfbc5c066e3f26b2282480ead6bbcc7f31133ba88a4b51a37af26a2165,160.92154216766355,-1.5609886646270752,-1.5391793251037598,0.2099284082651138,0.2145571112632751,50,40.36841579325744,40.63087215518363,5.746073045290803,40.52387961036142,0.08,3.095516957282828,3.0968206576327955,29.74,2.7848782313864264,0.3463485850133607,3.94,0.66,0.1319638171039759,0.0235,0.0,40.59654609473567,45.98093463822145,6.502686137596359,40.75883292122938,0.06,3.102707355827357,3.1042939020591938,33.88,2.864768191588399,0.7334482315656211,4.0,1.2,0.138686826493725,0.0236,0.0
1,64000,3cbf2f652d4d0f980b5597c8afe7141d4fcd03a8f936ef057cab00cdbdc4f5cf,217.1836178302765,-1.5741312503814695,-1.5479122400283811,0.2071874588727951,0.2126915454864502,50,42.827817326779865,44.45802127950857,6.287313664975268,42.993028885381534,0.06,3.0445571463977443,3.0432764584654786,29.74,2.806941109852842,-0.0606947394366865,4.22,-0.26,0.1379515586016823,0.02726,0.0,38.59267405182539,39.95303232422961,5.650212017085617,38.77634230698899,0.12,3.0439849083467494,3.0379163341008626,33.34,3.064539699824224,-0.4305807473459864,4.1,-0.7,0.1578082551635996,0.0258599999999999,0.0
1,80000,7a9b22a0bffb795014d95765ce7089a985651f9e6f2f449a88b107faf450ef8d,267.80509996414185,-1.5821555852890017,-1.5384186506271362,0.2055315673351287,0.2147203683853149,50,42.01249242390052,40.39987527937002,5.7134051538266615,42.17529214779297,0.06,3.068748081412011,3.0707925598035195,30.76,2.7904970528292488,0.1472193866325808,4.04,0.24,0.1369197238924444,0.02588,0.0,36.970744579126425,38.25812394667364,5.410515775633675,37.183979443815886,0.14,3.068364083182139,3.0744296237699595,34.46,3.252729122145075,-0.406814832074203,5.02,-0.62,0.1771348646894585,0.0361,7.662835249042145e-05
1,96000,7c9602d2892eb027e3000c33717cdb5441a1bb06de362578551b0087d310c2f2,323.99347138404846,-1.6035171747207642,-1.5541356801986694,0.2011876702308654,0.2113719880580902,50,42.12343440956823,47.103611132923845,6.661456570092921,42.32229380915695,0.06,3.1236198009213307,3.1198853468475445,31.1,3.158623240677741,1.236105833437623,4.46,1.78,0.1694393995887207,0.02942,0.0,37.55422656242101,44.08404729685287,6.234425757150631,37.81439133045316,0.14,3.1260861544124885,3.12647888796124,34.9,3.5615213445597185,1.5522783951596677,5.14,1.98,0.2219447680321463,0.03822,0.0
1,112000,3ffa112d854ce380368ffd490cbcdab1010df06e5b940fa6613ffd9d544dec20,381.4490292072296,-1.6253474950790403,-1.5579349994659424,0.1968432664871215,0.2105704694986343,50,44.60147317499754,39.22879434302756,5.547789299545452,44.75264410116948,0.06,3.061589919490085,3.0603531806445496,31.02,2.7128899494865584,0.5708476310618584,3.82,0.5,0.1285909261719263,0.02258,0.0,39.26108253150518,42.28981590015307,5.980683119625783,39.42501605866105,0.1,3.0623005748571126,3.0597779335920188,34.26,2.8707438798243827,0.4657517608475994,3.98,0.3,0.1399535271558625,0.02398,0.0
1,128000,208109cfcdbcc29d81da449b016d2b010995b8f2f058f6ff6a0ff83c2ab8af2c,453.9184155464173,-1.6220680475234983,-1.5518946647644043,0.197489857673645,0.2118462175130844,50,43.88981998743033,44.357610357028186,6.273113416137052,44.04586560031817,0.06,3.0195799402846677,3.019183915750321,30.0,2.691501624725282,-0.1084630354405659,3.88,-0.56,0.1306456128878521,0.0254,0.0,42.91024119497195,40.08192782749026,5.668440593969629,43.079655063780585,0.12,3.016003766923125,3.022237866516384,34.22,2.9999086742011825,-0.336398447504838,4.5,-1.18,0.1429938688086379,0.02642,0.0
1,144000,a54a81242a2f8c6982c02407fd50e82c7a267b98157945019687d4f368d76519,516.2694752216339,-1.6497248411178589,-1.5601184368133545,0.1921027451753616,0.2101111859083175,50,43.55273866221855,39.82760800115674,5.632474339211505,43.69864189979635,0.06,3.0571043369980853,3.057924256392002,31.38,2.6425429427134803,0.0648411043662533,3.66,-0.18,0.1242032375778076,0.0217,0.0,42.39269162263941,39.01153497467058,5.517064185017147,42.561956575813454,0.08,3.0536571351984185,3.050500574736163,35.32,3.0238740499737014,-0.2964850880850596,3.92,-1.0,0.1462249531740559,0.02304,0.0
1,160000,d952151056938dbf87759faa66330655a4ea2ba519c6f6ca52b2f907f7160757,573.8784275054932,-1.674526333808899,-1.5878536701202393,0.1873969286680221,0.2043637782335281,50,43.88501254629181,36.53217587046981,5.166429857901753,44.01659946571336,0.06,3.046910826065138,3.049616862034074,31.48,2.501562885488501,-0.0225067445434714,3.36,-0.2,0.1130669194215653,0.01852,0.0,39.01127475032327,34.84028093626753,4.927159781695834,39.17030242180982,0.12,3.0468655192350425,3.045933099128033,34.92,2.802623527736279,-0.0139668544476869,3.76,-0.32,0.1367876714865569,0.02224,0.0
1,176000,4304d8e03ae25b709a82e11d23c0b78d182fe8c2746081b5d6c6bbee13083d13,624.0653049945831,-1.6852704286575315,-1.6035722494125366,0.1853943020105362,0.2011765837669372,50,44.14083513915645,40.84674311429723,5.776601809100898,44.28232386654442,0.04,3.045396588245607,3.045719454980221,32.6,2.635934602750565,-0.2414418796101617,3.4,-0.52,0.1220887273879871,0.0194,0.0,40.00016034985844,31.29148938895307,4.425284868071122,40.15917358306114,0.08,3.045376622017636,3.042856110056192,36.7,2.9478948135208123,-0.3386189231883451,3.42,-0.58,0.1398732332027131,0.01914,0.0
1,192000,db1a7d50f074ccf0c888ea0010a7a3f41e599f7177dac095db196db4ff5a5c15,671.6876072883606,-1.6857620477676392,-1.6178611516952517,0.1853031516075134,0.1983224153518676,50,44.826935831765056,40.37847117633041,5.710378156545756,44.98162710451906,0.06,3.066656323193734,3.064587986423906,32.5,2.780332743060985,0.2941440424706046,3.78,0.42,0.1330312727540058,0.0216599999999999,0.0,39.13666784376324,40.18584850590332,5.683137197251905,39.33532745382573,0.1,3.070919844233578,3.073381977495996,36.68,2.9294053993751543,0.1550768146509174,4.28,0.28,0.1678196100624888,0.03084,0.0
1,200000,cb8e60c53bc0d9f8ed816544fa126fa99cfa0e60c3d1dcab55ffc3c6b5738ba2,719.7499270439148,-1.6872801780700684,-1.6283823251724243,0.1850220710039138,0.1962467730045318,50,42.84729696720921,40.44823390070069,5.720244095641012,42.99628741639929,0.06,3.0644880281170206,3.063888141112729,34.02,2.7688741066565603,0.1762906766724201,3.5,0.06,0.1291704491900831,0.01982,0.0,41.75290529483287,34.88421415563379,4.933372877162482,41.89825053629056,0.08,3.06832148522062,3.061597041704702,37.1,2.794112908730587,0.7258249596786043,3.42,0.78,0.12856524145768,0.01678,0.0
1,300000,31475a2bda6160619d0eeeeb52cab8b6fb177344bf6df07d9ec4a11059988184,904.4464664459229,-1.7113142013549805,-1.6856187582015991,0.18062824010849,0.1853297054767608,50,42.11321785549424,54.667470480320034,7.731147817389941,42.37587304188467,0.08,3.1528358935082035,3.1493379630151,33.64,3.4510714570176897,1.2286342977499265,5.48,2.32,0.2177751863904312,0.04488,0.0,34.1461275211736,53.3890360995415,7.550349893399836,34.43650138601878,0.16,3.149534384660639,3.146900038547706,36.66,3.44941705402742,1.1724778725793776,5.66,2.38,0.2365938648451935,0.05378,0.0
1,400000,3a064e8313127342b3f85d0253f47052f50773eaee39e2c819e4fd0a5e06d00a,1082.5907125473022,-1.7330272197723389,-1.6759809255599976,0.1767485439777374,0.1871245205402374,50,47.97601385143575,58.16753366471341,8.226131499843127,48.372169854253855,0.1,3.10866070777983,3.117660652931801,35.5,4.135199140553831,1.3090814206089496,6.9,1.58,0.3250560028181088,0.0711,0.0,45.49783881492548,64.02884729110154,9.05504642221916,45.930175665812655,0.18,3.1159656858969744,3.125539558523906,39.28,4.366255200760379,1.4562964694328226,7.04,1.64,0.3555368508871821,0.0768,0.0
1,500000,6774304fa9174d2014d4b61b2ec5ce813a8c1018cb0fd5ee1d90fc9ea816f534,1279.1318531036377,-1.8322491645812988,-1.7151875495910645,0.1600531637668609,0.1799299716949463,50,47.36710009395119,49.21366405327804,6.959863115821906,47.58548216124121,0.04,2.9331448633259987,2.92864240441309,32.58,3.245605248099323,-0.9744678698775658,5.14,-2.62,0.1797620672900238,0.03862,0.0,40.79812156728714,45.22979829688823,6.396459417485884,41.07822925383006,0.12,2.9241990979815204,2.916601191572531,35.14,3.680256370430506,-1.3687953694436497,5.82,-3.22,0.2306076865429239,0.0495,0.0
1,600000,a3a972fa9bc30607b3eb9f38156d73ce0e8c130d37ac0c1af2fc6fb61e9eae41,1516.3249752521515,-1.9175772666931152,-1.8274729251861568,0.1469625830650329,0.1608194559812545,50,41.48660381273758,54.34706420755525,7.685835527748603,41.78712540892548,0.14,2.810252580866209,2.805772186010299,31.1,3.8098357105938265,-2.820975220970799,6.38,-5.3,0.245861596187901,0.05466,0.0,40.15033758807993,58.9930865208505,8.34288230440362,40.46604372135036,0.16,2.8064134704181254,2.807277131215009,33.48,3.8143490829810616,-2.985584368381658,6.44,-5.72,0.2570261332704261,0.05868,0.0
1,700000,e6ca933af3bc1068bbe32bb8fbea7b4489e637b476dab285710ad403acd70dee,1662.971037864685,-1.9269943237304688,-1.8884506225585935,0.1455851197242736,0.1513060480356216,50,45.90488454902098,68.27071888473539,9.654937655975376,46.30391215295982,0.12,2.7981738168932937,2.7923777762307624,33.94,4.290963874594273,-3.1724123342950707,7.42,-6.42,0.3186076039388476,0.08042,0.0,40.35850960640482,53.51733092589478,7.568493521740947,40.72289539022635,0.12,2.793680361220004,2.793904420505499,35.1,4.196632328925859,-3.373561098934064,7.5,-6.9,0.2908457838215146,0.07354,0.0
1,800000,1b4a1fdbbff57d7f10ef6c71f318af2f3a5c33bcf3ddaa21be3e47907c0a03b6,1812.7581510543823,-1.9692070484161377,-1.9300459623336792,0.1395674794912338,0.145141527056694,50,49.6464916676855,60.3918271117671,8.54069409579522,50.04841167541316,0.06,3.06094653875672,3.066063026366629,36.46,4.278362672703134,0.743469085023665,7.14,0.3,0.3290600077276365,0.07286,0.0,39.59217069568204,46.90728250593922,6.633691509396547,39.93411259201108,0.14,3.0524706982061423,3.0757664309098054,37.52,3.968772979568932,0.2497653491355563,6.8,-0.44,0.2765818963290419,0.06536,0.0
1,900000,d9b13639cf3ba5145e4d109dc3cd6b7d2bb91614db4d7acea4c4bc60a73e26cb,1973.9024596214292,-2.0178253650665283,-1.9551682472229004,0.132944256067276,0.1415406614542007,50,48.43116938999924,64.70252823744518,9.150319295322312,48.94688471526147,0.12,3.189825426052398,3.1801808607502142,38.12,4.684339568876479,2.8277810358599798,7.44,3.52,0.4291553252622225,0.0865599999999999,0.0,46.4734920952116,61.68557378277822,8.723657504637117,46.9673791589016,0.2,3.1928576669460567,3.204606080036065,40.06,4.930101962419831,2.989399782974768,7.82,3.82,0.4117470636900118,0.08214,0.0
1,1000000,72ff9dcdd89b02b61ad2abef8e83d2a835ae076108f61d9516560549d898e5bc,2124.0106942653656,-2.0763285160064697,-2.069277048110962,0.125389739871025,0.1262770444154739,50,48.785593588323245,69.88759773448761,9.883598855778756,49.29543301247544,0.12,3.1412876056849077,3.120287331241556,38.42,4.610099118805596,1.9589404604602232,8.06,2.18,0.4126594241521965,0.09718,0.0,49.596822603092605,49.73854152914363,7.0340920003172345,50.11520973430132,0.12,3.160633224348609,3.171511750670913,40.18,4.492855910129603,2.393712966934592,8.18,2.78,0.4167671312087095,0.10162,0.0
2,16000,8ead2897a52839e63fef7eea46e93d6c4cfceecdfd139e1acd356fa4f42d370e,45.56509733200073,-1.5111418962478638,-1.4964438676834106,0.2206578552722931,0.2239250540733337,50,40.43104284131494,31.07984804147932,4.395354261675492,40.551247244233416,0.08,3.065279654255781,3.062761234604587,28.46,2.4426260661202424,0.1883234822244863,3.22,0.3,0.1029844029184824,0.01722,0.0,35.04935824616352,40.000514574725926,5.656927021348006,35.16933436318953,0.1,3.0661902032122663,3.061912291603984,31.76,2.3758690246112337,0.3419511434795854,3.48,0.16,0.1011361170260133,0.01884,0.0
2,32000,b479d76de92b521d09349a7e3fe8c0cb7790f5feff1fa075d27ddc4c4ea78b44,86.88356518745422,-1.5391778945922852,-1.493710160255432,0.214557409286499,0.2245380282402038,50,40.04427907822767,31.74741681259711,4.489762742668645,40.16648264061239,0.08,3.090904808953918,3.089989338084492,28.1,2.4539657684370866,0.4478814264453548,3.26,0.7,0.1043035623847226,0.0179,0.0,37.90028643584652,36.43929567717689,5.153294614998685,38.05674155951877,0.08,3.0924717380675064,3.093454902858247,31.4,2.767512447662408,0.8806374622071731,3.92,1.32,0.1341751236722599,0.0222799999999999,0.0
