n_updates,num_timesteps,policy_loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,log_std_mean,advantage_mean,advantage_std,advantage_min,advantage_max,return_mean,return_std,actor_grad_norm_mean,critic_grad_norm_mean,actor_param_update_norm,critic_param_update_norm,frac_sampled_action_clipped,frac_sampled_action_near_bound,log_std_bid,log_std_ask,action_std_bid,action_std_ask,learning_rate,total_loss
600,240000,-0.001200794790698274,126.84036315917969,0.5069502520561219,0.0026607553008943796,0.007474999967962503,0.5537256002426147,0.18789401650428772,-0.18314038217067719,11.42661190032959,-86.71353149414062,64.2850112915039,18.90184783935547,17.1047420501709,0.5941263457016658,17.020345931828352,0.07968088239431381,0.6986739039421082,0.0,0.0,-1.695556402206421,-1.6487458944320679,0.1834970861673355,0.19229091703891754,0.0003,40.75672912597656
610,244000,-0.001904145039986176,110.26339294433593,0.5091184383630752,0.003435687394812703,0.01740000009536743,0.6267075538635254,0.1873074620962143,-0.8955032825469971,10.591695785522461,-91.69548797607422,61.1807861328125,17.28986167907715,17.33568000793457,0.5577929642002801,11.838519020867972,0.10374211519956589,0.7499913573265076,0.0,0.0,-1.6975098848342896,-1.6529932022094727,0.18313899636268616,0.19147592782974243,0.0003,43.666316986083984
620,248000,-0.0010176050121190182,67.78855922698975,0.5135951972007752,0.0010479234624654055,0.021475000027567148,0.6886491179466248,0.18719089031219482,-0.18223907053470612,8.51218032836914,-44.55278015136719,40.63580322265625,14.507734298706055,15.255125045776367,0.5890990857254352,14.513890916041698,0.04861357435584068,0.8447554111480713,0.0,0.0,-1.6932390928268433,-1.6583184003829956,0.18392279744148254,0.1904589831829071,0.0003,34.48974609375
630,252000,-0.001182863028113843,211.57164611816407,0.5124831598997116,0.0037819587159901857,0.008049999978393316,0.3590254783630371,0.1876021921634674,-2.5033421516418457,14.974929809570312,-94.8270263671875,60.19715118408203,16.174596786499023,18.70442771911621,0.6394121611865433,40.34223161017629,0.07180025428533554,0.9627427458763123,0.0,0.0,-1.6887198686599731,-1.6583735942840576,0.18475587666034698,0.19044846296310425,0.0003,102.96913146972656
640,256000,-0.0006917801404215406,92.02592502593994,0.5025935345888137,0.0020835823379456997,0.0062499999208375815,0.5623623132705688,0.18877798318862915,-0.11651168763637543,9.721145629882812,-74.93099212646484,47.25398254394531,16.68531036376953,14.694679260253906,0.642003213797517,14.067009860677134,0.07348933070898056,0.6515946388244629,0.0,0.0,-1.6791380643844604,-1.6553703546524048,0.18653467297554016,0.19102129340171814,0.0003,41.74387741088867
650,260000,-0.0014324759118695507,81.56298320770264,0.4928830009698868,0.0019049302209168673,0.015475000003352762,0.5475451350212097,0.18948188424110413,0.5559560060501099,9.124226570129395,-52.33339309692383,62.520545959472656,16.658552169799805,13.564645767211914,0.5843288031883568,10.586058839960678,0.05874868482351303,0.654199481010437,0.0,0.0,-1.6866405010223389,-1.640808343887329,0.1851404458284378,0.19382329285144806,0.0003,37.00432205200195
660,264000,-0.001276823704098935,97.57749233245849,0.49614436745643614,0.0030487249605357647,0.012524999976158142,0.4771859049797058,0.18780355155467987,-1.0854606628417969,9.99215316772461,-44.248985290527344,77.25372314453125,15.631675720214844,13.819281578063965,0.5550719001838165,13.51689872106888,0.06594417244195938,0.9248190522193909,0.0,0.0,-1.697291374206543,-1.648032784461975,0.18317902088165283,0.1924280822277069,0.0003,41.40283203125
670,268000,-0.0013294767528132078,86.0133267211914,0.5064806824922562,0.00392983527854085,0.033175000082701446,0.4479528069496155,0.1880437433719635,0.28538286685943604,9.46757698059082,-48.89625930786133,80.3076400756836,16.07489776611328,12.742384910583496,0.6251448085845458,10.675638542570054,0.07600835710763931,1.0237021446228027,0.0,0.0,-1.6955771446228027,-1.6471699476242065,0.18349328637123108,0.19259418547153473,0.0003,58.889041900634766
680,272000,-0.0010367729932899206,175.20806610107422,0.5041672801971435,0.004564743489027023,0.017624999969266354,0.22047603130340576,0.18820899724960327,0.2155875265598297,13.466336250305176,-74.94464874267578,73.47413635253906,16.6722469329834,15.252278327941895,0.6286711993839528,16.203637845958234,0.08928903192281723,1.0078035593032837,0.0,0.0,-1.6963340044021606,-1.6447360515594482,0.1833544671535492,0.19306351244449615,0.0003,69.99752044677734
690,276000,-0.0017062193392790449,82.14639530181884,0.5078160905838013,0.003171127289533615,0.022099999939091505,0.46085238456726074,0.18708503246307373,-1.18270742893219,9.149386405944824,-60.46495819091797,35.677974700927734,14.60405445098877,12.460576057434082,0.6255176567503916,9.054878784801907,0.1072976291179657,0.851085901260376,0.0,0.0,-1.7030211687088013,-1.6500639915466309,0.18213242292404175,0.19203761219978333,0.0003,35.45847702026367
700,280000,-0.004729964358906726,80.104289894104,0.5211745768785476,0.007731092162430286,0.052349999989382924,0.4380093216896057,0.186109721660614,0.5146352648735046,9.041911125183105,-50.79533386230469,52.95661163330078,15.175277709960938,12.0613431930542,0.6400613066035512,8.874442680874315,0.12305828183889389,0.7300851941108704,0.0,0.0,-1.6997218132019043,-1.663444995880127,0.18273435533046722,0.1894850730895996,0.0003,45.454071044921875
710,284000,-0.004426202562984329,67.62021865844727,0.5302709782123566,0.00534428795799613,0.04404999990481883,0.46907347440719604,0.18518617749214172,0.2159649133682251,8.314253807067871,-51.70840835571289,45.1795539855957,15.64919376373291,11.410536766052246,0.5740725498627921,8.43880658582436,0.1301988810300827,1.0073903799057007,0.0,0.0,-1.7055131196975708,-1.6676326990127563,0.1816791445016861,0.18869322538375854,0.0003,33.677391052246094
720,288000,-0.002368150400382003,60.634464263916016,0.5407153671979904,0.004512670449912548,0.03579999994020909,0.5204374194145203,0.1840345710515976,-0.3541961908340454,7.874032497406006,-50.36215591430664,36.83424377441406,14.878422737121582,11.370368003845215,0.6475851392622219,9.02905999659505,0.06408733874559402,1.0991965532302856,0.0,0.0,-1.7104085683822632,-1.6751652956008911,0.18079189956188202,0.18727721273899078,0.0003,25.124183654785156
730,292000,-0.0006604686329330445,55.7552303314209,0.5522939032316208,0.004032447934150696,0.018724999949336053,0.5283055901527405,0.18313932418823242,0.7789432406425476,7.624023914337158,-40.05582809448242,49.19635772705078,15.989048957824707,11.100790023803711,0.6476529694891443,9.084278152855703,0.08129014074802399,1.2477507591247559,0.0,0.0,-1.7159403562545776,-1.679409384727478,0.1797945648431778,0.18648406863212585,0.0003,30.059728622436523
740,296000,-0.000920589484229275,129.79131874084473,0.5554441267251968,0.004193733911961317,0.018774999952875078,0.4041453003883362,0.1837402880191803,-1.855110764503479,11.541604995727539,-82.90937805175781,49.669837951660156,14.006742477416992,14.951888084411621,0.6167614202561036,16.580409891315085,0.07388953864574432,0.7746148705482483,0.0,0.0,-1.7102545499801636,-1.6784621477127075,0.18081976473331451,0.18666082620620728,0.0003,80.31208038330078
750,300000,-0.0009659312716576097,103.78004722595215,0.553582261800766,0.002431900007650256,0.01505000002682209,0.5092111825942993,0.18297898769378662,-1.0538246631622314,10.392441749572754,-69.3584213256836,63.1927490234375,13.562658309936523,14.8344087600708,0.6633657162133573,17.439248535434526,0.08381383866071701,0.9212368726730347,0.0,0.0,-1.7113142013549805,-1.6856187582015991,0.18062824010849,0.18532970547676086,0.0003,47.421424865722656
760,304000,-0.004888232023453112,58.25540943145752,0.5647457641363144,0.006701301783323288,0.07327500017359853,0.5411148071289062,0.18192638456821442,0.6446145176887512,7.836599349975586,-56.694766998291016,36.84052658081055,14.61831283569336,11.568462371826172,0.5703323833247135,9.484846158233417,0.10408756881952286,1.072194218635559,0.0,0.0,-1.7220704555511475,-1.6865512132644653,0.17869578301906586,0.18515698611736298,0.0003,34.98836898803711
770,308000,-0.0007336363133657864,193.6265584564209,0.5706795632839203,0.001607022830285132,0.011899999999441207,0.3757978677749634,0.18203070759773254,-1.49014151096344,13.919872283935547,-73.75808715820312,139.25755310058594,13.098816871643066,17.618650436401367,0.7961874508740153,19.23929641867987,0.053778961300849915,0.5573458075523376,0.0,0.0,-1.7106810808181763,-1.696528673171997,0.18074263632297516,0.18331877887248993,0.0003,103.58634185791016
780,312000,-0.002389107843000966,40.627242946624754,0.5700918316841126,0.0038476816844195127,0.041024999963119625,0.6382474899291992,0.1819358468055725,1.1018341779708862,6.4586381912231445,-44.127838134765625,49.87370300292969,13.829756736755371,10.738289833068848,0.5939348103882095,8.191369752443018,0.0934692770242691,0.8036684989929199,0.0,0.0,-1.7104777097702026,-1.6977649927139282,0.18077939748764038,0.18309228122234344,0.0003,21.65023422241211
790,316000,-0.001448987313976975,97.59444225311279,0.5706416350603104,0.004342668689787388,0.020175000089220702,0.35055261850357056,0.1817394345998764,0.3058410584926605,10.037030220031738,-67.4912109375,54.674217224121094,14.681368827819824,12.45469856262207,0.6175873207464697,10.685464740522427,0.0628158375620842,0.7029673457145691,0.0,0.0,-1.7081798315048218,-1.702191710472107,0.18119528889656067,0.18228356540203094,0.0003,52.5948371887207
800,320000,-0.002139081623875425,151.73132247924804,0.5735488462448121,0.005031372420489788,0.03535000008530915,0.27608948945999146,0.18162252008914948,0.28276658058166504,12.364563941955566,-93.19393920898438,62.79181671142578,14.081276893615723,14.532366752624512,0.6216041777106905,11.505684806621257,0.08339017629623413,0.4717901051044464,0.0,0.0,-1.699646234512329,-1.7120418548583984,0.18274815380573273,0.18049685657024384,0.0003,68.92123413085938
810,324000,-0.0023339842828467195,256.2715007019043,0.571595333814621,0.004810864105820656,0.017949999910779297,0.24474763870239258,0.18213501572608948,-2.1788458824157715,16.41649055480957,-148.25889587402344,53.672325134277344,11.981156349182129,18.890100479125977,0.6150918426812804,35.4132715633548,0.08347710967063904,1.2942413091659546,0.0,0.0,-1.69600248336792,-1.710060954093933,0.1834152787923813,0.18085476756095886,0.0003,137.31077575683594
820,328000,-0.0005548345026487312,137.33786766052245,0.5692662334442139,0.0027270629070699215,0.0019249999662861229,0.15331965684890747,0.18170517683029175,0.7587562799453735,12.225857734680176,-58.284996032714844,59.94449234008789,12.359501838684082,13.286775588989258,0.6403339925847713,23.86363342741298,0.06349392235279083,1.3321226835250854,0.0,0.0,-1.6964317560195923,-1.7143884897232056,0.183336541056633,0.1800737977027893,0.0003,71.7371826171875
830,332000,-0.0017363089347235316,96.65588081359863,0.5773624449968338,0.0028608893044292927,0.009975000019185245,0.28518253564834595,0.18069469928741455,2.8392772674560547,9.839865684509277,-71.5020751953125,67.07174682617188,15.783219337463379,11.638354301452637,0.5706394456812647,16.337024814317484,0.07042772322893143,1.00275456905365,0.0,0.0,-1.708884835243225,-1.7130123376846313,0.1810675859451294,0.18032178282737732,0.0003,54.56639862060547
840,336000,-0.0038701564897688544,61.4087463760376,0.5900922268629074,0.005893871188163757,0.046625000000931324,0.4300711154937744,0.17991143465042114,0.5882999300956726,7.987212657928467,-41.916778564453125,45.8878173828125,16.314220428466797,10.579981803894043,0.631827172028385,10.461993056620086,0.12436803430318832,0.7607038617134094,0.0,0.0,-1.7162550687789917,-1.7143269777297974,0.17973798513412476,0.18008486926555634,0.0003,38.38106918334961
850,340000,-0.001261026434510133,87.53997722625732,0.5906810307502747,0.0033797617070376873,0.02704999998677522,0.3603947162628174,0.18046677112579346,0.8168820142745972,9.57053279876709,-63.0915641784668,65.77983093261719,16.793371200561523,11.966856956481934,0.6019810520337932,12.060926578040778,0.060928236693143845,0.9936735033988953,0.0,0.0,-1.7140204906463623,-1.710399866104126,0.18014007806777954,0.18079346418380737,0.0003,39.10043716430664
860,344000,-0.0012313535315363034,77.49914356231689,0.5858064210414886,0.0036255891900509596,0.02357500001322478,0.4400866627693176,0.18028828501701355,0.6669521331787109,8.927199363708496,-44.738895416259766,47.52833557128906,17.597095489501953,11.93039608001709,0.5944352053290323,8.452753548298714,0.0983039140701294,1.1610908508300781,0.0,0.0,-1.725657343864441,-1.7008923292160034,0.17805597186088562,0.18252058327198029,0.0003,42.27763748168945
870,348000,-0.00043204109783618884,69.25645122528076,0.5874127602577209,0.0039033181965351105,0.00782499996945262,0.48396211862564087,0.18062734603881836,0.11041925102472305,8.587043762207031,-38.24730682373047,53.287559509277344,18.769495010375977,11.953715324401855,0.5750239355898837,13.837601821238781,0.06131618469953537,0.7468991875648499,0.0,0.0,-1.7279317378997803,-1.6949782371520996,0.17765145003795624,0.1836032271385193,0.0003,36.611793518066406
880,352000,-0.0023012783797137716,65.38884719848633,0.5797022700309753,0.0031667344737797976,0.026125000091269612,0.593994677066803,0.18159127235412598,-0.6797611117362976,8.220324516296387,-37.827613830566406,32.35287857055664,17.540958404541016,12.900992393493652,0.5862623992579924,11.538569212278707,0.06946252286434174,0.6760004162788391,0.0,0.0,-1.7284327745437622,-1.6840533018112183,0.17756246030330658,0.18562006950378418,0.0003,29.02967071533203
890,356000,-0.003123589642503428,58.54999145507813,0.5747041922807693,0.004751789849251509,0.04567500034812838,0.6623259782791138,0.18152038753032684,1.8951462507247925,7.735983371734619,-44.12532424926758,66.88360595703125,19.28914451599121,13.31271743774414,0.6114473336607952,12.647561003856703,0.09221473336219788,1.1093343496322632,0.0,0.0,-1.7347679138183594,-1.6787899732589722,0.17644116282463074,0.18659962713718414,0.0003,28.277170181274414
900,360000,-0.0016262092013304941,77.18511573791504,0.5774646836519242,0.004766096826642752,0.022925000158138573,0.5884526968002319,0.1808549016714096,0.5782228112220764,9.107133865356445,-37.157081604003906,53.667030334472656,20.196470260620117,14.196192741394043,0.6256382391647675,17.91899481728702,0.1005491390824318,1.0820037126541138,0.0,0.0,-1.7396981716156006,-1.6812753677368164,0.17557339370250702,0.1861364245414734,0.0003,47.30781555175781
910,364000,-0.0018077970419180932,63.4692183303833,0.5833961313962936,0.0041515035554766655,0.023299999935552478,0.673172116279602,0.1809510886669159,0.5946934223175049,8.014810562133789,-42.52954864501953,58.5118293762207,20.262035369873047,14.019539833068848,0.6233473126161715,9.978670134005135,0.06547527015209198,1.0190954208374023,0.0,0.0,-1.7385406494140625,-1.6813344955444336,0.17577673494815826,0.18612541258335114,0.0003,34.40068435668945
920,368000,-0.0013482766203334906,170.97868591308594,0.5771167075634003,0.004205717705190182,0.016725000054575504,0.4732407331466675,0.18167676031589508,0.7945917844772339,13.141053199768066,-90.33529663085938,82.94935607910156,20.920093536376953,18.10606575012207,0.6620567827475022,22.724620797840085,0.08163756132125854,0.7802443504333496,0.0,0.0,-1.7322826385498047,-1.6794670820236206,0.17688018083572388,0.1864733099937439,0.0003,83.24671173095703
930,372000,-0.0014872214858270994,150.13245429992676,0.5718679869174957,0.0027447661850601435,0.012025000024586917,0.5417476892471313,0.18204273283481598,-1.6866905689239502,12.442927360534668,-76.26854705810547,53.924644470214844,19.50014305114746,18.381046295166016,0.6813196473706405,23.451961832838222,0.08112090080976486,1.1316215991973877,0.0,0.0,-1.728191614151001,-1.679430365562439,0.1776052862405777,0.18648016452789307,0.0003,80.52489471435547
940,376000,-0.0024554612440942057,119.30024871826171,0.5690839213132858,0.003965970128774643,0.024375000083819032,0.5941818952560425,0.18213938176631927,-0.3452827036380768,11.037923812866211,-63.25764465332031,71.82292938232422,18.046499252319336,17.32693099975586,0.6270107422001463,14.385499054269198,0.0717073604464531,1.121406078338623,0.0,0.0,-1.7271406650543213,-1.679395318031311,0.17779205739498138,0.18648669123649597,0.0003,63.429412841796875
950,380000,-0.0015826218255606372,185.0489306640625,0.567711769938469,0.0033182043116539717,0.011024999944493175,0.4951632022857666,0.18225647509098053,-0.6491597890853882,13.976957321166992,-66.75970458984375,70.25186157226562,19.520862579345703,19.671483993530273,0.668963167852122,30.707601672733066,0.07391783595085144,1.0622042417526245,0.0,0.0,-1.7281948328018188,-1.6771374940872192,0.17760471999645233,0.18690823018550873,0.0003,86.85971069335938
960,384000,-0.0024153846725799666,188.00315650939942,0.5671822094917297,0.0048355464823544025,0.02627500019967556,0.4274592399597168,0.18236351013183594,-1.1803256273269653,14.445115089416504,-143.87168884277344,82.4400863647461,17.545734405517578,19.09052276611328,0.6754653752872366,48.92864366602302,0.0643598884344101,1.184078574180603,0.0,0.0,-1.727175235748291,-1.6769616603851318,0.17778590321540833,0.18694110214710236,0.0003,79.90050506591797
970,388000,-0.00183540037752973,110.92402648925781,0.5691538059711456,0.004385783802717924,0.02827500007580966,0.6458641290664673,0.18176543712615967,1.278322458267212,10.648051261901855,-48.0414924621582,70.5284194946289,17.60751724243164,17.893083572387695,0.683839380847136,17.0504212412071,0.062132276594638824,1.060610055923462,0.0,0.0,-1.7344874143600464,-1.676431655883789,0.1764906346797943,0.18704020977020264,0.0003,63.74611282348633
980,392000,-0.0010235268222255377,95.47205841064454,0.5738046026229858,0.0029284628108143806,0.02390000009443611,0.6145151853561401,0.18174147605895996,0.47381702065467834,10.106486320495605,-52.03553009033203,78.82361602783203,17.871295928955078,16.277833938598633,0.6549936640357575,18.99216384953148,0.08038138598203659,0.8540382385253906,0.0,0.0,-1.7373274564743042,-1.674014687538147,0.17599010467529297,0.18749281764030457,0.0003,43.38798904418945
990,396000,-0.0014088289706545786,73.09027683258057,0.5723781037330627,0.002456572139635682,0.026024999991059304,0.5862850546836853,0.18191412091255188,1.9498870372772217,8.795351028442383,-31.66830825805664,66.5948486328125,20.03160858154297,13.674220085144043,0.5987082843819543,18.212484455730763,0.0754312053322792,0.8568506240844727,0.0,0.0,-1.735252022743225,-1.6741230487823486,0.1763557493686676,0.18747250735759735,0.0003,40.522708892822266
1000,400000,-0.0020478867726807957,356.7474153137207,0.5708594530820846,0.0038157321978360415,0.019574999972246588,0.2956409454345703,0.18193653225898743,-0.2271391600370407,19.141815185546875,-205.653076171875,115.73445129394531,17.88981056213379,22.807939529418945,0.7276209217208173,33.97673665727906,0.07308302819728851,1.21314537525177,0.0,0.0,-1.7330272197723389,-1.6759809255599976,0.17674854397773743,0.18712452054023743,0.0003,183.40489196777344
1010,404000,-1.435514512850844e-05,160.02434844970702,0.5729390144348144,0.002791739534586668,0.002849999973550439,0.54502272605896,0.18137282133102417,-4.04660701751709,12.663328170776367,-80.1644287109375,110.85810852050781,15.124963760375977,18.773836135864258,0.6685637700722392,27.510863995387002,0.049427639693021774,1.1106133460998535,0.0,0.0,-1.7356300354003906,-1.679556965827942,0.17628909647464752,0.186456561088562,0.0003,54.71726608276367
1020,408000,-0.002151935084510477,102.4957682800293,0.5810452508926391,0.00872665736824274,0.042475000210106376,0.6300646066665649,0.180697500705719,-1.1773720979690552,10.380837440490723,-69.30552673339844,69.57542419433594,13.515954971313477,17.067480087280273,0.6697829220489774,18.060142199359685,0.09214002639055252,1.368699073791504,0.0,0.00025,-1.739811897277832,-1.6828606128692627,0.17555341124534607,0.18584159016609192,0.0003,53.47457504272461
1030,412000,-0.0013280303342820864,161.77539604187012,0.5859053057432174,0.003871354041621089,0.0322749999538064,0.5020756721496582,0.18044717609882355,-0.9164049625396729,12.855603218078613,-82.92744445800781,62.259117126464844,13.861875534057617,18.21842384338379,0.6024113044614787,16.487344826046844,0.0657331570982933,0.9094836711883545,0.0,0.0,-1.7412290573120117,-1.6842178106307983,0.1753048151731491,0.18558953702449799,0.0003,69.20256805419922
1040,416000,-0.0019880799386395686,64.72388446807861,0.5904640328884124,0.005773461889475584,0.035775000066496435,0.6975698471069336,0.17984718084335327,-0.9402129054069519,8.208857536315918,-59.179664611816406,40.11830139160156,12.470663070678711,14.926919937133789,0.6222635424907608,12.564352994618128,0.08325880765914917,1.1132259368896484,0.0,0.0,-1.7444652318954468,-1.6876375675201416,0.17473840713500977,0.18495595455169678,0.0003,39.9815559387207
1050,420000,-0.003781222987758519,193.88896644592285,0.5908263915777207,0.006162040866911411,0.053774999659508466,0.4561750292778015,0.18046239018440247,-1.2642414569854736,14.070066452026367,-148.9550323486328,97.94453430175781,11.726597785949707,19.079483032226562,0.6199674486674877,20.53204596975643,0.11491041630506516,1.3737279176712036,0.0,0.0,-1.7413259744644165,-1.6839622259140015,0.17528782784938812,0.185636967420578,0.0003,83.7370376586914
1060,424000,-0.0031994254320306934,88.82158855438233,0.5924235981702805,0.0034122909419238567,0.02149999993853271,0.40976226329803467,0.179146409034729,1.5035566091537476,9.937580108642578,-44.53402328491211,66.38484191894531,12.559223175048828,12.93502140045166,0.6042224474224416,19.583901625836006,0.07372165471315384,1.202370285987854,0.0,0.0,-1.7511301040649414,-1.6889402866363525,0.173577681183815,0.1847151517868042,0.0003,43.48098373413086
1070,428000,-0.001058943536396688,165.38399642944336,0.6025026017427444,0.005166871473193169,0.032650000075809656,0.25491201877593994,0.1791955977678299,0.9378076195716858,13.141757011413574,-84.9044189453125,138.03182983398438,12.726483345031738,15.224732398986816,0.7021716160750714,16.044257302779787,0.07903546094894409,0.924428403377533,0.0,0.0,-1.7488560676574707,-1.6905484199523926,0.17397283017635345,0.18441835045814514,0.0003,84.3480224609375
1080,432000,-0.0024810386138102336,90.55177013397217,0.6014867830276489,0.006073518190532923,0.05297500002663583,0.4286007285118103,0.17929194867610931,-0.6324417591094971,9.762677192687988,-85.7545394897461,51.177364349365234,12.246708869934082,12.915139198303223,0.7039303137917456,10.358480349089785,0.1192694678902626,1.459240198135376,0.0,0.0,-1.7434271574020386,-1.694647192955017,0.17491990327835083,0.183664008975029,0.0003,44.0723876953125
1090,436000,-0.0019506787209200383,132.35238746643066,0.5994186294078827,0.0031003851909190416,0.027799999956041575,0.435107946395874,0.17940270900726318,-1.6396042108535767,12.319037437438965,-111.86135864257812,57.93694305419922,10.819870948791504,16.39056968688965,0.717195042461706,28.753106848786743,0.06522487848997116,1.8884588479995728,0.0,0.0,-1.74598228931427,-1.6910172700881958,0.17447352409362793,0.18433190882205963,0.0003,61.049041748046875
1100,440000,-0.0022307575982980763,243.21012557983397,0.5998320466279984,0.0038065225817263126,0.017399999988265337,0.26005643606185913,0.17915105819702148,1.9150160551071167,16.14707374572754,-49.14237976074219,125.33639526367188,7.430261135101318,18.77130699157715,0.6608779325232663,37.340282237139775,0.041090819984674454,1.5481135845184326,0.0,0.0,-1.7496954202651978,-1.6902400255203247,0.17382687330245972,0.18447524309158325,0.0003,106.43184661865234
1110,444000,-0.002664287557207716,119.4311385345459,0.6055979597568512,0.003984461538493633,0.03109999998472631,0.3964173197746277,0.17845484614372253,0.22764892876148224,11.221606254577637,-88.32486724853516,54.023738861083984,11.68562126159668,14.44397258758545,0.6891210046740093,17.14427236233104,0.08183379471302032,1.1878899335861206,0.0,0.0,-1.7558608055114746,-1.6919978857040405,0.17275847494602203,0.18415124714374542,0.0003,45.740318298339844
1120,448000,-0.0019808147862604517,188.37848945617677,0.6131371241807938,0.0052830674685537815,0.02242500001564622,0.39866822957992554,0.17792364954948425,0.7266548871994019,13.858101844787598,-112.4163818359375,75.38310241699219,10.751951217651367,17.87091064453125,0.672934554884058,23.627907522718946,0.059775032103061676,0.6296210289001465,0.0,0.0,-1.7595701217651367,-1.6942964792251587,0.17211884260177612,0.18372842669487,0.0003,90.54295349121094
1130,452000,-0.001471569104875745,147.01829956054686,0.6146979939937591,0.004069357179105282,0.020000000088475644,0.1640026569366455,0.17823393642902374,0.9636698961257935,12.601457595825195,-59.09204864501953,124.95404052734375,13.187512397766113,13.782193183898926,0.704015754045444,28.26885345777194,0.05252726376056671,0.9179747104644775,0.0,0.0,-1.763070821762085,-1.6876670122146606,0.17151735723018646,0.18495051562786102,0.0003,56.59168243408203
1140,456000,-0.00042802787394393804,88.45952991485596,0.6111382079124451,0.0025404496118426323,0.02669999999459833,0.2574974298477173,0.1782761812210083,0.9468886852264404,9.487565994262695,-55.335227966308594,70.01396942138672,15.53481674194336,11.010468482971191,0.6294239439515866,8.659532362320709,0.1251358687877655,0.97700035572052,0.0,0.0,-1.7605977058410645,-1.6895081996917725,0.1719420701265335,0.1846103072166443,0.0003,48.10236740112305
1150,460000,-0.002328022718089775,176.15747314453125,0.6123319852352143,0.004234793595969677,0.029125000005587934,0.2589982748031616,0.17803236842155457,1.4614418745040894,13.372102737426758,-55.78119659423828,83.96987915039062,16.106029510498047,15.534242630004883,0.7151241034932397,15.352905265822992,0.06863366812467575,0.8981730937957764,0.0,0.0,-1.764668345451355,-1.6883665323257446,0.1712435632944107,0.18482115864753723,0.0003,92.894775390625
1160,464000,-0.0021762242238001052,129.55636863708497,0.617743369936943,0.0035149543546140194,0.025824999902397394,0.39604008197784424,0.17750237882137299,-0.9594296813011169,11.760062217712402,-96.93378448486328,52.392333984375,13.273974418640137,15.132322311401367,0.7546773886666865,21.062190570888255,0.05318991839885712,1.0459522008895874,0.0,0.0,-1.7706475257873535,-1.6885783672332764,0.17022274434566498,0.1847820281982422,0.0003,59.699798583984375
1170,468000,-0.002202500433960812,62.868926200866696,0.6362283444404602,0.0041392045095562935,0.023674999992363156,0.6239438056945801,0.17441526055335999,0.8905400037765503,8.127178192138672,-44.043922424316406,74.3310546875,15.241646766662598,13.25297737121582,0.67709204696069,12.27669903464946,0.0742369145154953,0.773278534412384,0.0,0.0,-1.787298560142517,-1.706947684288025,0.16741181910037994,0.18141868710517883,0.0003,25.27692985534668
1180,472000,-0.0004835425754805289,80.4814469909668,0.6547958832979203,0.0035837977193295956,0.02754999994300306,0.358256459236145,0.17509368062019348,0.7891302704811096,9.264729499816895,-64.01466369628906,45.64216232299805,17.044050216674805,11.565169334411621,0.6560326403598299,13.376356153849734,0.06669262051582336,0.7269189357757568,0.0,0.0,-1.7817050218582153,-1.704647421836853,0.16835086047649384,0.18183648586273193,0.0003,31.22730827331543
1190,476000,-0.000764777628290183,115.30319869995117,0.6523220330476761,0.003114106832072139,0.019099999940954147,0.3892778754234314,0.17398835718631744,2.372206211090088,10.785516738891602,-53.346561431884766,62.84754943847656,18.088546752929688,13.80127239227295,0.6739517171688699,17.64085770107008,0.053802892565727234,0.7467959523200989,0.0,0.0,-1.7895276546478271,-1.7096027135849,0.16703905165195465,0.18093766272068024,0.0003,45.532073974609375
1200,480000,-0.0024022886422040736,114.6020376586914,0.6665325009822846,0.00463764276355505,0.03147500000428408,0.37986916303634644,0.17314165830612183,0.7643871307373047,10.82507610321045,-64.790283203125,60.79682922363281,18.664159774780273,13.746408462524414,0.7553373095686802,13.234452020425207,0.07405631989240646,1.0045889616012573,0.0,0.0,-1.7981606721878052,-1.7110272645950317,0.16560322046279907,0.1806800812482834,0.0003,71.1781005859375
1210,484000,-0.00192483907825153,105.80530448913574,0.6745291823148727,0.004595509264618158,0.029825000101700427,0.4667399525642395,0.17240877449512482,-1.6207724809646606,10.572254180908203,-90.288330078125,54.73487091064453,17.659605026245117,14.47765064239502,0.7424413613240582,19.70105780288913,0.06815750896930695,1.2148096561431885,0.0,0.0,-1.8051317930221558,-1.7127739191055298,0.16445277631282806,0.18036477267742157,0.0003,44.82308578491211
1220,488000,-0.001986736474872577,117.16229507446289,0.6904812777042388,0.002672632923349738,0.030499999946914613,0.43595296144485474,0.17063841223716736,-0.10250720381736755,10.858329772949219,-66.23380279541016,55.60686111450195,19.509309768676758,14.457904815673828,0.722060015617257,10.820463438940893,0.09032326936721802,0.7591642141342163,0.0,0.0,-1.8220961093902588,-1.7170768976211548,0.1616864800453186,0.17959032952785492,0.0003,53.062774658203125
1230,492000,-0.0024368665195714147,88.24518051147462,0.6982164537906647,0.0028286222368478775,0.022050000014714896,0.46405577659606934,0.17141976952552795,1.6526120901107788,9.60781192779541,-52.069950103759766,57.45183563232422,21.547321319580078,13.123952865600586,0.7124865619103125,15.769053257800657,0.07062311470508575,1.329541802406311,0.0,0.0,-1.8266957998275757,-1.7043254375457764,0.16094449162483215,0.18189503252506256,0.0003,31.611177444458008
