policy,environment_type,evaluation_seed,raw_pnl,full_objective,spread_revenue,adverse_selection_loss,running_penalty,terminal_penalty,mean_abs_inventory,max_abs_inventory,mean_signed_inventory,terminal_signed_inventory,terminal_abs_inventory,fills,bid_action_mean,ask_action_mean,bid_action_std,ask_action_std,mean_quoted_spread,episode_length,reward_reconciliation_error,recurrent_state_reset_verified
supervised_clone,event,,40.77046716209398,40.73179423038129,50.78735224660089,10.918982027506095,0.037672931712688415,0.001,1.2765151515151516,5.0,-0.8825757575757576,-1.0,1.0,55.0,-0.34121938535209856,-0.3306356677503297,0.1494366931521319,0.14894976997628528,2.038777837374478,264,7.105427357601002e-15,
supervised_clone,event,,11.945730349163682,11.607653782706812,66.28854726568677,21.447314121518076,0.27407656645686945,0.064,4.795539033457249,8.0,-4.765799256505576,-8.0,8.0,66.0,-0.349980325559258,-0.2952821617011244,0.14363928134875767,0.14343113921358555,2.0795989345027155,269,5.329070518200751e-15,
supervised_clone,event,,-66.96876295630233,-67.22921702960257,61.91619551040727,15.262741858886539,0.25645407330023656,0.004,4.48689138576779,8.0,4.48689138576779,2.0,2.0,64.0,-0.2990942299924093,-0.3548690787192141,0.14800664329164842,0.14365741367211257,2.066242679989096,267,0.0,
supervised_clone,event,,78.67828764243563,78.46846462737696,58.77560832941135,12.742861834663756,0.1458230150586755,0.064,2.7720588235294117,9.0,-2.3455882352941178,-8.0,8.0,70.0,-0.4117781375260914,-0.3967041632927516,0.16244275920219392,0.1633452088316118,1.8290472614487303,272,1.4210854715202004e-14,
supervised_clone,event,,36.50892300964506,35.71718510342378,65.76105537744787,17.439283369462757,0.6477379062212816,0.14400000000000002,6.456834532374101,17.0,-6.456834532374101,-12.0,12.0,72.0,-0.39493455780710246,-0.33125537505252756,0.152020928936202,0.16547523916892626,1.9553707146021062,278,2.1316282072803006e-14,
supervised_clone,event,,27.777581732988523,27.759167747509043,59.1112919642518,17.15530678606182,0.01841398547948119,0.0,1.1007751937984496,3.0,0.4263565891472868,0.0,0.0,54.0,-0.2640114025783169,-0.26987103263075035,0.0947426279902219,0.09326150965077024,2.250573632842889,258,1.0658141036401503e-14,
supervised_clone,event,,28.215003742888825,28.021591540699426,74.55765815659026,30.032921646427436,0.15741220218939933,0.036000000000000004,3.453020134228188,7.0,2.848993288590604,-6.0,6.0,72.0,-0.251452319124001,-0.2983758333545403,0.11176777290804704,0.10005318186217957,2.226096052255029,298,1.4210854715202004e-14,
supervised_clone,event,,-60.81695069614875,-61.39968685991077,62.194617357649854,23.541282305794013,0.5467361637620188,0.036000000000000004,6.741379310344827,11.0,-6.637931034482759,-6.0,6.0,56.0,-0.31009572158599724,-0.225837501266907,0.0865984846195044,0.1087741437720608,2.24742555747116,290,9.237055564881302e-14,
supervised_clone,event,,38.111025747577344,37.74694305148801,52.9979531750433,16.760083318436802,0.34808269608933634,0.016,4.820069204152249,11.0,-4.5432525951557095,-4.0,4.0,46.0,-0.2694028639154038,-0.22139849526659428,0.05585975722307874,0.05458833069713196,2.3167055284762696,289,4.263256414560601e-14,
supervised_clone,event,,-28.303761098895563,-28.510614845168504,60.251687482153244,14.166209711974306,0.20585374627294015,0.001,4.247232472324724,8.0,2.077490774907749,-1.0,1.0,69.0,-0.37365703499185204,-0.38811769707616406,0.16879361355265526,0.1589286789818731,1.900746029139163,271,3.552713678800501e-14,
supervised_clone,event,,20.77932171324744,20.337328528983086,57.82609187209065,26.59344520288661,0.36099318426435634,0.081,5.159259259259259,10.0,-4.218518518518518,-9.0,9.0,55.0,-0.3061224349119045,-0.27372896174589795,0.12195465546271508,0.12158444820261773,2.180008669261373,270,1.7763568394002505e-14,
supervised_clone,event,,67.66405954140464,67.53812113729428,60.63349803081558,17.128504899999257,0.11693840411036376,0.009000000000000001,2.8550724637681157,7.0,-1.0942028985507246,-3.0,3.0,63.0,-0.3055939836346585,-0.30272978069125744,0.12149885799036972,0.14293918415520587,2.136301969691477,276,2.842170943040401e-14,
supervised_clone,event,,86.7265897910286,86.60522952107293,78.52292656291911,9.107474047831033,0.12036026995566737,0.001,3.0242214532871974,8.0,-2.6089965397923875,1.0,1.0,99.0,-0.4598395268603592,-0.4303420548001788,0.1609618048998093,0.15253633361601976,1.703634230665783,289,1.4210854715202004e-14,
supervised_clone,event,,80.34116816105598,79.9994551316057,61.65899389998691,10.410883499492348,0.30571302945028045,0.036000000000000004,4.854014598540146,10.0,-4.846715328467154,-6.0,6.0,80.0,-0.4632715874888601,-0.41113103632509274,0.1536320724696851,0.16385420389206076,1.7278558260794687,274,9.947598300641403e-14,
supervised_clone,event,,24.655557604075113,24.55838628371533,56.69245188470987,17.865688264432148,0.0881713203597842,0.009000000000000001,2.4981549815498156,5.0,-0.7712177121771218,-3.0,3.0,59.0,-0.30505970510829417,-0.3062231209665207,0.13709555348027094,0.1307089251006091,2.1317596420433,271,7.105427357601002e-15,
supervised_clone,event,,45.892578034949736,45.84713291992186,59.298007293105464,11.943644171282031,0.0364451150278768,0.009000000000000001,1.5415162454873645,5.0,0.3212996389891697,3.0,3.0,71.0,-0.419379835793688,-0.4167877254933657,0.16004871813287633,0.16401368839854627,1.7865488160822243,277,1.4210854715202004e-14,
supervised_clone,event,,-112.69932692342161,-113.20352855842941,68.50778024946855,25.15194662988423,0.4792016350077934,0.025,6.211072664359862,12.0,-6.16955017301038,-5.0,5.0,67.0,-0.31927581595508286,-0.24656991150139937,0.11915529090609378,0.11058454583684485,2.201508166008282,289,4.263256414560601e-14,
supervised_clone,event,,48.71964814910177,48.600293782823826,69.63653782290228,24.55458959942016,0.10335436627795044,0.016,2.704225352112676,8.0,2.112676056338028,-4.0,4.0,74.0,-0.32936961702267886,-0.3512058157316396,0.1535971327348667,0.15016013764640554,2.0253915599133503,284,7.105427357601002e-15,
supervised_clone,event,,56.75223648909821,56.47705390654575,60.479275857921124,25.414989054316454,0.175182582552461,0.1,3.6666666666666665,10.0,3.6594982078853047,10.0,10.0,52.0,-0.22139131830584619,-0.26129991606572195,0.03915277605227237,0.039155070676084695,2.329155030136816,279,2.1316282072803006e-14,
supervised_clone,event,,44.84432641828488,44.80940396892471,59.40047345807867,16.829436473714356,0.025922449360168187,0.009000000000000001,1.1570512820512822,4.0,0.8044871794871795,3.0,3.0,59.0,-0.27374757267534733,-0.2804611701613817,0.1070231365801489,0.10697972284111489,2.219371597550179,312,3.552713678800501e-14,
hamilton_ppo_fixed_seed0,fixed,225001.0,89.97142208885509,89.36341458885511,52.30459307628995,15.834540297036588,0.5080074999999871,0.1,6.53275,11.0,-6.53275,-10.0,10.0,36.0,0.051076458633760924,-0.10435540007427335,0.029894025323088765,0.03623945522551073,2.831516736767077,4000,2.2311041902867146e-12,
hamilton_ppo_fixed_seed0,fixed,225002.0,-61.28088582008286,-62.16161582008285,43.39402791723181,9.103834992403256,0.6847299999999944,0.196,6.67,15.0,-6.504,-14.0,14.0,30.0,0.049354687622166236,-0.10221651406493037,0.041105346234147334,0.031785155948411685,2.837443064304126,4000,6.608047442568932e-13,
hamilton_ppo_fixed_seed0,fixed,225003.0,103.79687693506878,103.54405693506878,43.270935821016245,13.363706140390144,0.22781999999999844,0.025,4.159,8.0,-4.159,-5.0,5.0,29.0,0.05754933460603934,-0.09656648164940998,0.03138406192066844,0.037285444675289034,2.8335369365891228,4000,8.526512829121202e-14,
hamilton_ppo_fixed_seed0,fixed,225004.0,31.742340641722862,31.72156564172286,47.205992373195095,11.248541761166301,0.01977499999999976,0.001,1.109,3.0,0.9755,1.0,1.0,31.0,0.049659519243985414,-0.07382079322444042,0.04182324065753212,0.046487368772125635,2.8805641728133646,4000,5.755396159656812e-13,
hamilton_ppo_fixed_seed0,fixed,225005.0,36.77590810694559,36.756460606945595,34.130167225838335,4.614618794843333,0.018447499999999215,0.001,1.03675,3.0,-0.99475,1.0,1.0,23.0,0.03236101817456074,-0.08546789474308025,0.05246901511918678,0.04996254090141106,2.8892393917201584,4000,1.1368683772161603e-13,
hamilton_ppo_fixed_seed0,fixed,225006.0,-23.90822948373352,-24.231171983733514,32.30158779555332,10.001872154546412,0.25894249999999397,0.064,4.63075,9.0,-4.63075,-8.0,8.0,22.0,0.053488349186140115,-0.09860612397640943,0.028862774684656,0.03785256453767857,2.8366398129048145,4000,8.704148513061227e-13,
hamilton_ppo_fixed_seed0,fixed,225007.0,63.09764204360158,62.942494543601576,37.6854601056659,8.02063912474496,0.1391475000000044,0.016,3.19225,7.0,-2.92975,-4.0,4.0,26.0,0.03508359348180238,-0.09368989729881287,0.043064349340603436,0.03663422044439559,2.872438843829227,4000,2.842170943040401e-14,
hamilton_ppo_fixed_seed0,fixed,225008.0,55.30926101511125,55.173656015111256,42.4643317071886,9.378529104187608,0.11060499999999406,0.025,2.815,5.0,-2.762,-5.0,5.0,29.0,0.026911184931755996,-0.09273839508835226,0.024433736152485164,0.04369937243040877,2.886444564433861,4000,1.2008172234345693e-12,
hamilton_ppo_fixed_seed0,fixed,225009.0,-62.86755098321942,-63.60829848321941,49.09195992560038,12.289802004107395,0.5447474999999922,0.196,6.46325,15.0,-6.45625,-14.0,14.0,34.0,0.03581791123584844,-0.10483162204921245,0.03296304374261387,0.03343067059636999,2.8542084448728935,4000,4.760636329592671e-13,
hamilton_ppo_fixed_seed0,fixed,225010.0,31.58787851885279,31.442216018852793,32.333616709652695,4.677935643609919,0.13666249999999727,0.009000000000000001,3.22075,6.0,3.22075,3.0,3.0,21.0,0.0420083670632448,-0.06291195615153992,0.034277303320119565,0.04738032021856644,2.909054809201074,4000,3.907985046680551e-14,
hamilton_ppo_fixed_seed0,fixed,225011.0,29.185608342998307,29.11424334299831,48.14454495156704,11.14687587614464,0.05536499999999995,0.016,1.8945,5.0,-1.224,-4.0,4.0,32.0,0.054750318936654364,-0.0840916501893662,0.028014697303376312,0.039832261621407614,2.8569831583977177,4000,1.5276668818842154e-13,
hamilton_ppo_fixed_seed0,fixed,225012.0,32.33423431673475,32.188294316734755,35.61433670452232,11.140461836277412,0.08193999999999815,0.064,2.141,8.0,-1.3665,-8.0,8.0,24.0,0.04790208019735292,-0.08538608359079808,0.045527589543402906,0.03947720481366237,2.8655085646512974,4000,2.6147972675971687e-12,
hamilton_ppo_fixed_seed0,fixed,225013.0,48.81896362411466,48.775633624114654,49.27114727178724,11.53299367013158,0.04233000000000358,0.001,1.5675,5.0,-1.2115,1.0,1.0,33.0,0.0404720516523812,-0.08566534485603916,0.04941916071365346,0.049293739270535264,2.876485398079149,4000,7.389644451905042e-13,
hamilton_ppo_fixed_seed0,fixed,225014.0,29.932013010776757,29.894258010776756,37.635773388556494,14.220120101613613,0.028755000000001106,0.009000000000000001,1.431,3.0,-0.647,-3.0,3.0,25.0,0.06347508951218334,-0.08091528373491019,0.03167668988289716,0.042804306217138474,2.8484660433183246,4000,6.075140390748857e-13,
hamilton_ppo_fixed_seed0,fixed,225015.0,22.56133679799302,22.019204297993024,48.350455199082525,15.683394150866675,0.46113249999999945,0.081,6.47975,10.0,-6.47975,-9.0,9.0,33.0,0.062175616170396096,-0.10367755754850805,0.020098308504357825,0.03911670214041247,2.815519427038127,4000,9.059419880941277e-13,
hamilton_ppo_fixed_seed0,fixed,225016.0,125.95782647543098,125.57653897543096,34.55977995655779,9.674129952871596,0.36528750000000126,0.016,5.68575,9.0,-5.68575,-4.0,4.0,24.0,0.04543777558743022,-0.10260220974730327,0.03497333061926189,0.04180877737022372,2.8428636817261843,4000,5.201172825763933e-12,
hamilton_ppo_fixed_seed0,fixed,225017.0,29.252308924674878,29.21469392467488,38.449915153658814,8.557008956996906,0.028615000000000224,0.009000000000000001,1.4465,4.0,0.623,-3.0,3.0,25.0,0.058084586113574914,-0.07485579437809065,0.03040146911542338,0.04235348763849482,2.866042431740684,4000,1.9895196601282805e-13,
hamilton_ppo_fixed_seed0,fixed,225018.0,33.17199395165122,33.02356145165121,28.136320907131065,6.726246812155699,0.14743250000000704,0.001,3.48925,7.0,-3.48925,-1.0,1.0,19.0,0.035376424281043,-0.09637299427075777,0.04950760559994242,0.043395193310304364,2.8678706258800544,4000,5.329070518200751e-13,
hamilton_ppo_fixed_seed0,fixed,225019.0,-0.4007915752699489,-0.4807765752699441,36.74585921388192,11.689935569625222,0.07898499999999521,0.001,2.2925,6.0,-2.2455,-1.0,1.0,25.0,0.04507298054441344,-0.08954431705898605,0.029273389993552033,0.041788394297047525,2.863468268844907,4000,1.1401990462900358e-12,
hamilton_ppo_fixed_seed0,fixed,225020.0,-22.245145715074273,-22.618925715074273,48.72012067385739,5.656185867424016,0.2737799999999987,0.1,4.6315,10.0,-4.6225,-10.0,10.0,34.0,0.030809736520401202,-0.10075385701470077,0.04474492436928227,0.03931714694681836,2.868155877822292,4000,7.815970093361102e-14,
hamilton_ppo_fixed_seed0,fixed,225021.0,26.437109729305178,26.354842229305177,49.18502311422503,13.654097029264033,0.07326749999999894,0.009000000000000001,2.07525,6.0,-1.67425,-3.0,3.0,33.0,0.04644959948316682,-0.08734006525157019,0.045481836876000235,0.03895901925593926,2.8647387322488096,4000,9.592326932761353e-13,
hamilton_ppo_fixed_seed0,fixed,225022.0,16.082559977187316,15.59416497718733,44.68065783823741,13.79127367150981,0.46339499999998535,0.025,6.282,10.0,-6.282,-5.0,5.0,31.0,0.040824841833673416,-0.10467372209578753,0.032679522931645485,0.0367715273287098,2.8467649077547157,4000,6.501466032204917e-13,
hamilton_ppo_fixed_seed0,fixed,225023.0,20.479892874613512,20.43217037461351,35.02095068527518,7.160551207823128,0.047722500000003866,0.0,1.61075,5.0,-1.61075,0.0,0.0,24.0,0.036697921323706396,-0.08761167368787573,0.04879066809886279,0.04963939921566387,2.8792911770655305,4000,4.973799150320701e-13,
hamilton_ppo_fixed_seed0,fixed,225024.0,9.796995312828216,9.740985312828213,31.704964818457768,8.043607823297458,0.0550100000000022,0.001,1.927,5.0,0.7815,1.0,1.0,21.0,0.04390137249312829,-0.07532241380237974,0.05072404144360758,0.05604160281122508,2.887098181955831,4000,5.577760475716786e-13,
hamilton_ppo_fixed_seed0,fixed,225025.0,100.74751427217154,100.33393927217155,48.50721576540079,15.921597898925452,0.33257499999998724,0.081,5.251,10.0,-5.251,-9.0,9.0,33.0,0.06071246040624101,-0.09996028093341738,0.024987996047771986,0.038414984301730494,2.8234716846192702,4000,4.490630090003833e-12,
hamilton_ppo_fixed_seed0,fixed,225026.0,28.026641757407774,27.98435675740777,44.51412984066343,14.593385239219089,0.041285000000002514,0.001,1.807,3.0,1.807,1.0,1.0,29.0,0.056375013328855854,-0.06886510425072628,0.03323716919997694,0.04764763027083402,2.8778627721363494,4000,1.3145040611561853e-13,
hamilton_ppo_fixed_seed0,fixed,225027.0,93.65016535161709,93.43266535161709,38.32420598702739,12.358065593201724,0.18149999999999425,0.036000000000000004,3.6815,7.0,-3.6815,-6.0,6.0,26.0,0.04642646271269769,-0.09544156903447583,0.033759294938107684,0.0387648287714269,2.852337980609762,4000,1.8474111129762605e-13,
hamilton_ppo_fixed_seed0,fixed,225028.0,78.89598512864211,78.7992376286421,47.699792261716844,10.693583361162771,0.08774749999999995,0.009000000000000001,2.62325,6.0,2.58025,3.0,3.0,31.0,0.048054191006580364,-0.06557263649947709,0.03713880299396535,0.04991537071028685,2.895689831205625,4000,1.8758328224066645e-12,
hamilton_ppo_fixed_seed0,fixed,225029.0,18.22012108051524,18.11388358051524,44.53076263971241,7.914613044269931,0.07023749999999962,0.036000000000000004,1.83675,7.0,-1.73225,-6.0,6.0,30.0,0.038883481677272354,-0.08831448521837593,0.05127638165970691,0.0421456893128837,2.8748573623700144,4000,7.069900220812997e-13,
hamilton_ppo_fixed_seed0,fixed,225030.0,-17.51815701687775,-17.721487016877763,32.46760110380829,9.26932904151445,0.1873300000000146,0.016,3.933,7.0,-3.933,-4.0,4.0,22.0,0.04649441844364628,-0.09665240994840861,0.034591580589554125,0.04151384514284545,2.850374955215446,4000,1.0338396805309458e-12,
hamilton_ppo_fixed_seed0,fixed,225031.0,26.66176151831246,26.62121651831246,43.37922918862041,10.761956550685257,0.03154500000000096,0.009000000000000001,1.3325,4.0,-0.393,-3.0,3.0,29.0,0.05742948809743393,-0.0802548661408946,0.0380638982642289,0.03963615888676968,2.8587601629202695,4000,3.126388037344441e-13,
hamilton_ppo_fixed_seed0,fixed,225032.0,43.24505354369492,43.19394854369492,50.93861633014583,10.680355754014958,0.0471050000000003,0.004,1.7545,5.0,-0.335,2.0,2.0,34.0,0.05498285542370286,-0.07975486193899997,0.04313486710040652,0.05477038896061471,2.863283417683124,4000,1.2363443602225743e-12,
hamilton_ppo_fixed_seed0,fixed,225033.0,35.3442529194062,35.23969041940621,34.749225558455954,11.132097468247359,0.10356249999999752,0.001,2.63775,6.0,-2.55675,-1.0,1.0,23.0,0.05600484330847394,-0.09019203336688224,0.03230928859919191,0.04065963925574194,2.845692958075418,4000,9.237055564881302e-14,
hamilton_ppo_fixed_seed0,fixed,225034.0,47.032091004491576,46.95300850449158,46.474701728873775,9.38930457275211,0.05408249999999934,0.025,1.81725,5.0,-1.02725,-5.0,5.0,31.0,0.04250002815725747,-0.08419153244281187,0.03441248435771939,0.037046955057667114,2.87563472476148,4000,1.0302869668521453e-12,
hamilton_ppo_fixed_seed0,fixed,225035.0,26.169774580958347,25.98016708095835,42.312755886452834,12.908152897771252,0.14060749999999822,0.049,3.25625,7.0,-2.51975,-7.0,7.0,29.0,0.05726727762504015,-0.08982346541341395,0.032929247577645454,0.03439500033459737,2.8443208225002197,4000,9.059419880941277e-13,
hamilton_ppo_fixed_seed0,fixed,225036.0,45.45289095037435,45.295905950374355,45.73546801009298,9.033840882352932,0.13198499999999902,0.025,2.837,7.0,-2.6405,-5.0,5.0,31.0,0.03238123829592951,-0.0927102572969161,0.0475311434473543,0.03756360180499992,2.878090915317116,4000,4.973799150320701e-14,
hamilton_ppo_fixed_seed0,fixed,225037.0,78.22436575206973,78.14892075206973,47.88611101895835,12.869620056233455,0.05944500000000303,0.016,2.0055,4.0,-0.783,4.0,4.0,32.0,0.03617904646636452,-0.08322618240932934,0.04381971471044617,0.05399158688764572,2.886819657302251,4000,1.4210854715202004e-12,
hamilton_ppo_fixed_seed0,fixed,225038.0,98.76381951299243,98.52576451299242,49.50527165364211,8.14079839047359,0.20205500000000412,0.036000000000000004,4.1315,8.0,-4.1015,-6.0,6.0,34.0,0.03876419253728818,-0.098079437490087,0.03669095333902681,0.03894497852226087,2.8600507222772436,4000,1.7905676941154525e-12,
hamilton_ppo_fixed_seed0,fixed,225039.0,23.791003830855516,23.517456330855513,48.89868998112717,6.452169381285272,0.20954750000000233,0.064,4.19575,9.0,-4.19575,-8.0,8.0,34.0,0.02691302988305688,-0.10020403119642288,0.056567761425511495,0.04331298477499855,2.8749815573875117,4000,2.8670399387920042e-12,
hamilton_ppo_fixed_seed0,fixed,225040.0,38.84790238371136,38.80442738371136,55.0359633419391,20.892479225287943,0.03947500000000344,0.004,1.5805,4.0,1.2635,-2.0,2.0,36.0,0.058980811652261766,-0.07125023265334311,0.02669910876212977,0.04361835235903892,2.870201416483306,4000,7.887024366937112e-13,
hamilton_ppo_fixed_seed0,fixed,225041.0,40.64395980400462,40.57889480400463,36.22976020099483,4.345967827849026,0.061065000000000744,0.004,2.1285,4.0,1.8435,2.0,2.0,24.0,0.03162426489742939,-0.0711480648421566,0.056767194354942076,0.055331021050401094,2.912352101038301,4000,4.973799150320701e-14,
hamilton_ppo_fixed_seed0,fixed,225042.0,35.84396568124123,35.69080818124124,39.88831666505221,8.766041464711911,0.1281574999999925,0.025,3.12275,5.0,-3.07425,-5.0,5.0,27.0,0.05545838802796788,-0.09243847134336829,0.027680570592627955,0.038816455724172465,2.843083388199344,4000,2.7711166694643907e-13,
hamilton_ppo_fixed_seed0,fixed,225043.0,24.034958111503542,24.01710061150354,42.715867376149056,10.185342415606105,0.017857500000000463,0.0,1.11925,3.0,-0.67475,0.0,0.0,28.0,0.04954313270945568,-0.08185594553913689,0.03691005224953101,0.048659373369588456,2.8684084181198157,4000,7.815970093361102e-14,
hamilton_ppo_fixed_seed0,fixed,225044.0,25.039423134675445,25.011223134675443,41.576342885017674,5.130476218122739,0.024199999999999878,0.004,1.299,3.0,0.2855,-2.0,2.0,28.0,0.030771109416848047,-0.07922984344360884,0.054884368869573416,0.04461799427411154,2.9012557544776416,4000,2.877698079828406e-13,
hamilton_ppo_fixed_seed0,fixed,225045.0,-3.46565601275438,-3.5859110127543743,45.11244844897165,12.888715191724478,0.1112549999999945,0.009000000000000001,2.8575,6.0,2.8575,3.0,3.0,29.0,0.06753568584658205,-0.06310922489175573,0.029199366385959564,0.04734900297870227,2.869566108030971,4000,3.659295089164516e-13,
hamilton_ppo_fixed_seed0,fixed,225046.0,46.6691159972916,46.6572059972916,50.23265413743613,11.33984500132041,0.010910000000000123,0.001,0.7105,3.0,-0.5395,-1.0,1.0,33.0,0.0591382070556283,-0.08067462824081303,0.033245706235679615,0.04545527723730974,2.855492823750182,4000,5.897504706808832e-13,
hamilton_ppo_fixed_seed0,fixed,225047.0,26.92794331517655,26.81985581517655,31.14470156196225,4.245944111739003,0.09208750000000011,0.016,2.01925,7.0,1.56275,4.0,4.0,20.0,0.04260685410699807,-0.07140094209898962,0.0388048665646452,0.05694018460142306,2.895105022639387,4000,5.293543381412746e-13,
hamilton_ppo_fixed_seed0,fixed,225048.0,67.01810243862019,66.66345993862019,33.114795165403514,3.2003385372101105,0.2736424999999933,0.081,4.51625,9.0,-4.51625,-9.0,9.0,23.0,0.03021736292168498,-0.10031445280928165,0.04059832097805537,0.03505443375294583,2.869739715283014,4000,1.1368683772161603e-13,
hamilton_ppo_fixed_seed0,fixed,225049.0,113.98300169977153,113.47584169977155,30.41786466900418,10.034868067312495,0.4261599999999879,0.081,5.501,9.0,-5.501,-9.0,9.0,21.0,0.059459846105775795,-0.09988094852492213,0.02344957596124077,0.033220040387590855,2.8255162983770803,4000,2.3590018827235326e-12,
hamilton_ppo_fixed_seed0,fixed,225050.0,43.29707899954741,43.249723999547406,56.6734157525244,11.381519243685931,0.03835500000000028,0.009000000000000001,1.5645,4.0,0.022,3.0,3.0,37.0,0.05798761870537419,-0.07772924116218928,0.040711424605412896,0.05285367967842292,2.8617803783927185,4000,1.0089706847793423e-12,
hamilton_ppo_event_seed0,event,,23.772162818866263,22.90602402787631,50.11379141669059,8.706240828515845,0.5051387909899528,0.361,5.786231884057971,19.0,-5.786231884057971,-19.0,19.0,37.0,0.18802852097196857,-0.0895361442901734,0.05432563448571935,0.2305936090523342,3.221304842872766,276,3.552713678800501e-15,
hamilton_ppo_event_seed0,event,,69.70220909044906,69.03241605426075,32.09250346258882,6.814870783969688,0.4737930361883134,0.196,6.2536764705882355,14.0,-6.2536764705882355,-14.0,14.0,22.0,0.2222295129288207,-0.05014259631142897,0.056580117880314966,0.1803681925135069,3.3342766365937373,272,2.842170943040401e-14,
hamilton_ppo_event_seed0,event,,85.25042676911949,84.59654775694126,44.07194400965942,9.139687500308684,0.48487901217822094,0.169,6.4353741496598635,13.0,6.4353741496598635,13.0,13.0,25.0,0.08297662119710578,0.3699857232598018,0.07886513182540224,0.1085448797368798,3.7654363520148006,294,2.842170943040401e-14,
hamilton_ppo_event_seed0,event,,69.60274837489402,69.47125692145325,39.50516016840155,11.560759844107839,0.10649145344077318,0.025,2.7017543859649122,6.0,2.617543859649123,5.0,5.0,23.0,0.11254127488651297,0.23066166036092398,0.07482288420742782,0.17467680225156212,3.596949432373761,285,0.0,
hamilton_ppo_event_seed0,event,,1.443083668930285,0.7565685780951723,36.057081825105556,7.8626853992442305,0.49051509083511274,0.196,5.989864864864865,14.0,5.989864864864865,14.0,14.0,22.0,0.050067338878540577,0.24554060492467927,0.08463739973104466,0.20612184568417324,3.523888420506673,296,1.1546319456101628e-14,
hamilton_ppo_event_seed0,event,,26.818857215265325,26.773677085073242,30.839194379270083,3.277894553241214,0.03618013019208119,0.009000000000000001,1.4673539518900343,4.0,-1.1580756013745706,-3.0,3.0,19.0,0.15882430376670614,0.07484209773057106,0.0668837735680572,0.15596382111420504,3.4288046392061897,291,1.4210854715202004e-14,
hamilton_ppo_event_seed0,event,,6.473286188015649,6.4532190445086774,24.343497291817492,1.6328044689702337,0.019067143506971744,0.001,1.078358208955224,3.0,0.48880597014925375,-1.0,1.0,15.0,0.13837799081863808,0.14849096212063484,0.06580324311356167,0.15430067846568754,3.5104735737792483,268,8.881784197001252e-16,
hamilton_ppo_event_seed0,event,,25.40698834711384,25.05703581059455,20.63029557446577,6.271938038622991,0.2499525365192898,0.1,4.528169014084507,10.0,4.528169014084507,10.0,10.0,12.0,0.09675980462286045,0.30098967706705904,0.06295288145616454,0.17636241840275466,3.680681475515606,284,2.842170943040401e-14,
hamilton_ppo_event_seed0,event,,31.429996896337173,31.425411991837645,36.32063597538232,9.757110592218908,0.004584904499526537,0.0,0.5179856115107914,2.0,-0.2446043165467626,0.0,0.0,20.0,0.15709005634421014,0.14807961339787615,0.0622875520319511,0.13884509276260001,3.5385662122467574,278,3.552713678800501e-15,
hamilton_ppo_event_seed0,event,,50.321567466285046,50.11970201083778,31.56901816367859,3.372012028892083,0.16586545544726608,0.036000000000000004,3.91015625,6.0,-3.91015625,-6.0,6.0,20.0,0.20598691658233292,0.002398261014604941,0.05362984163856147,0.17127012219929647,3.389996526349146,256,2.1316282072803006e-14,
hamilton_ppo_event_seed0,event,,-34.65507330331218,-35.02764108400117,42.23469946234263,11.45866271161451,0.2725677806889844,0.1,4.406779661016949,10.0,4.406779661016949,10.0,10.0,24.0,0.1083682142355937,0.32143108353523886,0.06711895752405635,0.16680988950439016,3.729879761343012,295,2.1316282072803006e-14,
hamilton_ppo_event_seed0,event,,70.10765080506349,69.61208922953477,27.606358934761985,4.63894120187263,0.37456157552871505,0.121,5.428030303030303,11.0,-5.428030303030303,-11.0,11.0,19.0,0.22369563204208107,-0.026191360063173554,0.059823737399442585,0.15676056531980953,3.3732937189662424,264,1.4210854715202004e-14,
hamilton_ppo_event_seed0,event,,18.922033843125064,18.105205995361594,41.33170616592929,2.73937408216917,0.6478278477634685,0.169,6.704081632653061,14.0,6.704081632653061,13.0,13.0,25.0,0.043849275341308135,0.25462824582964894,0.10051743225534125,0.2005201546802405,3.528293384553436,294,2.842170943040401e-14,
hamilton_ppo_event_seed0,event,,-38.25136037766492,-39.09451951969982,26.622522528591194,5.012242539066836,0.6741591420349015,0.169,7.053691275167785,13.0,-7.053691275167785,-13.0,13.0,19.0,0.222365896948832,-0.06544873964716524,0.06260815749966958,0.15019620510508083,3.3109901954839405,298,4.263256414560601e-14,
hamilton_ppo_event_seed0,event,,-3.4479868661668434,-3.5309117889872903,40.679874567932075,7.990034778394497,0.04692492282044687,0.036000000000000004,1.4350877192982456,6.0,-0.9719298245614035,-6.0,6.0,24.0,0.16661844818379012,0.11532828045126639,0.08007295941827179,0.13056385646618482,3.5029176802410724,285,1.7763568394002505e-15,
hamilton_ppo_event_seed0,event,,56.78471662614294,56.74705586829872,41.201298144507525,6.487356873560679,0.028660757844215172,0.009000000000000001,1.6409395973154361,3.0,-1.5536912751677852,-3.0,3.0,25.0,0.1580577011551433,0.04879892823730139,0.07223465716393089,0.16113709905451265,3.3876501181427523,298,0.0,
hamilton_ppo_event_seed0,event,,42.1815763621063,42.16655677978458,24.79897758874714,6.115825792566751,0.015019582321722407,0.0,0.8764478764478765,3.0,-0.5366795366795367,0.0,0.0,14.0,0.16321902478322328,0.1360693838749383,0.06400589501539633,0.1458919559648538,3.529538142846857,259,0.0,
