q,tau,belief,policy,bid_depth,ask_depth,bid_action,ask_action
36.0,0.2,0.2,fixed_seed3,1.0615180913089548,2.3450801900556644,-0.308482825756073,0.5276830792427063
36.0,0.2,0.2,fixed_seed4,1.7087428285391393,1.8241550521610665,0.11314637213945389,0.18833070993423462
36.0,0.2,0.2,event_seed0,1.3776786695471577,2.0644178448735246,-0.10252263396978378,0.3448479175567627
36.0,0.2,0.2,event_seed1,1.8956881224362088,1.5058067580331358,0.23493033647537231,-0.019054651260375977
36.0,0.2,0.2,event_seed2,1.6786548299280635,1.526162608015735,0.09354579448699951,-0.005794001277536154
36.0,0.2,0.2,event_seed3,1.4895783707036094,1.3512978350731608,-0.029626499861478917,-0.11970821022987366
36.0,0.2,0.2,event_seed4,2.4684848283454506,1.844213031677951,0.6080740094184875,0.20139731466770172
38.0,0.2,0.2,analytical,0.9808319499934613,0.5580862950825909,-0.36104514466515025,-0.6364393024297013
38.0,0.2,0.2,fixed_seed0,1.5904421286866304,1.5662308537634555,0.036080360412597656,0.020308125764131546
38.0,0.2,0.2,fixed_seed1,1.926635399093484,1.2274471741662702,0.2550906836986542,-0.20038969814777363
38.0,0.2,0.2,fixed_seed2,1.769351684317872,1.1480325258093085,0.15262950956821442,-0.25212371349334717
38.0,0.2,0.2,fixed_seed3,1.061437162644956,2.3452353681383578,-0.30853554606437683,0.5277841687202454
38.0,0.2,0.2,fixed_seed4,1.708785225734934,1.8242069764310715,0.11317399144172668,0.18836453557014465
38.0,0.2,0.2,event_seed0,1.3775797961299345,2.0646469521371236,-0.10258704423904419,0.34499716758728005
38.0,0.2,0.2,event_seed1,1.8958679359544948,1.505798786399613,0.23504747450351715,-0.019059844315052032
38.0,0.2,0.2,event_seed2,1.6787272151053458,1.5261397031508703,0.09359294921159744,-0.005808922462165245
38.0,0.2,0.2,event_seed3,1.4895445341501272,1.3512217442871821,-0.029648542404174805,-0.11975777894258499
38.0,0.2,0.2,event_seed4,2.468786217852757,1.8443590143612867,0.6082703471183775,0.20149241387844086
40.0,0.2,0.2,analytical,0.9921544810591202,0.5468792660236197,-0.3536691755206596,-0.6437400287479622
40.0,0.2,0.2,fixed_seed0,1.5904469665646506,1.5662557408144535,0.036083512008190155,0.020324338227510452
40.0,0.2,0.2,fixed_seed1,1.926797530911015,1.2273379730803653,0.25519630312919617,-0.20046083629131328
40.0,0.2,0.2,fixed_seed2,1.7694848574896647,1.147859963389521,0.152716264128685,-0.25223612785339355
40.0,0.2,0.2,fixed_seed3,1.0613828594656642,2.345339491167901,-0.308570921421051,0.527851998806
40.0,0.2,0.2,fixed_seed4,1.7088136468386703,1.8242418137276433,0.11319250613451004,0.18838723003864288
40.0,0.2,0.2,event_seed0,1.3775135069076991,2.0648006205273854,-0.10263022780418385,0.34509727358818076
40.0,0.2,0.2,event_seed1,1.8959884597336385,1.50579343957225,0.23512598872184753,-0.019063327461481094
40.0,0.2,0.2,event_seed2,1.6787757654415068,1.5261243417444494,0.09362457692623138,-0.005818929523229599
40.0,0.2,0.2,event_seed3,1.4895218372968617,1.3511707349822872,-0.02966332808136951,-0.11979100853204738
40.0,0.2,0.2,event_seed4,2.468988333645605,1.844456847005697,0.6084020137786865,0.20155614614486694
-40.0,0.2,0.25,analytical,0.571402860134762,1.0176353202589035,-0.6277643363496059,-0.3370698937325646
-40.0,0.2,0.25,fixed_seed0,1.56150414972259,1.4074790488758357,0.017228953540325165,-0.08310942351818085
-40.0,0.2,0.25,fixed_seed1,0.8195861734941776,2.0056219124012458,-0.46608737111091614,0.30654579401016235
-40.0,0.2,0.25,fixed_seed2,0.9274282617207406,2.271608857691032,-0.3958345353603363,0.47982078790664673
-40.0,0.2,0.25,fixed_seed3,1.5040918989716354,1.4954772737176354,-0.0201717820018531,-0.025783708319067955
-40.0,0.2,0.25,fixed_seed4,1.4907789164395913,1.5393406067458115,-0.02884441427886475,0.002790696918964386
-40.0,0.2,0.25,event_seed0,1.8467553994814643,1.007175248279862,0.2030535191297531,-0.34388402104377747
-40.0,0.2,0.25,event_seed1,1.0491881587283949,1.5470694757211023,-0.3165150582790375,0.007825604639947414
-40.0,0.2,0.25,event_seed2,1.3360565750083915,1.6180323926359759,-0.12963700294494618,0.054053809493780136
-40.0,0.2,0.25,event_seed3,1.6505702046111341,1.7217411316956512,0.0752502977848053,0.121614009141922
-40.0,0.2,0.25,event_seed4,0.8526531498222998,1.1439938698127967,-0.4445461630821228,-0.2547546625137329
-38.0,0.2,0.25,analytical,0.5826289002022574,1.0062998943305237,-0.6204512254671988,-0.34445426312864225
-38.0,0.2,0.25,fixed_seed0,1.5615103657668077,1.4074994640348575,0.017233002930879593,-0.08309612423181534
-38.0,0.2,0.25,fixed_seed1,0.8197212223444461,2.005531422351845,-0.46599939465522766,0.3064868450164795
-38.0,0.2,0.25,fixed_seed2,0.9275287706380982,2.271473351358208,-0.39576905965805054,0.47973251342773415
-38.0,0.2,0.25,fixed_seed3,1.504016445801968,1.4956195736664024,-0.020220935344696045,-0.02569100819528103
-38.0,0.2,0.25,fixed_seed4,1.4908135707431407,1.5393880090866858,-0.02882183901965618,0.0028215767815709114
-38.0,0.2,0.25,event_seed0,1.8467003872042123,1.007326537760837,0.2030176818370819,-0.34378546476364136
-38.0,0.2,0.25,event_seed1,1.0493026208636833,1.5470639659155792,-0.3164404928684236,0.007822015322744846
-38.0,0.2,0.25,event_seed2,1.3361030552359905,1.6180203379706486,-0.1296067237854004,0.05404595658183098
-38.0,0.2,0.25,event_seed3,1.650549343406621,1.7216902253243314,0.07523670792579651,0.12158084660768509
-38.0,0.2,0.25,event_seed4,0.8528795121905682,1.1440920913173789,-0.4443987011909485,-0.25469067692756653
-36.0,0.2,0.25,analytical,0.5937809250355668,0.99512497141497,-0.6131863311964674,-0.35173407416552094
-36.0,0.2,0.25,fixed_seed0,1.5615196212107507,1.407529920935964,0.017239032313227654,-0.08307628333568573
-36.0,0.2,0.25,fixed_seed1,0.8199228806547387,2.005396327753321,-0.4658680260181427,0.30639883875846863
-36.0,0.2,0.25,fixed_seed2,0.9276786419231523,2.2712712813136164,-0.39567142724990845,0.47960087656974815
-36.0,0.2,0.25,fixed_seed3,1.5039039308268047,1.4958317712310583,-0.020294232293963432,-0.025552773848176003
-36.0,0.2,0.25,fixed_seed4,1.4908652491162724,1.5394587101563122,-0.02878817357122898,0.0028676344081759453
-36.0,0.2,0.25,event_seed0,1.8466183148338255,1.0075522139052726,0.20296421647071838,-0.34363844990730286
-36.0,0.2,0.25,event_seed1,1.0494732161084839,1.5470557398073852,-0.31632936000823975,0.007816656492650509
-36.0,0.2,0.25,event_seed2,1.3361723180948342,1.6180023703432966,-0.12956160306930542,0.05403425171971321
-36.0,0.2,0.25,event_seed3,1.6505182117187458,1.7216143289684385,0.07521642744541168,0.1215314045548439
-36.0,0.2,0.25,event_seed4,0.8532170428197284,1.1442385772315251,-0.44417881965637207,-0.25459524989128113
-34.0,0.2,0.25,analytical,0.6049198352922027,0.9839825417698835,-0.6059299803081586,-0.3589927177303054
-34.0,0.2,0.25,fixed_seed0,1.5615334314653833,1.4075753375166224,0.01724802888929844,-0.08304669708013535
-34.0,0.2,0.25,fixed_seed1,0.8202234924417015,2.005194989680817,-0.46567219495773315,0.3062676787376404
-34.0,0.2,0.25,fixed_seed2,0.9279022136478345,2.270969937554565,-0.3955257833003998,0.4794045686721802
-34.0,0.2,0.25,fixed_seed3,1.5037361776923777,1.4961481490105766,-0.020403513684868924,-0.025346672162413597
-34.0,0.2,0.25,fixed_seed4,1.4909423063341487,1.5395641270037064,-0.028737975284457207,0.002936307340860367
-34.0,0.2,0.25,event_seed0,1.8464958696279503,1.0078888295693227,0.20288445055484772,-0.3434191644191742
-34.0,0.2,0.25,event_seed1,1.0497276679056362,1.5470434764156422,-0.3161635994911194,0.007808667607605457
-34.0,0.2,0.25,event_seed2,1.3362756634040336,1.6179755675840992,-0.12949427962303162,0.05401679128408432
-34.0,0.2,0.25,event_seed3,1.650471788676466,1.7215011592213683,0.07518618553876877,0.12145768105983734
-34.0,0.2,0.25,event_seed4,0.8537204566233716,1.1444571166481012,-0.44385087490081787,-0.2544528841972351
-32.0,0.2,0.25,analytical,0.6160581893282613,0.9728444743780282,-0.5986739917651409,-0.3662485195413293
-32.0,0.2,0.25,fixed_seed0,1.5615540096025653,1.4076430449347788,0.017261434346437454,-0.08300258964300156
-32.0,0.2,0.25,fixed_seed1,0.8206718710939649,2.004894698131643,-0.46538010239601135,0.30607205629348755
-32.0,0.2,0.25,fixed_seed2,0.9282355354374877,2.2705205066924252,-0.39530864357948303,0.47911179065704346
-32.0,0.2,0.25,fixed_seed3,1.503486089135095,1.4966198478360866,-0.020566431805491447,-0.02503938786685478
-32.0,0.2,0.25,fixed_seed4,1.4910571859222688,1.5397212894169825,-0.028663137927651405,0.0030386894941329956
-32.0,0.2,0.25,event_seed0,1.8463132883402058,1.0083906421840227,0.20276550948619843,-0.3430922627449037
-32.0,0.2,0.25,event_seed1,1.050107058188589,1.5470251885505018,-0.3159164488315582,0.007796754129230976
-32.0,0.2,0.25,event_seed2,1.3364297206544669,1.6179356179199742,-0.12939392030239105,0.053990766406059265
-32.0,0.2,0.25,event_seed3,1.650402560128814,1.721332405343852,0.07514108717441559,0.12134774774312973
-32.0,0.2,0.25,event_seed4,0.8544710939997961,1.1447828899755952,-0.44336187839508057,-0.25424066185951233
-30.0,0.2,0.25,analytical,0.6271981761058658,0.9617053843102601,-0.5914169395861577,-0.37350498756611183
-30.0,0.2,0.25,fixed_seed0,1.5615846838078853,1.407743965586436,0.017281416803598404,-0.0829368457198143
-30.0,0.2,0.25,fixed_seed1,0.8213403903517472,2.00444682271019,-0.46494460105895996,0.3057802915573118
-30.0,0.2,0.25,fixed_seed2,0.9287326817301258,2.2698503404974444,-0.39498478174209595,0.4786752164363861
-30.0,0.2,0.25,fixed_seed3,1.5031133895345106,1.4973228384043966,-0.020809223875403404,-0.024581430479884148
-30.0,0.2,0.25,fixed_seed4,1.4912284273611784,1.5399555519371246,-0.028551584109663963,0.003191297873854637
-30.0,0.2,0.25,event_seed0,1.8460410633457875,1.0091387176581388,0.20258817076683044,-0.34260493516921997
-30.0,0.2,0.25,event_seed1,1.0506727353679826,1.5469979254494832,-0.3155479431152344,0.007778993807733059
-30.0,0.2,0.25,event_seed2,1.3366593768971322,1.6178760765654268,-0.12924431264400482,0.05395197868347168
-30.0,0.2,0.25,event_seed3,1.6502993406273172,1.7210808013756054,0.07507384568452835,0.121183842420578
-30.0,0.2,0.25,event_seed4,0.8555903708191285,1.145268644952611,-0.4426327347755432,-0.2539242208003998
-28.0,0.2,0.25,analytical,0.6383400363427824,0.9505644585102531,-0.5841586669576126,-0.3807626514634668
-28.0,0.2,0.25,fixed_seed0,1.5616303634410131,1.407894408724684,0.017311174422502518,-0.08283884078264236
-28.0,0.2,0.25,fixed_seed1,0.8223371075945656,2.0037791726692626,-0.46429529786109924,0.305345356464386
-28.0,0.2,0.25,fixed_seed2,0.9294734832316156,2.268851564583128,-0.394502192735672,0.47802457213401794
-28.0,0.2,0.25,fixed_seed3,1.5025582172982888,1.4983701131880864,-0.021170886233448982,-0.023899191990494728
-28.0,0.2,0.25,fixed_seed4,1.4914835653821634,1.5403045425042903,-0.028385376557707676,0.003418644890189171
-28.0,0.2,0.25,event_seed0,1.845635184822894,1.01025341965192,0.2023237645626068,-0.3418787717819214
-28.0,0.2,0.25,event_seed1,1.0515156927240283,1.5469572909911584,-0.3149988055229187,0.007752522826194763
-28.0,0.2,0.25,event_seed2,1.3370015967224822,1.6177873821350546,-0.12902137637138367,0.053894199430942535
-28.0,0.2,0.25,event_seed3,1.6501455006810977,1.7207058944216926,0.07497362792491913,0.12093961238861084
-28.0,0.2,0.25,event_seed4,0.8572586267045929,1.1459926568443282,-0.4415459632873535,-0.2534525692462921
-26.0,0.2,0.25,analytical,0.6494836911197402,0.9394216863930654,-0.5768992252908112,-0.38802151812886676
-26.0,0.2,0.25,fixed_seed0,1.5616983339116386,1.4081184379319214,0.017355453222990036,-0.08269289880990982
-26.0,0.2,0.25,fixed_seed1,0.8238223704579859,2.002784193860154,-0.4633277356624603,0.3046971857547762
-26.0,0.2,0.25,fixed_seed2,0.9305772513923296,2.267363282334844,-0.3937831521034241,0.47705504298210144
-26.0,0.2,0.25,fixed_seed3,1.5017319437591745,1.4999290078687517,-0.021709155291318893,-0.022883662953972816
-26.0,0.2,0.25,fixed_seed4,1.4918634474588628,1.5408241168791927,-0.02813790552318096,0.0037571173161268234
-26.0,0.2,0.25,event_seed0,1.8450303928850385,1.0119135323479034,0.20192977786064148,-0.3407973051071167
-26.0,0.2,0.25,event_seed1,1.05277143658955,1.5468967660491173,-0.31418076157569885,0.007713094353675842
-26.0,0.2,0.25,event_seed2,1.3375112780371303,1.6176553812623096,-0.12868934869766235,0.05380820855498314
-26.0,0.2,0.25,event_seed3,1.6499163133580514,1.7201474569037336,0.07482432574033737,0.12057582288980484
-26.0,0.2,0.25,event_seed4,0.8597442209230168,1.1470713549610223,-0.43992674350738525,-0.25274986028671254
-24.0,0.2,0.25,analytical,0.6606290155565677,0.9282771805672297,-0.5696386959379076,-0.3952815142044154
-24.0,0.2,0.25,fixed_seed0,1.561799348919073,1.4084518855292774,0.017421258613467216,-0.0824756771326065
-24.0,0.2,0.25,fixed_seed1,0.8260346645979871,2.0013019961298526,-0.46188655495643616,0.30373162031173706
-24.0,0.2,0.25,fixed_seed2,0.9322205744785405,2.265147419830913,-0.39271262288093567,0.47561153769493103
-24.0,0.2,0.25,fixed_seed3,1.5005035602097145,1.502247037664303,-0.02250937558710575,-0.021373601630330086
-24.0,0.2,0.25,fixed_seed4,1.4924285356294666,1.5415968806853217,-0.02776978351175796,0.004260527901351452
-24.0,0.2,0.25,event_seed0,1.8441295411116434,1.0143836179077093,0.20134292542934418,-0.33918818831443787
-24.0,0.2,0.25,event_seed1,1.0546404815684522,1.5468066791562183,-0.31296318769454945,0.0076544079929590225
-24.0,0.2,0.25,event_seed2,1.338269692616992,1.6174591155276354,-0.12819528579711914,0.05368035286664963
-24.0,0.2,0.25,event_seed3,1.649575134305514,1.719316359782929,0.07460206747055054,0.12003441154956818
-24.0,0.2,0.25,event_seed4,0.8634448888078132,1.148677072981203,-0.4375159740447998,-0.25170382857322693
-22.0,0.2,0.25,analytical,0.6717758790009107,0.9171310702301071,-0.5623771640112968,-0.4025425555255612
-22.0,0.2,0.25,fixed_seed0,1.5619492030485311,1.4089475450036113,0.01751887984573841,-0.08215278387069702
-22.0,0.2,0.25,fixed_seed1,0.8293272122953698,1.9990957407595786,-0.45974165201187134,0.30229437351226807
-22.0,0.2,0.25,fixed_seed2,0.9346649037704936,2.2618510292800673,-0.3911202847957611,0.47346413135528564
-22.0,0.2,0.25,fixed_seed3,1.4986804407608134,1.5056884158739268,-0.023697031661868095,-0.019131744280457497
-22.0,0.2,0.25,fixed_seed4,1.4932679360586465,1.5427444871118792,-0.02722296305000782,0.005008126609027386
-22.0,0.2,0.25,event_seed0,1.8427887969873824,1.018054595174679,0.200469508767128,-0.33679676055908203
-22.0,0.2,0.25,event_seed1,1.0574195050977238,1.546672738271513,-0.3111528158187866,0.007567153312265873
-22.0,0.2,0.25,event_seed2,1.3393968610103997,1.617167813510669,-0.12746100127697002,0.05349058657884598
-22.0,0.2,0.25,event_seed3,1.64906770609245,1.7180808709575348,0.07427150756120682,0.11922956258058548
-22.0,0.2,0.25,event_seed4,0.8689496848969416,1.151065269163644,-0.4339299201965332,-0.25014805793762207
-20.0,0.2,0.25,analytical,0.6829241502246959,0.905983486490634,-0.5551147149984208,-0.4098045566824725
-20.0,0.2,0.25,fixed_seed0,1.5621708762206097,1.4096830740186534,0.01766328699886799,-0.08167362958192825
-20.0,0.2,0.25,fixed_seed1,0.8342215436629593,1.9958154993429285,-0.45655328035354614,0.30015748739242554
-20.0,0.2,0.25,fixed_seed2,0.938295302334825,2.2569543647514467,-0.38875529170036316,0.4702742397785187
-20.0,0.2,0.25,fixed_seed3,1.4959815538788672,1.5107852404574718,-0.02545519918203354,-0.015811460092663765
-20.0,0.2,0.25,fixed_seed4,1.4945121628008433,1.5444449176024813,-0.026412421837449074,0.006115857977420092
-20.0,0.2,0.25,event_seed0,1.8407958428584286,1.023499552545599,0.19917121529579163,-0.33324968814849854
-20.0,0.2,0.25,event_seed1,1.0615444423041291,1.546473937797557,-0.3084656596183777,0.007437646389007568
-20.0,0.2,0.25,event_seed2,1.3410689140010716,1.6167364875206476,-0.12637175619602192,0.05320960283279419
-20.0,0.2,0.25,event_seed3,1.6483142437612475,1.716247555366187,0.07378067076206207,0.11803526431322098
-20.0,0.2,0.25,event_seed4,0.8771257216253576,1.1546114909378353,-0.4286037087440491,-0.24783790111541748
-18.0,0.2,0.25,analytical,0.694073698015691,0.8948345605859838,-0.547851434376402,-0.4170674321817792
-18.0,0.2,0.25,fixed_seed0,1.5624974558611069,1.410771642321474,0.01787603460252285,-0.08096449077129353
-18.0,0.2,0.25,fixed_seed1,0.8414838047357985,1.9909468327466806,-0.45182234048843384,0.29698583483695984
-18.0,0.2,0.25,fixed_seed2,0.9436750684416418,2.2496960837768367,-0.38525068759918213,0.4655458927154539
-18.0,0.2,0.25,fixed_seed3,1.4920013098268452,1.5183068941390585,-0.028048096224665642,-0.010911541059613228
-18.0,0.2,0.25,fixed_seed4,1.4963505907597447,1.5469560522141772,-0.025214793160557747,0.007751715835183859
-18.0,0.2,0.25,event_seed0,1.8378387213704528,1.0315527094597123,0.1972448229789734,-0.32800352573394786
-18.0,0.2,0.25,event_seed1,1.0676516514218266,1.546179613536461,-0.3044871687889099,0.007245911285281181
-18.0,0.2,0.25,event_seed2,1.3435422705611464,1.6161002265015323,-0.12476050853729248,0.05279511585831642
-18.0,0.2,0.25,event_seed3,1.6471980206379706,1.7135342606430206,0.0730535164475441,0.11626771092414856
-18.0,0.2,0.25,event_seed4,0.8892423300904698,1.1598650833559527,-0.4207104444503784,-0.2444154918193817
-16.0,0.2,0.25,analytical,0.7052243912317567,0.883684423694103,-0.5405874075767021,-0.4243310965686937
-16.0,0.2,0.25,fixed_seed0,1.5629756480796337,1.412376388191225,0.018187548965215683,-0.07991909235715877
-16.0,0.2,0.25,fixed_seed1,0.8522289262489462,1.9837397898182432,-0.4448225200176239,0.2922908663749695
-16.0,0.2,0.25,fixed_seed2,0.9516204424657715,2.2389725096920348,-0.38007473945617676,0.45856010913848855
-16.0,0.2,0.25,fixed_seed3,1.486164470039952,1.5293477323758293,-0.031850457191467396,-0.003719078376889229
-16.0,0.2,0.25,fixed_seed4,1.4990540867784337,1.550645788410356,-0.023453623056411743,0.01015536393970251
-16.0,0.2,0.25,event_seed0,1.8334635183322743,1.0434124872183859,0.19439463317394257,-0.3202775716781616
-16.0,0.2,0.25,event_seed1,1.076659162694155,1.5457455254955128,-0.2986193001270294,0.006963128224015236
-16.0,0.2,0.25,event_seed2,1.3471854328887654,1.6151667047551705,-0.12238720059394836,0.052186980843544006
-16.0,0.2,0.25,event_seed3,1.6455503171562946,1.7095347422790987,0.07198013365268707,0.11366225779056549
-16.0,0.2,0.25,event_seed4,0.9071371262196442,1.1676205563714561,-0.4090530276298523,-0.23936325311660767
-14.0,0.2,0.25,analytical,0.7163760987989509,0.8725332069222209,-0.5333227199863553,-0.4315954644344968
-14.0,0.2,0.25,fixed_seed0,1.563669517589501,1.414727917146874,0.018639564514160156,-0.07838720828294754
-14.0,0.2,0.25,fixed_seed1,0.8680576854109879,1.973115123461856,-0.4345110058784485,0.28536951541900635
-14.0,0.2,0.25,fixed_seed2,0.9632943450623036,2.2232087130528186,-0.37246987223625183,0.44829091429710366
-14.0,0.2,0.25,fixed_seed3,1.4776770249362725,1.545424790194657,-0.03737953305244446,0.0067541878670454025
-14.0,0.2,0.25,fixed_seed4,1.503001280575115,1.556026465193384,-0.0208822563290596,0.013660561293363571
-14.0,0.2,0.25,event_seed0,1.827018481221756,1.0607650292749882,0.19019606709480286,-0.30897340178489685
-14.0,0.2,0.25,event_seed1,1.0898673702840154,1.5451090264425056,-0.29001492261886597,0.0065484861843287945
-14.0,0.2,0.25,event_seed2,1.3525172776979344,1.613807952973834,-0.11891381442546844,0.05130183324217796
-14.0,0.2,0.25,event_seed3,1.6431312523384474,1.7036750769719713,0.07040425390005112,0.10984502732753754
-14.0,0.2,0.25,event_seed4,0.9334265442420662,1.1790075716576787,-0.39192700386047363,-0.2319452762603761
-12.0,0.2,0.25,analytical,0.7275286897043067,0.8613810413128358,-0.5260574569526746,-0.43886045041263766
-12.0,0.2,0.25,fixed_seed0,1.5646629695505823,1.4181430472948986,0.019286740571260452,-0.07616245001554489
-12.0,0.2,0.25,fixed_seed1,0.8912142171477607,1.957553945846298,-0.4194258749485016,0.27523231506347656
-12.0,0.2,0.25,fixed_seed2,0.9803113694129882,2.200214907860899,-0.3613842725753784,0.43331179022789
-12.0,0.2,0.25,fixed_seed3,1.465489346556224,1.568556323369059,-0.0453190952539444,0.021823033690452576
-12.0,0.2,0.25,fixed_seed4,1.508702562562397,1.5637844800963343,-0.017168203368782997,0.018714455887675285
-12.0,0.2,0.25,event_seed0,1.8175899716280872,1.0859064863218726,0.1840539425611496,-0.2925952076911925
-12.0,0.2,0.25,event_seed1,1.1090634755412003,1.5441839531122672,-0.27750977873802185,0.0059458548203110695
-12.0,0.2,0.25,event_seed2,1.3602449700852788,1.6118532272308916,-0.11387967318296432,0.050028443336486816
-12.0,0.2,0.25,event_seed3,1.6396094143844435,1.6951694011884708,0.06810998171567917,0.10430407524108887
-12.0,0.2,0.25,event_seed4,0.9717312840918989,1.1955880890284052,-0.3669736981391907,-0.22114403545856476
-10.0,0.2,0.25,analytical,0.7386820329881079,0.8502280578513163,-0.5187917037882834,-0.4461259691737819
-10.0,0.2,0.25,fixed_seed0,1.5660577766757935,1.4230358232218008,0.020195376127958298,-0.07297509163618077
-10.0,0.2,0.25,fixed_seed1,0.9247189585328677,1.9349981344526404,-0.3975994884967804,0.2605385184288025
-10.0,0.2,0.25,fixed_seed2,1.0048149585332826,2.1670779824501003,-0.34542161226272583,0.4117250144481659
-10.0,0.2,0.25,fixed_seed3,1.4483113226573323,1.601247209007157,-0.05650957673788071,0.043119240552186966
-10.0,0.2,0.25,fixed_seed4,1.5168048245102699,1.574781162688739,-0.011890051886439212,0.02587815374135971
-10.0,0.2,0.25,event_seed0,1.8039482306948769,1.1217959470220016,0.17516714334487915,-0.26921531558036804
-10.0,0.2,0.25,event_seed1,1.1365831556508244,1.5428575610735396,-0.2595823109149933,0.005081787705421448
-10.0,0.2,0.25,event_seed2,1.3712807874510073,1.6090883056013812,-0.10669048130512226,0.048227258026599884
-10.0,0.2,0.25,event_seed3,1.6345483992478997,1.6829968426068687,0.0648130252957344,0.09637436270713806
-10.0,0.2,0.25,event_seed4,1.0268223398398744,1.2194208028557583,-0.33108508586883545,-0.20561841130256653
-8.0,0.2,0.25,analytical,0.7498359977360795,0.8390743874736795,-0.5115255457762022,-0.45339193542074496
-8.0,0.2,0.25,fixed_seed0,1.567961321557883,1.4299033225978355,0.02143542468547821,-0.068501316010952
-8.0,0.2,0.25,fixed_seed1,0.9723457289116673,1.902846443472527,-0.36657342314720154,0.23959356546401978
-8.0,0.2,0.25,fixed_seed2,1.0394370095627348,2.1202156654208895,-0.32286736369132996,0.3811969459056854
-8.0,0.2,0.25,fixed_seed3,1.4247531784224923,1.6462385996604576,-0.07185633480548859,0.07242850959300995
-8.0,0.2,0.25,fixed_seed4,1.5280421836712026,1.5899765944385502,-0.004569567274302244,0.03577709197998047
-8.0,0.2,0.25,event_seed0,1.7845571234985764,1.1718941525341446,0.16253496706485748,-0.23657925426959991
-8.0,0.2,0.25,event_seed1,1.1752160477374376,1.5409948057649536,-0.2344152331352234,0.0038683111779391766
-8.0,0.2,0.25,event_seed2,1.3866921395297667,1.6052705793677962,-0.09665088355541229,0.04574023187160492
-8.0,0.2,0.25,event_seed3,1.627421370018351,1.6659505965579764,0.06017018109560013,0.08526972681283951
-8.0,0.2,0.25,event_seed4,1.1044434964619103,1.2529938921345987,-0.28051942586898804,-0.18374750018119812
-6.0,0.2,0.25,analytical,0.7609904530715406,0.8279201610744207,-0.5042590681749616,-0.4606582638833915
-6.0,0.2,0.25,fixed_seed0,1.5704567116215182,1.4392504231708223,0.023061025887727737,-0.06241222470998764
-6.0,0.2,0.25,fixed_seed1,1.038161365206066,1.8582351922298632,-0.32369837164878845,0.21053193509578705
-6.0,0.2,0.25,fixed_seed2,1.086952382939365,2.0558511637913,-0.29191386699676525,0.33926722407341003
-6.0,0.2,0.25,fixed_seed3,1.3936960716407991,1.7058088899796435,-0.0920882299542427,0.11123508214950562
-6.0,0.2,0.25,fixed_seed4,1.5430745471938778,1.6101996450983824,0.0052231415174901485,0.04895123094320297
-6.0,0.2,0.25,event_seed0,1.7577626904835684,1.2395305465237536,0.14507995545864105,-0.19251808524131775
-6.0,0.2,0.25,event_seed1,1.227745727281735,1.5384601787092362,-0.20019520819187164,0.0022171493619680405
-6.0,0.2,0.25,event_seed2,1.4075061890284177,1.6001734802947178,-0.08309174329042424,0.04241976886987686
-6.0,0.2,0.25,event_seed3,1.61769425584243,1.6428517304972752,0.05383353307843208,0.0702221617102623
-6.0,0.2,0.25,event_seed4,1.210327010373536,1.298827033533706,-0.21154248714447021,-0.15388987958431244
-4.0,0.2,0.25,analytical,0.7721452681475278,0.8167655095143742,-0.49699235622373295,-0.46792486931351396
-4.0,0.2,0.25,fixed_seed0,1.5735521329451698,1.4514105896937128,0.025077512487769127,-0.0544905848801136
-4.0,0.2,0.25,fixed_seed1,1.125199754476787,1.7989160140851772,-0.26699793338775635,0.17188894748687744
-4.0,0.2,0.25,fixed_seed2,1.1493766553044773,1.9712625936031933,-0.2512480914592743,0.284162700176239
-4.0,0.2,0.25,fixed_seed3,1.3549480426321285,1.7804867182127402,-0.11733031272888184,0.15988333523273468
-4.0,0.2,0.25,fixed_seed4,1.5621605285370663,1.6357028450386562,0.017656546086072922,0.0655650794506073
-4.0,0.2,0.25,event_seed0,1.7223361335068272,1.3265284257142198,0.12200161814689636,-0.13584403693675995
-4.0,0.2,0.25,event_seed1,1.2958691571995142,1.5351701298316067,-0.15581676363944996,7.387425284832716e-05
-4.0,0.2,0.25,event_seed2,1.4342855365561709,1.59367078322666,-0.06564655900001526,0.03818364068865776
-4.0,0.2,0.25,event_seed3,1.6050298005805097,1.613034715959187,0.04558337852358818,0.05079811438918114
-4.0,0.2,0.25,event_seed4,1.347780000091514,1.358474043677384,-0.12199987471103668,-0.11503332853317261
-2.0,0.2,0.25,analytical,0.7833003121388857,0.8056105636286115,-0.48972549514748076,-0.47519166647968825
-2.0,0.2,0.25,fixed_seed0,1.5771254405458894,1.4662589923328133,0.02740531414747238,-0.044817715883255116
-2.0,0.2,0.25,fixed_seed1,1.233062886900885,1.7249425145568642,-0.19673138856887817,0.12369952350854874
-2.0,0.2,0.25,fixed_seed2,1.226433141208741,1.866908878481728,-0.2010502815246582,0.21618233621120453
-2.0,0.2,0.25,fixed_seed3,1.3099967217321236,1.8675065794399792,-0.1466134786605835,0.21657170355319977
-2.0,0.2,0.25,fixed_seed4,1.5847185072543288,1.6655956015322748,0.03235175460577011,0.08503846824169159
-2.0,0.2,0.25,event_seed0,1.6784491114600943,1.4311943612424838,0.09341178089380264,-0.06766027957201004
-2.0,0.2,0.25,event_seed1,1.3785111391156275,1.5311770485689027,-0.10198032855987549,-0.0025273854844272137
-2.0,0.2,0.25,event_seed2,1.4665145535251618,1.5858492039819432,-0.04465123265981674,0.03308833763003349
-2.0,0.2,0.25,event_seed3,1.589613896550327,1.577077493514848,0.03554081544280052,0.027374079450964928
